id,paragraph,tokens
1,CHAPTER VII. SOLOMON'S ROAD,
2,"Outside the cavern we halted, feeling rather foolish.",cavern halt feel foolish 
3,"""I am going back,"" said Sir Henry.",go say 
4,"""Why?"" asked Good.",ask good 
5,"""Because it has struck me that--what we saw--may be my brother.""",strike see brother 
6,"This was a new idea, and we re-entered the place to put it to the proof. After the bright light outside, our eyes, weak as they were with staring at the snow, could not pierce the gloom of the cave for a while. Presently, however, they grew accustomed to the semi-darkness, and we advanced towards the dead man.",new idea re-enter place put proof bright light eye weak stare snow pierce gloom cave while grow accustom semi darkness advance dead man 
7,Sir Henry knelt down and peered into his face.,knolt peer face 
8,"""Thank God,"" he said, with a sigh of relief, ""it is _not_ my brother.""",thank say sigh relief brother 
9,"Then I drew near and looked. The body was that of a tall man in middle life with aquiline features, grizzled hair, and a long black moustache. The skin was perfectly yellow, and stretched tightly over the bones. Its clothing, with the exception of what seemed to be the remains of a woollen pair of hose, had been removed, leaving the skeleton-like frame naked. Round the neck of the corpse, which was frozen perfectly stiff, hung a yellow ivory crucifix.",draw look body tall man middle life aquiline feature grizzled hair long black moustache skin yellow stretch bone clothing exception seem remains woollen pair hose remove leave skeleton like frame naked neck corpse freeze stiff hang yellow ivory crucifix 
10,"""Who on earth can it be?"" said I.",earth say 
11,"""Can't you guess?"" asked Good.",guess ask good 
12,I shook my head.,shake head 
13,"""Why, the old Dom, José da Silvestra, of course--who else?""",old course else 
14,"""Impossible,"" I gasped; ""he died three hundred years ago.""",impossible gasp die year 
15,"""And what is there to prevent him from lasting for three thousand years in this atmosphere, I should like to know?"" asked Good. ""If only the temperature is sufficiently low, flesh and blood will keep fresh as New Zealand mutton for ever, and Heaven knows it is cold enough here. The sun never gets in here; no animal comes here to tear or destroy. No doubt his slave, of whom he speaks on the writing, took off his clothes and left him. He could not have buried him alone. Look!"" he went on, stooping down to pick up a queerly-shaped bone scraped at the end into a sharp point, ""here is the 'cleft bone' that Silvestra used to draw the map with.""",be prevent last year atmosphere like know ask good temperature low flesh blood keep fresh new mutton know cold sun get animal come tear destroy doubt slave speak writing take clothes leave bury look go stoop pick queerly shape bone scrape end sharp point cleft bone use draw map 
16,"We gazed for a moment astonished, forgetting our own miseries in this extraordinary and, as it seemed to us, semi-miraculous sight.",gaze moment astonished forget own misery extraordinary seem semi miraculous sight 
17,"""Ay,"" said Sir Henry, ""and this is where he got his ink from,"" and he pointed to a small wound on the Dom's left arm. ""Did ever man see such a thing before?""",say get ink point small wound left arm man see thing 
18,"There was no longer any doubt about the matter, which for my own part I confess perfectly appalled me. There he sat, the dead man, whose directions, written some ten generations ago, had led us to this spot. Here in my own hand was the rude pen with which he had written them, and about his neck hung the crucifix that his dying lips had kissed. Gazing at him, my imagination could reconstruct the last scene of the drama, the traveller dying of cold and starvation, yet striving to convey to the world the great secret which he had discovered:--the awful loneliness of his death, of which the evidence sat before us. It even seemed to me that I could trace in his strongly-marked features a likeness to those of my poor friend Silvestre his descendant, who had died twenty years before in my arms, but perhaps that was fancy. At any rate, there he sat, a sad memento of the fate that so often overtakes those who would penetrate into the unknown; and there doubtless he will still sit, crowned with the dread majesty of death, for centuries yet unborn, to startle the eyes of wanderers like ourselves, if ever any such should come again to invade his loneliness. The thing overpowered us, already almost perished as we were with cold and hunger.",be doubt matter own part confess appall sit dead man direction write generation lead spot own hand rude pen write neck hang crucifix die lip kiss gaze imagination reconstruct last scene drama traveller die cold starvation striving convey world great secret discover awful loneliness death evidence sit seem trace mark feature likeness poor friend descendant die year arm fancy rate sit sad memento fate overtake penetrate unknown sit crown dread majesty death century unborn startle eye wanderer such come invade loneliness thing overpower perish cold hunger 
19,"""Let us go,"" said Sir Henry in a low voice; ""stay, we will give him a companion,"" and lifting up the dead body of the Hottentot Ventvögel, he placed it near to that of the old Dom. Then he stooped, and with a jerk broke the rotten string of the crucifix which hung round da Silvestra's neck, for his fingers were too cold to attempt to unfasten it. I believe that he has it still. I took the bone pen, and it is before me as I write--sometimes I use it to sign my name.",let go say low voice stay give companion lift dead body place old dom stoop jerk break rotten string crucifix hang neck finger cold attempt unfast believe have take bone pen write use sign name 
20,"Then leaving these two, the proud white man of a past age, and the poor Hottentot, to keep their eternal vigil in the midst of the eternal snows, we crept out of the cave into the welcome sunshine and resumed our path, wondering in our hearts how many hours it would be before we were even as they are.",leave proud white man past age poor keep eternal vigil midst eternal snow creep cave welcome sunshine resume path wonder heart many hour 
21,"When we had walked about half a mile we came to the edge of the plateau, for the nipple of the mountain does not rise out of its exact centre, though from the desert side it had seemed to do so. What lay below us we could not see, for the landscape was wreathed in billows of morning fog. Presently, however, the higher layers of mist cleared a little, and revealed, at the end of a long slope of snow, a patch of green grass, some five hundred yards beneath us, through which a stream was running. Nor was this all. By the stream, basking in the bright sun, stood and lay a group of from ten to fifteen _large antelopes_--at that distance we could not see of what species.",walk mile come edge plateau nipple mountain rise exact centre desert side seem do lay see landscape wreathe billow morning fog high layer mist clear little reveal end long slope snow patch green grass yard stream run stream bask bright sun stand lay group _large antelopes_ distance see species 
22,"The sight filled us with an unreasoning joy. If only we could get it, there was food in plenty. But the question was how to do so. The beasts were fully six hundred yards off, a very long shot, and one not to be depended on when our lives hung on the results.",sight fill unreasoning joy get be food plenty question do beast yard long shot depend life hang result 
23,"Rapidly we discussed the advisability of trying to stalk the game, but in the end dismissed it reluctantly. To begin with, the wind was not favourable, and further, we must certainly be perceived, however careful we were, against the blinding background of snow, which we should be obliged to traverse.",discuss advisability try stalk game end dismiss begin wind favourable perceive careful blind background snow oblige traverse 
