id,paragraph,tokens
1,CHAPTER XVII. SIR BEVIS AND THE WIND.,wind 
2," Some two or three days after peace was concluded, it happened that one morning the waggon was going up on the hills to bring down a load of straw, purchased from the very old gentleman who in his anger shot King Kapchack. When Bevis saw the horses brought out of the stable, and learnt that they were to travel along the road that led towards the ships (though but three miles out of the sixty), nothing would do but he must go with them. As his papa and the bailiff were on this particular occasion to accompany the waggon, Bevis had his own way as usual.",day peace conclude happen morning waggon go hill bring load straw purchase old gentleman anger shoot see horse bring stable learn travel road lead ship mile do go papa bailiff particular occasion accompany waggon have own way usual 
3,"The road passed not far from the copse, and Bevis heard the woodpecker say something, but he was too busy touching up the horses with the carter's long whip to pay any heed. If he had been permitted he would have lashed them into a sharp trot. Every now and then Bevis turned round to give the bailiff a sly flick with the whip; the bailiff sat at the tail and dangled his legs over behind, so that his broad back was a capital thing to hit. By-and-by, the carter left the highway and took the waggon along a lane where the ruts were white with chalk, and which wound round at the foot of the downs. Then after surmounting a steep hill, where the lane had worn a deep hollow, they found a plain with hills all round it, and here, close to the sward, was the straw-rick from which they were to load.",road pass copse hear woodpecker say busy touch horse carter long whip pay heed permit lash sharp trot turn give bailiff sly flick whip bailiff sit tail dangle leg broad back capital thing hit leave highway take waggon lane rut white chalk wound foot down surmount steep hill lane wear deep hollow find plain hill sward straw rick load 
4,"Bevis insisted upon building the load, that is putting the straw in its place when it was thrown up; but in three minutes he said he hated it, it was so hot and scratchy, so out he jumped. Then he ran a little way up the green sward of the hill, and lying down rolled over and over to the bottom. Next he wandered along the low hedge dividing the stubble from the sward, so low that he could jump over it, but as he could not find anything he came back, and at last so teased and worried his papa to let him go up to the top of the hill, that he consented, on Bevis promising in the most solemn manner that he would not go one single inch beyond the summit, where there was an ancient earthwork. Bevis promised, and his eyes looked so clear and truthful, and his cheek so rosy and innocent, and his lips so red and pouting, that no one could choose but believe him.",insist build load put straw place throw minute say hate hot scratchy jump run little way green sward hill lie roll bottom wander low hedge divide stubble sward low jump find come last tease worry papa let go top hill consent promise solemn manner go single inch summit be ancient earthwork promise eye look clear truthful cheek rosy innocent lip red pout choose believe 
5,"Away he ran thirty yards up the hill at a burst, but it soon became so steep he had to stay and climb slowly. Five minutes afterwards he began to find it very hard work indeed, though it looked so easy from below, and stopped to rest. He turned round and looked down; he could see over the waggon and the straw-rick, over the ash-trees in the hedges, over the plain (all yellow with stubble) across to the hills on the other side, and there, through a gap in them, it seemed as if the land suddenly ceased, or dropped down, and beyond was a dark blue expanse which ended in the sky where the sky came down to touch it.",run yard hill burst become steep have stay climb minute begin find hard work look easy stop rest turn look see waggon straw rick ash tree hedge plain yellow stubble hill other side gap seem land cease drop dark blue expanse end sky sky come touch 
6,"By his feet was a rounded boulder-stone, brown and smooth, a hard sarsen; this he tried to move, but it was so heavy that he could but just stir it. But the more difficult a thing was, or the more he was resisted, the more determined Bevis always became. He would stamp and shout with rage, rather than let a thing alone quietly. When he did this sometimes Pan, the spaniel, would look at him in amazement, and wonder why he did not leave it and go on and do something else, as the world was so big, and there were very many easy things that could be done without any trouble. That was not Bevis's idea, however, at all; he never quitted a thing till he had done it. And so he tugged and strained and struggled with the stone till he got it out of its bed and on the sloping sward.",foot round boulder stone brown smooth hard sarsen try move heavy stir difficult thing more resist determine become stamp shout rage let thing do spaniel look amazement wonder leave go do else world big be many easy thing do trouble idea quit thing do tug strain struggle stone get bed slope sward 
7,"Then he pushed and heaved at it, till it began to roll, and giving it a final thrust with his foot, away it went, at first rumbling and rolling slowly, and then faster and with a thumping, till presently it bounded and leaped ten yards at a time, and at the bottom of the hill sprang over the hedge like a hunter, and did not stop till it had gone twenty yards out into the stubble towards the straw-rick. Bevis laughed and shouted, though a little disappointed that it had not smashed the waggon, or at least jumped over it. Then, waving his hat, away he went again, now picking up a flint to fling as far down as he could, now kicking over a white round puff ball--always up, up, till he grew hot, and his breath came in quick deep pants.",push heave begin roll give final thrust foot go first rumble roll fast thumping bound leap yard time bottom hill spring hedge hunter stop go yard stubble straw rick laugh shout little disappointed smash waggon least jump wave hat go pick flint fling kick white round puff ball grow hot breath come quick deep pants 
8,"But still as determined as ever, he pushed on, and presently stood on the summit, on the edge of the fosse. He looked down; the waggon seemed under his feet; the plain, the hills beyond, the blue distant valley on one side, on the other the ridge he had mounted stretched away, and beyond it still more ridges, till he could see no further. He went into the fosse, and there it seemed so pleasant that he sat down, and in a minute lay extended at full length in his favourite position, looking up at the sky. It was much more blue than he had ever seen it before, and it seemed only just over his head; the grasshoppers called in the grass at his side, and he could hear a lark sing, singing far away, but on a level with him. First he thought he would talk to the grasshopper, or call to one of the swallows, but he had now got over the effort of climbing, and he could not sit still.",determine push stand summit edge fosse look waggon seem foot plain hill blue distant valley side other ridge mount stretch more ridge see go fosse seem pleasant sit minute lay extend full length favourite position look sky blue see seem head grasshopper call grass side hear lark sing sing level think talk grasshopper call swallow get effort climb sit 
9,"Up he jumped, ran up the rampart, and then down again into the fosse. He liked the trench best, and ran along it in the hollow, picking up stray flints and throwing them as far as he could. The trench wound round the hill, and presently when he saw a low hawthorn-bush just outside the broad green ditch, and scrambled up to it, the waggon was gone and the plain, for he had reached the other side of the camp. There the top of the hill was level and broad: a beautiful place for a walk.",jump run rampart fosse like trench good run hollow pick stray flint throw trench wind hill see low hawthorn bush broad green ditch scramble waggon gone plain reach other side camp top hill level broad beautiful place walk 
10,"Bevis went a little way out upon it, and the turf was so soft, and seemed to push up his foot so, that he must go on, and when he had got a little farther, he heard another grasshopper, and thought he would run and catch him; but the grasshopper, who had heard of his tricks, stopped singing, and hid in a bunch, so that Bevis could not see him.",go little way turf soft seem push foot go get little hear grasshopper think run catch grasshopper hear trick stop sing hide bunch see 
11,"Next he saw a little round hill--a curious little hill--not very much higher than his own head, green with grass and smooth. This curious little hill greatly pleased him; he would have liked to have had it carried down into his garden at home; he ran up on the top of it, and shouted at the sun, and danced round on the tumulus. A third grasshopper called in the grass, and Bevis ran down after him, but he, too, was too cunning; then a glossy ball of thistledown came up so silently, Bevis did not see it till it touched him, and lingered a moment lovingly against his shoulder. Before he could grasp it, it was gone.",see little round hill curious little hill high own head green grass smooth curious little hill pleased like have carry garden home run top shout sun dance tumulus third grasshopper call grass run cunning glossy ball thistledown come see touch linger moment shoulder grasp gone 
12,"A few steps farther and he found a track crossing the hill, waggon-ruts in the turf, and ran along it a little way--only a little way, for he did not care for anything straight. Next he saw a mushroom, and gathered it, and while hunting about hither and thither for another, came upon some boulder-stones, like the one he had hurled down the slope, but very much larger, big enough to play hide-and-seek behind. He danced round these--Bevis could not walk--and after he had danced round every one, and peered under and climbed over one or two, he discovered that they were put in a circle.",few step find track cross hill waggon rut turf run little way little way care straight see mushroom gather hunt come boulder stone one hurl slope large big play hide seek dance walk dance one peer climb discover put circle 
13,"""Somebody's been at play here,"" thought Bevis, and looking round to see who had been placing the stones in a ring, he saw a flock of rooks far off in the air, even higher up than he was on the hill, wheeling about, soaring round with outspread wings and cawing. They slipped past each other in and out, tracing a maze, and rose up, drifting away slowly as they rose; they were so happy, they danced in the sky. Bevis ran along the hill in the same direction they were going, shouting and waving his hand to them, and they cawed to him in return.",play think look see place stone ring see flock rook air high hill wheel soar outspread wing caw slip other trace maze rise drift rise happy dance sky run hill same direction go shouting wave hand caw return 
14,"When he looked to see where he was he was now in the midst of long mounds or heaps of flints that had been dug and stacked; he jumped on them, and off again, picked up the best for throwing, and flung them as far as he could. There was a fir-copse but a little distance farther, he went to it, but the trees grew so close together he could not go through, so he walked round it, and then the ground declined so gently he did not notice he was going downhill. At the bottom there was a wood of the strangest old twisted oaks he had ever seen; not the least like the oak-trees by his house at home that he knew so well.",look see midst long mound heap flint dig stack jump pick good throw flung be fir copse little distance go tree grow go walk ground decline notice go bottom be wood strangest old twist oak see least oak tree house home know 
15,"These were short, and so very knotty that even the trunks, thick as they were, seemed all knots, and the limbs were gnarled, and shaggy with grey lichen. He threw pieces of dead stick, which he found on the ground, up at the acorns, but they were not yet ripe, so he wandered on among the oaks, tapping every one he passed to see which was hollow, till presently he had gone so far he could not see the hills for the boughs.",short knotty trunk thick seem knot limb gnarled shaggy grey lichen throw piece dead stick find ground acorn ripe wander oak tap one pass see hollow go see hill bough 
16,"But just as he was thinking he would ask a bee to show him the way out (for there was not a single bird in the wood), he came to a place where the oaks were thinner, and the space between them was covered with bramble-bushes. Some of the blackberries were ripe, and his lips were soon stained with their juice. Passing on from bramble-thicket to bramble-thicket, by-and-by he shouted, and danced, and clapped his hands with joy, for there were some nuts on a hazel bough, and they were ripe he was sure, for the side towards the sun was rosy. He knew that nuts do not get brown first, but often turn red towards the south. Out came his pocket-knife, and with seven tremendous slashes, for Bevis could not do anything steadily, off came a branch with a crook. He crooked down the bough and gathered the nuts, there were eight on that bough, and on the next four, and on the next only two. But there was another stole beyond, from which, in a minute, he had twenty more, and then as he could not stay to crack them, he crammed them into his pocket and ceased to reckon.",think ask bee show way be single bird wood come place oak thin space cover bramble bush blackberry ripe lip stain juice pass bramble thicket bramble thicket shout dance clapp hand joy be nut hazel bough ripe sure side sun rosy know nut get brown turn red south come pocket knife tremendous slash do come branch crook crooked bough gather nut be bough next next be steal minute have more stay crack cramm pocket cease reckon 
17,"""I will take fifty up to the squirrel,"" he said to himself, ""and the nut-crackers, and show him how to do it properly with some salt."" So he tugged at the boughs, and dragged them down, and went on from stole to stole till he had roamed into the depths of the nut-tree wood.",take squirrel say nut cracker show do salt tug bough drag go steal steal roam depth nut tree wood 
18,"Then, as he stopped a second to step over a little streamlet that oozed along at his feet, all at once he became aware how still it was. No birds sang, and no jay called; no woodpecker chuckled; there was not even a robin; nor had he seen a rabbit, or a squirrel, or a dragon-fly, or any of his friends. Already the outer rim of some of the hazel leaves was brown, while the centre of the leaf remained green, but there was not even the rustle of a leaf as it fell. The larks were not here, nor the swallows, nor the rooks; the streamlet at his feet went on without a murmur; and the breeze did not come down into the hollow. Except for a bee, whose buzz seemed quite loud as he flew by, there was not a moving thing. Bevis was alone; he had never before been so utterly alone, and he stopped humming the old tune the brook had taught him, to listen.",stop second step little streamlet ooze foot become aware bird sing jay call woodpecker chuckle be robin see rabbit squirrel dragon fly friend outer rim hazel leave brown centre leaf remain green be rustle leaf fall lark swallow rook streamlet foot go murmur breeze come hollow bee buzz seem loud fly be move thing alone alone stop hum old tune brook teach listen 
19,"He lifted his crook and struck the water; it splashed, but in a second it was still again. He flung a dead branch into a tree; it cracked as it hit a bough, on which the leaves rustled; then it fell thump, and lay still and quiet. He stamped on the ground, the grass gave no sound. He shouted ""Holloa!"" but there was no echo. His voice seemed to slip away from him, he could not shout so loud as he had been accustomed to. For a minute he liked it; then he began to think it was not so pleasant; then he wanted to get out, but he could not see the hill, so he did not know which way to go.",lift crook strike water splash second flung dead branch tree crack hit bough leave rustle fall thump lay quiet stamp ground grass give sound shout be echo voice seem slip shout accustom minute like begin think pleasant want get see hill know way go 
20,"So he stroked a knotted oak with his hand, smoothing it down, and said: ""Oak, oak, tell me which way to go!"" and the oak tried to speak, but there was no wind, and he could not, but he dropped just one leaf on the right side, and Bevis picked it up, and as he did so, a nut-tree bough brushed his cheek.",stroke knotted oak hand smooth say oak tell way go oak try speak be wind drop leaf right side pick do nut tree bough brush cheek 
21,"He kissed the bough, and said: ""Nut-tree bough, nut-tree bough, tell me the way to go!"" The bough could not speak for the same reason that the oak could not; but it bent down towards the streamlet. Bevis dropped on one knee and lifted up a little water in the hollow of his hand, and drank it, and asked which way to go.",kiss bough say nut tree bough nut tree bough tell way go bough speak same reason oak bend streamlet drop knee lift little water hollow hand drink ask way go 
22,"The stream could not speak because there was no stone to splash against, but it sparkled in the sunshine (as Bevis had pushed the bough aside), and looked so pleasant that he followed it a little way, and then he came to an open place with twisted old oaks, gnarled and knotted, where a blue butterfly was playing.",stream speak be stone splash sparkle sunshine push bough look pleasant follow little way come open place twist old oak gnarled knotted blue butterfly play 
23,"""Show me the way out, you beautiful creature,"" said Bevis.",show way beautiful creature say 
24,"""So I will, Bevis dear,"" said the butterfly. ""I have just come from your waggon, and your papa and the bailiff have been calling to you, and I think they will soon be coming back to look for you. Follow me, my darling.""",dear say butterfly come waggon papa bailiff call think come look follow darling 
25,"So Bevis followed the little blue butterfly, who danced along as straight as it was possible for him to go, for he, like Bevis, did not like too much straightness. Now the oak knew the butterfly was there, and that was why he dropped his leaf; and so did the nut-tree bough, and that was why he drooped and let the sun sparkle on the water, and the stream smiled to make Bevis follow him to where the butterfly was playing. Without pausing anywhere, but just zig-zagging on, the blue butterfly floated before Bevis, who danced after him, the nuts falling from his crammed pockets; knocking every oak as he went with his stick, asking them if they knew anything, or had anything to tell the people in the copse near his house. The oaks were bursting with things to tell him, and messages to send, but they could not speak, as there was no breeze in the hollow. He whipped the bramble bushes with his crook, but they did not mind in the least, they were so glad to see him.",follow little blue butterfly dance possible go like much straightness oak know butterfly drop leaf do nut tree bough droop let sun sparkle water stream smile make follow butterfly play pause zig zagg blue butterfly float dance nut fall cramm pocket knock oak go stick ask know have tell person copse house oak burst thing tell message send speak be breeze hollow whip bramble bush crook mind least glad see 
26,"He whistled to the butterfly to stop a moment while he picked a blackberry; the butterfly settled on a leaf. Then away they went again together till they left the wood behind and began to go up the hill. There the butterfly grew restless, and could scarce restrain his pace for Bevis to keep up, as they were now in the sunshine. Bevis raced after as fast as he could go uphill, but at the top the butterfly thought he saw a friend of his, and telling Bevis that somebody would come to him in a minute, away he flew. Bevis looked round, but it was all strange and new to him; there were hills all round, but there was no waggon, and no old trench or rampart; nothing but the blue sky and the great sun, which did not seem far off.",whistle butterfly stop moment pick blackberry butterfly settle leaf go leave wood begin go hill butterfly grow restless scarce restrain pace keep sunshine race go top butterfly think see friend tell come minute fly look strange new be hill be waggon old trench rampart blue sky great sun seem 
27,"While he wondered which way to go, the wind came along the ridge, and taking him softly by the ear pushed him gently forward and said: ""Bevis, my love, I have been waiting for you ever so long; why did you not come before?""",wonder way go wind come ridge take ear push say love wait come 
28,"""Because you never asked me,"" said Bevis.",ask say 
29,"""Oh yes, I did; I asked you twenty times in the copse. I beckoned to you out of the great oak, under which you went to sleep; and I whispered to you from the fir-trees where the squirrel played, but you were so busy, dear, so busy with Kapchack, and the war, and Choo Hoo, and the court, and all the turmoil, that you did not hear me.""",ask time copse beckon great oak go sleep whisper fir tree squirrel play busy dear busy war court turmoil hear 
30,"""You should have called louder,"" said Bevis.",call louder say 
31,"""So I did,"" said the wind. ""Don't you remember I whirled the little bough against your window, and rattled the casement that night you saw the owl go by?""",say wind remember whirl little bough window rattle casement night see owl go 
32,"""I was so sleepy,"" said Bevis, ""I did not know what you meant; you should have kissed me.""",sleepy say know mean kiss 
33,"""So I did,"" said the wind. ""I kissed you a hundred times out in the field, and stroked your hair, but you would not take any notice.""",say wind kiss time field stroke hair take notice 
34,"""I had so much to do,"" said Bevis; ""there was the weasel and my cannon-stick.""",have much do say be weasel can non stick 
35,"""But I wanted you very much,"" said the wind, ""because I love you, and longed for you to come and visit me.""",want say wind love long come visit 
36,"""Well, now I am come,"" said Bevis. ""But where do you live?""",come say live 
37,"""This is where I live, dear,"" said the wind. ""I live upon the hill; sometimes I go to the sea, and sometimes to the woods, and sometimes I run through the valley, but I always come back here, and you may always be sure of finding me here; and I want you to come and romp with me.""",live dear say wind live hill go sea wood run valley come sure find want come romp 
38,"""I will come,"" said Bevis; ""I like a romp, but are you very rough?""",come say like romp rough 
39,"""Oh no, dear; not with you.""",dear 
40,"""I am a great big boy,"" said Bevis; ""I am eating my peck of salt very fast: I shall soon get too big to romp with you. How old are you, you jolly Wind?""",great big boy say eat peck salt get big romp old jolly wind 
41,"The wind laughed and said: ""I am older than all the very old things. I am as old as the brook.""",wind laugh say old old thing old brook 
42,"""But the brook is very old,"" said Bevis. ""He told me he was older than the hills, so I do not think you are as old as he is.""",brook old say tell old hill think old 
43,"""Yes I am,"" said the wind; ""he was always my playfellow; we were children together.""",say wind playfellow child 
44,"""If you are so very, very old,"" said Bevis, ""it is no use your trying to romp with me, because I am very strong; I can carry my papa's gun on my shoulder, and I can run very fast; do you know the stupid old bailiff can't catch me? I can go round the ricks ever so much quicker than he can.""",old say use try romp strong carry papa gun shoulder run know stupid old bailiff catch go rick quick 
45,"""I can run quick,"" said the wind.",run say wind 
46,"""But not so quick as me,"" said Bevis; ""now see if you can catch me.""",quick say see catch 
