id,paragraph,tokens
1,CHAPTER XII. I HEAR OF THE “RED FOX”,hear red 
2,"Before we had done cleaning out the round-house, a breeze sprang up from a little to the east of north. This blew off the rain and brought out the sun.",do clean round house breeze spring little east north blow rain bring sun 
3,"And here I must explain; and the reader would do well to look at a map. On the day when the fog fell and we ran down Alan’s boat, we had been running through the Little Minch. At dawn after the battle, we lay becalmed to the east of the Isle of Canna or between that and Isle Eriska in the chain of the Long Island. Now to get from there to the Linnhe Loch, the straight course was through the narrows of the Sound of Mull. But the captain had no chart; he was afraid to trust his brig so deep among the islands; and the wind serving well, he preferred to go by west of Tiree and come up under the southern coast of the great Isle of Mull.",explain reader do look map day fog fall run boat run little dawn battle lay becalm east chain long get straight course narrow captain have chart afraid trust brig deep island wind serve prefer go come southern coast great 
4,"All day the breeze held in the same point, and rather freshened than died down; and towards afternoon, a swell began to set in from round the outer Hebrides. Our course, to go round about the inner isles, was to the west of south, so that at first we had this swell upon our beam, and were much rolled about. But after nightfall, when we had turned the end of Tiree and began to head more to the east, the sea came right astern.",day breeze hold same point freshen die afternoon swell begin set outer course go inner isle west south have swell beam roll nightfall turn end begin head east sea come astern 
5,"Meanwhile, the early part of the day, before the swell came up, was very pleasant; sailing, as we were, in a bright sunshine and with many mountainous islands upon different sides. Alan and I sat in the round-house with the doors open on each side (the wind being straight astern), and smoked a pipe or two of the captain’s fine tobacco. It was at this time we heard each other’s stories, which was the more important to me, as I gained some knowledge of that wild Highland country on which I was so soon to land. In those days, so close on the back of the great rebellion, it was needful a man should know what he was doing when he went upon the heather.",early part day swell come pleasant sailing bright sunshine many mountainous island different side sit round house door open side wind straight astern smoke pipe captain fine tobacco time hear other story important gain knowledge wild country land day close back great rebellion needful man know do go heather 
6,"It was I that showed the example, telling him all my misfortune; which he heard with great good-nature. Only, when I came to mention that good friend of mine, Mr. Campbell the minister, Alan fired up and cried out that he hated all that were of that name.",show example tell misfortune hear great good nature come mention good friend minister fire cry hate name 
7,"“Why,” said I, “he is a man you should be proud to give your hand to.”",say man proud give hand 
8,"“I know nothing I would help a Campbell to,” says he, “unless it was a leaden bullet. I would hunt all of that name like blackcocks. If I lay dying, I would crawl upon my knees to my chamber window for a shot at one.”",know help say leaden bullet hunt name blackcock lay die crawl knee chamber window shot 
9,"“Why, Alan,” I cried, “what ails ye at the Campbells?”",cry ail 
10,"“Well,” says he, “ye ken very well that I am an Appin Stewart, and the Campbells have long harried and wasted those of my name; ay, and got lands of us by treachery--but never with the sword,” he cried loudly, and with the word brought down his fist upon the table. But I paid the less attention to this, for I knew it was usually said by those who have the underhand. “There’s more than that,” he continued, “and all in the same story: lying words, lying papers, tricks fit for a peddler, and the show of what’s legal over all, to make a man the more angry.”",say harry waste name get land treachery sword cry word bring fist table pay less attention know say have underhand be more continue same story lie word lying paper trick fit peddler show legal make man angry 
11,"“You that are so wasteful of your buttons,” said I, “I can hardly think you would be a good judge of business.”",wasteful button say think good judge business 
