id,paragraph,tokens
1,CHAPTER 21.,
2,"Old Ready had his boat loaded and had made sail for the other side of the island long before the family were up; indeed, before they were dressed he had landed his whole cargo on the beach, and was sitting down quietly taking his breakfast.  As soon as he had eaten the beef and biscuit which he had taken with him, he carried up the things which he had brought, and commenced arrangements for setting up the tent, intending to await the arrival of William and Juno, that they might assist him in getting up the spars and canvas over it.",old ready have boat load make sail other side island family dress land whole cargo beach sit take breakfast eat beef biscuit take carry thing bring commence arrangement set tent intend await arrival assist get spar canvas 
3,"About ten o'clock William made his appearance, leading one of the goats by a string, followed by the others.  Juno came after with the sheep, also holding one with a cord; the rest had very quietly joined the procession.  ""Here we are at last!"" said William laughing; ""we have had terrible work in the woods, for Nanny would run on one side of a tree when I went on the other, and then I had to let go the string.  We fell in with the pigs again, and Juno gave such a squall!""",o'clock make appearance lead goat string follow other come sheep hold cord rest join procession last say laugh have terrible work wood run side tree go other have let go string fall pig give squall 
4,"""I tink 'em wild beast,"" said Juno.  ""Ah! what a nice place!  Missis will like to live here.""",tink wild beast say nice place like live 
5,"""Yes, it is a very nice place, Juno; and you'll be able to wash here, and never mind about saving the water.""",nice place able wash mind save water 
6,"""I am thinking,"" said William, ""how we are to get the fowls here; they are not very wild, but still we cannot catch them.""",think say get fowl wild catch 
7,"""I'll bring them with me to-morrow, William.""",bring 
8,"""But how will you catch them?""",catch 
9,"""Wait till they are gone to roost, and then you may catch them when you please.""",wait gone roost catch 
10,"""And I suppose the pigeons and the pigs must run wild?""",suppose pigeon pig run wild 
11,"""The best thing we can do with them.""",good thing do 
12,"""Then we shall have to shoot them, I suppose?""",have shoot suppose 
13,"""Well, William, so we shall; and the pigeons also, when they have become plentiful, if we remain here so long.  We shall soon be well stocked and live in plenty.  But now you must help me to get the tent up and everything in order, so that your mamma may find things comfortable on her arrival, for she will be very tired, I dare say, walking through the wood.""",pigeon become plentiful remain stock live plenty help get tent order mamma find thing comfortable arrival tired dare say walk wood 
14,"""Mamma is much better than she was,"" replied William.  ""I think she will soon be quite strong again, especially when she comes to live at this beautiful place.""",good reply think strong come live beautiful place 
15,"""We have a great deal of work to do, more than we can get through before the rainy season; which is a pity, but it can't helped; by this time next year we shall be more comfortable.""",have great deal work do more get rainy season pity help time next year comfortable 
16,"""Why, what have we to do besides putting up the tents and shifting over here?""",do put tent shift 
17,"""In the first place we have to build a house, and that will take a long while.  Then we ought to make a little garden, and sow the seeds which your father brought from England with him.""",first place have build house take long while make little garden sow seed father bring 
18,"""Oh! that will be nice; where shall we make it, Ready?""",nice make ready 
19,"""We must put a fence across that point of land, and dig up all the brushwood; the mould is very good.""",put fence point land dig brushwood mould good 
20,"""Then what next?""",next 
21,"""Then we shall want a storehouse for all the things we have got, and all that are in the wood and on the beach: and consider what a many trips we shall have to make with the little boat to bring them all round.""",want storehouse thing get wood beach consider many trip have make little boat bring 
22,"""Yes, that is very true, Ready.  Have we anything more to do?""",true ready have more do 
23,"""Plenty; we have to build a turtle-pond and a fish-pond, and a bathing-place for Juno to wash the children in.  But first we must make a proper well at the spring, so as to have plenty of fresh water: now there's enough for a year's hard work at least.""",plenty have build turtle pond fish pond bathing place wash child make proper spring have plenty fresh water be enough year hard work least 
24,"""Well, let us once get mamma and the children here, and we will work hard.""",let get mamma child work 
25,"""I should wish very much to see it all done, William,"" said Ready.  ""I hope my life will be spared till it is done, at all events.""",wish much see do say ready hope life spare do event 
26,"""But why do you say that, Ready? you are an old man, but you are strong and healthy.""",say ready old man strong healthy 
27,"""I am so now; but what does the Book say?--`In the midst of life we are in death.'  You are young and healthy, and promise a long life; but who knows but you may be summoned away tomorrow.  Can I, then, an old man, worn out with hardships, expect to live long?  No--no, William!  Still I should like to remain here as long as I can be useful, and then I trust I may depart in peace.  I never wish to leave this island; and I have a kind of feeling that my bones will remain on it.  God's will be done!""",book say midst life death young healthy promise long life know summon tomorrow old man wear hardship expect live like remain useful trust depart peace wish leave island have kind feeling bone remain do 
28,"For some time after Ready had finished, neither of them said a word, but continued their employment, stretching out the canvas of the tent, and fastening it down to the ground with pegs.  At last William broke the silence.",time ready finish say word continue employment stretch canvas tent fasten ground peg last break silence 
29,"""Ready, did you not say your Christian name was Masterman?""",ready say christian name 
30,"""So it is, William.""",
31,"""It is a very odd Christian name!  You were called after some other person?""",odd christian name call other person 
32,"""Yes, I was, William; he was a very rich man.""",rich man 
33,"""Do you know, Ready, I should like very much if you will one day tell me your history--I mean your whole life, from the time you were a boy.""",know ready like day tell history mean whole life time boy 
34,"""Well, perhaps I may, William; for there are many parts of my life which would prove a lesson to others: but that must be after we have got through our work.""",be many part life prove lesson other get work 
35,"""How old are you, Ready?""",old ready 
36,"""I am turned of sixty-four; a very old age for a seaman.  I could not obtain employment on board of a vessel if it were not that I am well known to several captains.""",turn old age seaman obtain employment board vessel know several captain 
37,"""But why do you say `old for a seaman?'""",say old seaman 
38,"""Because sailors live faster than other people, partly from the hardships which they undergo, and partly from their own fault in drinking so much spirits; and then they are too often reckless and care nothing for their healths.""",sailor live fast other person hardship undergo own fault drink much spirit reckless care health 
39,"""But you never drink spirits now?""",drink spirit 
40,"""No, never, William; but in my early days I was as foolish as others. Now, Juno, you may bring in the bedding.  We have two or three hours yet, William; what shall we do next?""",early day foolish other bring bedding have hour do 
41,"""Had we not better make the fireplace all ready for cooking?""",make fireplace ready cook 
42,"""It was what I was going to propose, if you had not.  I shall be here to-morrow long before any of you, and I will take care that supper is ready on your arrival.""",go propose take care supper ready arrival 
43,"""I brought a bottle of water in my knapsack,"" replied William, ""not so much for the water, as because I want to milk the goats and take back the milk for baby.""",bring bottle water knapsack reply much water want milk goat take milk baby 
