id,paragraph,tokens
1,CHAPTER VII. A Mad Tea-Party,mad party 
2,"There was a table set out under a tree in front of the house, and the March Hare and the Hatter were having tea at it: a Dormouse was sitting between them, fast asleep, and the other two were using it as a cushion, resting their elbows on it, and talking over its head. ‘Very uncomfortable for the Dormouse,’ thought Alice; ‘only, as it’s asleep, I suppose it doesn’t mind.’",be table set tree front house have tea dormouse sit asleep other use cushion rest elbow talk head uncomfortable think asleep suppose mind 
3,"The table was a large one, but the three were all crowded together at one corner of it: ‘No room! No room!’ they cried out when they saw Alice coming. ‘There’s PLENTY of room!’ said Alice indignantly, and she sat down in a large arm-chair at one end of the table.",table large one crowd corner room room cry see come be plenty room say sit large arm chair end table 
4,"‘Have some wine,’ the March Hare said in an encouraging tone.",have wine say encourage tone 
5,"Alice looked all round the table, but there was nothing on it but tea. ‘I don’t see any wine,’ she remarked.",look table be tea see wine remark 
6,"‘There isn’t any,’ said the March Hare.",be say 
7,"‘Then it wasn’t very civil of you to offer it,’ said Alice angrily.",civil offer say 
8,"‘It wasn’t very civil of you to sit down without being invited,’ said the March Hare.",civil sit invite say 
9,"‘I didn’t know it was YOUR table,’ said Alice; ‘it’s laid for a great many more than three.’",know table say lay great many more 
10,"‘Your hair wants cutting,’ said the Hatter. He had been looking at Alice for some time with great curiosity, and this was his first speech.",hair want cutting say look time great curiosity first speech 
11,"‘You should learn not to make personal remarks,’ Alice said with some severity; ‘it’s very rude.’",learn make personal remark say severity rude 
12,"The Hatter opened his eyes very wide on hearing this; but all he SAID was, ‘Why is a raven like a writing-desk?’",open eye wide hear say raven writing desk 
13,"‘Come, we shall have some fun now!’ thought Alice. ‘I’m glad they’ve begun asking riddles.--I believe I can guess that,’ she added aloud.",come have fun think glad begin ask riddle believe guess add 
14,‘Do you mean that you think you can find out the answer to it?’ said the March Hare.,mean think find answer say 
15,"‘Exactly so,’ said Alice.",say 
16,"‘Then you should say what you mean,’ the March Hare went on.",say mean go 
17,"‘I do,’ Alice hastily replied; ‘at least--at least I mean what I say--that’s the same thing, you know.’",reply least least mean say same thing know 
18,‘Not the same thing a bit!’ said the Hatter. ‘You might just as well say that “I see what I eat” is the same thing as “I eat what I see”!’,same thing bit say say see eat same thing eat see 
19,"‘You might just as well say,’ added the March Hare, ‘that “I like what I get” is the same thing as “I get what I like”!’",say add like get same thing get like 
20,"‘You might just as well say,’ added the Dormouse, who seemed to be talking in his sleep, ‘that “I breathe when I sleep” is the same thing as “I sleep when I breathe”!’",say add seem talk sleep breathe sleep same thing sleep breathe 
21,"‘It IS the same thing with you,’ said the Hatter, and here the conversation dropped, and the party sat silent for a minute, while Alice thought over all she could remember about ravens and writing-desks, which wasn’t much.",same thing say conversation drop party sit silent minute think remember raven writing desk much 
22,"The Hatter was the first to break the silence. ‘What day of the month is it?’ he said, turning to Alice: he had taken his watch out of his pocket, and was looking at it uneasily, shaking it every now and then, and holding it to his ear.",first break silence day month say turn take watch pocket look shake hold ear 
23,"Alice considered a little, and then said ‘The fourth.’",consider little say fourth 
24,‘Two days wrong!’ sighed the Hatter. ‘I told you butter wouldn’t suit the works!’ he added looking angrily at the March Hare.,day wrong sigh tell butter suit work add look 
25,"‘It was the BEST butter,’ the March Hare meekly replied.",good butter reply 
26,"‘Yes, but some crumbs must have got in as well,’ the Hatter grumbled: ‘you shouldn’t have put it in with the bread-knife.’",crumb get grumble put bread knife 
27,"The March Hare took the watch and looked at it gloomily: then he dipped it into his cup of tea, and looked at it again: but he could think of nothing better to say than his first remark, ‘It was the BEST butter, you know.’",take watch look dip cup tea look think good say first remark good butter know 
28,"Alice had been looking over his shoulder with some curiosity. ‘What a funny watch!’ she remarked. ‘It tells the day of the month, and doesn’t tell what o’clock it is!’",look shoulder curiosity funny watch remark tell day month tell o'clock 
