id,paragraph,tokens
1,CHAPTER 17.,
2,"     My blood hath been too cold and temperate,      Unapt to stir at these indignities;      But you have found me.                                --KING HENRY IV",blood have cold temperate stir indignity find 
3," Philip, according to promise, appeared at Hollywell, and a volume of awful justice seemed written on his brow. Charles, though ignorant of its cause, perceived this at a glance, and greeted him thus:--",accord promise appear volume awful justice seem write brow ignorant cause perceive glance greet 
4,"‘Enter Don Philip II, the Duke of Alva, alguazils, corregidors, and executioners.’",enter alguazil corregidor executioner 
5,"‘Is anything the matter, Philip?’ said Amy; a question which took him by surprise, as he could not believe her in ignorance. He was sorry for her, and answered gravely,--",matter say question take surprise believe ignorance sorry answer 
6,"‘Nothing is amiss with me, thank you, Amy,’",amiss thank 
7,"She knew he meant that he would tell no more, and would have thought no more about it, but that she saw her mother was very uneasy.",know mean tell more think more see mother uneasy 
8,"‘Did you ask whether there were any letters at the post?’ said Charles. ‘Guy is using us shamefully--practising self-denial on us, I suppose. Is there no letter from him?’",ask be letter post say guy use practise self denial suppose be letter 
9,"‘There is,’ said Philip, reluctantly.",be say 
10,"‘Well, where is it?’",
11,‘It is to your father.’,father 
12,"‘Oh!’ said Charles, with a disappointed air. ‘Are you sure? Depend on it, you overlooked my M. He has owed me a letter this fortnight. Let me see.’",say disappointed air sure depend overlook owe letter fortnight let see 
13,"‘It is for my uncle,’ repeated Philip, as if to put an end to the subject.",uncle repeat put end subject 
14,"‘Then he has been so stupid as to forget my second name. Come, give it me. I shall have it sooner or later.’",stupid forget second name come give have 
15,"‘I assure you, Charles, it is not for you.’",assure 
16,‘Would not any one suppose he had been reading it?’ exclaimed Charles.,one suppose read exclaim 
17,"‘Did you know Mary Ross was gone to stay with her brother John?’ broke in Mrs. Edmonstone, in a nervous, hurried manner.",know go stay brother break nervous hurry manner 
18,‘No is she?’ replied Philip.,reply 
19,‘Yes; his wife is ill.’,wife ill 
20,"The universal feeling was that something was amiss, and mamma was in the secret. Amy looked wistfully at her, but Mrs. Edmonstone only gazed at the window, and so they continued for some minutes, while an uninteresting exchange of question and answer was kept up between her and her nephew until at length the dressing-bell rang, and cleared the room. Mrs. Edmonstone lingered till her son and daughters were gone, and said,--",universal feeling amiss mamma secret look gaze window continue minute uninteresting exchange question answer keep nephew length dress bell ring clear room linger son daughter gone say 
21,‘You have heard from St. Mildred’s?’,hear 
22,"‘Yes,’ said Philip, as if he was as little inclined to be communicative to her as to his cousins.",say little inclined communicative cousin 
23,"‘From Guy, or from Margaret?’",guy 
24,‘From Margaret.’,
25,‘But you say there is a letter from him?’,say be letter 
26,"‘Yes, for my uncle.’",uncle 
