id,paragraph,tokens
1,CHAPTER XI. THE OLD LADY'S BEDROOM,old lady bedroom 
2," NOTHING more happened worth telling for some time. The autumn came and went by. There were no more flowers in the garden. The winds blew strong, and howled among the rocks. The rain fell, and drenched the few yellow and red leaves that could not get off the bare branches. Again and again there would be a glorious morning followed by a pouring afternoon, and sometimes, for a week together, there would be rain, nothing but rain, all day, and then the most lovely cloudless night, with the sky all out in full-blown stars--not one missing. But the princess could not see much of them, for she went to bed early. The winter drew on, and she found things growing dreary. When it was too stormy to go out, and she had got tired of her toys, Lootie would take her about the house, sometimes to the housekeeper's room, where the housekeeper, who was a good, kind old woman, made much of her--sometimes to the servants' hall or the kitchen, where she was not princess merely, but absolute queen, and ran a great risk of being spoiled. Sometimes she would run of herself to the room where the men-at-arms whom the king had left, sat, and they showed her their arms and accoutrements, and did what they could to amuse her. Still at times she found it very dreary, and often and often wished that her huge great grandmother had not been a dream.",happen worth tell time autumn come go be more flower garden wind blow strong howl rock rain fall drench few yellow red leave get bare branch be glorious morning follow pour afternoon week be rain rain day lovely cloudless night sky full blow star miss princess see much go bed winter draw find thing grow dreary stormy go get tired toy take house housekeeper room housekeeper good kind old woman make much servant hall kitchen princess absolute queen run great risk spoiled run room man arm king leave sit show arm accoutrement do amuse time find dreary wish huge great grandmother dream 
3,"One morning the nurse left her with the housekeeper for a while. To amuse her, she turned out the contents of an old cabinet upon the table. The little princess found her treasures, queer ancient ornaments and many things the uses of which she could not imagine, far more interesting than her own toys, and sat playing with them for two hours or more. But at length, in handling a curious old-fashioned brooch, she ran the pin of it into her thumb, and gave a little scream with the sharpness of the pain, but would have thought little more of it, had not the pain increased and her thumb begun to swell. This alarmed the housekeeper greatly. The nurse was fetched; the doctor was sent for; her hand was poulticed, and long before her usual time she was put to bed. The pain still continued, and although she fell asleep and dreamed a good many dreams, there was the pain always in every dream. At last it woke her up.",morning nurse leave housekeeper while amuse turn content old cabinet table little princess find treasure queer ancient ornament many thing use imagine interesting own toy sit play hour more length handle curious old fashioned brooch run pin thumb give little scream sharpness pain think little more pain increase thumb begin swell alarm housekeeper nurse fetched doctor send hand poultice usual time put bed pain continue fall asleep dream good many dream be pain dream last wake 
4,"The moon was shining brightly into the room. The poultice had fallen off her hand, and it was burning hot. She fancied if she could hold it into the moonlight, that would cool it. So she got out of bed, without waking the nurse who lay at the other end of the room, and went to the window. When she looked out, she saw one of the men-at-arms walking in the garden, with the moonlight glancing on his armor. She was just going to tap on the window and call him, for she wanted to tell him all about it, when she bethought herself that that might wake Lootie, and she would put her into bed again. So she resolved to go to the window of another room, and call him from there. It was so much nicer to have somebody to talk to than to lie awake in bed with the burning pain in her hand. She opened the door very gently and went through the nursery, which did not look into the garden, to go to the other window. But when she came to the foot of the old staircase, there was the moon shining down from some window high up, and making the worm-eaten oak look very strange and delicate and lovely. In a moment she was putting her little feet one after the other in the silvery path up the stair, looking behind as she went, to see the shadow they made in the middle of the silver. Some little girls would have been afraid to find themselves thus alone in the middle of the night, but Irene was a princess.",moon shine room poultice fall hand burn hot fancy hold moonlight cool get bed wake nurse lay other end room go window look see man arm walk garden moonlight glance armor go tap window call want tell bethough wake put bed resolve go window room call nice have talk lie bed burning pain hand open door go nursery look garden go other window come foot old staircase be moon shine window high make worm eat oak look strange delicate lovely moment put little foot other silvery path stair look go see shadow make middle silver little girl afraid find alone middle night princess 
5,"As she went slowly up the stairs, not quite sure that she was not dreaming, suddenly a great longing woke up in her heart to try once more whether she could not find the old, old lady with the silvery hair.",go stair sure dreaming great longing wake heart try more find old old lady silvery hair 
6,"""If she is a dream,"" she said to herself, ""then I am the likelier to find her, if I am dreaming.""",dream say likely find dreaming 
7,"So up and up she went, stair after stair, until she came to the many rooms--all just as she had seen them before. Through passage after passage she softly sped, comforting herself that if she should lose her way it would not matter much, because when she woke she would find herself in her own bed, with Lootie not far off. But as if she had known every step of the way, she walked straight to the door at the foot of the narrow stair that led to the tower.",go stair stair come many room see passage passage spe comforting lose way matter much wake find own bed know step way walk door foot narrow stair lead tower 
8,"""What if I should realliality-really find my beautiful old grandmother up there!"" she said to herself, as she crept up the steep steps.",realliality find beautiful old grandmother say creep steep step 
9,"When she reached the top, she stood a moment listening in the dark, for there was no moon there. Yes! it was! it was the hum of the spinning-wheel! What a diligent grandmother to work both day and night!",reach top stand moment listen dark be moon hum spinning wheel diligent grandmother work day night 
10,She tapped gently at the door.,tap door 
