id,paragraph,tokens
1,CHAPTER XVIII. FRIEDMUND IN THE CLOUDS,clouds 
2," THE stone was quarried high on the mountain, and a direct road was made for bringing it down to the water-side.  The castle profited by the road in accessibility, but its impregnability was so far lessened.  However, as Ebbo said, it was to be a friendly harbour, instead of a robber crag, and in case of need the communication could easily be destroyed.  The blocks of stone were brought down, and wooden sheds were erected for the workmen in the meadow.",stone quarry high mountain direct road make bring water side castle profit road accessibility impregnability lessen say friendly harbour robber crag case need communication destroy block stone bring wooden shed erect workmen meadow 
3,"In August, however, came tidings that, after two amputations of his diseased limb, the Kaisar Friedrich III. had died—it was said from over free use of melons in the fever consequent on the operation.  His death was not likely to make much change in the government, which had of late been left to his son.  At this time the King of the Romans (for the title of Kaisar was conferred only by coronation by the Pope, and this Maximilian never received) was at Innspruck collecting troops for the deliverance of Styria and Carinthia from a horde of invading Turks.  The Markgraf of Wurtemburg sent an intimation to all the Swabian League that the new sovereign would be best pleased if their homage were paid to him in his camp at the head of their armed retainers.",come tiding amputation diseased limb die say free use melon fever consequent operation death likely make much change government have leave son time title confer coronation receive collect troops deliverance horde invade send intimation swabian new sovereign pleased homage pay camp head armed retainer 
4,"Here was the way of enterprise and honour open at last, and the young barons of Adlerstein eagerly prepared for it, equipping their vassals and sending to Ulm to take three or four men-at-arms into their pay, so as to make up twenty lances as the contingent of Adlerstein.  It was decided that Christina should spend the time of their absence at Ulm, whither her sons would escort her on their way to the camp.  The last busy day was over, and in the summer evening Christina was sitting on the castle steps listening to Ebbo’s eager talk of his plans of interesting his hero, the King of the Romans, in his bridge, and obtaining full recognition of his claim to the Debateable Strand, where the busy workmen could be seen far below.",way enterprise honour open last young baron prepare equipp vassal send take man arm pay make lance contingent decide spend time absence son escort way camp last busy day summer evening sit castle step listen eager talk plan interesting hero bridge obtain full recognition claim debateable busy workmen see 
5,"Presently Ebbo, as usual when left to himself, grew restless for want of Friedel, and exclaiming, “The musing fit is on him!—he will stay all night at the tarn if I fetch him not,” he set off in quest of him, passing through the hamlet to look for him in the chapel on his way.",usual leave grow restless want exclaim musing fit stay night tarn fetch set quest pass hamlet look chapel way 
6,"Not finding Friedel there, he was, however, some way up towards the tarn, when he met his brother wearing the beamy yet awestruck look that he often brought from the mountain height, yet with a steadfast expression of resolute purpose on his face.",find way tarn meet brother wear beamy awestruck look bring mountain height steadfast expression resolute purpose face 
7,"“Ah, dreamer!” said Ebbo, “I knew where to seek thee!  Ever in the clouds!”",dreamer say know seek cloud 
8,"“Yes, I have been to the tarn,” said Friedel, throwing his arm round his brother’s neck in their boyish fashion.  “It has been very dear to me, and I longed to see its gray depths once more.”",tarn say throw arm brother neck boyish fashion dear long see gray depth more 
9,"“Once!  Yea manifold times shalt thou see them,” said Ebbo. “Schleiermacher tells me that these are no Janissaries, but a mere miscreant horde, even by whom glory can scarce be gained, and no peril at all.”",manifold time see say tell mere miscreant horde glory gain peril 
10,"“I know not,” said Friedel, “but it is to me as if I were taking my leave of all these purple hollows and heaven-lighted peaks cleaving the sky. All the more, Ebbo, since I have made up my mind to a resolution.”",know say take leave purple hollow heaven light peak cleave sky more make mind resolution 
11,"“Nay, none of the old monkish fancies,” cried Ebbo, “against them thou art sworn, so long as I am true knight.”",old monkish fancy cry art swear true knight 
12,"“No, it is not the monkish fancy, but I am convinced that it is my duty to strive to ascertain my father’s fate.  Hold, I say not that it is thine.  Thou hast thy charge here—”",monkish fancy convinced duty strive ascertain father fate hold say charge 
13,"“Looking for a dead man,” growled Ebbo; “a proper quest!”",look dead man growl proper quest 
14,"“Not so,” returned Friedel.  “At the camp it will surely be possible to learn, through either Schlangenwald or his men, how it went with my father.  Men say that his surviving son, the Teutonic knight, is of very different mould.  He might bring something to light.  Were it proved to be as the Schneiderlein avers, then would our conscience be at rest; but, if he were in Schlangenwald’s dungeon—”",return camp possible learn man go father man say survive son teutonic knight different mould bring light prove aver conscience rest dungeon 
15,“Folly!  Impossible!”,impossible 
16,"“Yet men have pined eighteen years in dark vaults,” said Friedel; “and, when I think that so may he have wasted for the whole of our lives that have been so free and joyous on his own mountain, it irks me to bound on the heather or gaze at the stars.”",man pine year dark vault say think waste whole life free joyous own mountain irk bind heather gaze star 
17,"“If the serpent hath dared,” cried Ebbo, “though it is mere folly to think of it, we would summon the League and have his castle about his ears!  Not that I believe it.”",serpent have dare cry mere folly think summon have castle ear believe 
18,"“Scarce do I,” said Friedel; “but there haunts me evermore the description of the kindly German chained between the decks of the Corsair’s galley.  Once and again have I dreamt thereof.  And, Ebbo, recollect the prediction that so fretted thee.  Might not yon dark-cheeked woman have had some knowledge of the East and its captives?”",scarce say haunt description kindly chain deck galley dreamt recollect prediction fret dark cheeked woman have knowledge captive 
19,"Ebbo started, but resumed his former tone.  “So thou wouldst begin thine errantry like Sir Hildebert and Sir Hildebrand in the ‘Rose garden’? Have a care.  Such quests end in mortal conflict between the unknown father and son.”",start resume former tone begin errantry garden have care such quest end mortal conflict unknown father son 
20,"“I should know him,” said Friedel, enthusiastically, “or, at least, he would know my mother’s son in me; and, could I no otherwise ransom him, I would ply the oar in his stead.”",know say least know mother son ransom ply oar stead 
21,"“A fine exchange for my mother and me,” gloomily laughed Ebbo, “to lose thee, my sublimated self, for a rude, savage lord, who would straightway undo all our work, and rate and misuse our sweet mother for being more civilized than himself.”",fine exchange mother laugh lose sublimate self rude savage lord undo work rate misuse sweet mother civilized 
22,"“Shame, Ebbo!” cried Friedel, “or art thou but in jest?”",cry art jest 
23,"“So far in jest that thou wilt never go, puissant Sir Hildebert,” returned Ebbo, drawing him closer.  “Thou wilt learn—as I also trust to do—in what nameless hole the serpent hid his remains.  Then shall they be duly coffined and blazoned.  All the monks in the cloisters for twenty miles round shall sing requiems, and thou and I will walk bareheaded, with candles in our hands, by the bier, till we rest him in the Blessed Friedmund’s chapel; and there Lucas Handlein shall carve his tomb, and thou shalt sit for the likeness.”",jest go return draw close learn trust do nameless hole serpent hide remains coffine blazon monk cloister mile sing requiem walk barehead candle hand bier rest blessed chapel carve tomb sit likeness 
24,"“So may it end,” said Friedel, “but either I will know him dead, or endeavour somewhat in his behalf.  And that the need is real, as well as the purpose blessed, I have become the more certain, for, Ebbo, as I rose to descend the hill, I saw on the cloud our patron’s very form—I saw myself kneel before him and receive his blessing.”",end say know dead endeavour behalf need real purpose bless become certain rise descend hill see cloud patron form see kneel receive blessing 
25,"Ebbo burst out laughing.  “Now know I that it is indeed as saith Schleiermacher,” he said, “and that these phantoms of the Blessed Friedmund are but shadows cast by the sun on the vapours of the ravine. See, Friedel, I had gone to seek thee at the chapel, and meeting Father Norbert, I bent my knee, that I might take his farewell blessing.  I had the substance, thou the shadow, thou dreamer!”",burst laugh know say phantom bless shadow cast sun vapour ravine see go seek chapel meet bend knee take farewell blessing have substance shadow dreamer 
26,"Friedel was as much mortified for the moment as his gentle nature could be.  Then he resumed his sweet smile, saying, “Be it so!  I have oft read that men are too prone to take visions and special providences to themselves, and now I have proved the truth of the saying.”",mortified moment gentle nature resume sweet smile say read man prone take vision special providence prove truth saying 
27,"“And,” said Ebbo, “thou seest thy purpose is as baseless as thy vision?”",say seest purpose baseless vision 
28,"“No, Ebbo.  It grieves me to differ from thee, but my resolve is older than the fancy, and may not be shaken because I was vain enough to believe that the Blessed Friedmund could stoop to bless me.”",grieve differ resolve old fancy shake vain believe blessed stake bless 
29,"“Ha!” shouted Ebbo, glad to see an object on which to vent his secret annoyance.  “Who goes there, skulking round the rocks?  Here, rogue, what art after here?”",shout glad see object vent secret annoyance go skulk rock rogue art 
30,"“No harm,” sullenly replied a half-clad boy.",harm reply half clad boy 
31,"“Whence art thou?  From Schlangenwald, to spy what more we can be robbed of?  The lash—”",art spy more rob lash 
32,"“Hold,” interposed Friedel.  “Perchance the poor lad had no evil purposes.  Didst lose thy way?”",hold interpose perchance poor lad have evil purpose lose way 
33,"“No, sir, my mother sent me.”",sir mother send 
34,"“I thought so,” cried Ebbo.  “This comes of sparing the nest of thankless adders!”",think cry come spare nest thankless adder 
35,"“Nay,” said Friedel, “mayhap it is because they are not thankless that the poor fellow is here.”",say mayhap thankless poor fellow 
