id,paragraph,tokens
1,CHAPTER IV. AT LARGE,large 
2," ""So _you_ were inside that bottle, were you?"" said Horace, blandly. ""How singular!"" He began to realise that he had to deal with an Oriental lunatic, and must humour him to some extent. Fortunately he did not seem at all dangerous, though undeniably eccentric-looking. His hair fell in disorderly profusion from under his high turban about his cheeks, which were of a uniform pale rhubarb tint; his grey beard streamed out in three thin strands, and his long, narrow eyes, opal in hue, and set rather wide apart and at a slight angle, had a curious expression, part slyness and part childlike simplicity.",bottle say singular begin realise have deal oriental lunatic humour extent seem dangerous eccentric look hair fall disorderly profusion high turban cheek uniform pale rhubarb tint grey beard stream thin strand long narrow eye opal hue set slight angle have curious expression part slyness part childlike simplicity 
3,"""Dost thou doubt that I speak truth? I tell thee that I have been confined in that accursed vessel for countless centuries--how long, I know not, for it is beyond calculation.""",doubt speak truth tell confine accurse vessel countless century know calculation 
4,"""I should hardly have thought from your appearance, sir, that you had been so many years in bottle as all that,"" said Horace, politely, ""but it's certainly time you had a change. May I, if it isn't indiscreet, ask how you came into such a very uncomfortable position? But probably you have forgotten by this time.""",think appearance sir many year bottle say time have change indiscreet ask come uncomfortable position forget time 
5,"""Forgotten!"" said the other, with a sombre red glow in his opal eyes. ""Wisely was it written: 'Let him that desireth oblivion confer benefits--but the memory of an injury endureth for ever.' _I_ forget neither benefits nor injuries.""",forgott say other sombre red glow opal eye write let desireth oblivion confer benefit memory injury endureth forget benefit injury 
6,"""An old gentleman with a grievance,"" thought Ventimore. ""And mad into the bargain. Nice person to have staying in the same house with one!""",old gentleman grievance think mad bargain nice person have stay same house 
7,"""Know, O best of mankind,"" continued the stranger, ""that he who now addresses thee is Fakrash-el-Aamash, one of the Green Jinn. And I dwelt in the Palace of the Mountain of the Clouds above the City of Babel in the Garden of Irem, which thou doubtless knowest by repute?""",know good mankind continue stranger address green dwele knowest repute 
8,"""I fancy I _have_ heard of it,"" said Horace, as if it were an address in the Court Directory. ""Delightful neighbourhood.""",fancy hear say address delightful neighbourhood 
9,"""I had a kinswoman, Bedeea-el-Jemal, who possessed incomparable beauty and manifold accomplishments. And seeing that, though a Jinneeyeh, she was of the believing Jinn, I despatched messengers to Suleyman the Great, the son of Daood, offering him her hand in marriage. But a certain Jarjarees, the son of Rejmoos, the son of Iblees--may he be for ever accursed!--looked with favour upon the maiden, and, going secretly unto Suleyman, persuaded him that I was preparing a crafty snare for the King's undoing.""",have kinswoman possess incomparable beauty manifold accomplishment see believe despatch messenger great son offer hand marriage certain son son accurse look favour maiden go persuade prepare crafty snare undoing 
10,"""And, of course, _you_ never thought of such a thing?"" said Ventimore.",course think thing say 
