id,paragraph,tokens
1,CHAPTER VIII.,
2," The beauties of the bottom of the sea tempt Peterkin to dive--How he did it--More difficulties overcome--The water garden--Curious creatures of the sea--The tank--Candles missed very much, and the candle-nut tree discovered--Wonderful account of Peterkin's first voyage--Cloth found growing on a tree--A plan projected, and arms prepared for offence and defence--A dreadful cry.",beauty bottom sea temp dive do more difficulty overcome water garden curious creature sea tank candle miss candle nut tree discover wonderful account first voyage find grow tree plan project arm prepare offence defence dreadful cry 
3,"Our encounter with the shark was the first great danger that had befallen us since landing on this island, and we felt very seriously affected by it, especially when we considered that we had so often unwittingly incurred the same danger before while bathing.  We were now forced to take to fishing again in the shallow water, until we should succeed in constructing a raft.  What troubled us most, however, was, that we were compelled to forego our morning swimming excursions.  We did, indeed, continue to enjoy our bathe in the shallow water, but Jack and I found that one great source of our enjoyment was gone, when we could no longer dive down among the beautiful coral groves at the bottom of the lagoon. We had come to be so fond of this exercise, and to take such an interest in watching the formations of coral and the gambols of the many beautiful fish amongst the forests of red and green sea-weeds, that we had become quite familiar with the appearance of the fish and the localities that they chiefly haunted.  We had also become expert divers.  But we made it a rule never to stay long under water at a time.  Jack told me that to do so often was bad for the lungs, and, instead of affording us enjoyment, would ere long do us a serious injury.  So we never stayed at the bottom as long as we might have done, but came up frequently to the top for fresh air, and dived down again immediately.  Sometimes, when Jack happened to be in a humorous frame, he would seat himself at the bottom of the sea on one of the brain corals, as if he were seated on a large paddock-stool, and then make faces at me, in order, if possible, to make me laugh under water.  At first, when he took me unawares, he nearly succeeded, and I had to shoot to the surface in order to laugh; but afterwards I became aware of his intentions, and, being naturally of a grave disposition, I had no difficulty in restraining myself.  I used often to wonder how poor Peterkin would have liked to be with us; and he sometimes expressed much regret at being unable to join us.  I used to do my best to gratify him, poor fellow, by relating all the wonders that we saw; but this, instead of satisfying, seemed only to whet his curiosity the more, so one day we prevailed on him to try to go down with us.  But, although a brave boy in every other way, Peterkin was very nervous in the water, and it was with difficulty we got him to consent to be taken down, for he could never have managed to push himself down to the bottom without assistance.  But no sooner had we pulled him down a yard or so into the deep clear water, than he began to struggle and kick violently, so we were forced to let him go, when he rose out of the water like a cork, gave a loud gasp and a frightful roar, and struck out for the land with the utmost possible haste.",encounter shark first great danger befall land island feel affect consider incur same danger bathing force take fishing shallow water succeed construct raft trouble most compel forego morning swim excursion continue enjoy bathe shallow water find great source enjoyment gone dive beautiful coral grove bottom lagoon come fond exercise take interest watch formation coral gambol many beautiful fish forest red green sea weed become familiar appearance fish locality haunt become expert diver make rule stay water time tell do bad lung afford enjoyment do serious injury stay bottom do come top fresh air dive happen humorous frame seat bottom sea brain coral seat large paddock stool make face order possible make laugh water first take succeed have shoot surface order laugh become aware intention grave disposition have difficulty restrain use wonder poor like express much regret unable join use do good gratify poor fellow relate wonder see satisfy seem whet curiosity more day prevail try go brave boy other way nervous water difficulty get consent take manage push bottom assistance pull yard deep clear water begin struggle kick force let go rise water cork give loud gasp frightful roar strike land utmost possible haste 
4,"Now, all this pleasure we were to forego, and when we thought thereon, Jack and I felt very much depressed in our spirits.  I could see, also, that Peterkin grieved and sympathized with us, for, when talking about this matter, he refrained from jesting and bantering us upon it.",pleasure forego think feel depressed spirit see grieve sympathize talk matter refrain jest banter 
5,"As, however, a man's difficulties usually set him upon devising methods to overcome them, whereby he often discovers better things than those he may have lost, so this our difficulty induced us to think of searching for a large pool among the rocks, where the water should be deep enough for diving yet so surrounded by rocks as to prevent sharks from getting at us.  And such a pool we afterwards found, which proved to be very much better than our most sanguine hopes anticipated.  It was situated not more than ten minutes' walk from our camp, and was in the form of a small deep bay or basin, the entrance to which, besides being narrow, was so shallow that no fish so large as a shark could get in, at least not unless he should be a remarkably thin one.",man difficulty set devise method overcome discover good thing lose difficulty induce think search large pool rock water deep diving surround rock prevent shark get pool find prove good sanguine hope anticipate situate more minute walk camp form small deep bay basin entrance narrow shallow fish large shark get least thin one 
6,"Inside of this basin, which we called our Water Garden, the coral formations were much more wonderful, and the sea-weed plants far more lovely and vividly coloured, than in the lagoon itself.  And the water was so clear and still, that, although very deep, you could see the minutest object at the bottom.  Besides this, there was a ledge of rock which overhung the basin at its deepest part, from which we could dive pleasantly and whereon Peterkin could sit and see not only all the wonders I had described to him, but also see Jack and me creeping amongst the marine shrubbery at the bottom, like, as--he expressed it,--""two great white sea-monsters.""  During these excursions of ours to the bottom of the sea, we began to get an insight into the manners and customs of its inhabitants, and to make discoveries of wonderful things, the like of which we never before conceived.  Among other things, we were deeply interested with the operations of the little coral insect which, I was informed by Jack, is supposed to have entirely constructed many of the numerous islands in Pacific Ocean.  And, certainly, when we considered the great reef which these insects had formed round the island on which we were cast, and observed their ceaseless activity in building their myriad cells, it did at first seem as if this might be true; but then, again, when I looked at the mountains of the island, and reflected that there were thousands of such, many of them much higher, in the South Seas, I doubted that there must be some mistake here.  But more of this hereafter.",basin call coral formation wonderful sea weed plant lovely coloured lagoon water clear deep see minutest object bottom be ledge rock overh basin deep part dive sit see wonder describe see creep marine shrubbery bottom express great white sea monster excursion bottom sea begin get insight manners custom inhabitant make discovery wonderful thing like conceive other thing interested operation little coral insect inform suppose construct many numerous island consider great reef insect form island cast observe ceaseless activity build myriad cell first seem true look mountain island reflect be thousand such many high doubt be mistake more 
7,"I also became much taken up with the manners and appearance of the anemones, and star-fish, and crabs, and sea-urchins, and such-like creatures; and was not content with watching those I saw during my dives in the Water Garden, but I must needs scoop out a hole in the coral rock close to it, which I filled with salt water, and stocked with sundry specimens of anemones and shell-fish, in order to watch more closely how they were in the habit of passing their time.  Our burning-glass also now became a great treasure to me, as it enabled me to magnify, and so to perceive more clearly the forms and actions of these curious creatures of the deep.",become take manners appearance anemone star fish crab sea- urchin such like creature content watch see dive need scoop hole coral rock fill salt water stock sundry specimen anemone shell fish order watch habit pass time burning glass become great treasure enable magnify perceive form action curious creature deep 
8,"Having now got ourselves into a very comfortable condition, we began to talk of a project which we had long had in contemplation,--namely, to travel entirely round the island; in order, first, to ascertain whether it contained any other productions which might be useful to us; and, second, to see whether there might be any place more convenient and suitable for our permanent residence than that on which we were now encamped.  Not that we were in any degree dissatisfied with it; on the contrary, we entertained quite a home-feeling to our bower and its neighbourhood; but if a better place did exist, there was no reason why we should not make use of it.  At any rate, it would be well to know of its existence.",get comfortable condition begin talk project have contemplation travel island order ascertain contain other production useful see be place convenient suitable permanent residence encamp degree dissatisfied contrary entertain home feel bower neighbourhood good place exist be reason make use rate well know existence 
9,"We had much earnest talk over this matter.  But Jack proposed that, before undertaking such an excursion, we should supply ourselves with good defensive arms, for, as we intended not only to go round all the shore, but to ascend most of the valleys, before returning home, we should be likely to meet in with, he would not say dangers, but, at least, with everything that existed on the island, whatever that might be.",have much earnest talk matter propose undertake excursion supply good defensive arm intend go shore ascend most valley return likely meet say danger least exist island 
10,"""Besides,"" said Jack, ""it won't do for us to live on cocoa-nuts and oysters always.  No doubt they are very excellent in their way, but I think a little animal food, now and then, would be agreeable as well as good for us; and as there are many small birds among the trees, some of which are probably very good to eat, I think it would be a capital plan to make bows and arrows, with which we could easily knock them over.""",say do live cocoa nut oyster doubt excellent way think little animal food agreeable good be many small bird tree good eat think capital plan make bow arrow knock 
