id,paragraph,tokens
1,CHAPTER VII.,
2,,
3,"""And Nature, the old Nurse, took The child upon her knee, Saying, 'Here is a story book Thy father hath written for thee.",old take child knee say story book father write 
4,"""'Come wander with me,' she said, 'Into regions yet untrod, And read what is still unread In the Manuscripts of God.'",come wander say region read unread 
5,"""And he wandered away and away With Nature, the dear old Nurse, Who sang to him night and day The rhymes of the universe.""",wander dear old sing night day rhyme universe 
6,LONGFELLOW.,
7," ""Now,"" said Tom, ""I am ready be off, if it's to the world's end.""",say ready world end 
8,"""Ah!"" said the fairy, ""that is a brave, good boy.  But you must go farther than the world's end, if you want to find Mr. Grimes; for he is at the Other-end-of-Nowhere.  You must go to Shiny Wall, and through the white gate that never was opened; and then you will come to Peacepool, and Mother Carey's Haven, where the good whales go when they die.  And there Mother Carey will tell you the way to the Other-end-of-Nowhere, and there you will find Mr. Grimes.""",say fairy brave good boy go world end want find other end go shiny white gate open come good whale go die tell way other end find 
9,"""Oh, dear!"" said Tom.  ""But I do not know my way to Shiny Wall, or where it is at all.""",dear say know way shiny 
10,"""Little boys must take the trouble to find out things for themselves, or they will never grow to be men; so that you must ask all the beasts in the sea and the birds in the air, and if you have been good to them, some of them will tell you the way to Shiny Wall.""",little boy take trouble find thing grow man ask beast sea bird air good tell way shiny 
11,"""Well,"" said Tom, ""it will be a long journey, so I had better start at once.  Good-bye, Miss Ellie; you know I am getting a big boy, and I must go out and see the world.""",say long journey good start good know get big boy go see world 
12,"""I know you must,"" said Ellie; ""but you will not forget me, Tom.  I shall wait here till you come.""",know say forget wait come 
13,"And she shook hands with him, and bade him good-bye.  Tom longed very much again to kiss her; but he thought it would not be respectful, considering she was a lady born; so he promised not to forget her:  but his little whirl-about of a head was so full of the notion of going out to see the world, that it forgot her in five minutes:  however, though his head forgot her, I am glad to say his heart did not.",shake hand bid good bye long kiss think respectful consider lady bear promise forget little whirl head full notion go see world forget minute head forget glad say heart 
14,"So he asked all the beasts in the sea, and all the birds in the air, but none of them knew the way to Shiny Wall.  For why?  He was still too far down south.",ask beast sea bird air know way shiny 
15,"Then he met a ship, far larger than he had ever seen--a gallant ocean-steamer, with a long cloud of smoke trailing behind; and he wondered how she went on without sails, and swam up to her to see. A school of dolphins were running races round and round her, going three feet for her one, and Tom asked them the way to Shiny Wall: but they did not know.  Then he tried to find out how she moved, and at last he saw her screw, and was so delighted with it that he played under her quarter all day, till he nearly had his nose knocked off by the fans, and thought it time to move.  Then he watched the sailors upon deck, and the ladies, with their bonnets and parasols:  but none of them could see him, because their eyes were not opened,--as, indeed, most people's eyes are not.",meet ship large see gallant ocean steamer long cloud smoke trail wonder go sail swim see school dolphin run race go foot ask way shiny know try find move last see screw delighted play quarter day have nose knock fan think time move watch sailor deck lady bonnet parasol see eye open most person eye 
16,"At last there came out into the quarter-gallery a very pretty lady, in deep black widow's weeds, and in her arms a baby.  She leaned over the quarter-gallery, and looked back and back toward England far away; and as she looked she sang:",last come quarter gallery pretty lady deep black widow weed arm baby learn quarter gallery look look sing 
17, I.,
18,"""Soft soft wind, from out the sweet south sliding, Waft thy silver cloud-webs athwart the summer sea; Thin thin threads of mist on dewy fingers twining Weave a veil of dappled gauze to shade my babe and me.",soft soft wind sweet south slide waft silver cloud web athwart summer sea thin thin thread mist dewy finger twin weave veil dappled gauze shade babe 
19,II.,
20,"""Deep deep Love, within thine own abyss abiding, Pour Thyself abroad, O Lord, on earth and air and sea; Worn weary hearts within Thy holy temple hiding, Shield from sorrow, sin, and shame my helpless babe and me.""",deep deep own abyss abide earth air sea worn weary heart holy temple hide sorrow sin shame helpless babe 
21," Her voice was so soft and low, and the music of the air so sweet, that Tom could have listened to it all day.  But as she held the baby over the gallery rail, to show it the dolphins leaping and the water gurgling in the ship's wake, lo! and behold, the baby saw Tom.",voice soft low music air sweet listen day hold baby gallery rail show dolphin leap water gurgle ship wake baby see 
22,"He was quite sure of that for when their eyes met, the baby smiled and held out his hands; and Tom smiled and held out his hands too; and the baby kicked and leaped, as if it wanted to jump overboard to him.",sure eye meet baby smile hold hand smile hold hand baby kick leap want jump 
23,"""What do you see, my darling?"" said the lady; and her eyes followed the baby's till she too caught sight of Tom, swimming about among the foam-beads below.",see darling say lady eye follow baby catch sight swim foam bead 
