id,paragraph,tokens
1,CHAPTER 2. SLAVES OF THE LAMP,chapter slave lamp 
2," The music-room on the top floor of Number Five was filled with the “Aladdin” company at rehearsal. Dickson Quartus, commonly known as Dick Four, was Aladdin, stage-manager, ballet-master, half the orchestra, and largely librettist, for the “book” had been rewritten and filled with local allusions. The pantomime was to be given next week, in the down-stairs study occupied by Aladdin, Abanazar, and the Emperor of China. The Slave of the Lamp, with the Princess Badroulbadour and the Widow Twankay, owned Number Five study across the same landing, so that the company could be easily assembled. The floor shook to the stamp-and-go of the ballet, while Aladdin, in pink cotton tights, a blue and tinsel jacket, and a plumed hat, banged alternately on the piano and his banjo. He was the moving spirit of the game, as befitted a senior who had passed his Army Preliminary and hoped to enter Sandhurst next spring.",music room top floor fill company rehearsal know stage manager ballet master orchestra librettist book rewritt fill local allusion pantomime give next week down stair study occupy own number study same landing company assemble floor shake stamp go ballet pink cotton tight blue tinsel jacket plumed hat bang piano banjo move spirit game befit senior pass hope enter next spring 
3,"Aladdin came to his own at last, Abanazar lay poisoned on the floor, the Widow Twankay danced her dance, and the company decided it would “come all right on the night.”",come own last poison floor dance dance company decide come night 
4,"“What about the last song, though?” said the Emperor, a tallish, fair-headed boy with a ghost of a mustache, at which he pulled manfully. “We need a rousing old tune.”",last song say tallish fair head boy ghost mustache pull need rousing old tune 
5,"“‘John Peel’? ‘Drink, Puppy, Drink’?” suggested Abanazar, smoothing his baggy lilac pajamas. “Pussy” Abanazar never looked more than one-half awake, but he owned a soft, slow smile which well suited the part of the Wicked Uncle.",drink puppy drink suggest smooth baggy lilac pajama look more half awake own soft slow smile suit part wicked 
6,"“Stale,” said Aladdin. “Might as well have ‘Grandfather’s Clock.’ What’s that thing you were humming at prep. last night, Stalky?”",stale say have grandfather clock thing hum prep last night 
7,"Stalky, The Slave of the Lamp, in black tights and doublet, a black silk half-mask on his forehead, whistled lazily where he lay on the top of the piano. It was a catchy music-hall tune.",black tight doublet black silk half mask forehead whistle lay top piano catchy music hall tune 
8,"Dick Four cocked his head critically, and squinted down a large red nose.",cocked head squint large red nose 
9,"“Once more, and I can pick it up,” he said, strumming. “Sing the words.”",more pick say strumm sing word 
10,"“Arrah, Patsy, mind the baby! Arrah, Patsy, mind the child! Wrap him in an overcoat, he’s surely going wild! Arrah, Patsy, mind the baby! just you mind the child awhile! He’ll kick and bite and cry all night! Arrah, Patsy, mind the child!”",mind baby mind child wrap overcoat go wild mind baby mind child kick bite cry night mind child 
11,"“Rippin’! Oh, rippin’!” said Dick Four. “Only we shan’t have any piano on the night. We must work it with the banjoes--play an’ dance at the same time. You try, Tertius.”",say have piano night work banjoe play dance same time try 
12,"The Emperor pushed aside his pea-green sleeves of state, and followed Dick Four on a heavy nickel plated banjo.",emperor push pea-green sleeve state follow heavy nickel plate banjo 
13,"“Yes, but I’m dead all this time. Bung in the middle of the stage, too,”  said Abanazar.",dead time be middle stage say 
14,"“Oh, that’s Beetle’s biznai,” said Dick Four. “Vamp it up, Beetle. Don’t keep us waiting all night. You’ve got to get Pussy out of the light somehow, and bring us all in dancin’ at the end.”",say vamp keep wait night get get pussy light bring dancin’ end 
