id,paragraph,tokens
1,"CHAPTER II. OF THE PROCEEDINGS OF THE THREE BROTHERS AFTER THE VISIT OF SOUTH-WEST WIND, ESQUIRE; AND HOW LITTLE GLUCK HAD AN INTERVIEW WITH THE KING OF THE GOLDEN RIVER.",proceedings brother visit south west wind little have interview king golden 
2,,
3," South-west wind, Esquire, was as good as his word. After the momentous visit above related, he entered the Treasure Valley no more; and, what was worse, he had so much influence with his relations, the West Winds in general, and used it so effectually, that they all adopted a similar line of conduct. So no rain fell in the valley from one year's end to another. Though everything remained green and flourishing in the plains below, the inheritance of the Three Brothers was a desert. What had once been the richest soil in the kingdom, became a shifting heap of red sand; and the brothers, unable longer to contend with the adverse skies, abandoned their valueless patrimony in despair, to seek some means of gaining a livelihood among the cities and people of the plains. All their money was gone, and they had nothing left but some curious old-fashioned pieces of gold plate, the last remnants of their ill-gotten wealth.",west wind good word momentous visit related enter bad have much influence relation general use adopt similar line conduct rain fall valley year end remain green flourish plain inheritance desert rich soil kingdom become shift heap red sand brother unable contend adverse sky abandon valueless patrimony despair seek means gain livelihood city person plain money gone have leave curious old fashioned piece gold plate last remnant ill get wealth 
4,,
5,"""Suppose we turn goldsmiths?"" said Schwartz to Hans, as they entered the large city. ""It is a good knave's trade; we can put a great deal of copper into the gold, without any one's finding it out.""",suppose turn goldsmith say enter large city good knave trade put great deal copper gold one find 
6,"The thought was agreed to be a very good one; they hired a furnace, and turned goldsmiths. But two slight circumstances affected their trade: the first, that people did not approve of the coppered gold; the second, that the two elder brothers, whenever they had sold anything, used to leave little Gluck to mind the furnace, and go and drink out the money in the ale-house next door. So they melted all their gold, without making money enough to buy more, and were at last reduced to one large drinking mug, which an uncle of his had given to little Gluck, and which he was very fond of, and would not have parted with for the world; though he never drank anything out of it but milk and water. The mug was a very odd mug to look at. The handle was formed of two wreaths of flowing golden hair, so finely spun that it looked more like silk than metal, and these wreaths descended into, and mixed with, a beard and whiskers of the same exquisite workmanship, which surrounded and decorated a very fierce little face, of the reddest gold imaginable, right in the front of the mug, with a pair of eyes in it which seemed to command its whole circumference. It was impossible to drink out of the mug without being subjected to an intense gaze out of the side of these eyes; and Schwartz positively averred, that once, after emptying it, full of Rhenish, seventeen times, he had seen them wink! When it came to the mug's turn to be made into spoons, it half broke poor little Gluck's heart; but the brothers only laughed at him, tossed the mug into the melting-pot, and staggered out to the ale-house: leaving him, as usual, to pour the gold into bars, when it was all ready.",thought agree good one hire furnace turn goldsmith slight circumstance affect trade first person approve copper gold second elder brother sell use leave little mind furnace go drink money ale house next door melt gold make money buy more last reduce large drinking mug uncle give little fond part world drink milk water mug odd mug look handle form wreath flow golden hair spun look silk metal wreath descend mix beard whisker same exquisite workmanship surround decorate fierce little face reddest gold imaginable front mug pair eye seem command whole circumference impossible drink mug subject intense gaze side eye averr empty full time see wink come mug turn make spoon half break poor little heart brother laugh toss mug melting pot stagger ale house leave usual pour gold bar ready 
7,"When they were gone, Gluck took a farewell look at his old friend in the melting-pot. The flowing hair was all gone; nothing remained but the red nose, and the sparkling eyes, which looked more malicious than ever. ""And no wonder,"" thought Gluck, ""after being treated in that way."" He sauntered disconsolately to the window, and sat himself down to catch the fresh evening air, and escape the hot breath of the furnace. Now this window commanded a direct view of the range of mountains, which, as I told you before, overhung the Treasure Valley, and more especially of the peak from which fell the Golden River. It was just at the close of the day, and, when Gluck sat down at the window, he saw the rocks of the mountain tops, all crimson and purple with the sunset; and there were bright tongues of fiery cloud burning and quivering about them; and the river, brighter than all, fell, in a waving column of pure gold, from precipice to precipice, with the double arch of a broad purple rainbow stretched across it, flushing and fading alternately in the wreaths of spray.",gone take farewell look old friend melting pot flow hair gone remain red nose sparkling eye look malicious wonder think treat way saunter window sit catch fresh evening air escape hot breath furnace window command direct view range mountain tell overh peak fall golden close day sit window see rock mountain top crimson purple sunset be bright tongue fiery cloud burning quiver river bright fall wave column pure gold precipice precipice double arch broad purple rainbow stretch flush fade wreath spray 
8,,
9,"""Ah!"" said Gluck aloud, after he had looked at it for a while, ""if that river were really all gold, what a nice thing it would be.""",say look while river gold nice thing 
10,"""No, it wouldn't, Gluck,"" said a clear, metallic voice, close at his ear.",say clear metallic voice close ear 
11,"""Bless me, what's that?"" exclaimed Gluck, jumping up. There was nobody there. He looked round the room, and under the table, and a great many times behind him, but there was certainly nobody there, and he sat down again at the window. This time he didn't speak, but he couldn't help thinking again that it would be very convenient if the river were really all gold.",bless exclaim jump be look room table great many time be sit window time speak help think convenient river gold 
