id,paragraph,tokens
1,"CHAPTER VII. The Fiery Dragon,",fiery 
2,or The Heart of Stone and the Heart of Gold,
3," The little white Princess always woke in her little white bed when the starlings began to chatter in the pearl gray morning. As soon as the woods were awake, she used to run up the twisting turret-stairs with her little bare feet, and stand on the top of the tower in her white bed-gown, and kiss her hands to the sun and to the woods and to the sleeping town, and say: ""Good morning, pretty world!""",little white wake little white bed starling begin chatter pearl gray morning wood awake use run twist turret stair little bare foot stand top tower white bed gown kiss hand sun wood sleeping town say good morning pretty world 
4,"Then she would run down the cold stone steps and dress herself in her short skirt and her cap and apron, and begin the day's work. She swept the rooms and made the breakfast, she washed the dishes and she scoured the pans, and all this she did because she was a real Princess. For of all who should have served her, only one remained faithful--her old nurse, who had lived with her in the tower all the Princess's life. And, now the nurse was old and feeble, the Princess would not let her work any more, but did all the housework herself, while Nurse sat still and did the sewing, because this was a real Princess with skin like milk and hair like flax and a heart like gold.",run cold stone step dress short skirt cap apron begin day work sweep room make breakfast wash dish scour pan do real serve remain faithful old nurse live tower life nurse old feeble let work more do housework sit do sewing real princess skin milk hair flax heart gold 
5,"Her name was Sabrinetta, and her grandmother was Sabra, who married St. George after he had killed the dragon, and by real rights all the country belonged to her: the woods that stretched away to the mountains, the downs that sloped down to the sea, the pretty fields of corn and maize and rye, the olive orchards and the vineyards, and the little town itself--with its towers and its turrets, its steep roofs and strange windows--that nestled in the hollow between the sea, where the whirlpool was, and the mountains, white with snow and rosy with sunrise.",name grandmother marry kill dragon real right country belong wood stretch mountain down slope sea pretty field corn maize rye olive orchard vineyard little town tower turret steep roof strange window nestle hollow sea whirlpool mountain white snow rosy sunrise 
6,"But when her father and mother had died, leaving her cousin to take care of the kingdom till she grew up, he, being a very evil Prince, took everything away from her, and all the people followed him, and now nothing was left her of all her possessions except the great dragon proof tower that her grandfather, St. George, had built, and of all who should have been her servants only the good nurse.",father mother die leave cousin take care kingdom grow evil take person follow leave possession great dragon proof tower grandfather build servant good nurse 
7,This was why Sabrinetta was the first person in all the land to get a glimpse of the wonder.,first person land get glimpse wonder 
8,"Early, early, early, while all the townspeople were fast asleep, she ran up the turret-steps and looked out over the field, and at the other side of the field there was a green, ferny ditch and a rose-thorny hedge, and then came the wood. And as Sabrinetta stood on her tower she saw a shaking and a twisting of the rose-thorny hedge, and then something very bright and shining wriggled out through it into the ferny ditch and back again. It only came out for a minute, but she saw it quite plainly, and she said to herself: ""Dear me, what a curious, shiny, bright-looking creature! If it were bigger, and if I didn't know that there have been no fabulous monsters for quite a long time now, I should almost think it was a dragon.""",townspeople fast asleep run turret step look field other side field be green ferny ditch rose thorny hedge come wood stand tower see shaking twisting rose thorny hedge bright shine wriggle ferny ditch come minute see say curious shiny bright look creature big know be fabulous monster long time think dragon 
9,"The thing, whatever it was, did look rather like a dragon--but then it was too small; and it looked rather like a lizard--only then it was too big. It was about as long as a hearthrug.",thing look dragon small look lizard big hearthrug 
10,"""I wish it had not been in such a hurry to get back into the wood,"" said Sabrinetta. ""Of course, it's quite safe for me, in my dragonproof tower; but if it is a dragon, it's quite big enough to eat people, and today's the first of May, and the children go out to get flowers in the wood.""",wish hurry get wood say course safe dragonproof tower dragon big eat person today first child go get flower wood 
11,"When Sabrinetta had done the housework (she did not leave so much as a speck of dust anywhere, even in the corneriest corner of the winding stair) she put on her milk white, silky gown with the moon-daisies worked on it, and went up to the top of her tower again.",do housework leave much speck dust corneriest corner wind stair put milk white silky gown moon daisy work go top tower 
12,"Across the fields troops of children were going out to gather the may, and the sound of their laughter and singing came up to the top of the tower.",field troops child go gather sound laughter singing come top tower 
