id,paragraph,tokens
1,CHAPTER XII. THE TRIAL,trial 
2,"""A plot, a plot, a plot, to ruin all."" TENNYSON, _The Princess_.",plot plot plot ruin 
3,"On the Monday evening, the head boy reported to Dr. Rowlands that the perpetrator of the offence had not been discovered, but that one boy was very generally suspected, and on grounds that seemed plausible. ""I admit,"" he added, ""that from the little I know of him he seems to me a very unlikely sort of boy to do it.""",evening head boy report perpetrator offence discover boy suspect grounds seem plausible admit add little know seem unlikely sort boy do 
4,"""I think,"" suggested the Doctor, ""that the best way would be for you to have a regular trial on the subject, and hear the evidence. Do you think that you can be trusted to carry on the investigation publicly, with good order and fairness?""",think suggest good way have regular trial subject hear evidence think trust carry investigation good order fairness 
5,"""I think so, sir,"" said Avonley.",think sir say 
6,"""Very well. Put up a notice, asking all the school to meet by themselves in the boarders' room tomorrow afternoon at three, and see what you can do among you.""",put notice ask school meet border room tomorrow afternoon see do 
7,"Avonley did as the Doctor suggested. At first, when the boys assembled, they seemed inclined to treat the matter as a joke, and were rather disorderly; but Avonley briefly begged them, if they determined to have a trial, to see that it was conducted sensibly; and by general consent he was himself voted into the desk as president. He then got up and said--",suggest first boy assemble seem inclined treat matter joke disorderly begg determine have trial see conduct general consent vote desk president get say 
8,"""There must be no sham or nonsense about this affair. Let all the boys take their seats quietly down the room.""",be sham nonsense affair let boy take seat room 
9,"They did so, and Avonley asked, ""Is Williams here?""",do ask 
10,"Looking round, they discovered he was not. Russell instantly went to the library to fetch him, and told him what was going on. He took Eric's arm kindly as they entered, to show the whole school that he was not ashamed of him, and Eric deeply felt the delicacy of his goodwill.",look discover go library fetch tell go take arm enter show whole school ashamed feel delicacy goodwill 
11,"""Are you willing to be tried, Williams,"" asked Avonley, ""on the charge of having written the insulting paper about Mr. Gordon? Of course we know very little how these kind of things ought to be conducted, but we will see that everything done is open and above ground, and try to manage it properly.""",willing try ask charge write insulting paper course know little kind thing conduct see do open ground try manage 
12,"""There is nothing I should like better,"" said Eric.",be like good say 
