id,paragraph,tokens
1,CHAPTER III. THE FLOTSAM AND JETSAM OF THE DEBATEABLE FORD,flotsam jetsam debateable 
2," LIFE in Schloss Adlerstein was little less intolerable than Christina’s imagination had depicted it.  It was entirely devoid of all the graces of chivalry, and its squalor and coarseness, magnified into absurdity by haughtiness and violence, were almost inconceivable.  Fortunately for her, the inmates of the castle resided almost wholly below stairs in the hall and kitchen, and in some dismal dens in the thickness of their walls.  The height of the keep was intended for dignity and defence, rather than for habitation; and the upper chamber, with its great state-bed, where everybody of the house of Adlerstein was born and died, was not otherwise used, except when Ermentrude, unable to bear the oppressive confusion below stairs, had escaped thither for quietness’ sake.  No one else wished to inhabit it.  The chamber above was filled with the various appliances for the defence of the castle; and no one would have ever gone up the turret stairs had not a warder been usually kept on the roof to watch the roads leading to the Ford.  Otherwise the Adlersteiners had all the savage instinct of herding together in as small a space as possible.",life little intolerable imagination depict devoid grace chivalry squalor coarseness magnify absurdity haughtiness violence inconceivable inmate castle reside stair hall kitchen dismal den thickness wall height keep intend dignity defence habitation upper chamber great state bed house bear die use unable bear oppressive confusion stair escape quietness sake else wish inhabit chamber fill various appliance defence castle go turret stair warder keep roof watch road lead have savage instinct herding small space possible 
3,"Freiherrin Kunigunde hardly ever mounted to her daughter’s chamber.  All her affection was centred on the strong and manly son, of whom she was proud, while the sickly pining girl, who would hardly find a mate of her own rank, and who had not even dowry enough for a convent, was such a shame and burthen to her as to be almost a distasteful object.  But perversely, as it seemed to her, the only daughter was the darling of both father and brother, who were ready to do anything to gratify the girl’s sick fancies, and hailed with delight her pleasure in her new attendant.  Old Ursel was at first rather envious and contemptuous of the childish, fragile stranger, but her gentleness disarmed the old woman; and, when it was plain that the young lady’s sufferings were greatly lessened by tender care, dislike gave way to attachment, and there was little more murmuring at the menial services that were needed by the two maidens, even when Ermentrude’s feeble fancies, or Christina’s views of dainty propriety, rendered them more onerous than before.  She was even heard to rejoice that some Christian care and tenderness had at last reached her poor neglected child.",mount daughter chamber affection centre strong manly son proud sickly pining girl find mate own rank dowry convent shame burthen distasteful object seem only daughter darling father brother ready do gratify girl sick fancy hail delight pleasure new attendant old first envious contemptuous childish fragile stranger gentleness disarm old woman plain young lady suffering lessen tender care dislike give way attachment be little more murmure menial service need maiden feeble fancy view dainty propriety render onerous hear rejoice christian care tenderness reach poor neglect child 
4,"It was well for Christina that she had such an ally.  The poor child never crept down stairs to the dinner or supper, to fetch food for Ermentrude, or water for herself, without a trembling and shrinking of heart and nerves.  Her father’s authority guarded her from rude actions, but from rough tongues he neither could nor would guard her, nor understand that what to some would have been a compliment seemed to her an alarming insult; and her chief safeguard lay in her own insignificance and want of attraction, and still more in the modesty that concealed her terror at rude jests sufficiently to prevent frightening her from becoming an entertainment.",have ally poor child creep stair dinner supper fetch food water tremble shrinking heart nerve father authority guard rude action rough tongue guard understand compliment seem alarming insult chief safeguard lay own insignificance want attraction more modesty conceal terror rude jest prevent frightening become entertainment 
5,"Her father, whom she looked on as a cultivated person in comparison with the rest of the world, did his best for her after his own views, and gradually brought her all the properties she had left at the Kohler’s hut.  Therewith she made a great difference in the aspect of the chamber, under the full sanction of the lords of the castle.  Wolf, deer, and sheep skins abounded; and with these, assisted by her father and old Hatto, she tapestried the lower part of the bare grim walls, a great bear’s hide covered the neighbourhood of the hearth, and cushions were made of these skins, and stuffed from Ursel’s stores of feathers.  All these embellishments were watched with great delight by Ermentrude, who had never been made of so much importance, and was as much surprised as relieved by such attentions.  She was too young and too delicate to reject civilization, and she let Christina braid her hair, bathe her, and arrange her dress, with sensations of comfort that were almost like health.  To train her into occupying herself was however, as Christina soon found, in her present state, impossible.  She could spin and sew a little, but hated both; and her clumsy, listless fingers only soiled and wasted Christina’s needles, silk, and lute strings, and such damage was not so easily remedied as in the streets of Ulm.  She was best provided for when looking on at her attendant’s busy hands, and asking to be sung to, or to hear tales of the active, busy scenes of the city life—the dresses, fairs, festivals, and guild processions.",father look cultivate person comparison rest world do good own view bring property leave hut make great difference aspect chamber full sanction lord castle deer sheep skin abound assist father old tapestry low part bare grim wall great bear hide cover neighbourhood hearth cushion make skin stuff store feather embellishment watch great delight make much importance surprise relieve such attention young delicate reject civilization let braid hair bathe arrange dress sensation comfort health train occupy find present state impossible spin sew little hate clumsy listless finger soil waste needle silk lute string such damage remedy street provide look attendant busy hand ask sung hear tale active busy scene city life dress fair festival guild procession 
6,"[“She was too young and too delicate to reject civilization, and  she let Christina braid her hair, bathe her, and arrange her dress, with       sensations of comfort that were almost like health.”—Page 37]",young delicate reject civilization let braid hair bathe arrange dress sensation comfort health page 
7,"The gentle nursing and the new interests made her improve in health, so that her father was delighted, and Christina began to hope for a return home.  Sometimes the two girls would take the air, either, on still days, upon the battlements, where Ermentrude watched the Debateable Ford, and Christina gazed at the Danube and at Ulm; or they would find their way to a grassy nook on the mountain-side, where Christina gathered gentians and saxifrage, trying to teach her young lady that they were worth looking at, and sighing at the thought of Master Gottfried’s wreath when she met with the asphodel seed-vessels.  Once the quiet mule was brought into requisition; and, with her brother walking by her, and Sorel and his daughter in attendance, Ermentrude rode towards the village of Adlerstein.  It was a collection of miserable huts, on a sheltered slope towards the south, where there was earth enough to grow some wretched rye and buckwheat, subject to severe toll from the lord of the soil.  Perched on a hollow rock above the slope was a rude little church, over a cave where a hermit had once lived and died in such odour of sanctity that, his day happening to coincide with that of St. John the Baptist, the Blessed Freidmund had acquired the credit of the lion’s share both of the saint’s honours and of the old solstitial feast of Midsummer.  This wake was the one gaiety of the year, and attracted a fair which was the sole occasion of coming honestly by anything from the outer world; nor had his cell ever lacked a professional anchorite.",gentle nursing new interest make improve health father delighted begin hope return home girl take air day battlement watch debateable gaze find way grassy nook mountain side gather gentian saxifrage try teach young lady worth look sigh thought wreath meet asphodel seed vessel quiet mule bring requisition brother walk daughter attendance ride village collection miserable hut shelter slope south be earth grow wretch rye buckwheat subject severe toll lord soil perch hollow rock slope rude little church cave hermit live die such odour sanctity day happen coincide blessed acquire credit lion share saint honour old solstitial feast wake gaiety year attract fair sole occasion come outer world have cell lack professional anchorite 
8,"The Freiherr of his day had been a devout man, who had gone a pilgrimage with Kaiser Friedrich of the Red Beard, and had brought home a bit of stone from the council chamber of Nicæa, which he had presented to the little church that he had built over the cavern.  He had named his son Friedmund; and there were dim memories of his days as of a golden age, before the Wildschlossen had carried off the best of the property, and when all went well.",day devout man go pilgrimage red bring bit stone council chamber present little church build cavern name son be dim memory day golden age carry good property go 
9,"This was Christina’s first sight of a church since her arrival, except that in the chapel, which was a dismal neglected vault, where a ruinous altar and mouldering crucifix testified to its sacred purpose.  The old baron had been excommunicated for twenty years, ever since he had harried the wains of the Bishop of Augsburg on his way to the Diet; and, though his household and family were not under the same sentence, “Sunday didna come abune the pass.”  Christina’s entreaty obtained permission to enter the little building, but she had knelt there only a few moments before her father came to hurry her away, and her supplications that he would some day take her to mass there were whistled down the wind; and indeed the hermit was a layman, and the church was only served on great festivals by a monk from the convent of St. Ruprecht, on the distant side of the mountain, which was further supposed to be in the Schlangenwald interest.  Her best chance lay in infusing the desire into Ermentrude, who by watching her prayers and asking a few questions had begun to acquire a few clearer ideas.  And what Ermentrude wished had always hitherto been acquiesced in by the two lords.",first sight church arrival chapel dismal neglect vault ruinous altar moulder crucifix testify sacred purpose old baron excommunicate year harry wain way household family same sentence do come pass entreaty obtain permission enter little building knolt few moment father come hurry supplication day take mass whistle wind hermit layman church serve great festival monk convent distant side mountain suppose interest good chance lay infuse desire watch prayer ask few question begin acquire few clear idea wish acquiesce lord 
10,"The elder baron came little into Christina’s way.  He meant to be kind to her, but she was dreadfully afraid of him, and, when he came to visit his daughter, shrank out of his notice as much as possible, shuddering most of all at his attempts at civilities.  His son she viewed as one of the thickwitted giants meant to be food for the heroism of good knights of romance.  Except that he was fairly conversant with the use of weapons, and had occasionally ridden beyond the shadow of his own mountain, his range was quite as limited as his sister’s; and he had an equal scorn for all beyond it.  His unfailing kindness to his sister was however in his favour, and he always eagerly followed up any suggestion Christina made for her pleasure.",elder baron come little way mean kind afraid come visit daughter shrank notice possible shudder most attempt civility son view thickwitted giant mean food heroism good knight romance conversant use weapon ride shadow own mountain range limited sister have equal scorn unfailing kindness sister favour follow suggestion make pleasure 
