id,paragraph,tokens
1,CHAPTER XXV.,
2," For several days Edward remained at home, anxiously awaiting every news which arrived; expecting every time that the capture of the king would be announced, and, with great joy, finding that hitherto all efforts had been unsuccessful. But there was a question which now arose in Edward's mind, and which was the cause of deep reflection. Since the proposal of sending his sisters away had been started, he felt the great inconvenience of his still representing himself to the intendant as the grandson of Armitage. His sisters, if sent to the ladies at Portlake, must be sent without the knowledge of the intendant; and if so, the discovery of their absence would soon take place, as Patience Heatherstone would be constantly going over to the cottage; and he now asked himself the question, whether, after all the kindness and confidence which the intendant had shown him, he was right in any longer concealing from him his birth and parentage. He felt that he was doing the intendant an injustice, in not showing to him that confidence which ho deserved.",several day remain home await news arrive expect time capture king announce great joy finding effort unsuccessful be question arise mind cause deep reflection proposal send sister start feel great inconvenience represent intendant grandson sister send lady send knowledge intendant discovery absence take place go cottage ask question kindness confidence intendant show right conceal birth parentage feel do intendant injustice show confidence deserve 
3,"That he was justified in so doing at first, he felt; but since the joining the king's army, and the events which had followed, he considered that he was treating the intendant ill, and he now resolved to take the first opportunity of making the confession. But to do it formally, and without some opportunity which might offer, he felt awkward. At last he thought that he would at once make the confession to Patience, under the promise of secrecy. That he might do at once; and, after he had done so, the intendant could not tax him with want of confidence altogether. He had now analyzed his feelings toward Patience; and he felt how dear she had become to him. During the time he was with the army, she had seldom been out of his thoughts; and although he was often in the society of well bred women, he saw not one that, in his opinion, could compare with Patience Heatherstone; but still, what chance had he of supporting a wife? at present, at the age of nineteen, it was preposterous. Thoughts like these ran in his mind, chasing each other, and followed by others as vague and unsatisfactory; and, in the end, Edward came to the conclusion, that he was without a penny, and that being known as the heir of Beverley would be to his disadvantage; that he was in love with Patience Heatherstone, and had no chance at present of obtaining her; and that he done well up to the present time in concealing who he was from the intendant, who could safely attest that he knew not that he was protecting the son of so noted a Cavalier; and that he would confess to Patience who he was, and give as a reason for not telling her father, that he did not wish to commit him by letting him know who it was that was under his protection. How far the reader may be satisfied with the arguments which Edward was satisfied with, we can not pretend to say; but Edward was young, and hardly knew how to extricate himself from the cloak which necessity had first compelled him to put on. Edward was already satisfied that he was not quite looked upon with indifference by Patience Heatherstone; and he was not yet certain whether it was not a grateful feeling that she had toward him more than any other; that she believed him to be beneath her in birth, he felt convinced, and therefore she could have no idea that he was Edward Beverley. It was not till several days after he had made up his mind that he had an opportunity of being with her alone, as Clara Ratcliffe was their constant companion. However, one evening Clara went out, and staid out so long, carelessly wrapped up, that she caught cold; and the following evening she remained at home, leaving Edward and Patience to take their usual walk unaccompanied by her. They had walked for some minutes in silence, when Patience observed,",justify do first feel join king army event follow consider treat intendant ill resolve take first opportunity make confession do opportunity offer feel awkward last think make confession patience promise secrecy do do intendant tax want confidence analyze feeling patience feel dear become time army thought society breed woman see opinion compare chance have support wife present age preposterous thought run mind chase other follow other vague unsatisfactory end come conclusion penny know heir disadvantage love have chance present obtain do present time conceal intendant attest know protect son note confess patience give reason tell father wish commit let know protection reader satisfy argument satisfy pretend say young know extricate cloak necessity compel put satisfied look indifference certain grateful feeling have more other believe birth feel convince have idea several day make mind have opportunity constant companion evening go stay wrap catch cold follow evening remain home leave take usual walk unaccompany walk minute silence patience observe 
4,"""You are very grave, Edward, and have been very grave ever since your return; have you any thing to vex you beyond the failure of the attempt.""",grave grave return have thing vex failure attempt 
5,"""Yes, I have, Patience. I have much on my conscience, and do not know how to act. I want an adviser and a friend, and know not where to find one.""",have patience have much conscience know act want adviser friend know find 
6,"""Surely, Edward, my father is your sincere friend, and not a bad adviser.""",father sincere friend bad adviser 
7,"""I grant it; but the question is between your father and me, and I can not advise with him for that reason.""",grant question father advise reason 
8,"""Then advise with me, Edward, if it is not a secret of such moment that it is not to be trusted to a woman; at all events it will be the advice of a sincere friend; you will give me credit for that.""",advise secret such moment trust woman event advice sincere friend give credit 
9,"""Yes, and for much more; for I think I shall have good advice, and will therefore accept your offer. I feel, Patience, that although I was justified, on my first acquaintance with your father, in not making known to him a secret of some importance, yet now that he has put such implicit confidence, in me, I am doing him and myself an injustice in not making the communication--that is, as far as confidence in him is concerned. I consider that he has a right to know all, and yet I feel that it would be prudent on my part that he should not know all, as the knowledge might implicate him with those with whom he is at present allied. A secret sometimes is dangerous; and if your father could not say that on his honor he knew not of the secret, it might harm him if the secret became afterward known. Do you understand me?""",more think have good advice accept offer feel justify first acquaintance father make know secret importance put such implicit confidence do injustice make communication confidence concerned consider have right know feel prudent part know knowledge implicate present allied secret dangerous father say honor know secret harm secret become know understand 
10,"""I can not say that I exactly do; you have a secret that you wish to make known to my father, and you think the knowledge of it may harm him. I can not imagine what kind of secret that may be.""",say have secret wish make know father think knowledge harm imagine kind secret 
11,"""Well, I can give you a case in point. Suppose now that I knew that King Charles was hidden in your stable-loft: such might be the case, and your father be ignorant of it, and his assertion of his ignorance would be believed; but if I were to tell your father that the king was there, and it was afterward discovered, do you not see that, by confiding such a secret to him, I should do harm, and perhaps bring him into trouble?""",give case point suppose know hide stable loft such case father ignorant assertion ignorance believe tell father king discover see confide secret do harm bring trouble 
12,"""I perceive now, Edward; do you mean to say that you know where the king is concealed? for, if you do, I must beg of you not let my father know any thing about it. As you say, it would put him in a difficult position, and must eventually harm him much. There is a great difference between wishing well to a cause and supporting it in person. My father wishes the king well, I believe, but, at the same time, he will not take an active part, as you have already seen; at the same time, I am convinced that he would never betray the king if he knew where he was. I say, therefore, if that is your secret, keep it from him, for his sake and for mine, Edward, if you regard me.""",perceive mean say know king conceal beg let father know thing say put difficult position harm much be great difference wish cause support person father wish king believe same time take active part see same time convinced betray king know say secret keep sake regard 
13,"""You know not how much I regard you, Patience. I saw many highborn women when I was away, but none could I see equal to Patience Heatherstone, in my opinion; and Patience was ever in my thoughts during my long absence.""",know much regard patience see many highborn woman see equal opinion patience thought long absence 
14,"""I thank you for your kind feelings toward me,"" replied Patience; ""but, Master Armitage, we were talking about your secret.""",thank kind feeling reply patience talk secret 
15,"""Master Armitage!"" rejoined Edward; ""how well you know how to remind me, by that expression, of my obscure birth and parentage, whenever I am apt to forget the distance which I ought to observe!""",rejoin know remind expression obscure birth parentage apt forget distance observe 
