id,paragraph,tokens
1,CHAPTER XII. AU REVOIR.,
2,"          ""One after another they flew away              Far up to the heavenly blue,            To the better country, the upper day----""                                   JEAN INGELOW.",fly heavenly blue good country upper day 
3," ""Little Charlotte climbed over the railings,"" continued Dudu, ""but she did not jump down on the other side, for Mademoiselle Eliane, who was tall, found that by standing half-way up the bank she could reach the child and hand her down to Mademoiselle Jeanne, a little way below. There was a good deal of laughing over it all, and this helped them to make friends more quickly than anything else would have done. But indeed Charlotte was not a shy child, she had travelled too much and seen too many people to be so, and our young ladies, besides, were so kind and merry that no little girl could long have been strange with them. She ran about the garden in the greatest delight; her new friends showed her all their favourite nooks, and allowed her to make a bouquet of the flowers she liked best; and when they were tired of standing about they all sat down together on a bank, and Charlotte told to the young ladies the story of her short life. It was a sad little story; her father had died when she was very young, and her mother, whose health had never been good after the shock of his death, had gone to Italy with the aunt who had brought her up, in hopes of growing stronger. But through two or three years of sometimes seeming better and sometimes worse, she had really been steadily failing, and at last she died, leaving her poor little girl almost alone, 'for the old aunt was now,' said Charlotte, 'always ill, and not ill as mamma used to be,' she added, for however tired _she_ was, she always liked her little girl to be beside her, and never wearied of listening to all she had to say.",little climb railing continue jump other side tall find stand half way bank reach child hand little way be good deal laugh help make friend else do shy child travel much see many person young lady kind merry little girl strange run garden great delight new friend show favourite nook allow make bouquet flower like good tired stand sit bank tell young lady story short life sad little story father die young mother health good shock death go aunt bring hope grow strong year seem good bad fail last die leave poor little girl alone old aunt say ill ill mamma use add tired _she_ like little girl weary listen have say 
4,"""'But now,' said the child, 'I am always alone, and it is _so_ sad. And I have watched you so often from the balcony, and wished I might come down to you. And now, if you will let me come to see you every day, I shall be _so_ happy.'",say child alone sad watch balcony wish come let come see day happy 
5,"""She was a dear little girl, so sweet, and simple, and loving. She quite gained our young ladies' hearts with her pretty ways and her funny little English, accent. They kissed her on both cheeks, and told her they would be very pleased for her to come to them in the garden whenever she saw them from the balcony, as she was so sure her aunt would not object to it. They could not invite her to the house, they explained, unless their mother and her aunt had made acquaintance. Of course it would not have done, as little Charlotte quite understood; for in those days,"" Dudu observed in passing, ""politeness and ceremony were much more observed than is at present, I am sorry to say, the case.",dear little girl sweet simple loving gain young lady heart pretty way funny little english accent kiss cheek tell pleased come garden see balcony sure aunt object invite house explain mother aunt make acquaintance course do little understand day observe passing politeness ceremony observe present sorry say case 
6,"""The little English girl, however,"" he went on, ""was only too delighted to have received permission to visit them in their garden. And not many days passed on which she did not join them there. It was a lovely summer that year--I remember it so well. Never now does the sun seem to me to shine quite so brightly as in those days. Perhaps it is that I am growing old, perhaps the sad days that soon after followed left a cloud on my memory and a mist on my spirit which have never since entirely cleared away; however that may be, I never remember so bright and beautiful a summer as the one I am telling you of. And little Charlotte's merry laugh was often heard on the terrace walk, as she ran races with Mademoiselle Eliane's dog, or made daisy wreaths for Mademoiselle Jeanne's dark hair. Kindness and companionship were all she required to make her a bright and happy child. But the pleasant summer faded, and with the first autumn days came a fresh sorrow for the little girl. One morning, before the usual time for meeting in the garden, I caught sight of her on the balcony, her face looking again like the little pale Charlotte I had first known her, her eyes red with weeping. And as by good chance the young ladies came out soon the reason was soon explained.",little english girl go delighted receive permission visit garden many day pass join lovely summer year remember sun seem shine day grow old sad day follow leave cloud memory mist spirit clear remember bright beautiful summer one tell little merry laugh hear terrace walk run race dog make daisy wreath dark hair kindness companionship require make bright happy child pleasant summer fade first autumn day come fresh sorrow little girl morning usual time meeting garden catch sight balcony face look little pale know eye red weeping good chance young lady come reason explain 
7,"""'I am going away, my dear young ladies,' cried Charlotte, as she threw herself into their arms. 'My aunt has just told me. We return to England in a few days. To England, where I have no friends, where I shall be again all alone. O Mademoiselle Eliane! O Mademoiselle Jeanne! what shall I do without you, and your pretty garden, and your kindness, and poor old Dudu, and the flowers, and everything?'",go dear young lady cry throw arm aunt tell return few day have friend alone do pretty garden kindness poor old flower 
8,"""They consoled her as well as they could, my kind young ladies, whose hearts were always full of sympathy. But the tears came to their own eyes when they saw how real and acute was the little girl's grief.",console kind young lady heart full sympathy tear come own eye see real acute little girl grief 
9,"""'You will come back to see us again, little Charlotte, perhaps,' they said. 'Your aunt has travelled so much, very likely she will not wish to remain always in England. And you would always find us here--in the winter at any rate; generally in the summer we spend some months at our château, though this summer our father had business which obliged him to stay here. But for that we should not have seen you so much.'",come see little say aunt travel much likely wish remain find winter rate summer spend month château summer father have business oblige stay see 
10,"""But Charlotte was not to be consoled. Her aunt, she was sure, would never travel any more. She had said only that very morning, that once she got back to England she would stay there for the rest of her life, she was too old to move about any more.",console aunt sure travel more say very morning get stay rest life old move more 
11,"""'And I,' added Charlotte, with a fresh burst of weeping, 'I am to be sent to an English school as soon as aunt can settle about it.'",add fresh burst weeping send english school aunt settle 
12,"""'But you will be happier at school, dear,' said Mademoiselle Eliane. 'You will have friends of your own age.'",happy school dear say have friend own age 
13,"""'I don't want friends of my own age. I shall never love _any_ friends as much as my dear Mademoiselle Jeanne and my dear Mademoiselle Eliane,' sobbed Charlotte; and the only thing that consoled her at all was when the two young ladies found for her among their little treasures a very prettily painted 'bonbonnière,' and a quaint little workcase, fitted with thimble, scissors, and all such things, which she promised them she would always keep, _always_, as souvenirs of their kindness.",want friend own age love friend much dear dear sobb only thing console young lady find little treasure paint bonbonnière quaint little workcase fit thimble scissors such thing promise keep souvenir kindness 
14,"""And in return, the poor little thing went out with her aunt's maid the next morning and bought two little keepsakes--a scent-bottle for Mademoiselle Jeanne, and a fan for Mademoiselle Eliane. She spent on them all the money she had; and at this very moment,"" added Dudu, ""the scent-bottle is downstairs in your mother's large old dressing-case, the dressing-case she got from her grandfather. What became of the fan I cannot say.",return poor little thing go aunt maid next morning buy little keepsake scent bottle fan spend money have very moment add scent bottle mother large old dress case dress case get grandfather become fan say 
15,"""Well, the few remaining days passed, and one cold, dreary morning poor Charlotte clambered over the railings for the last time, to embrace her friends and bid them farewell. She might have come in by the door and seen them in the salon; of course neither her aunt nor our young ladies' mother would have objected to such a thing, as she was going away, even though no visits of ceremony had been exchanged between the families. But this would not have suited Charlotte; it was in the garden she had first seen her friends, and in the garden must she bid them good-bye. I assisted at the interview,"" continued Dudu, ""and very touching it was. Had I been of a nature to shed tears, I really think my feelings would have been too much for me. And Charlotte would have kissed and hugged me too, no doubt, had I encouraged anything of the kind. But, fortunately perhaps for the preservation of my feathers and my dignity, I am not, and never have been, of a demonstrative disposition.""",few remain day pass cold dreary morning poor clamber railing last time embrace friend bid farewell come door see salon course aunt young lady mother object thing go visit ceremony exchange family suit garden see friend garden bid good bye assist interview continue touch nature shed tear think feeling much kiss hugge doubt encourage kind preservation feather dignity demonstrative disposition 
16,Dudu cleared his throat and stopped to rest for a moment. Then he continued--,clear throat stop rest moment continue 
