id,paragraph,tokens
1,CHAPTER XI. Who Stole the Tarts?,stole 
2,"The King and Queen of Hearts were seated on their throne when they arrived, with a great crowd assembled about them--all sorts of little birds and beasts, as well as the whole pack of cards: the Knave was standing before them, in chains, with a soldier on each side to guard him; and near the King was the White Rabbit, with a trumpet in one hand, and a scroll of parchment in the other. In the very middle of the court was a table, with a large dish of tarts upon it: they looked so good, that it made Alice quite hungry to look at them--‘I wish they’d get the trial done,’ she thought, ‘and hand round the refreshments!’ But there seemed to be no chance of this, so she began looking at everything about her, to pass away the time.",seat throne arrive great crowd assemble sort little bird beast whole pack card stand chain soldier side guard white trumpet hand scroll parchment other very middle court table large dish tart look good make hungry look wish get trial do think hand refreshment seem be chance begin look pass time 
3,"Alice had never been in a court of justice before, but she had read about them in books, and she was quite pleased to find that she knew the name of nearly everything there. ‘That’s the judge,’ she said to herself, ‘because of his great wig.’",court justice read book pleased find know name judge say great wig 
4,"The judge, by the way, was the King; and as he wore his crown over the wig, (look at the frontispiece if you want to see how he did it,) he did not look at all comfortable, and it was certainly not becoming.",judge way wear crown wig look frontispiece want see do look comfortable become 
5,"‘And that’s the jury-box,’ thought Alice, ‘and those twelve creatures,’ (she was obliged to say ‘creatures,’ you see, because some of them were animals, and some were birds,) ‘I suppose they are the jurors.’ She said this last word two or three times over to herself, being rather proud of it: for she thought, and rightly too, that very few little girls of her age knew the meaning of it at all. However, ‘jury-men’ would have done just as well.",jury box think creature oblige say creature see animal bird suppose juror say last word time proud think few little girl age know meaning jury man do 
6,"The twelve jurors were all writing very busily on slates. ‘What are they doing?’ Alice whispered to the Gryphon. ‘They can’t have anything to put down yet, before the trial’s begun.’",juror write slate do whisper have put trial begin 
7,"‘They’re putting down their names,’ the Gryphon whispered in reply, ‘for fear they should forget them before the end of the trial.’",put name whisper reply fear forget end trial 
8,"‘Stupid things!’ Alice began in a loud, indignant voice, but she stopped hastily, for the White Rabbit cried out, ‘Silence in the court!’ and the King put on his spectacles and looked anxiously round, to make out who was talking.",stupid thing begin loud indignant voice stop white cry court put spectacle look make talk 
9,"Alice could see, as well as if she were looking over their shoulders, that all the jurors were writing down ‘stupid things!’ on their slates, and she could even make out that one of them didn’t know how to spell ‘stupid,’ and that he had to ask his neighbour to tell him. ‘A nice muddle their slates’ll be in before the trial’s over!’ thought Alice.",see look shoulder juror write stupid thing slate make know spell stupid have ask neighbour tell nice muddle slate trial think 
10,"One of the jurors had a pencil that squeaked. This of course, Alice could not stand, and she went round the court and got behind him, and very soon found an opportunity of taking it away. She did it so quickly that the poor little juror (it was Bill, the Lizard) could not make out at all what had become of it; so, after hunting all about for it, he was obliged to write with one finger for the rest of the day; and this was of very little use, as it left no mark on the slate.",juror have pencil squeak course stand go court get find opportunity take do poor little juror make become hunt oblige write finger rest day little use leave mark slate 
11,"‘Herald, read the accusation!’ said the King.",read accusation say 
12,"On this the White Rabbit blew three blasts on the trumpet, and then unrolled the parchment scroll, and read as follows:--",white blow blast trumpet unroll parchment scroll read follow 
13,"   ‘The Queen of Hearts, she made some tarts,       All on a summer day:     The Knave of Hearts, he stole those tarts,       And took them quite away!’",make tart summer day steal tart take 
14,"‘Consider your verdict,’ the King said to the jury.",consider verdict say jury 
15,"‘Not yet, not yet!’ the Rabbit hastily interrupted. ‘There’s a great deal to come before that!’",interrupt be great deal come 
16,"‘Call the first witness,’ said the King; and the White Rabbit blew three blasts on the trumpet, and called out, ‘First witness!’",call first witness say white blow blast trumpet call first witness 
17,"The first witness was the Hatter. He came in with a teacup in one hand and a piece of bread-and-butter in the other. ‘I beg pardon, your Majesty,’ he began, ‘for bringing these in: but I hadn’t quite finished my tea when I was sent for.’",first witness come teacup hand piece bread butter other beg pardon begin bring finish tea send 
18,"‘You ought to have finished,’ said the King. ‘When did you begin?’",finish say begin 
19,"The Hatter looked at the March Hare, who had followed him into the court, arm-in-arm with the Dormouse. ‘Fourteenth of March, I think it was,’ he said.",look follow court arm arm fourteenth think say 
20,"‘Fifteenth,’ said the March Hare.",fifteenth say 
21,"‘Sixteenth,’ added the Dormouse.",sixteenth add 
