id,paragraph,tokens
1,CHAPTER XVI. “AU REVOIR.”,
2," THE next morning all was excitement at the palace. The news of our return had spread abroad, and in the morning copy of the _Daily Whyer_, which his Majesty found on the breakfast-table when we went down, a full and, I must say, surprisingly accurate account of the interview appeared, together with the information that his Majesty would attend Parliament in state in the afternoon, and that an address from the throne would be read, in which certain changes in the Government would be suggested. There was also a paragraph about A. Fish, Esquire’s, lecture upon the “Unreasonableness of ability,” which the editor advised everybody to try and hear.",next morning excitement palace news return spread morning copy find breakfast table go full say accurate account interview appear information attend state afternoon address throne read certain change government suggest be paragraph lecture unreasonableness ability editor advise try hear 
3,"His Majesty was in quite a fluster, and we spent several hours in preparing an elaborate written speech which he was to read out in the afternoon; and then, having settled this and other matters to our satisfaction, we took Kis-Smee out for a little walk just before luncheon.",fluster spend several hour prepare elaborate write speech read afternoon settle other matter satisfaction take little walk luncheon 
4,"One of the first persons we met was the Crocodile at the Lodge. He looked once or twice at his Majesty, as if in doubt, and then at Kis-Smee.",first person meet look doubt 
5,"On seeing the latter his eyes sparkled, and he came up and spoke at once.",see latter eye sparkle come speak 
6,"“Hullo, Wallypug!” he began unceremoniously.",begin 
7,"His Majesty bowed, a little distantly I thought.",bow little think 
8,"“_What_ a fine fat dog!” exclaimed the Crocodile, pointing to Kis-Smee. “Is he for sale?”",fine fat dog exclaim point sale 
9,"“Certainly not,” said the Wallypug.",say 
10,"The Crocodile sighed. “Just my luck,” he remarked, “I love dogs and I should so enjoy taking this one home to tea with me. Perhaps you will let him visit me sometimes. What’s his name?”",sigh luck remark love dog enjoy take one home tea let visit name 
11,"[“OH! REALLY, WALLYPUG, THIS IS SO SUDDEN.”]",sudden 
12,"“Kis-Smee,” said his Majesty.",say 
13,"“Oh! really Wallypug, this is so sudden,” said the Crocodile, smirking, “I’d no idea you were so affectionate. I’m so bashful, too. I couldn’t really think of kissing you in public.”",sudden say smirk idea affectionate bashful think kiss public 
14,"“No, no!” explained his Majesty hastily—“Kis-Smee is the dog’s name; you asked me what his name was, you know.”",explain dog name ask name know 
15,"“Oh!” said the Crocodile, looking greatly disappointed. “I misunderstood you. Very sorry, I’m sure. Well, what are you going to do now?”",say look disappointed misunderstood sorry sure go do 
16,"His Majesty told him of the meeting in the afternoon, and the Crocodile promised to come.",tell meeting afternoon promise come 
17,"“That is,” he added, “if I may bring my invalid with me.”",add bring invalid 
18,“Who is that?” asked the Wallypug.,ask 
19,"“Oh! a very feeble old joke I’ve got staying with me,” said the Crocodile. “I could bring him in the perambulator, you know—the one I used to wheel the weak cup of tea about in—he’s such a nice old man.”",feeble old joke get stay say bring perambulator know one use wheel weak cup tea nice old man 
20,"“What is he, did you say?” asked his Majesty.",say ask 
