id,paragraph,tokens
1,CHAPTER 58.,
2,"For nearly a fortnight, the work upon the stockade continued without any intermission, when a circumstance occurred which created the greatest alarm and excitement.  One day, as the party returned to dinner, Mrs Seagrave said with surprise, ""Why, was not Tommy with you?""",fortnight work stockade continue intermission circumstance occur create great alarm excitement day party return dinner say surprise 
3,"""No,"" replied Mr Seagrave; ""he has not been near us all day; he went with us after breakfast, but did not remain a quarter of an hour.""",reply day go breakfast remain quarter hour 
4,"""No, Missy; I tell Massa Tommy to help carry cocoa-nut leaves, and then he go away directly.""",tell help carry cocoa nut leave go 
5,"""Goodness! where can he be?"" exclaimed Mrs Seagrave, alarmed.",goodness exclaim alarm 
6,"""I dare say he is picking up shells on the beach, ma'am,"" replied Ready, ""or perhaps he is in the garden.  I will go and see.""",say pick shell beach reply ready garden go see 
7,"""I see him--oh, mercy!--I see him,"" said Juno, pointing with her finger; ""he in the boat, and boat go to sea!""",see mercy see say point finger boat boat go sea 
8,"It was but too true: there was Tommy in the boat, and the boat had drifted from the beach, and was now a cable's length away from it, among the breakers.",true be boat boat drift beach cable length breaker 
9,"William ran off like the wind, followed close by Mr Seagrave and Ready, and at a distance by Mrs Seagrave and Juno; indeed, there was no time to be lost, for the wind was off the shore, and in a short time the boat would have been out to sea.",run wind follow ready distance be time lose wind shore short time boat sea 
10,"William, as soon as he arrived at the beach, threw off his hat and jacket and dashed into the water.  He was already up to his middle, when old Ready, who had followed him, caught him by the arm and said:",arrive beach throw hat jacket dash water middle old ready follow catch arm say 
11,"""William, go back immediately.  I insist upon it.  Your going can do no good, as you do not understand the thing so well as I do; and go I will, so there will be double risk for nothing.  Mr Seagrave, order him back. He will obey you.  I insist upon it, sir.""",go insist go do good understand thing do go be double risk order obey insist sir 
12,"""William,"" said Mr Seagrave, ""come back immediately, I command you.""",say come command 
13,"William obeyed, but before he was clear of the water Ready had swam across to the first rocks on the reef, and was now dashing through the pools between the rocks, towards the boat.",obey clear water ready swim first rock reef dash pool rock boat 
14,"""Oh, father!"" said William, ""if that good old man is lost, I shall never forgive myself.  Look, father, one--two--three sharks, here, close to us.  He has no chance.  See, he is again in deep water.  God protect him!""",father say good old man lose forgive look father shark close have chance see deep water protect 
15,"In the meantime, Mr Seagrave, whose wife was now by his side, after glancing his eye a moment at the sharks, which were within a few feet of the beach, had kept his gaze steadily upon Ready's movements.  If he passed through the passage of deep water between the rocks he might be considered safe, as the boat was now beating on a reef on the other side, where the water was shallow.  It was a moment of intense anxiety. At last Ready had gained the reef, and had his hands upon the rocks, and was climbing on them.",meantime wife side glance eye moment shark few foot beach keep gaze movement pass passage deep water rock consider safe boat beat reef other side water shallow moment intense anxiety last ready gain reef have hand rock climb 
16,"""He is safe, is he not?"" whispered Mrs Seagrave faintly.",safe whisper 
17,"""Yes; now I think he is,"" replied Mr Seagrave, as Ready had gained a footing on the rocks, where the water was but a little above his ankles. ""I think there is no deep water between him and the boat.""",think reply ready gain footing rock water little ankle think be deep water boat 
18,"In another minute Ready was over the rocks, and had seized the gunnel of the boat.",minute ready rock seize gunnel boat 
19,"""He is in the boat,"" cried William.  ""Thank God!""",boat cry thank 
20,"""Yes, we must thank God, and that fervently,"" replied Mr Seagrave. ""Look at those monsters,"" continued he, pointing to the sharks; ""how quick they swim to and fro; they have scented their prey on the water. It is fortunate they are here.""",thank reply look monster continue point shark quick swim for scent prey water fortunate 
21,"""See, he has the boat-hook, and is pushing the boat off the reef into the deep water.  Oh! he is quite safe now.""",see have boat hook push boat reef deep water safe 
