id,paragraph,tokens
1,CHAPTER 9. SLAVES OF THE LAMP. Part II.,lamp part 
2," That very Infant who told the story of the capture of Boh Na Ghee [_A Conference_ _of the Powers_: “Many Inventions”] to Eustace Cleaver, novelist, inherited an estateful baronetcy, with vast revenues, resigned the service, and became a landholder, while his mother stood guard over him to see that he married the right girl. But, new to his position, he presented the local volunteers with a full-sized magazine-rifle range, two miles long, across the heart of his estate, and the surrounding families, who lived in savage seclusion among woods full of pheasants, regarded him as an erring maniac. The noise of the firing disturbed their poultry, and Infant was cast out from the society of J.P.’s and decent men till such time as a daughter of the county might lure him back to right thinking. He took his revenge by filling the house with choice selections of old schoolmates home on leave--affable detrimentals, at whom the bicycle-riding maidens of the surrounding families were allowed to look from afar. I knew when a troop-ship was in port by the Infant’s invitations. Sometimes he would produce old friends of equal seniority; at others, young and blushing giants whom I had left small fags far down in the Lower Second; and to these Infant and the elders expounded the whole duty of man in the Army.",infant tell story capture many novelist inherit estateful baronetcy vast revenue resign service become landholder mother stand guard see marry right girl new position present local volunteer full size magazine rifle range mile long heart estate surround family live savage seclusion wood full pheasant regard err maniac noise fire disturb poultry cast society decent man such time daughter county lure right thinking take revenge fill house choice selection old schoolmate leave affable detrimental bicycle riding maiden surround family allow look afar know troop ship port invitation produce old friend equal seniority other young blush giant leave small fag lower elder expound whole duty man 
3,"“I’ve had to cut the service,” said the Infant; “but that’s no reason why my vast stores of experience should be lost to posterity.” He was just thirty, and in that same summer an imperious wire drew me to his baronial castle: “Got good haul; ex _Tamar_. Come along.”",have cut service say reason vast store experience lose posterity same summer imperious wire draw baronial castle get good haul come 
4,"It was an unusually good haul, arranged with a single eye to my benefit. There was a baldish, broken-down captain of Native Infantry, shivering with ague behind an indomitable red nose--and they called him Captain Dickson. There was another captain, also of Native Infantry, with a fair mustache; his face was like white glass, and his hands were fragile, but he answered joyfully to the cry of Tertius. There was an enormously big and well-kept man, who had evidently not campaigned for years, clean-shaved, soft-voiced, and cat-like, but still Abanazar for all that he adorned the Indian Political Service; and there was a lean Irishman, his face tanned blue-black with the suns of the Telegraph Department. Luckily the baize doors of the bachelors’ wing fitted tight, for we dressed promiscuously in the corridor or in each other’s rooms, talking, calling, shouting, and anon waltzing by pairs to songs of Dick Four’s own devising.",good haul arrange single eye benefit be baldish break down captain native shiver ague indomitable red nose call be captain native fair mustache face white glass hand fragile answer cry be big keep man campaign year clean shave soft voice cat adorn indian political be lean face tann blue black sun baize door bachelor wing fit tight dress corridor other room talk call shouting anon walt pair song own devising 
5,"There were sixty years of mixed work to be sifted out between us, and since we had met one another from time to time in the quick scene-shifting of India--a dinner, camp, or a race-meeting here; a dak-bungalow or railway station up country somewhere else--we had never quite lost touch. Infant sat on the banisters, hungrily and enviously drinking it in. He enjoyed his baronetcy, but his heart yearned for the old days.",be year mix work sift meet time time quick scene shifting dinner camp race meeting dak bungalow railway station country lose touch infant sit banister drink enjoy baronetcy heart yearn old day 
6,"It was a cheerful babel of matters personal, provincial, and imperial, pieces of old call-over lists, and new policies, cut short by the roar of a Burmese gong, and we went down not less than a quarter of a mile of stairs to meet Infant’s mother, who had known us all in our school-days and greeted us as if those had ended a week ago. But it was fifteen years since, with tears of laughter, she had lent me a gray princess-skirt for amateur theatricals.",cheerful babel matter personal provincial imperial piece old call list new policy cut short roar burmese gong go less quarter mile stair meet mother know school day greet end week year tear laughter loan gray princess skirt amateur theatrical 
7,"That was a dinner from the “Arabian Nights,” served in an eighty-foot hall full of ancestors and pots of flowering roses, and, what was more impressive, heated by steam. When it was ended and the little mother had gone away--(“You boys want to talk, so I shall say good-night now”)--we gathered about an apple-wood fire, in a gigantic polished steel grate, under a mantel-piece ten feet high, and the Infant compassed us about with curious liqueurs and that kind of cigarette which serves best to introduce your own pipe.",dinner arabian serve foot hall full ancestor pot flowering rose impressive heat steam end little mother go boy want talk say good night gather apple wood fire gigantic polished steel grate mantel piece foot high compass curious liqueur kind cigarette serve good introduce own pipe 
8,"“Oh, bliss!” grunted Dick Four from a sofa, where he had been packed with a rug over him. “First time I’ve been warm since I came home.”",grunt sofa pack rug first time warm come 
9,"We were all nearly on top of the fire, except Infant, who had been long enough at home to take exercise when he felt chilled. This is a grisly diversion, but much affected by the English of the Island.",top fire long home take exercise feel chill grisly diversion affect 
10,"“If you say a word about cold tubs and brisk walks,” drawled McTurk, “I’ll kill you, Infant. I’ve got a liver, too. ‘Member when we used to think it a treat to turn out of our beds on a Sunday morning--thermometer fifty-seven degrees if it was summer--and bathe off the Pebbleridge? Ugh!”",say word cold tub brisk walk drawl kill get liver member use think treat turn bed morning thermometer degree summer bathe 
