id,paragraph,tokens
1,CHAPTER V.,
2,,
3,"     As late, engaged by fancy’s dream,      I lay beside a rapid stream,      I saw my first come gliding by,      Its airy form soon caught my eye;      Its texture frail, and colour various,      Like human hopes, and life precarious.      Sudden, my second caught my ear,      And filled my soul with constant fear;      I quickly rose, and home I ran,      My whole was hissing in the pan.--Riddle.",late engage fancy dream lay rapid stream see first come glide airy form catch eye texture frail colour various human hope life precarious sudden second catch ear fill soul constant fear rise home run whole hiss pan 
4," Flora revised the letter to the principal, and the Ladies’ Committee approved, after having proposed seven amendments, all of which Flora caused to topple over by their own weakness.",revise letter principal approve propose amendment cause topple own weakness 
5,"After interval sufficient to render the nine ladies very anxious, the principal wrote from Scotland, where he was spending the Long Vacation, and informed them that their request should be laid before the next college meeting.",interval sufficient render lady anxious principal write spend long inform request lay next college meeting 
6,"After the committee had sat upon this letter, the two sisters walked home in much greater harmony than after the former meeting. Etheldred had recovered her candour, and was willing to own that it was not art, but good sense, that gave her sister so much ascendancy. She began to be hopeful, and to declare that Flora might yet do something even with the ladies. Flora was gratified by the approval that no one in the house could help valuing; “Positively,” said Flora, “I believe I may in time. You see there are different ways of acting, as an authority, or as an equal.”",committee sit letter sister walk great harmony former meeting recover candour willing own art good sense give sister much ascendancy begin hopeful declare do lady gratified approval house help value say believe time see be different way act authority equal 
7,"“The authority can move from without, the equal must from within,” said Ethel.",authority move equal say 
8,"“Just so. We must circumvent their prejudices, instead of trying to beat them down.”",circumvent prejudice try beat 
9,“If you only could have the proper catechising restored!”,have proper catechising restore 
10,“Wait; you will see. Let me feel my ground.”,wait see let feel ground 
11,“Or if we could only abdicate into the hands of the rightful power!”,abdicate hand rightful power 
12,“The rightful power would not be much obliged to you.”,rightful power oblige 
13,"“That is the worst of it,” said Ethel. “It is sad to hear the sick people say that Dr. May is more to them than any parson; it shows that they have so entirely lost the notion of what their clergyman should be.”",bad say sad hear sick person say more parson show lose notion clergyman 
14,"“Dr. May is the man most looked up to in this town,” said Flora, “and that gives weight to us in the committee, but it is all in the using.”",man look town say give weight committee use 
15,"“Yes,” said Ethel hesitatingly.",say 
16,"“You see, we have the prestige of better birth, and better education, as well as of having the chief property in the town, and of being the largest subscribers, added to his personal character,” said Flora; “so that everything conspires to render us leaders, and our age alone prevented us from assuming our post sooner.”",see have prestige good birth good education have chief property town large subscriber add personal character say conspire render leader age prevent assume post 
17,"They were at home by this time, and entering the hall, perceived that the whole party were in the lawn. The consolation of the children for the departure of Hector and Tom, was a bowl of soap-suds and some tobacco pipes, and they had collected the house to admire and assist, even Margaret’s couch being drawn close to the window.",home time enter hall perceive whole party lawn consolation child departure bowl soap sud tobacco pipe collect house admire assist couch draw window 
18,"Bubbles is one of the most fascinating of sports. There is the soft foamy mass, like driven snow, or like whipped cream. Blanche bends down to blow “a honeycomb,” holding the bowl of the pipe in the water; at her gurgling blasts there slowly heaves upwards the pile of larger, clearer bubbles, each reflecting the whole scene, and sparkling with rainbow tints, until Aubrey ruthlessly dashes all into fragments with his hand, and Mary pronounces it stiff enough, and presents a pipe to little Daisy, who, drawing the liquid into her mouth, throws it away with a grimace, and declares that she does not like bubbles! But Aubrey stands with swelled cheeks, gravely puffing at the sealing-waxed extremity. Out pours a confused assemblage of froth, but the glassy globe slowly expands the little branching veins, flowing down on either side, bearing an enlarging miniature of the sky, the clouds, the tulip-tree. Aubrey pauses to exclaim! but where is it? Try again! A proud bubble, as Mary calls it, a peacock, in blended pink and green, is this transparent sphere, reflecting and embellishing house, wall, and shrubs! It is too beautiful! It is gone! Mary undertakes to give a lesson, and blows deliberately without the slightest result. Again! She waves her disengaged hand in silent exultation as the airy balls detach themselves, and float off on the summer breeze, with a tardy, graceful, uncertain motion. Daisy rushes after them, catches at them, and looks at her empty fingers with a puzzled “All gone!” as plainly expressed by Toby, who snaps at them, and shakes his head with offended dignity at the shock of his meeting teeth, while the kitten frisks after them, striking at them with her paw, amazed at meeting vacancy.",bubble fascinating sport be soft foamy mass drive snow whip cream bend blow honeycomb hold bowl pipe water gurgling blast heave pile large clear bubble reflect whole scene sparkling rainbow tint dash fragment hand pronounce stiff present pipe little draw liquid mouth throw grimace declare like bubble stand swell cheek puffing sealing wax extremity pour confuse assemblage froth glassy globe expand little branching vein flow side bear enlarge miniature sky cloud tulip tree pause exclaim try proud bubble call peacock blend pink green transparent sphere reflect embellish house wall shrub beautiful gone undertake give lesson blow slight result wave disengage hand silent exultation airy ball detach float summer breeze tardy graceful uncertain motion rush catch look empty finger puzzle gone express snap shake head offend dignity shock meeting tooth kitten frisk strike paw amaze meeting vacancy 
19,"Even the grave Norman is drawn in. He agrees with Mary that bubbles used to fly over the wall, and that one once went into Mrs. Richardson’s garret window, when her housemaid tried to catch it with a pair of tongs, and then ran downstairs screaming that there was a ghost in her room; but that was in Harry’s time, the heroic age of the May nursery.",grave draw agree bubble use fly wall go garret window housemaid try catch pair tong run scream be ghost room time heroic age nursery 
20,"He accepts a pipe, and his greater height raises it into a favourable current of air--the glistening balloon sails off. It flies, it soars; no, it is coming down! The children shout at it, as if to drive it up, but it wilfully descends--they rush beneath, they try to waft it on high with their breath--there is a collision between Mary and Blanche--Aubrey perceives a taste of soapy water--the bubble is no more--it is vanished in his open mouth!",accept pipe great height raise favourable current air glisten balloon sail fly soar come child shout drive descend rush try waft high breath be collision perceive taste soapy water bubble more vanish open mouth 
