id,paragraph,tokens
1,CHAPTER I. CHILDHOOD,chapter childhood 
2,"     ""Ah dear delights, that o'er my soul      On memory's wing like shadows fly!      Ah flowers that Joy from Eden stole,      While Innocence stood laughing by.""--COLERIDGE.",dear delight soul memory wing shadow fly flower steal stand laugh 
3,"""Hurrah! hurrah! hurrah!"" cried a young boy, as he capered vigorously about, and clapped his hands. ""Papa and mamma will be home in a week now, and then we shall stay here a little time, and _then_, and _then_, I shall go to school.""",hurrah cry young boy caper clapp hand mamma week stay little time go school 
4,"The last words were enunciated with immense importance, as he stopped his impromptu dance before the chair where his sober cousin Fanny was patiently working at her crochet; but she did not look so much affected by the announcement as the boy seemed to demand, so he again exclaimed, ""And then, Miss Fanny, I shall go to school.""",last word enunciate immense importance stop impromptu dance chair sober cousin work crochet look affect announcement boy seem demand exclaim go school 
5,"""Well, Eric,"" said Fanny, raising her matter-of-fact quiet face from her endless work, ""I doubt, dear, whether you will talk of it with quite as much joy a year hence.""",say raise matter fact quiet face endless work doubt dear talk much joy year 
6,"""O ay, Fanny, that's just like you to say so; you're always talking and prophesying; but never mind, I'm going to school, so hurrah! hurrah! hurrah!"" and he again began his capering,--jumping over the chairs, trying to vault the tables, singing and dancing with an exuberance of delight, till, catching a sudden sight of his little spaniel Flo, he sprang through the open window into the garden, and disappeared behind the trees of the shrubbery; but Fanny still heard his clear, ringing, silvery laughter, as he continued his games in the summer air.",say talk prophesy mind go school begin capering jump chair try vault table sing dance exuberance delight catching sudden sight little spaniel spring open window garden disappear tree shrubbery hear clear ring silvery laughter continue game summer air 
7,"She looked up from her work after he had gone, and sighed. In spite of the sunshine and balm of the bright weather, a sense of heaviness and foreboding oppressed her. Everything looked smiling and beautiful, and there was an almost irresistible contagion in the mirth of her young cousin, but still she could not help feeling sad. It was not merely that she would have to part with Eric, ""but that bright boy,"" thought Fanny, ""what will become of him? I have heard strange things of schools; oh, if he should be spoilt and ruined, what misery it would be. Those baby lips, that pure young heart, a year may work sad change in their words and thoughts!"" She sighed again, and her eyes glistened as she raised them upwards, and breathed a silent prayer.",look work go sigh spite sunshine balm bright weather sense heaviness foreboding oppress look smile beautiful be irresistible contagion mirth young cousin help feel sad have part bright boy think become hear strange thing school spoil ruin misery baby lip pure young heart year work sad change word thought sigh eye glisten raise breathe silent prayer 
8,"She loved the boy dearly, and had taught him from his earliest years. In most things she found him an apt pupil. Truthful, ingenuous, quick, he would acquire almost without effort any subject that interested him, and a word was often enough to bring the impetuous blood to his cheeks, in a flush, of pride or indignation. He required the gentlest teaching, and had received it, while his mind seemed cast in such a mould of stainless honor that he avoided most of the faults to which children are prone. But he was far from blameless. He was proud to a fault; he well knew that few of his fellows had gifts like his, either of mind or person, and his fair face often showed a clear impression of his own superiority. His passion, too, was imperious, and though it always met with prompt correction, his cousin had latterly found it difficult to subdue. She felt, in a word, that he was outgrowing her rule. Beyond a certain age no boy of spirit can be safely guided by a woman's hand alone.",love boy teach early year most thing find apt pupil truthful ingenuous quick acquire effort subject interest word enough bring impetuous blood cheek flush pride indignation require gentlest teaching receive mind seem cast mould stainless honor avoid most fault child prone blameless proud fault know few fellow have gift mind person fair face show clear impression own superiority passion imperious meet prompt correction cousin find difficult subdue feel word outgrow rule certain age boy spirit guide woman hand 
9,"Eric Williams was now twelve years old. His father was a civilian in India, and was returning on furlough to England after a long absence. Eric had been born in India, but had been sent to England by his parents at an early age, in charge of a lady friend of his mother. The parting, which had been agony to his father and mother, he was too young to feel; indeed the moment itself passed by without his being conscious of it. They took him on board the ship, and, after a time, gave him a hammer and some nails to play with. These had always been to him a supreme delight, and while he hammered away, Mr. and Mrs. Williams, denying themselves, for the child's sake, even one more tearful embrace, went ashore in the boat and left him. It was not till the ship sailed that he was told he would not see them again for a long, long time. Poor child, his tears and cries were wild when he first understood it; but the sorrows of four years old are very transient, and before a week was over, little Eric felt almost reconciled to his position, and had become the universal pet and plaything of every one on board, from Captain Broadland down to the cabin boy, with whom he very soon struck up an acquaintance. Yet twice a day at least, he would shed a tear, as he lisped his little prayer, kneeling at Mrs. Munro's knee, and asked God ""to bless his dear dear father and mother, and make him a good boy.""",year old father civilian return furlough long absence bear send parent early age charge lady friend mother parting agony father mother young feel moment pass conscious take board ship time give hammer nail play supreme delight hammer deny child sake tearful embrace go boat leave ship sail tell see long long time poor child tear cry wild understand sorrow year old transient week little feel reconcile position become universal pet plaything one board cabin boy strike acquaintance day least shed tear lisp little prayer kneel knee ask bless dear dear father mother make good boy 
10,"When Eric arrived in England, he was intrusted to the care of a widowed aunt, whose daughter, Fanny, had the main charge of his early teaching. At first, the wayward little Indian seemed likely to form no accession to the quiet household, but he soon became its brightest ornament and pride. Everything was in his favor at the pleasant home of Mrs. Trevor. He was treated with motherly kindness and tenderness, yet firmly checked when he went wrong. From the first he had a well-spring of strength, against temptation, in the long letters which every mail brought from his parents; and all his childish affections were entwined round the fancied image of a brother born since he had left India. In his bed-room there hung a cherub's head, drawn in pencil by his mother, and this picture was inextricably identified in his imagination with his ""little brother Vernon."" He loved it dearly, and whenever he went astray, nothing weighed on his mind so strongly as the thought, that if he were naughty he would teach little Vernon to be naughty too when he came home.",arrive intrust care widow aunt daughter have main charge early teaching wayward little seem likely form accession quiet household become brightest ornament pride favor pleasant home treat motherly kindness tenderness check go wrong first have spring strength temptation long letter mail bring parent childish affection entwine fancy image brother bear leave bed room hang cherub head draw pencil mother picture identify imagination little brother love go astray weigh mind thought naughty teach little naughty come 
