id,paragraph,tokens
1,CHAPTER 25.,
2,"     Already in thy spirit thus divine,      Whatever weal or woe betide,      Be that high sense of duty still thy guide,      And all good powers will aid a soul like thine.                                        --SOUTHEY",spirit divine weal woe high sense duty guide good power aid soul 
3," ‘Now for it!’ thought Guy, as he dismissed his cab, and was shown up-stairs in the hotel. ‘Give me the strength to withstand!’",think dismiss cab show stair hotel give strength withstand 
4,"The door was opened, and he beheld Mr. Edmonstone, Markham, and another--it surely was Sebastian Dixon! All sprung up to receive him; and Mr. Edmonstone, seizing him by both hands, exclaimed--",door open beheld spring receive seize hand exclaim 
5,"‘Here he is himself! Guy, my boy, my dear boy, you are the most generous fellow in the world! You have been used abominably. I wish my two hands had been cut off before I was persuaded to write that letter, but it is all right now. Forget and forgive--eh, Guy? You’ll come home with me, and we will write this very day for Deloraine.’",guy boy dear boy generous fellow world use wish hand cut persuade write letter forget forgive guy come write very day 
6,"Guy was almost giddy with surprise. He held one of Mr. Edmonstone’s hands, and pressed it hard; his other hand he passed over his eyes, as if in a dream. ‘All right?’ he repeated.",guy giddy surprise hold hand press other hand pass eye dream right repeat 
7,"‘All right!’ said Mr. Edmonstone. ‘I know where your money went, and I honour you for it, and there stands the man who told me the whole story. I said, from the first, it was a confounded slander. It was all owing to the little girl.’",right say know money go honour stand man tell whole story say first confound slander ow little girl 
8,"Guy turned his face in amazement towards his uncle, who was only waiting to explain. ‘Never till this morning had I the least suspicion that I had been the means of bringing you under any imputation. How could you keep me in ignorance?’",guy turn face amazement uncle wait explain morning least suspicion means bring imputation keep ignorance 
9,‘You have told--’,tell 
10,"‘Of the cheque,’ broke in Mr. Edmonstone, ‘and of all the rest, and of your providing for the little girl. How could you do it with that pittance of an allowance of yours? And Master Philip saying you never had any money! No wonder, indeed!’",cheque break rest provide little girl do pittance allowance master say have money wonder 
11,"‘If I had known you were pinching yourself,’ said Dixon, ‘my mind would have revolted--’",know pinch say mind revolt 
12,"‘Let me understand it,’ said Guy, grasping the back of a chair. ‘Tell me, Markham. Is it really so? Am I cleared? Has Mr. Edmonstone a right to be satisfied?’",let understand say grasp back chair tell clear right satisfy 
13,"‘Yes, Sir Guy,’ was Markham’s direct answer. ‘Mr. Dixon has accounted for your disposal of the thirty pound cheque, and there is an end of the matter.’",direct answer account disposal pound cheque be end matter 
14,"Guy drew a long breath, and the convulsive grasp of his fingers relaxed.",guy draw long breath convulsive grasp finger relaxed 
15,"‘I cannot thank you enough!’ said he to his uncle; then to Mr. Edmonstone, ‘how is Charles?’",thank say uncle 
16,"‘Better--much better, you shall see him to-morrow--eh, Guy?’",good good see guy 
17,‘But I cannot explain about the one thousand pounds.’,explain pound 
18,"‘Never mind--you never had it, so you can’t have misspent it. That’s neither here nor there.’",mind have misspent 
19,‘And you forgive my language respecting you?’,forgive language respect 
20,"‘Nonsense about that! If you never said anything worse than that Philip was a meddling coxcomb, you haven’t much to repent of; and I am sure I was ten old fools when I let him bore me into writing that letter.’",nonsense say bad meddling coxcomb have much repent sure old fool let bear write letter 
21,"‘No, no; you did right under your belief; and circumstances were strong against me. And is it clear? Are we where we were before?’",do belief circumstance strong clear 
22,"‘We are--we are in everything, only we know better what you are worth, Guy. Shake hands once more. There’s an end of all misunderstanding and vexation, and we shall be all right at home again!’",know good worth guy shake hand more be end misunderstanding vexation right home 
23,"The shake was a mighty one. Guy shaded his face for a moment or two, and then said--",shake mighty one guy shade face moment say 
24,"‘It is too much. I don’t understand it. How did you know this matter wanted explanation?’ said he, turning to his uncle.",much understand know matter want explanation say turn uncle 
25,"‘I learnt it from Mr. Markham, and you will do me the justice to believe, that I was greatly shocked to find that your generosity--’",learn do justice believe shocked find generosity 
26,"‘The truth of the matter is this,’ said Markham. ‘You sent me to Miss Wellwood’s, at St. Mildred’s. The principal was not within, and while waiting for her to make the payment, I got into conversation with her sister, Miss Jane. She told me that the child, Mr. Dixon’s daughter, was always talking of your kindness, especially of a morning at St. Mildred’s, when you helped him in some difficulty. I thought this threw some light on the matter, found out Mr. Dixon this morning, and you see the result.’",truth matter say send principal wait make payment get conversation sister tell child daughter talk kindness morning help difficulty think throw light matter find morning see result 
27,"‘I do, indeed,’ said Guy; ‘I wish I could attempt to thank you all.’",say guy wish attempt thank 
