id,paragraph,tokens
1,CHAPTER 13.,
2,"     Oh, thou child of many prayers!      Life hath quicksands--life hath snares--      Care and age come unawares.",child many prayer life have quicksand life have snare care age come unawares 
3,"     Like the swell of some sweet tune,      Morning rises into noon,      May glides onward into June.                               --Longfellow",swell sweet tune morning rise noon glide 
4," ‘What is the matter with Amy? What makes her so odd?’ asked Charles, as his mother came to wish him good night.",matter make odd ask mother come wish good night 
5,"‘Poor little dear! don’t take any notice,’ was all the answer he received; and seeing that he was to be told no more, he held his peace.",poor little dear take notice answer receive see tell hold peace 
6,"Laura understood without being told. She, too, had thought Guy and Amy were a great deal together, and combining various observations, she perceived that her mother must have given Amy a caution. She therefore set herself, like a good sister, to shelter Amy as much as she could, save her from awkward situations, and, above all, to prevent her altered manner from being remarked. This was the less difficult, as Eveleen was subdued and languid, and more inclined to lie on the sofa and read than to look out for mirth.",understand tell think great deal combine various observation perceive mother give caution set good sister shelter much save awkward situation prevent alter manner remark difficult subdued languid inclined lie sofa read look mirth 
7,"As to poor little Amy, her task was in one way become less hard, for Guy had ceased to haunt her, and seemed to make it his business to avoid all that could cause her embarrassment; but in another way it hurt her much more, for she now saw the pain she was causing. If obliged to do anything for her, he would give a look as if to ask pardon, and then her rebellious heart would so throb with joy as to cause her dismay at having let herself fall into so hateful a habit as wishing to attract attention. What a struggle it was not to obey the impulse of turning to him for the smile with which he would greet anything in conversation that interested them both, and how wrong she thought it not to be more consoled when she saw him talking to Eveleen, or to any of the others, as if he was doing very well without her. This did not often happen; he was evidently out of spirits, and thoughtful, and Amy was afraid some storm might be gathering respecting Mr. Sebastian Dixon, about whom there always seemed to be some uncomfortable mystery.",poor little task way become hard cease haunt seem make business avoid cause embarrassment way hurt more see pain cause oblige do give look ask pardon rebellious heart throb joy cause dismay let fall hateful habit wish attract attention struggle obey impulse turn smile greet conversation interest wrong think console see talk other do happen spirit thoughtful afraid storm gather respect seem uncomfortable mystery 
8,"Mrs. Edmonstone saw everything, and said nothing. She was very sorry for them both, but she could not interfere, and could only hope she had done right, and protected Amy as far as she was able. She was vexed now and then to see Eveleen give knowing smiles and significant glances, feared that she guessed what was going on, and wondered whether to give her a hint not to add to Amy’s confusion; but her great dislike to enter on such a subject prevailed, and she left things to take their course, thinking that, for once, Guy’s departure would be a relief.",see say sorry interfere hope do right protect able vex see give know smile significant glance fear guess go wonder give hint add confusion great dislike enter subject prevail leave thing take course think departure relief 
9,"The approach of anything in the shape of a party of pleasure was one of the best cures for Eveleen’s ailments, and the evening before Mary’s tea-drinking, she was in high spirits, laughing and talking a great deal, and addressing herself chiefly to Guy. He exerted himself to answer, but it did not come with life and spirit, his countenance did not light up, and at last Eveleen said, ‘Ah! I see I am a dreadful bore. I’ll go away, and leave you to repose.’",approach shape party pleasure good cure ailment evening tea drinking high spirit laugh talk great deal address exert answer come life spirit countenance light last say see dreadful bore go leave repose 
10,"‘Lady Eveleen!’ he exclaimed, in consternation; ‘what have I been doing--what have I been thinking of?’",exclaim consternation do think 
11,"‘Nay, that is best known to yourself, though I think perhaps I could divine,’ said she, with that archness and grace that always seemed to remove the unfavourable impression that her proceedings might have given. ‘Shall I?’",know think divine say archness grace seem remove unfavourable impression proceedings give 
12,"‘No, no,’ he answered, colouring crimson, and then trying to laugh off his confusion, and find some answer, but without success; and Eveleen, perceiving her aunt’s eyes were upon her, suddenly recollected that she had gone quite as far as decorum allowed, and made as masterly a retreat as the circumstances permitted.",answer colour crimson try laugh confusion find answer success perceive aunt eye recollect go decorum allow make retreat circumstance permit 
13,"‘Well, I have always thought a “penny for your thoughts” the boldest offer in the world, and now it is proved.’",think penny thought bold offer world prove 
14,"This scene made Mrs. Edmonstone doubly annoyed, the next morning, at waking with a disabling headache, which made it quite impossible for her to attempt going to Mary Ross’s fete. With great sincerity, Amy entreated to be allowed to remain at home, but she thought it would only be making the change more remarkable; she did not wish Mary to be disappointed; among so many ladies, Amy could easily avoid getting into difficulties; while Laura would, she trusted, be able to keep Eveleen in order.",scene make annoy next morning wake disabl headache make impossible attempt go fete great sincerity entreat allow remain home think make change remarkable wish disappoint many lady avoid get difficulty trust able keep order 
15,"The day was sunny, and all went off to admiration. The gentlemen presided over the cricket, and the ladies over ‘blind man’s buff’ and ‘thread my needle;’ but perhaps Mary was a little disappointed that, though she had Sir Guy’s bodily presence, the peculiar blitheness and animation which he usually shed around him were missing. He sung at church, he filled tiny cups from huge pitchers of tea, he picked up and pacified a screaming child that had tumbled off a gate--he was as good-natured and useful as possible, but he was not his joyous and brilliant self.",day sunny go admiration gentleman preside cricket lady blind man buff thread needle little disappointed have bodily presence peculiar blitheness animation shed miss sung church fill tiny cup huge pitcher tea pick pacify scream child tumble gate good natured useful possible joyous brilliant self 
16,"Amy devoted herself to the smallest fry, played assiduously for three quarters of an hour with a fat, grave boy of three, who stood about a yard-and-a-half from her, solemnly throwing a ball into her lap, and never catching it again, took charge of many caps and bonnets, and walked about with Louisa Harper, a companion whom no one envied her.",devote small fry play quarter hour fat grave boy stand yard half throw ball lap catching take charge many cap bonnet walk companion envie 
17,"In conclusion, the sky clouded over, it became chilly, and a shower began to fall. Laura pursued Eveleen, and Amy hunted up Charlotte from the utmost parts of the field, where she was the very centre of ‘winding up the clock,’ and sorely against her will, dragged her off the wet grass. About sixty yards from the house, Guy met them with an umbrella, which, without speaking, he gave to Charlotte. Amy said, ‘Thank you,’ and again came that look. Charlotte rattled on, and hung back to talk to Guy, so that Amy could not hasten on without leaving her shelterless. It may be believed that she had the conversation to herself. At the door they met Mary and her father, going to dismiss their flock, who had taken refuge in a cart-shed at the other end of the field. Guy asked if he could be of any use; Mr. Ross said no, and Mary begged Amy and Charlotte to go up to her room, and change their wet shoes.",conclusion sky cloude become chilly shower begin fall pursue hunt utmost part field very centre wind clock will drag wet grass yard house guy meet umbrella speak give say thank come look rattle hang talk hast leave shelterless believe have conversation door meet father go dismiss flock take refuge cart shed other end field guy ask use say begg go room change wet shoe 
18,"There, Amy would fain have stayed, flushed and agitated as those looks made her; but Charlotte was in wild spirits, delighted at having been caught in the rain, and obliged to wear shoes a mile too large, and eager to go and share the fun in the drawing-room. There, in the twilight, they found a mass of young ladies herded together, making a confused sound of laughter, and giggling, while at the other end of the room, Amy could just see Guy sitting alone in a dark corner.",stay flush agitate look make wild spirit delight catch rain oblige wear shoe mile large eager go share fun draw room twilight find mass young lady herd make confuse sound laughter giggle other end room see guy sit dark corner 
19,"Charlotte’s tongue was soon the loudest in the medley, to which Amy did not at first attend, till she heard Charlotte saying--",tongue loudest medley attend hear say 
20,‘Ah! you should hear Guy sing that.’,hear guy sing 
21,‘What?’ she whispered to Eveleen.,whisper 
22,"‘“The Land of the Leal,”’ was the answer.",answer 
23,"‘I wish he would sing it now,’ said Ellen Harper.",wish sing say 
24,"‘This darkness would be just the time for music,’ said Eveleen; ‘it is quite a witching time.’",darkness time music say witching time 
25,"‘Why don’t you ask him?’ said Ellen. ‘Come, Charlotte, there’s a good girl, go and ask him.’",ask say come be good girl go ask 
26,"‘Shall I?’ said Charlotte, whispering and giggling with an affectation of shyness.",say whisper giggle affectation shyness 
27,"‘No, no, Charlotte,’ said Laura.",say 
28,"‘No! why not?’ said Eveleen. ‘Don’t be afraid, Charlotte.’",say afraid 
29,"‘He is so grave,’ said Charlotte.",grave say 
