id,paragraph,tokens
1,CHAPTER 12. _Against Time_,
2,"     ""There is a kind of Followers likewise, which are dangerous, being      indeed Espials; which enquire the Secrets of the House and beare      Tales of them.""--BACON.",be kind dangerous enquire beare 
3,"      ""Then give me leave that I may turn the key,      That no man enter till my tale be done.""",give leave turn key man enter tale do 
4," Very possibly Chawner's interference in Mr. Bultitude's private affairs has surprised others besides the victim of it; but the fact is that there was a most unfortunate misunderstanding between them from the very first, which prevented the one from seeing, the other from explaining, the real state of the case.",interference private affair surprise other victim fact be unfortunate misunderstanding very first prevent one see other explain real state case 
5,"Chawner, of course, no more guessed Paul's true name and nature than anyone else who had come in contact with him in his impenetrable disguise, and his motive for attempting to prevent an interview with the Doctor can only, I fear, be explained by another slight digression.",course guess true name nature else come contact impenetrable disguise motive attempt prevent interview fear explain slight digression 
6,"The Doctor, from a deep sense of his responsibility for the morals of those under his care, was perhaps a trifle over-anxious to clear his moral garden of every noxious weed, and too constant in his vigilant efforts to detect the growing shoot of evil from the moment it showed above the surface.",deep sense responsibility moral care trifle anxious clear moral garden noxious weed constant vigilant effort detect grow shoot evil moment show surface 
7,"As he could not be everywhere, however, it is evident that many offences, trivial or otherwise, must have remained unsuspected and unpunished, but for a theory which he had originated and took great pains to propagate amongst his pupils.",evident many offence trivial remain unsuspected unpunished theory originate take great pain propagate pupil 
8,"The theory was that every right-minded boy ought to feel himself in such a fiduciary position towards his master, that it became a positive duty to acquaint him with any delinquencies he might happen to observe among his fellows; and if, at the same time, he was oppressed by a secret burden on his own conscience, it was understood that he might hope that the joint revelation would go far to mitigate his own punishment.",theory right minded boy feel fiduciary position master become positive duty acquaint delinquency happen observe fellow same time oppress secret burden own conscience understand hope joint revelation go mitigate own punishment 
9,"It is doubtful whether this system, though I believe it is found successful in Continental colleges, can be usefully applied to English boys; whether it may not produce a habit of mutual distrust and suspicion, and a tone the reverse of healthy.",doubtful system believe find successful continental college apply english boy produce habit mutual distrust suspicion tone reverse healthy 
10,"For myself, I am inclined to think that a schoolmaster will find it better in the long run, for both the character and morals of his school, if he is not too anxious to play the detective, and refrains from encouraging the more weak-minded or cowardly boys to save themselves by turning ""schoolmaster's evidence.""",inclined think schoolmaster find good long run character moral school anxious play detective refrain encourage weak minded cowardly boy save turn schoolmaster evidence 
11,"Dr. Grimstone thought otherwise; but it must be allowed that the system, as in vogue at Crichton House, did not work well.",think allow system vogue work 
12,"There were boys, of course, who took a sturdier view of their own rights and duties, and despised the talebearers as they deserved; there were others, also, too timid and too dependent on the good opinion of others to risk the loss of it by becoming informers; but there were always one or two whose consciences were unequal to the burden of their neighbour's sin, and could only be relieved by frank and full confession.",be boy course take sturdy view own right duty despise talebearer deserve be other timid dependent good opinion other risk loss become informer be conscience unequal burden neighbour sin relieve frank full confession 
13,"Unhappily they had, as a general rule, contributed largely to the sum of guilt themselves, and did not resort to disclosure until detection seemed reasonably imminent.",general rule contribute sum guilt resort disclosure detection seem imminent 
14,"Chawner was the leader of this conscientious band; he revelled in the system. It gave him the means at once of gratifying the almost universal love of power and of indulging a catlike passion for playing with the feelings of others, which, it is to be hoped, is more uncommon.",leader conscientious band revell system give means gratify universal love power indulg catlike passion play feeling other hope uncommon 
15,"He knew he was not popular, but he could procure most of the incidents of popularity; he could have his little court of cringing toadies; he could levy his tribute of conciliatory presents, and vent many private spites and hatreds into the bargain--and he generally did.",know popular procure most incident popularity have little court cring toady levy tribute conciliatory present vent many private spite hatred bargain 
16,"Having himself a tendency to acts of sly disobedience, he found it a congenial pastime to set the fashion from time to time in some one of the peccadilloes to which boyhood is prone, and to which the Doctor's somewhat restrictive code added a large number, and as soon as he saw a sufficient number of his companions satisfactorily implicated, his opportunity came.",have tendency act sly disobedience find congenial pastime set fashion time time peccadilloe boyhood prone restrictive code add large number see sufficient number companion implicate opportunity come 
17,"He would take the chief culprits aside, and profess, in strict confidence, certain qualms of conscience which he feared could only be appeased by unburdening his guilt-laden soul.",take chief culprit profess strict confidence certain qualm conscience fear appease unburden guilt laden soul 
18,"To this none would have had any right to object--had it not necessarily, or at least from Chawner's point of view, involved a full, true, and particular account of the misdoings of each and every one; and consequently, for some time after these professions of misgivings, Chawner would be surrounded by a little crowd of anxiously obsequious friends, all trying hard to overcome his scruples or persuade him at least to omit their names from his revelations.",have right object have least point view involve full true particular account misdoing one time profession misgiving surround little crowd obsequious friend try overcome scruple persuade least omit name revelation 
19,"Sometimes he would affect to be convinced by their arguments and send them away reassured; at others his scruples would return in an aggravated form; and so he would keep them on tenterhooks of suspense for days and weeks, until he was tired of the amusement--for this practising on the fears of weaker natures is a horribly keen delight to some--or until some desperate little dog, unable to bear his torture any longer, would threaten to give himself up and make an end of it.",affect convince argument send reassure other scruple return aggravate form keep tenterhook suspense day week tired amusement practising fear weak nature keen delight desperate little dog unable bear torture threaten give make end 
20,"Then Chawner, to do him justice, always relieved him from so disagreeable a necessity, and would go softly into the Doctor's study, and, in a subdued and repentant tone, pour out his general confession for the public good.",do justice relieve disagreeable necessity go study subdued repentant tone pour general confession public good 
21,"Probably the Doctor did not altogether respect the instruments he saw fit to use in this way; some would have declined to hear the informer out, flogged him well, and forgotten it; but Dr. Grimstone--though he was hardly likely to be impressed by these exhibitions of noble candour, and did not fail to see that the prospect of obtaining better terms for the penitent himself had something to do with them--yet encouraged the system as a matter of policy, went thoroughly into the whole affair, and made it the cause of an explosion which he considered would clear the moral atmosphere for some time to come.",respect instrument see fit use way decline hear informer flogge forget likely impress exhibition noble candour fail see prospect obtain good term penitent have do encourage system matter policy go whole affair make cause explosion consider clear moral atmosphere time come 
22,"I hope that, after this explanation, Chawner's opposition to Mr. Bultitude's plans will be better understood.",hope explanation opposition plan understand 
23,"After tea, he made Paul a little sign to follow him, and the two went out together into the little glass-house beyond the schoolroom; it was dark, but there was light enough from the room inside for them to see each other's face.",tea make little sign follow go little glass house schoolroom dark be light room see other face 
24,"""Now, sir,"" began Paul, with dignity, when he had closed the glass door behind him, ""perhaps you'll be good enough to tell me how you mean to prevent me from seeing Dr. Grimstone, and telling him--telling him what I have to tell him?""",sir begin dignity close glass door good tell mean prevent see tell tell have tell 
25,"""I'll tell you, Dickie,"" said Chawner, with an evil smirk. ""You shall know soon enough.""",tell say evil smirk know 
26,"""Don't stand grinning at me like that, sir,"" said the angry Mr. Bultitude; ""say it out at once; it will make no difference to me, I give you warning!""",stand grinn sir say angry say make difference give warning 
27,"""Oh, yes it will, though. I think it will. Wait. I heard all you said to Grimstone in the study to-day about that girl--Connie Davenant, you know.""",think wait hear say study day girl know 
28,"""I don't care; I am innocent. I have nothing to reproach myself with.""",care innocent have reproach 
29,"""What a liar you are!"" said Chawner, more in admiration than rebuke. ""You told him you never gave her any encouragement, didn't you? And he said if he ever found you had, nothing could save you from a licking, didn't he?""",liar say more admiration rebuke tell give encouragement say find have save lick 
30,"""He did,"" said Paul, ""he was quite right from his point of view--what then?""",say right point view 
31,"""Why, this,"" said Chawner: ""Do you remember giving Jolland, the last Sunday of last term, a note for that very girl?""",say remember give last last term note very girl 
32,"""I never did!"" said poor Mr. Bultitude, ""I never saw the wretched girl before.""",say poor see wretch girl 
33,"""Ah!"" said Chawner, ""but I've got the note in my pocket! Jolland was seedy and asked me to take it for you, and I read it, and it was so nicely written that I thought I should like to keep it myself, and so I did--and here it is!""",say get note pocket seedy ask take read write think like keep 
34,"And he drew out with great caution a piece of crumpled paper and showed it to the horrified old gentleman. ""Don't snatch ... it's rude; there it is, you see: 'My dear Connie' ... 'yours ever, Dick Bultitude.' No, you don't come any nearer ... there, now it's safe.... Now what do you mean to do?""",draw great caution piece crumple paper show horrified old gentleman snatch rude see dear come safe mean do 
35,"""I--I don't know,"" said Paul, feeling absolutely checkmated. ""Give me time.""",know say feel checkmate give time 
36,"""I tell you what I mean to do; I shall keep my eye on you, and directly I see you making ready to go to Grimstone, I shall get up first and take him this ... then you'll be done for. You'd better give in, really, Dickie!""",tell mean do keep eye see make ready go get take do give 
37,"The note was too evidently genuine; Dick must have written it (as a matter of fact he had; in a moment of pique, no doubt, at some caprice of his real enslaver Dulcie's--but his fickleness brought fatal results on his poor father's undeserving head)--if this diabolical Chawner carried out his threats he would indeed be ""done for""; he did not yet fully understand the other's motive, but he thought that he feared lest Paul, in declaring his own sorrows, might also accuse Tipping and Coker of acts of cruelty and oppression, which Chawner proposed to denounce himself at some more convenient opportunity; he hesitated painfully.",note genuine write matter fact have moment pique doubt caprice real enslaver fickleness bring fatal result poor father undeserving head diabolical carry threat do understand other motive think fear declare own sorrow accuse act cruelty oppression propose denounce convenient opportunity hesitate 
38,"""Well?"" said Chawner, ""make up your mind; are you going to tell him, or not?""",say make mind go tell 
39,"""I must!"" said Paul hoarsely. ""I promise you I shall not bring any other names in ... I don't want to ... I only want to save myself--and I can't stand it any longer. Why should you stand between me and my rights in this currish way? I didn't know there were boys like you in the world, sir; you're a young monster!""",say promise bring other name want want save stand stand right currish way know be boy world sir young monster 
40,"""I don't mean you to tell the Doctor anything at all,"" said Chawner. ""I shall do what I said.""",mean tell doctor say do say 
41,"""Then do your worst!"" said Paul, stung to defiance.",do bad say st defiance 
42,"""Very well, then,"" returned Chawner meekly, ""I will--and we'll see who wins!""",return see win 
43,"And they went back to the schoolroom again, where Mr. Bultitude, boiling with rage and seriously alarmed as well, tried to sit down and appear as if nothing had happened.",go schoolroom boil rage alarm try sit appear happen 
44,"Chawner sat down too, in a place from which he could see all Paul's movements, and they both watched one another anxiously from the corners of their eyes till the Doctor came in.",sit place see movement watch corner eye come 
45,"""It's a foggy evening,"" he said as he entered: ""the younger boys had better stay in. Chawner, you and the rest of the first form can go to church; get ready at once.""",foggy evening say enter young boy good stay rest first form go church get ready 
46,"Paul's heart leaped with triumph; with his enemy out of the way, he could carry out his purpose unhindered. The same thing apparently occurred to Chawner, for he said mildly, ""Please, sir, may Richard Bultitude come too?""",heart leap triumph enemy way carry purpose unhinder same thing occur say sir come 
47,"""Can't Bultitude ask leave for himself?"" said the Doctor.",ask leave say 
48,"""I, sir!"" said the horrified Paul, ""it's a mistake--I don't want to go. I--I don't feel very well this evening!""",sir say horrify mistake want go feel evening 
49,"""Then you see, Chawner, you misunderstood him. By the way, Bultitude, there was something you were to tell me, I think?""",see misunderstood way be tell think 
50,Chawner's small glittering eyes were fixed on Paul menacingly as he managed to stammer that he did want to say something in private.,small glitter eye fix manage stammer want say private 
51,"""Very well, I am going out to see a friend for an hour or so--when I come back I will hear you,"" and he left the room abruptly.",go see friend hour come hear leave room 
52,"Chawner would very probably have petitioned to stay in that evening as well, had he had time and presence of mind to do so; as it was, he was obliged to go away and get ready for church, but when his preparations were made he came back to Paul, and leaning over him said with an unpleasant scowl, ""If I get back in time, Bultitude, we'll see whether you baulk me quite so easily. If I come back and find you've done it--I shall take in that letter!""",petition stay evening have time presence mind do oblige go get ready church preparation make come lean say unpleasant scowl get time see baulk come find do take letter 
53,"""You may do what you please then,"" said Paul, in a high state of irritation, ""I shall be well out of your reach by that time. Now have the goodness to take yourself off.""",do say high state irritation reach time have goodness take 
54,"As he went, Mr. Bultitude thought, ""I never in all my life saw such a fellow as that, never! It would give me real pleasure to hire someone to kick him.""",go think life see fellow give real pleasure hire kick 
55,"The evening passed quietly; the boys left at home sat in their places, reading or pretending to read. Mr. Blinkhorn, left in charge of them, was at his table in the corner noting up his diary. Paul was free for a time to think over his position.",evening pass boy leave home sit place read pretend read leave charge table corner note diary free time think position 
56,"At first he was calm and triumphant; his dearest hopes, his long-wished-for opportunity of a fair and unprejudiced hearing, were at last to be fulfilled--Chawner was well out of the way for the best part of two hours--the Doctor was very unlikely to be detained nearly so long over one call; his one anxiety was lest he might not be able, after all, to explain himself in a thoroughly effective manner--he planned out a little scheme for doing this.",first calm triumphant dearest hope long wish opportunity fair unprejudiced hearing last fulfil way good part hour unlikely detain call anxiety able explain effective manner plan little scheme do 
57,"He must begin gradually of course, so as not to alarm the schoolmaster or raise doubts of his sincerity or, worse still, his sanity. Perhaps a slight glance at instances of extraordinary interventions of the supernatural from the earliest times, tending to show the extreme probability of their survival on rare occasions even to the present day, might be a prudent and cautious introduction to the subject--only he could not think of any, and, after all, it might weary the Doctor.",begin course alarm schoolmaster raise doubt sincerity bad sanity slight glance instance extraordinary intervention supernatural early time tend show extreme probability survival rare occasion present day prudent cautious introduction subject think weary 
58,"He would start somewhat in this manner: ""You cannot, my dear sir, have failed to observe since our meeting this year, a certain difference in my manner and bearing""--one's projected speeches are somehow generally couched in finer language than, when it comes to the point, the tongue can be prevailed upon to utter. Mr. Bultitude learned this opening sentence by heart, he thought it taking and neat, the sort of thing to fix his hearer's attention from the first.",start manner dear sir fail observe meeting year certain difference manner bear project speech couch finer language come point tongue prevail utter learn open sentence heart think take neat sort thing fix hearer attention first 
59,"After that he found it difficult to get any further; he knew himself that all he was about to describe was plain, unvarnished fact--but how would it strike a stranger's ear? He found himself seeking ways in which to tone down the glaring improbability of the thing as much as possible, but in vain; ""I don't know how I shall ever get it all out,"" he told himself at last; ""if I think about it much longer I shall begin to disbelieve in it myself.""",find difficult get know about describe plain unvarnished fact strike stranger ear find seek way tone glaring improbability thing much possible vain know get tell last think begin disbelieve 
