id,paragraph,tokens
1,"BOOK 4. _THE PRINCE, TWO MICE, AND SOME KITCHEN-MAIDS_",mice kitchen maids_ 
2," WHEN the Prince was born the Queen said to the King, “My dear, do be very, very careful about the invitations. You know what fairies are. They always come to the christening whether you invite them or not, and if you forget to invite one of them she always makes herself so terribly unpleasant.”",bear say dear careful invitation know fairy come christening invite forget invite make unpleasant 
3,"“My love,” said the King, “I will invite them all,” and he took out his diamond-pointed pen and wrote out the cards on the spot.",love say invite take diamond point pen write card spot 
4,"But just then a herald came in to bring news of war. So the King had to go off in a hurry. The invitations were sent out, but the christening had to be put off for a year. At the end of this time the King had subdued all his enemies, so he was very pleased with himself. The Prince was a year old, and he also was pleased with himself, as all good babies are, and found the little royal fingers and toes a fresh and ever-delightful mystery. And the Queen was pleased with herself, as all good mothers should be—so everything went merrily. The Palace was hung with cloth of silver and strewn with fresh daisies, in honour of the great day, and after all had eaten and drunk to their hearts’ content the fairies came near with the gifts they had brought to their godson the Prince.",herald come bring news war have go hurry invitation send christening have put year end time subdued enemy pleased year old pleased good baby find little royal finger toe fresh delightful mystery pleased good mother go hang cloth silver strewn fresh daisy honour great day eat drunk heart content fairy come gift bring godson 
5,"“He shall have beauty,” said the first.",have beauty say first 
6,"“And wit,” said the second.",wit say second 
7,"“And a pretty sweetheart,” said the third; “who loves him,” said the fourth.",pretty sweetheart say third love say fourth 
8,"And so they went on, foretelling for him all sorts of happy and desirable things. And as each fairy gave her gift she stooped and kissed the baby Prince, and then spreading her fine gossamer-gauze wings, fluttered away across the rosy garden. The crowd of fairies grew less and less, and there were only three left when the Queen pulled the King’s sleeve and whispered, “My dear, where’s Malevola?”",go foretell sort happy desirable thing fairy give gift stoop kiss baby spread fine gossamer gauze wing flutter rosy garden crowd fairy grow less less be left pull sleeve whisper dear 
9,"“I sent her a card,” said the King, casting an anxious look round him.",send card say cast anxious look 
10,"“Then it must have been lost on the way,” said the Queen, “or she’d have been here——”",lose way say 
11,"“She _is_ here,” said a low voice in the Queen’s ear. Suddenly the room grew dark, grey clouds hid the sun, and all the daisies on the floor shut up quite close. The poor Queen gave a start and a scream, and the King, brave as he was, turned pale, for Malevola was a terrible fairy, and the dress she wore was not at all the thing for a christening. It was made of spiders’ webs matted together, dark and dank with the damp of the tomb and the dust of dungeons. Her wings were the wings of a great bat; spiders and newts crawled round her neck; a serpent coiled about her waist and little snakes twisted and writhed in her straight black hair.",say low voice ear room grow dark grey cloud hide sun daisy floor shut close poor give start scream brave turn pale terrible fairy dress wear thing christening make spider web matt dark dank damp tomb dust dungeon wing wing great bat spider newt crawl neck serpent coiled waist little snake twist writh straight black hair 
12,She looked at the Queen so terribly that her poor Mother-Majesty cried out without meaning to.,look poor mother cry mean 
13,"“Oh don’t!” she cried, and flung both arms round the cradle. The Prince was quite happy, playing with his new coral and bells, and looking at the Palace cat, who sat at the foot of the cradle washing herself.",cry flung arm cradle happy play new coral bell look cat sit foot cradle wash 
14,"“Now listen,” said Malevola, still speaking in the low, even voice that was so terrible. “You did not invite me to the christening. I’ve read my fairy tales, and I know what’s expected of a fairy who is left out on an occasion like this. I intend to curse your son.”",listen say speak low voice terrible invite christening read fairy tale know expect fairy leave occasion intend curse son 
15,"Then all the Kings and Queens who had come to the christening wished they had stayed away, and they and all the Court fell on their knees and begged Malevola for mercy. As for the three good fairies who were left, they hid behind the window-curtains, and the Court ladies, peeping between their fingers, said—",come christening wish stay fall knee begg mercy good fairy leave hide window curtain court lady peep finger say 
16,“Fancy deserting their godson like this! How unfairy-like!”,fancy desert godson unfairy 
17,"But the Queen and the King only wept, and the Prince played with his rattle and looked at the cat.",goot play rattle look cat 
18,"Then Malevola said mockingly: “Great King and mighty Sovereign, Malevola was not good enough to be asked to your tea-party. But your family shall come down in the world; your son shall marry a kitchen-maid and marry a lady with four feet and no hands.”",say great mighty good ask tea- party family come world son marry kitchen maid marry lady foot hand 
19,"A shiver of horror ran through the room, and Malevola vanished. Then, suddenly, the sun came out, and people lifted up their heads, and dared again to look at each other. And the daisies, too, opened their eyes again.",shiver horror run room vanish sun come person lift head dare look other daisy open eye 
20,[MALEVOLA’S DRESS WAS NOT AT ALL THE THING FOR A CHRISTENING.],dress thing christening 
21,"Then the good fairies came out from behind the window-curtains, and the poor Queen fell on her knees before them.",good fairy come window curtain poor fall knee 
22,"“Can’t you do _anything_?” she asked. “Can’t you undo what she says, and make it untrue?”",do ask undo say make untrue 
23,"“Not even a fairy can make a true thing untrue,” said the good fairies sadly. “Malevola’s words will come true; but the Prince has already many gifts, and our gifts are yet to give, and these you shall choose. Whatever you wish shall be his.”",fairy make true thing untrue say good fairy word come true have many gift gift give choose wish 
24,"Then the King, recovering a little from the terror into which the fairy Malevola had thrown him, and remembering how well he and his royal line had always borne them in battle, said at once—",recover little terror fairy throw remember royal line borne battle say 
25,“Let the boy be brave.”,let boy brave 
26,"“He is brave,” said one of the good fairies; “he fears nothing.”",brave say good fairy fear 
27,And at this the Prince ceased to feel any fear of the Palace cat. He put out his hand and pulled her tail so merrily that Pussy turned and clawed the little arm till the blood ran.,cease feel fear cat put hand pull tail turn claw little arm blood run 
28,"“Oh, dear!” cried his mother, “he is fearless, as you say. I wish he were afraid of cats, poor darling.”",dear cry mother fearless say wish afraid cat poor darling 
29,"“He is,” said the second fairy; “you have your wish.” And, indeed, the Prince screamed, and hid his face, and shrank from the Palace cat with such horror that the King pulled out his pencil and note-book and wrote an edict then and there banishing all cats from his dominions. But, all the same, he was very angry.",say second fairy have wish scream hide face shrank cat such horror pull pencil note book write edict banish cat dominion same angry 
30,"“Your Majesty has wasted one wish,” he said very politely to the Queen; “let us now leave the last gift in the hands of the last fairy.”",waste wish say let leave last gift hand last fairy 
31,"The last fairy came and kissed the Prince, who was now sobbing sleepily.",last fairy come kiss sobb 
32,"“He shall be happy,” she said; “he shall have his heart’s desire.”",happy say have heart desire 
33,Then she too vanished; and the Kings and Queens took their leave when their gold coaches came for them. And presently the King and Queen were left alone with the silver hangings and the strewn daisies and the baby.,vanish take leave gold coach come leave alone silver hanging strewn daisy baby 
