id,paragraph,tokens
1,CHAPTER 7. The Siege Of Arcot.,chapter 
2," From Conjeveram to Arcot is twenty-seven miles, and the troops, in spite of a delay caused by a tremendous storm of thunder and lightning, reached the town in two days. The garrison, struck with panic at the sudden coming of a foe, when they deemed themselves in absolute security, at once abandoned the fort, which they might easily have maintained until Chunda Sahib was able to send a force to relieve it. The city was incapable of defence after the fort had been abandoned, and Clive took possession of both, without firing a shot.",mile troops spite delay cause tremendous storm thunder lightning reach town day garrison strike panic sudden coming foe deem absolute security abandon fort maintain able send force relieve city incapable defence fort abandon take possession fire shot 
3,"He at once set to work to store up provisions in the fort, in which he found eight guns and an abundance of ammunition, as he foresaw the likelihood of his having to stand a siege there; and then, leaving a garrison to defend it in his absence, marched on the 4th of September with the rest of his forces against the enemy, who had retired from the town to the mud fort of Timari, six miles south of Arcot. After a few discharges with their cannon they retired hastily, and Clive marched back to Arcot.",set work store provision fort find gun abundance ammunition foresee likelihood have stand siege leave garrison defend absence march 4th rest force enemy retire town mud fort mile few discharge cannon retire march 
4,"Two days later, however, he found that they had been reinforced, and as their position threatened his line of communications, he again advanced towards them. He found the enemy about two thousand strong, drawn up in a grove under cover of the guns of the fort. The grove was inclosed by a bank and ditch, and some fifty yards away was a dry tank, inclosed by a bank higher than that which surrounded the grove. In this the enemy could retire, when dislodged from their first position.",day find reinforce position threaten line communication advance find enemy strong draw grove cover gun fort grove inclose bank ditch yard dry tank inclose bank high surround grove enemy retire dislodg first position 
5,"Charlie's heart beat fast when he heard the order given to advance. The enemy outnumbered them by five to one, and were in a strong position. As the English advanced, the enemy's two field pieces opened upon them. Only three men were killed, and, led by their officers, the men went at the grove at the double. The enemy at once evacuated it, and took refuge in the tank, from behind whose high bank they opened fire upon the English.",heart beat hear order give advance enemy outnumber strong position advance enemy field piece open man kill lead officer man go grove double enemy evacuate take refuge tank high bank open fire 
6,"Clive at once divided his men into two columns, and sent them round to attack the tank upon two sides. The movement was completely successful. At the same moment the men went with a rush at the banks, and upon reaching the top opened a heavy fire upon the crowded mass within. These at once fled in disorder.",divide man column send attack tank side movement successful same moment man go rush bank reach top open heavy fire crowded mass flead disorder 
7,"Clive then summoned the fort to surrender; but the commander, seeing that Clive had no battering train, refused to do so; and Clive fell back upon Arcot again, until his eighteen-pounders should arrive.",summon fort surrender commander see have battering train refuse do fall pounder arrive 
8,"For the next eight days, the troops were engaged in throwing up defences, and strengthening and victualling the fort. The enemy, gaining confidence, gathered to the number of three thousand, and encamped three miles from the town, proclaiming that they were about to besiege; and at midnight on the 14th Clive sallied out, took them by surprise, and dispersed them.",next day troops engage throw defence strengthen victuall fort enemy gain confidence gather number encamp mile town proclaim about besiege midnight 14th sall take surprise disperse 
9,"The two eighteen-pounders, for which Clive had sent to Madras, were now well upon the road, under the protection of a small body of Sepoys, and were approaching Conjeveram. The enemy sent a considerable body of troops to cut off the guns, and Clive found that the small number which he had sent out, to meet the approaching party, would not be sufficient. He therefore resolved to take the whole force, leaving only sufficient to garrison the fort.",pounder send road protection small body approach enemy send considerable body troops cut gun find small number send meet approach party sufficient resolve take whole force leave sufficient garrison fort 
10,"The post which the enemy occupied was a temple near Conjeveram, and as this was twenty-seven miles distant, the force would be obliged to be absent for at least two days. As it would probably be attacked, and might have to fight hard, he decided on leaving only thirty Europeans and fifty Sepoys within the fort. He appointed Doctor Rae to the command of the post during his absence, and placed Charlie and Peters under his orders.",post enemy occupy temple mile distant force oblige absent least day attack have fight decide leave sepoy fort appoint command post absence place order 
