id,paragraph,tokens
1,CHAPTER 5.,
2,"     A cloud was o’er my childhood’s dream,            I sat in solitude;      I know not how--I know not why,      But round my soul all drearily            There was a silent shroud.                    --THOUGHTS IN PAST YEARS",cloud childhood dream sit solitude know know soul be silent shroud past year 
3," Mrs. Edmonstone was anxious to hear Mr. Lascelle’s opinion of his pupil, and in time she learnt that he thought Sir Guy had very good abilities, and a fair amount of general information; but that his classical knowledge was far from accurate, and mathematics had been greatly neglected. He had been encouraged to think his work done when he had gathered the general meaning of a passage, or translated it into English verse, spirited and flowing, but often further from the original than he or his tutor could perceive. He had never been taught to work, at least as other boys study, and great application would be requisite to bring his attainments to a level with those of far less clever boys educated at a public school.",anxious hear opinion pupil time learn think have good ability fair amount general information classical knowledge accurate mathematics neglect encourage think work do gather general meaning passage translate english verse spirit flow original tutor perceive teach work least other boy study great application requisite bring attainment level clever boy educate public school 
4,"Mr. Lascelles told him so at first; but as there were no reflections on his grandfather, or on Mr. Potts, Guy’s lip did not suffer, and he only asked how many hours a day he ought to read. ‘Three,’ said Mr. Lascelles, with a due regard to a probable want of habits of application; but then, remembering how much was undone, he added, that ‘it ought to be four or more, if possible.’",tell first be reflection grandfather lip suffer ask many hour day read say due regard probable want habit application remember much undone add more possible 
5,"‘Four it _shall_ be,’ said Guy; ‘five if I can.’",_shall_ say guy 
6,"His whole strength of will was set to accomplish these four hours, taking them before and after breakfast, working hard all the morning till the last hour before luncheon, when he came to read the lectures on poetry with Charles. Here, for the first time, it appeared that Charles had so entirely ceased to consider him as company, as to domineer over him like his own family.",whole strength will set accomplish hour take breakfast work morning last hour luncheon come read lecture poetry first time appear cease consider company domineer own family 
7,"Used as Guy had been to an active out-of-doors life, and now turned back to authors he had read long ago, to fight his way through the construction of their language, not excusing himself one jot of the difficulty, nor turning aside from one mountain over which his own efforts could carry him, he found his work as tough and tedious as he could wish or fear, and by the end of the morning was thoroughly fagged. Then would have been the refreshing time for recreation in that pleasant idling-place, the Hollywell drawing-room. Any other time of day would have suited Charles as well for the reading, but he liked to take the hour at noon, and never perceived that this made all the difference to his friend of a toil or a pleasure. Now and then Guy gave tremendous yawns; and once when Charles told him he was very stupid, proposed a different time; but as Charles objected, he yielded as submissively as the rest of the household were accustomed to do.",use guy active door life turn author read fight way construction language excuse jot difficulty turn mountain own effort carry find work tough tedious wish fear end morning fagg refresh time recreation pleasant idling place draw room other time day suit reading like take hour noon perceive make difference friend toil pleasure give tremendous yawn tell stupid propose different time object yield rest household accustom do 
8,"To watch Guy was one of Charles’s chief amusements, and he rejoiced greatly in the prospect of hearing his history of his first dinner-party. Mr., Mrs. and Miss Edmonstone, and Sir Guy Morville, were invited to dine with Mr. and Mrs. Brownlow. Mr. Edmonstone was delighted as usual with any opportunity of seeing his neighbours; Guy looked as if he did not know whether he liked the notion or not; Laura told him it would be very absurd and stupid, but there would be some good music, and Charles ordered her to say no more, that he might have the account, the next morning, from a fresh and unprejudiced mind.",watch chief amusement rejoice prospect hear history first dinner party invite dine delight usual opportunity see neighbour guy look know like notion tell absurd stupid be good music order say more have account next morning fresh unprejudiced mind 
9,"The next morning’s question was, of course, ‘How did you like your party?’",next morning question course like party 
10,"‘O, it was great fun.’ Guy’s favourite answer was caught up in the midst, as Laura replied, ‘It was just what parties always are.’",great fun guy favourite answer catch midst reply party 
