id,paragraph,tokens
1,CHAPTER VI. HIS MAJESTY IS DEPOSED.,majesty deposed 
2," “STOP a minute!” cried Madame, as I was being led away. “We may as well settle the Wallypug’s affair at the same time and get rid of them both at once. Put the creature into the dock.”",stop minute cry lead settle affair same time get rid put creature dock 
3,"His Majesty was hustled forward, looking very nervous and white, as he stood trembling at the bar, while Madame regarded him fiercely.",hustle look nervous white stand tremble bar regard 
4,“Aren’t you ashamed of yourself?” she demanded.,ashamed demand 
5,"“Ye-e-s!” stammered his Majesty, though what the poor little fellow had to be ashamed of was more than I could tell.",e-s stammer poor little fellow have ashamed more tell 
6,"“I should think so, indeed,” commented the lady. “Now then, call the first witness.”",think comment lady call first witness 
7,"The first witness was A. Fish, Esq., who coughed importantly as he stepped up into the box with a jaunty air. “Let’s see, what’s your name?” asked the Doctor-in-Law, with a supercilious stare. Now, this was absurd, for, of course, he knew as well as I did what the Fish’s name was; but as I heard him whisper to Madame, the judges in England always pretend not to know _anything_, and he was doing the same.",first witness cough step box jaunty air let see name ask supercilious stare absurd course know do name hear whisper judge pretend know do same 
8,"“By dabe is A. Fish, you doe thadt well edough,” was the answer.",dabe thakt answer 
9,"“Don’t be impertinent, or I shall commit you for contempt,” said the Doctor-in-Law, severely. “Now then—ah—you are a reptile of some sort, I believe, are you not?”",impertinent commit contempt say reptile sort believe 
10,“Certainly dot!” was indignant reply.,indignant reply 
11,“Oh! I thought you were. Er—what do you do for a living?”,think do living 
12,"“I’b a teacher of elocutiod add a lecturer,” said A. Fish, Esq., importantly.",teacher elocutiod add lecturer say 
13,"“Oh! indeed. Teacher of elocution, are you? And how many pupils have you, pray?”",teacher elocution many pupil have pray 
14,"“Well, ad presend I’ve odly wud,” replied A. Fish, Esq., “and that the Wallypug.”",ad reply 
15,"“Oh! the Wallypug’s a pupil of yours, is he? I suppose you find him very stupid, don’t you?”",pupil suppose find stupid 
16,"“Doe, I don’t!” said A. Fish, Esq., loyally. “He’s a very clever pupil, ad he’s gettig od splendidly with his recitig.”",say clever pupil ad gettig recitig 
17,"“Oh! is he, indeed; and what do you teach him, may I ask?”",teach ask 
18,"“I’ve taught hib ‘Twinkle, twinkle, little star,’ ad ‘Billy’s dead ad gone to glory,’ ad several other things frob Shakespeare.”",teach hib twinkle little star ad dead ad go glory ad several other thing 
19,“Shakespeare? hum—ha—Shakespeare? I seem to have heard the name before. Who is he?”,seem hear name 
20,"“A great poet, born in England in 1564, m’lud,” explained one of the Crocodiles.",great poet bear explain 
21,"“Really! He must be getting quite an old man by now,” said the Doctor-in-Law, vaguely.",get old man say 
22,"“He’s dead,” said A. Fish, Esq., solemnly.",dead say 
