id,paragraph,tokens
1,CHAPTER V. Advice from a Caterpillar,advice 
2,"The Caterpillar and Alice looked at each other for some time in silence: at last the Caterpillar took the hookah out of its mouth, and addressed her in a languid, sleepy voice.",look other time silence last take hookah mouth address languid sleepy voice 
3,‘Who are YOU?’ said the Caterpillar.,say 
4,"This was not an encouraging opening for a conversation. Alice replied, rather shyly, ‘I--I hardly know, sir, just at present--at least I know who I WAS when I got up this morning, but I think I must have been changed several times since then.’",encourage opening conversation reply know sir present least know get morning think change several time 
5,‘What do you mean by that?’ said the Caterpillar sternly. ‘Explain yourself!’,mean say explain 
6,"‘I can’t explain MYSELF, I’m afraid, sir’ said Alice, ‘because I’m not myself, you see.’",explain afraid say see 
7,"‘I don’t see,’ said the Caterpillar.",see say 
8,"‘I’m afraid I can’t put it more clearly,’ Alice replied very politely, ‘for I can’t understand it myself to begin with; and being so many different sizes in a day is very confusing.’",afraid put reply understand begin many different size day confusing 
9,"‘It isn’t,’ said the Caterpillar.",say 
10,"‘Well, perhaps you haven’t found it so yet,’ said Alice; ‘but when you have to turn into a chrysalis--you will some day, you know--and then after that into a butterfly, I should think you’ll feel it a little queer, won’t you?’",find say have turn chrysalis day know butterfly think feel little queer 
11,"‘Not a bit,’ said the Caterpillar.",bit say 
12,"‘Well, perhaps your feelings may be different,’ said Alice; ‘all I know is, it would feel very queer to ME.’",feeling different say know feel queer 
13,‘You!’ said the Caterpillar contemptuously. ‘Who are YOU?’,say 
14,"Which brought them back again to the beginning of the conversation. Alice felt a little irritated at the Caterpillar’s making such VERY short remarks, and she drew herself up and said, very gravely, ‘I think, you ought to tell me who YOU are, first.’",bring beginning conversation feel little irritated make such short remark draw say think tell 
15,‘Why?’ said the Caterpillar.,say 
16,"Here was another puzzling question; and as Alice could not think of any good reason, and as the Caterpillar seemed to be in a VERY unpleasant state of mind, she turned away.",puzzling question think good reason seem unpleasant state mind turn 
17,‘Come back!’ the Caterpillar called after her. ‘I’ve something important to say!’,come call have important say 
18,"This sounded promising, certainly: Alice turned and came back again.",sound promising turn come 
19,"‘Keep your temper,’ said the Caterpillar.",keep temper say 
20,"‘Is that all?’ said Alice, swallowing down her anger as well as she could.",say swallow anger 
21,"‘No,’ said the Caterpillar.",say 
22,"Alice thought she might as well wait, as she had nothing else to do, and perhaps after all it might tell her something worth hearing. For some minutes it puffed away without speaking, but at last it unfolded its arms, took the hookah out of its mouth again, and said, ‘So you think you’re changed, do you?’",think wait have else do tell worth hearing minute puff speak last unfold arm take hookah mouth say think change 
23,"‘I’m afraid I am, sir,’ said Alice; ‘I can’t remember things as I used--and I don’t keep the same size for ten minutes together!’",afraid sir say remember thing use keep same size minute 
24,‘Can’t remember WHAT things?’ said the Caterpillar.,remember thing say 
25,"‘Well, I’ve tried to say “HOW DOTH THE LITTLE BUSY BEE,” but it all came different!’ Alice replied in a very melancholy voice.",try say little busy bee come different reply melancholy voice 
26,"‘Repeat, “YOU ARE OLD, FATHER WILLIAM,”’ said the Caterpillar.",repeat old father say 
27,"Alice folded her hands, and began:--",fold hand begin 
28,"   ‘You are old, Father William,’ the young man said,     ‘And your hair has become very white;    And yet you incessantly stand on your head--     Do you think, at your age, it is right?’",old young man say hair become white stand head think age right 
29,"   ‘In my youth,’ Father William replied to his son,     ‘I feared it might injure the brain;    But, now that I’m perfectly sure I have none,     Why, I do it again and again.’",youth reply son fear injure brain sure have do 
30,"   ‘You are old,’ said the youth, ‘as I mentioned before,     And have grown most uncommonly fat;    Yet you turned a back-somersault in at the door--     Pray, what is the reason of that?’",old say youth mention grow fat turn back somersault door pray reason 
31,"   ‘In my youth,’ said the sage, as he shook his grey locks,     ‘I kept all my limbs very supple    By the use of this ointment--one shilling the box--     Allow me to sell you a couple?’",youth say sage shake grey lock keep limb supple use ointment shill box allow sell couple 
32,"   ‘You are old,’ said the youth, ‘and your jaws are too weak     For anything tougher than suet;    Yet you finished the goose, with the bones and the beak--     Pray how did you manage to do it?’",old say youth jaw weak tougher suet finish goose bone beak pray manage do 
33,"   ‘In my youth,’ said his father, ‘I took to the law,     And argued each case with my wife;    And the muscular strength, which it gave to my jaw,     Has lasted the rest of my life.’",youth say father take law argue case wife muscular strength give jaw last rest life 
34,"   ‘You are old,’ said the youth, ‘one would hardly suppose     That your eye was as steady as ever;    Yet you balanced an eel on the end of your nose--     What made you so awfully clever?’",old say youth suppose eye steady balance eel end nose make clever 
35,"   ‘I have answered three questions, and that is enough,’     Said his father; ‘don’t give yourself airs!    Do you think I can listen all day to such stuff?     Be off, or I’ll kick you down stairs!’",answer question enough said father give air think listen day such stuff kick stair 
36," ‘That is not said right,’ said the Caterpillar.",say right say 
37,"‘Not QUITE right, I’m afraid,’ said Alice, timidly; ‘some of the words have got altered.’",right afraid say word alter 
38,"‘It is wrong from beginning to end,’ said the Caterpillar decidedly, and there was silence for some minutes.",wrong begin end say be silence minute 
39,The Caterpillar was the first to speak.,first speak 
40,‘What size do you want to be?’ it asked.,size want ask 
41,"‘Oh, I’m not particular as to size,’ Alice hastily replied; ‘only one doesn’t like changing so often, you know.’",particular size reply like change know 
42,"‘I DON’T know,’ said the Caterpillar.",know say 
43,"Alice said nothing: she had never been so much contradicted in her life before, and she felt that she was losing her temper.",say contradict life feel lose temper 
44,‘Are you content now?’ said the Caterpillar.,content say 
45,"‘Well, I should like to be a LITTLE larger, sir, if you wouldn’t mind,’ said Alice: ‘three inches is such a wretched height to be.’",like little large sir mind say inch wretch height 
46,"‘It is a very good height indeed!’ said the Caterpillar angrily, rearing itself upright as it spoke (it was exactly three inches high).",good height say rear speak inch high 
47,"‘But I’m not used to it!’ pleaded poor Alice in a piteous tone. And she thought of herself, ‘I wish the creatures wouldn’t be so easily offended!’",use plead poor piteous tone think wish creature offend 
48,"‘You’ll get used to it in time,’ said the Caterpillar; and it put the hookah into its mouth and began smoking again.",use time say put hookah mouth begin smoke 
49,"This time Alice waited patiently until it chose to speak again. In a minute or two the Caterpillar took the hookah out of its mouth and yawned once or twice, and shook itself. Then it got down off the mushroom, and crawled away in the grass, merely remarking as it went, ‘One side will make you grow taller, and the other side will make you grow shorter.’",time wait choose speak minute take hookah mouth yawn shake get mushroom crawl grass remark go side make grow tall other side make grow short 
50,‘One side of WHAT? The other side of WHAT?’ thought Alice to herself.,side other side think 
51,"‘Of the mushroom,’ said the Caterpillar, just as if she had asked it aloud; and in another moment it was out of sight.",mushroom say ask moment sight 
52,"Alice remained looking thoughtfully at the mushroom for a minute, trying to make out which were the two sides of it; and as it was perfectly round, she found this a very difficult question. However, at last she stretched her arms round it as far as they would go, and broke off a bit of the edge with each hand.",remain look mushroom minute try make side find difficult question last stretch arm go break bit edge hand 
53,"‘And now which is which?’ she said to herself, and nibbled a little of the right-hand bit to try the effect: the next moment she felt a violent blow underneath her chin: it had struck her foot!",say nibble little right hand bit try effect next moment feel violent blow chin strike foot 
54,"She was a good deal frightened by this very sudden change, but she felt that there was no time to be lost, as she was shrinking rapidly; so she set to work at once to eat some of the other bit. Her chin was pressed so closely against her foot, that there was hardly room to open her mouth; but she did it at last, and managed to swallow a morsel of the lefthand bit.",good deal frighten sudden change feel be time lose shrink set work eat other bit chin press foot be room open mouth do last manage swallow morsel lefthand bit 
55,   *    *    *    *    *    *    *,
56,    *    *    *    *    *    *,
57,  *    *    *    *    *    *    *,
58,"‘Come, my head’s free at last!’ said Alice in a tone of delight, which changed into alarm in another moment, when she found that her shoulders were nowhere to be found: all she could see, when she looked down, was an immense length of neck, which seemed to rise like a stalk out of a sea of green leaves that lay far below her.",come head free last say tone delight change alarm moment find shoulder find see look immense length neck seem rise stalk sea green leave lay 
59,"‘What CAN all that green stuff be?’ said Alice. ‘And where HAVE my shoulders got to? And oh, my poor hands, how is it I can’t see you?’ She was moving them about as she spoke, but no result seemed to follow, except a little shaking among the distant green leaves.",green stuff say shoulder get poor hand see move speak result seem follow little shaking distant green leave 
60,"As there seemed to be no chance of getting her hands up to her head, she tried to get her head down to them, and was delighted to find that her neck would bend about easily in any direction, like a serpent. She had just succeeded in curving it down into a graceful zigzag, and was going to dive in among the leaves, which she found to be nothing but the tops of the trees under which she had been wandering, when a sharp hiss made her draw back in a hurry: a large pigeon had flown into her face, and was beating her violently with its wings.",seem be chance get hand head try get head delighted find neck bend direction serpent succeed curving graceful zigzag go dive leave find top tree wonder sharp hiss make draw hurry large pigeon fly face beat wing 
61,‘Serpent!’ screamed the Pigeon.,serpent scream 
62,‘I’m NOT a serpent!’ said Alice indignantly. ‘Let me alone!’,serpent say let 
63,"‘Serpent, I say again!’ repeated the Pigeon, but in a more subdued tone, and added with a kind of sob, ‘I’ve tried every way, and nothing seems to suit them!’",say repeat subdued tone add kind sob try way seem suit 
64,"‘I haven’t the least idea what you’re talking about,’ said Alice.",least idea talk say 
65,"‘I’ve tried the roots of trees, and I’ve tried banks, and I’ve tried hedges,’ the Pigeon went on, without attending to her; ‘but those serpents! There’s no pleasing them!’",try root tree try bank try hedge go attend serpent be pleasing 
66,"Alice was more and more puzzled, but she thought there was no use in saying anything more till the Pigeon had finished.",puzzled think be use say more finish 
67,"‘As if it wasn’t trouble enough hatching the eggs,’ said the Pigeon; ‘but I must be on the look-out for serpents night and day! Why, I haven’t had a wink of sleep these three weeks!’",trouble hatch egg say look serpent night day have wink sleep week 
68,"‘I’m very sorry you’ve been annoyed,’ said Alice, who was beginning to see its meaning.",sorry annoy say begin see meaning 
69,"‘And just as I’d taken the highest tree in the wood,’ continued the Pigeon, raising its voice to a shriek, ‘and just as I was thinking I should be free of them at last, they must needs come wriggling down from the sky! Ugh, Serpent!’",take high tree wood continue raise voice shriek think free last need come wriggle sky 
70,"‘But I’m NOT a serpent, I tell you!’ said Alice. ‘I’m a--I’m a--’",serpent tell say 
71,‘Well! WHAT are you?’ said the Pigeon. ‘I can see you’re trying to invent something!’,say see try invent 
72,"‘I--I’m a little girl,’ said Alice, rather doubtfully, as she remembered the number of changes she had gone through that day.",little girl say remember number change go day 
73,"‘A likely story indeed!’ said the Pigeon in a tone of the deepest contempt. ‘I’ve seen a good many little girls in my time, but never ONE with such a neck as that! No, no! You’re a serpent; and there’s no use denying it. I suppose you’ll be telling me next that you never tasted an egg!’",likely story say tone deep contempt see good many little girl time neck serpent be use deny suppose tell taste egg 
