id,paragraph,tokens
1,CHAPTER V. THE PARROT IN HIS SHAWL.,chapter parrot shawl 
2,"          That handkerchief   Did an Egyptian to my mother give;   She was a charmer, and could almost read   The thoughts of people.--_Othello._",handkerchief mother give charmer read thought person 
3," ""That gypsy woman who is coming with her cart,"" said the parrot, ""is a fairy too, and very malicious. It was she and others of her tribe who caught us and put us into these cages, for they are more powerful than we. Mind you do not let her allure you into the woods, nor wheedle you or frighten you into giving her any of those fairies.""",gypsy woman come cart say parrot fairy malicious other tribe catch put cage powerful mind let allure wood wheedle frighten give fairy 
4,"""No,"" said Jack; ""I will not.""",say 
5,"""She sold us to the brown people,"" continued the parrot. ""Mind you do not buy anything of her, for your money in her palm would act as a charm against you.""",sell brown person continue parrot mind buy money palm act charm 
6,"""She has a baby,"" observed the parrot-wife, scornfully.",have baby observe parrot wife 
7,"""Yes, a baby,"" repeated the old parrot; ""and I hope by means of that baby to get her driven away, and perhaps get free myself. I shall try to put her in a passion. Here she comes.""",baby repeat old parrot hope means baby get drive get free try put passion come 
8,"There she was indeed, almost close at hand. She had a little cart; her goods were hung all about it, and a small horse drew it slowly on, and stopped when she got a customer.",close hand have little cart goods hang small horse draw stop get customer 
9,"Several gypsy children were with her, and as the people came running together over the grass to see her goods, she sang a curious kind of song, which made them wish to buy them.",several gypsy child person come run grass see goods sing curious kind song make wish buy 
10,"Jack turned from the parrot's cage as she came up. He had heard her singing a little way off, and now, before she began again, he felt that already her searching eyes had found him out, and taken notice that he was different from the other people.",turn parrot cage come hear sing little way begin feel searching eye find take notice different other person 
11,"When she began to sing her selling song, he felt a most curious sensation. He felt as if there were some cobwebs before his face, and he put up his hand as if to clear them away. There were no real cobwebs, of course; and yet he again felt as if they floated from the gypsy woman to him, like gossamer threads, and attracted him towards her. So he gazed at her, and she at him, till Jack began to forget how the parrot had warned him.",begin sing sell song feel curious sensation feel be cobweb face put hand clear be real cobweb course feel float gypsy woman gossamer thread attract gaze begin forget parrot warn 
12,"He saw her baby too, wondered whether it was heavy for her to carry, and wished he could help her. I mean, he saw that she had a baby on her arm. It was wrapped in a shawl, and had a handkerchief over its face. She seemed very fond of it, for she kept hushing it; and Jack softly moved nearer and nearer to the cart, till the gypsy woman smiled, and suddenly began to sing,--",see baby wonder heavy carry wish help mean see have baby arm wrap shawl have handkerchief face seem fond keep hush move cart gypsy woman smile begin sing 
13,"  My good man--he's an old, old man     And my good man got a fall,   To buy me a bargain so fast he ran     When he heard the gypsies call:         ""Buy, buy brushes,         Baskets wrought o' rushes.         Buy them, buy them, take them, try them,               Buy, dames all.""",good man old old man good man get fall buy bargain run hear gypsie call buy buy brush basket wring rushe buy buy take try buy dame 
14,"  My old man, he has money and land,     And a young, young wife am I.   Let him put the penny in my white hand     When he hears the gypsies cry:         ""Buy, buy laces,         Veils to screen your faces.         Buy them, buy them, take and try them.               Buy, maids, buy.""",old man have money land young young wife let put penny white hand hear gypsie cry buy buy lace veil screen face buy buy take try buy maid buy 
15,"When the gypsy had finished her song, Jack felt as if he was covered all over with cobwebs; but he could not move away, and he did not mind them now. All his wish was to please her, and get close to her; so when she said, in a soft, wheedling voice, ""What will you please to buy, my pretty gentleman?"" he was just going to answer that he would buy anything she recommended, when, to his astonishment and displeasure, for he thought it very rude, the parrot suddenly burst into a violent fit of coughing, which made all the customers stare. ""That's to clear my throat,"" he said, in a most impertinent tone of voice; and then he began to beat time with his foot, and sing, or rather scream out, an extremely saucy imitation of the gypsy's song, and all his parrot friends in the other cages joined in the chorus.",gypsy finish song feel cover cobweb move mind wish please get close say soft wheedling voice buy pretty gentleman go answer buy recommend astonishment displeasure think rude parrot burst violent fit cough make customer stare clear throat say impertinent tone voice begin beat time foot sing scream saucy imitation gypsy song parrot friend other cage join chorus 
16,"  My fair lady's a dear, dear lady--     I walked by her side to woo.   In a garden alley, so sweet and shady,     She answered, ""I love not you,         John, John Brady,""         Quoth my dear lady,   ""Pray now, pray now, go your way now,         Do, John, do!""",fair lady dear dear lady walk side woo garden alley sweet shady answer love dear lady pray pray go way do do 
