id,paragraph,tokens
1,CHAPTER V. FROG-LAND.,
2,"          ""They have a pretty island,              Whereon at night they rest;            They have a sparkling lakelet,              And float upon its breast.""                           THE TWO SWANS.",have pretty island night rest have sparkling lakelet float breast 
3," Onwards quietly stepped the little procession, Houpet first, his tuft waving as usual, with a comfortable air of importance and satisfaction; then Nibble and Grignan abreast--hand-in-hand, I was going to have said; next Hugh and Jeanne; with the two attendant chickens behind bringing up the rear.",step little procession tuft wave usual comfortable air importance satisfaction hand hand go say next attendant chicken bring rear 
4,"""I wonder where they are going to take us to,"" said Hugh in a low voice. Somehow the soft light; the strange loneliness of the great plain, where, now that they were accustomed to it, the rushing of the numberless water-springs seemed to be but one single, steady sound; the solemn behaviour of their curious guides, altogether, had subdued the children's spirits. Jeanne said no more about ""having fun,"" yet she did not seem the least frightened or depressed; she was only quiet and serious.",wonder go take say low voice soft light strange loneliness great plain accustom rush numberless water spring seem single steady sound solemn behaviour curious guide subdued child spirit say more have fun seem least frighten depressed quiet serious 
5,"""Where _do_ you think they are going to take us to?"" repeated Hugh.",think go take repeat 
6,"""I don't know--at least I'm not sure,"" said Jeanne; ""but, Chéri, isn't it a good thing that Houpet and the others are with us to show us the way, for though the ground looks so pretty it is quite boggy here and there. I notice that Houpet never goes quite close to the fountains, and just when I went the least bit near one a minute ago my feet began to slip down.""",know least sure say good thing other show way ground look pretty boggy notice go close fountain go least bit minute foot begin slip 
7,"""I haven't felt it like that at all,"" said Hugh. ""Perhaps it's because of my wall-climbers. Dudu gave me a pair of wall-climbers like the flies', you know, Jeanne.""",feel say wall climber give pair wall climber fly know 
8,"""Did he?"" said Jeanne, not at all surprised, and as if wall-climbers were no more uncommon than goloshes. ""He didn't give me any, but then I came a different way from you. I think every one comes a different way to this country, do you know, Chéri?""",say surprise wall climber uncommon goloshe give come different way think one come different way country know 
9,"""And very likely Dudu thought I could carry you if there was anywhere you couldn't climb,"" said Hugh, importantly. ""I'm sure I----"" he stopped abruptly, for a sudden crow from Houpet had brought all the party to a standstill. At first the children could not make out why their guide had stopped here--there was nothing to be seen. But pressing forward a few steps to where Houpet stood, Hugh saw, imbedded in the moss at his feet, a stone with a ring in it, just like those which one reads of in the _Arabian Nights_. Houpet stood at the edge of the stone eyeing it gravely, and somehow he managed to make Hugh understand that he was to lift it. Nothing loth, but rather doubtful as to whether he would be strong enough, the boy leant forward to reach the ring, first whispering, however, to Jeanne,",likely think carry be climb say sure stop sudden crow bring party standstill first child make guide stop be see press few step stand see imbedd moss foot stone ring read stand edge stone eye manage make understand lift doubtful strong boy lean reach ring whisper 
10,"""It's getting like a quite real fairy tale, isn't it, Jeanne?""",get real fairy tale 
