id,paragraph,tokens
1,CHAPTER 2. DIES IRÆ,chapter dies iræ 
2," THOSE memorable days that move in procession, their heads just out of the mist of years long dead--the most of them are full-eyed as the dandelion that from dawn to shade has steeped itself in sunlight. Here and there in their ranks, however, moves a forlorn one who is blind--blind in the sense of the dulled window-pane on which the pelting raindrops have mingled and run down, obscuring sunshine and the circling birds, happy fields, and storied garden; blind with the spatter of a misery uncomprehended, unanalysed, only felt as something corporeal in its buffeting effects.",memorable day move procession head mist year dead most full eyed dandelion dawn shade steep sunlight rank move forlorn one blind blind sense dull window pane pelting raindrop mingle run obscure sunshine circle bird happy field story garden blind spatter misery uncomprehended unanalysed feel corporeal buffeting effect 
3,"Martha began it; and yet Martha was not really to blame. Indeed, that was half the trouble of it--no solid person stood full in view, to be blamed and to make atonement. There was only a wretched, impalpable condition to deal with. Breakfast was just over; the sun was summoning us, imperious as a herald with clamour of trumpet; I ran upstairs to her with a broken bootlace in my hand, and there she was, crying in a corner, her head in her apron. Nothing could be got from her but the same dismal succession of sobs that would not have done, that struck and hurt like a physical beating; and meanwhile the sun was getting impatient, and I wanted my bootlace.",begin blame trouble solid person stand full view blame make atonement be wretched impalpable condition deal breakfast sun summon imperious herald clamour trumpet run break bootlace hand cry corner head apron get same dismal succession sob do strike hurt physical beating sun get impatient want bootlace 
4,"Inquiry below stairs revealed the cause. Martha's brother was dead, it seemed--her sailor brother Billy; drowned in one of those strange far-off seas it was our dream to navigate one day. We had known Billy well, and appreciated him. When an approaching visit of Billy to his sister had been announced, we had counted the days to it. When his cheery voice was at last heard in the kitchen and we had descended with shouts, first of all he had to exhibit his tattooed arms, always a subject for fresh delight and envy and awe; then he was called upon for tricks, jugglings, and strange, fearful gymnastics; and lastly came yarns, and more yarns, and yarns till bedtime. There had never been any one like Billy in his own particular sphere; and now he was drowned, they said, and Martha was miserable, and--and I couldn't get a new bootlace. They told me that Billy would never come back any more, and I stared out of the window at the sun which came back, right enough, every day, and their news conveyed nothing whatever to me. Martha's sorrow hit home a little, but only because the actual sight and sound of it gave me a dull, bad sort of pain low down inside--a pain not to be actually located. Moreover, I was still wanting my bootlace.",inquiry stair reveal cause brother dead seem sailor brother drown strange sea dream navigate day know appreciate approaching visit sister announce count day cheery voice last hear kitchen descend shout first have exhibit tattooe arm subject fresh delight envy awe call trick juggling strange fearful gymnastics come yarn more yarn yarn bedtime be one own particular sphere drown say miserable get new bootlace tell come more stare window sun come day news convey sorrow hit little actual sight sound give dull bad sort pain low pain locate want bootlace 
5,"This was a poor sort of a beginning to a day that, so far as outside conditions went, had promised so well. I rigged up a sort of jury-mast of a bootlace with a bit of old string, and wandered off to look up the girls, conscious of a jar and a discordance in the scheme of things. The moment I entered the schoolroom something in the air seemed to tell me that here, too, matters were strained and awry. Selina was staring listlessly out of the window, one foot curled round her leg. When I spoke to her she jerked a shoulder testily, but did not condescend to the civility of a reply. Charlotte, absolutely unoccupied, sprawled in a chair, and there were signs of sniffles about her, even at that early hour. It was but a trifling matter that had caused all this electricity in the atmosphere, and the girls' manner of taking it seemed to me most unreasonable. Within the last few days the time had come round for the despatch of a hamper to Edward at school. Only one hamper a term was permitted him, so its preparation was a sort of blend of revelry and religious ceremony. After the main corpus of the thing had been carefully selected and safely bestowed--the pots of jam, the cake, the sausages, and the apples that filled up corners so nicely--after the last package had been wedged in, the girls had deposited their own private and personal offerings on the top. I forget their precise nature; anyhow, they were nothing of any particular practical use to a boy. But they had involved some contrivance and labour, some skimping of pocket money, and much delightful cloud-building as to the effect on their enraptured recipient. Well, yesterday there had come a terse acknowledgment from Edward, heartily commending the cakes and the jam, stamping the sausages with the seal of Smith major's approval, and finally hinting that, fortified as he now was, nothing more was necessary but a remittance of five shillings in postage stamps to enable him to face the world armed against every buffet of fate. That was all. Never a word or a hint of the personal tributes or of his appreciation of them. To us--to Harold and me, that is--the letter seemed natural and sensible enough. After all, provender was the main thing, and five shillings stood for a complete equipment against the most unexpected turns of luck. The presents were very well in their way--very nice, and so on--but life was a serious matter, and the contest called for cakes and half-crowns to carry it on, not gew-gaws and knitted mittens and the like. The girls, however, in their obstinate way, persisted in taking their own view of the slight. Hence it was that I received my second rebuff of the morning.",poor sort beginning day outside condition go promise rig sort jury mast bootlace bit old string wander look girl conscious jar discordance scheme thing moment enter schoolroom air seem tell matter strain awry stare window foot curl leg speak jerk shoulder condescend civility reply unoccupied sprawl chair be sign sniffle early hour trifling matter cause electricity atmosphere girl manner take seem unreasonable last few day time come despatch hamper school hamper term permit preparation sort blend revelry religious ceremony main corpus thing select bestow pot jam cake sausages apple fill corner last package wedge girl deposit own private personal offering top forget precise nature particular practical use boy involve contrivance labour skimping pocket money delightful cloud building effect enraptured recipient yesterday come terse acknowledgment commend cake jam stamp sausages seal major approval hint fortify more necessary remittance shilling postage stamp enable face world armed buffet fate word hint personal tribute appreciation letter seem natural sensible provender main thing shilling stand complete equipment unexpected turn luck present way nice life serious matter contest call cake half crown carry gew gaw knite mitten like girl obstinate way persist take own view slight receive second rebuff morning 
6,"Somewhat disheartened, I made my way downstairs and out into the sunlight, where I found Harold playing conspirators by himself on the gravel. He had dug a small hole in the walk and had laid an imaginary train of powder thereto; and, as he sought refuge in the laurels from the inevitable explosion, I heard him murmur: ""'My God!' said the Czar, 'my plans are frustrated!'"" It seemed an excellent occasion for being a black puma. Harold liked black pumas, on the whole, as well as any animal we were familiar with. So I launched myself on him, with the appropriate howl, rolling him over on the gravel.",dishearten make way sunlight find play conspirator gravel dig small hole walk lay imaginary train powder seek refuge laurel inevitable explosion hear murmur say plan frustrated seem excellent occasion black puma like black puma whole animal familiar launch appropriate howl roll gravel 
7,"Life may be said to be composed of things that come off and things that don't come off. This thing, unfortunately, was one of the things that didn't come off. From beneath me I heard a shrill cry of, ""Oh, it's my sore knee!"" And Harold wriggled himself free from the puma's clutches, bellowing dismally. Now, I honestly didn't know he had a sore knee, and, what's more, he knew I didn't know he had a sore knee. According to boy-ethics, therefore, his attitude was wrong, sore knee or not, and no apology was due from me. I made half-way advances, however, suggesting we should lie in ambush by the edge of the pond and cut off the ducks as they waddled down in simple, unsuspecting single file; then hunt them as bisons flying scattered over the vast prairie. A fascinating pursuit this, and strictly illicit. But Harold would none of my overtures, and retreated to the house wailing with full lungs.",life say compose thing come thing come thing thing come hear shrill cry sore knee wriggle free puma clutch bellow know have sore knee know know have sore knee accord boy ethics attitude wrong sore knee apology due make half way advance suggest lie ambush edge pond cut duck waddle simple unsuspecting single file hunt bison fly scatter vast prairie fascinating pursuit illicit overture retreat house wail full lung 
8,"Things were getting simply infernal. I struck out blindly for the open country; and even as I made for the gate a shrill voice from a window bade me keep off the flower-beds. When the gate had swung to behind me with a vicious click I felt better, and after ten minutes along the road it began to grow on me that some radical change was needed, that I was in a blind alley, and that this intolerable state of things must somehow cease. All that I could do I had already done. As well-meaning a fellow as ever stepped was pounding along the road that day, with an exceeding sore heart; one who only wished to live and let live, in touch with his fellows, and appreciating what joys life had to offer. What was wanted now was a complete change of environment. Somewhere in the world, I felt sure, justice and sympathy still resided. There were places called pampas, for instance, that sounded well. League upon league of grass, with just an occasional wild horse, and not a relation within the horizon! To a bruised spirit this seemed a sane and a healing sort of existence. There were other pleasant corners, again, where you dived for pearls and stabbed sharks in the stomach with your big knife. No relations would be likely to come interfering with you when thus blissfully occupied. And yet I did not wish--just yet--to have done with relations entirely. They should be made to feel their position first, to see themselves as they really were, and to wish--when it was too late--that they had behaved more properly.",thing get infernal strike open country make gate shrill voice window bid keep flower bed gate swing vicious click feel good minute road begin grow radical change need blind alley intolerable state thing cease do do mean fellow step pound road day exceed sore heart wish live let live touch fellow appreciate joy life have offer want complete change environment world feel sure justice sympathy reside be place call pampas instance sound league grass occasional wild horse relation horizon bruise spirit seem sane heal sort existence be other pleasant corner dive pearl stab shark stomach big knife relation likely come interfere occupy wish do relation make feel position see wish late behave 
9,[DIES IRÆ,dies iræ 
10,"""_And, last of all, you--you, the General, the fabled hero--you would enter, on your coal-black charger, your pale set face seamed by an interesting sabre cut._""]",last fabled hero enter coal black charge pale set face seam interesting sabre cut 
