id,paragraph,tokens
1,CHAPTER XV. PALACE SECRETS.,palace secret 
2," Next day Sir Bevis, so soon as ever he could get away after dinner, and without waiting for the noontide heat to diminish, set out in all haste for the copse, taking with him his cannon-stick. He was full of curiosity to know what would happen now that Kapchack was dead, who would now be king, and everything about it, all of which he knew he should learn from the squirrel. He took his cannon-stick with him heavily loaded, and the charge rammed home well, meaning to shoot the weasel; if the wretch would not come out when called upon to receive the due punishment of his crimes, he would bang it off into his hole in the tree, and, perhaps, some of the shot would reach the skulking vagabond.",next day get dinner wait noontide heat diminish set haste copse take stick full curiosity know happen dead king know learn squirrel take can non stick load charge ramm mean shoot weasel wretch come call receive due punishment crime bang hole tree shot reach skulk vagabond 
3,"He went up the field, reached the great oak-tree, and crossed over to the corner of the wheat-field, but neither the hare nor the dragon-fly were waiting about to conduct him, as was their duty. He sat down on the grass to see if they would come to him, but although two dragon-flies passed over they did not stay to speak, but went on their journey. Neither of them was his guide, but they both went towards the copse. Immediately afterwards a humble-bee came along, droning and talking to himself as he flew. ""Where is the hare?"" said Bevis; ""and where is the dragon-fly?"" ""Buzz,"" said the humble-bee, ""the usual course on occasions like the present--buzz--zz,"" the sound of his voice died away as he went past without replying. Three swallows swept by next at a great pace, chattering as they flew.",go field reach great oak tree cross corner wheat field hare dragon fly wait conduct duty sit grass see come dragon fly pass stay speak go journey guide go copse humble bee come dron talk fly hare say dragon fly say humble bee usual course occasion present buzz zz sound voice die go reply swallow sweep great pace chatter fly 
4,"""Where's my dragon-fly?"" said Bevis, but they were too busy to heed him. Presently a dove flew over too high to speak to, and then a missel-thrush, and soon afterwards ten rooks, after whom came a whole bevy of starlings, and behind these a train of finches. Next a thrush came along the low hedge, then two blackbirds, all so quick that Bevis could not make them understand him. A crow too appeared, but catching sight of Bevis's cannon-stick, he smelt the powder, wheeled round and went by far to the left hand out of talking distance. Still more starlings rushed overhead, and Bevis waved his hand to them, but it was no use. Just afterwards he saw a thrush coming, so he jumped up, pointed his cannon-stick, and said he would shoot if the thrush did not stop. Much frightened, the thrush immediately perched on the hedge, and begged Bevis not to kill him, for he remembered the fate of his relation who was shot with the same cannon.",dragon fly say busy heed dove fly high speak missel thrush rook come whole bevy starling train finch thrush come low hedge blackbird quick make understand crow appear catching sight can non stick smell powder wheel go left hand talking distance more starling rush wave hand use see thrush come jump point can non stick say shoot thrush stop frighten thrush perch hedge begg kill remember fate relation shoot same non 
5,"""Tell me where the hare is, and where is my dragon-fly,"" said Bevis; ""and why are all the people hurrying away towards the copse, and why don't they stop and tell me, and what is all this about?""",tell hare dragon fly say person hurry copse stop tell 
6,"""I do not know exactly where the hare is,"" said the thrush, ""but I suppose she is in the copse too, and I have no doubt at all the dragon-fly is there, and I am going myself so soon as you will let me.""",know hare say thrush suppose copse have doubt dragon fly go let 
7,"""Why are you all going to the copse?"" said Bevis. ""Is it because Kapchack is dead?""",go copse say dead 
8,"""Yes,"" said the thrush, ""it is because the king is dead, and there is going to be an election, that is if there is time, or if it can be managed; for it is expected that Choo Hoo will return now Kapchack is overthrown.""",say thrush king dead be go be election be time manage expect return overthrown 
9,"""When did Choo Hoo go, then?"" asked Bevis--for he had not yet heard of the battle. So the thrush told him all about it, and how strange it was that King Kapchack in the hour of victory should be slain by the very man who for so many years had protected him. The thrush said that the news had no doubt reached Choo Hoo very soon afterwards, and everybody expected that the barbarians would gather together again, and come back to take vengeance, and so, as they now had no king or leader, they were all hastening to the copse to take sanctuary from Choo Hoo. The only doubt was whether the emperor would respect the enclosure hitherto regarded by all the civilised people as a place where they could meet without danger. The barbarians knew nothing of these tacit agreements, which make communication so easy and pleasant among educated people. Still there was nothing else they could do.",go ask hear battle thrush tell strange hour victory slain very man many year protect thrush say news have doubt reach expect barbarian gather come take vengeance have king leader hasten copse take sanctuary only doubt emperor respect enclosure regard civilised person place meet danger barbarian know tacit agreement make communication easy pleasant educate person be else do 
10,"""And what is going on in the copse?"" said Bevis, ""and who is to be king?""",go copse say king 
11,"""I cannot tell you,"" said the thrush, ""I was just going to see, and if possible to vote against Ki Ki, who treacherously slew my friend and relation the ambassador, whom the king sent to Choo Hoo.""",tell say thrush go see possible vote slew friend relation ambassador king send 
12,"""We will go together,"" said Bevis, ""and you can tell me some more about it as we go along. One thing is quite certain, the weasel will never be king.""",go say tell more go thing certain weasel king 
13,"""Before I go with you,"" said the thrush, ""you must please leave off pointing that dreadful cannon-stick at me, else I shall not be able to converse freely.""",go say thrush leave point dreadful stick able converse 
14,"So Bevis left off pointing it, and carried his gun over his shoulder, just as he had seen his papa carry his. The thrush flew slowly along beside him, but he could not quite manage to keep at exactly the same pace; his wings would carry him faster than Bevis walked, so he stopped on the ground every now and then for Bevis to come up.",leave point carry gun shoulder see papa carry thrush fly manage keep same pace wing carry fast walk stop ground come 
15,"""I am sure,"" he said, ""I hope the weasel will not be king, and there is a rumour going about that he is disabled by some accident he has met with. But I greatly fear myself that he will be, notwithstanding what you say, for he is so cunning, and has so terrible a reputation that no one can prevail against him.""",sure say hope weasel king be rumour go disabled accident meet fear notwithstand say cunning have terrible reputation prevail 
16,"""Pooh!"" said Bevis, ""don't tell me such stuff and rubbish; I say the weasel shall not be king, for I am going to shoot him as dead as any nail; after which Pan shall tear him into twenty pieces.""",say tell such stuff rubbish say weasel king go shoot dead nail pan tear piece 
17,"""But you tried to kill him once before, did you not?"" said the thrush.",try kill say thrush 
