id,paragraph,tokens
1,CHAPTER 9. ATLANTIS,chapter 
2,"You will understand that the adventure of the Babylonian queen in London was the only one that had occupied any time at all. But the children’s time was very fully taken up by talking over all the wonderful things seen and done in the Past, where, by the power of the Amulet, they seemed to spend hours and hours, only to find when they got back to London that the whole thing had been briefer than a lightning flash.",understand adventure babylonian queen only one occupy time child time take talk wonderful thing see do power seem spend hour hour find get whole thing briefer lightning flash 
3,"They talked of the Past at their meals, in their walks, in the dining-room, in the first-floor drawing-room, but most of all on the stairs. It was an old house; it had once been a fashionable one, and was a fine one still. The banister rails of the stairs were excellent for sliding down, and in the corners of the landings were big alcoves that had once held graceful statues, and now quite often held the graceful forms of Cyril, Robert, Anthea, and Jane.",talk meal walk dining room first floor draw room most stair old house fashionable one fine one banister rail stair excellent slide corner landing big alcove hold graceful statue hold graceful form 
4,"One day Cyril and Robert in tight white underclothing had spent a pleasant hour in reproducing the attitudes of statues seen either in the British Museum, or in Father’s big photograph book. But the show ended abruptly because Robert wanted to be the Venus of Milo, and for this purpose pulled at the sheet which served for drapery at the very moment when Cyril, looking really quite like the Discobolos--with a gold and white saucer for the disc--was standing on one foot, and under that one foot was the sheet.",day tight white underclothing spend pleasant hour reproduce attitude statue see british big photograph book show end want purpose pull sheet serve drapery very moment look gold white saucer disc stand foot foot sheet 
5,"Of course the Discobolos and his disc and the would-be Venus came down together, and everyone was a good deal hurt, especially the saucer, which would never be the same again, however neatly one might join its uneven bits with Seccotine or the white of an egg.",course disc come good deal hurt saucer same join uneven bit white egg 
6,"‘I hope you’re satisfied,’ said Cyril, holding his head where a large lump was rising.",hope satisfied say hold head large lump rise 
7,"‘Quite, thanks,’ said Robert bitterly. His thumb had caught in the banisters and bent itself back almost to breaking point.",thanks say thumb catch banister bend breaking point 
8,"‘I AM so sorry, poor, dear Squirrel,’ said Anthea; ‘and you were looking so lovely. I’ll get a wet rag. Bobs, go and hold your hand under the hot-water tap. It’s what ballet girls do with their legs when they hurt them. I saw it in a book.’",sorry poor dear say look lovely get wet rag bob go hold hand hot water tap ballet girl do leg hurt see book 
9,‘What book?’ said Robert disagreeably. But he went.,book say go 
10,"When he came back Cyril’s head had been bandaged by his sisters, and he had been brought to the state of mind where he was able reluctantly to admit that he supposed Robert hadn’t done it on purpose.",come head bandage sister bring state mind able admit suppose do purpose 
11,"Robert replying with equal suavity, Anthea hastened to lead the talk away from the accident.",reply equal suavity hasten lead talk accident 
12,"‘I suppose you don’t feel like going anywhere through the Amulet,’ she said.",suppose feel go say 
13,‘Egypt!’ said Jane promptly. ‘I want to see the pussy cats.’,say want see pussy cat 
14,"‘Not me--too hot,’ said Cyril. ‘It’s about as much as I can stand here--let alone Egypt.’ It was indeed, hot, even on the second landing, which was the coolest place in the house. ‘Let’s go to the North Pole.’",hot say much stand let alone hot second landing coolest place house let go 
15,"‘I don’t suppose the Amulet was ever there--and we might get our fingers frost-bitten so that we could never hold it up to get home again. No thanks,’ said Robert.",suppose get finger frost bit hold get thanks say 
