id,paragraph,tokens
1,CHAPTER 15. _The Rubicon_,
2,"                       ""My three schoolfellows,      Whom I will trust--as I will adders fanged;      They bear the mandate.""",schoolfellow trust adder fanged bear mandate 
3," Paul never quite knew how the remainder of that day passed at Crichton House. He was ordered to join a class which was more or less engaged with some kind of work: he had a hazy idea that it was Latin, though it may have been Greek; but he was spared the necessity of taking any active part in the proceedings, as Mr. Blinkhorn was not disposed to be too exacting with a boy who in one short morning had endured a sentence of expulsion, a lecture, the immediate prospect of a flogging, and a paternal visit, and, as before, mercifully left him alone.",know remainder day pass order join class engage kind work have hazy idea greek spare necessity take active part proceedings dispose exact boy short morning endure sentence expulsion lecture immediate prospect flog paternal visit leave 
4,"His classmates, however, did not show the same chivalrous delicacy; and Paul had to suffer many unmannerly jests and gibes at his expense, frequent and anxious inquiries as to the exact nature of his treatment in the dining-room, with sundry highly imaginative versions of the same, while there was much candid and unbiassed comment on the appearance and conduct of himself and his son.",classmate show same chivalrous delicacy have suffer many unmannerly jest gibe expense frequent anxious inquiry exact nature treatment dining room sundry imaginative version same be much candid unbiassed comment appearance conduct son 
5,"But he bore it unprotesting--or, rather, he scarcely noticed it; for all his thoughts were now entirely taken up by one important subject--the time and manner of his escape.",bear unprotest notice thought take important subject time manner escape 
6,"Thanks to Dick's thoughtless liberality, he had now ample funds to carry him safely home. It was hardly likely that any more unexpected claims could be brought against him now, particularly as he had no intention of publishing his return to solvency. He might reasonably consider himself in a position to make his escape at the very first favourable opportunity.",thanks thoughtless liberality have ample fund carry likely unexpected claim bring have intention publish return solvency consider position make escape very first favourable opportunity 
7,"When would that opportunity present itself? It must come soon. He could not wait long for it. Any hour might yet see him pounced upon and flogged heartily for some utterly unknown and unsuspected transgression; or the golden key which would unlock his prison bars might be lost in some unlucky moment; for his long series of reverses had made him loth to trust to Fortune, even when she seemed to look smilingly once more upon him.",opportunity present come wait hour see pounce flogge unknown unsuspected transgression golden key unlock prison bar lose unlucky moment long series reverse make trust seem look 
8,Fortune's countenance is apt to be so alarmingly mobile with some unfortunates.,countenance apt mobile unfortunate 
9,"But in spite of the new facilities given him for escape, and his strong motives for taking advantage of them, he soon found to his utter dismay that he shrank from committing himself to so daring and dangerous a course, just as much as when he had tried to make a confidant of the Doctor.",spite new facility give escape strong motive take advantage find utter dismay shrank commit dare dangerous course much try make confidant 
10,"For, after all, could he be sure of himself? Would his ill-luck suffer him to seize the one propitious moment, or would that fatal self-distrust and doubt that had paralysed him for the past week seize him again just at the crisis?",sure ill luck suffer seize propitious moment fatal self distrust doubt paralyse past week seize crisis 
