id,paragraph,tokens
1,CHAPTER VII.,
2,,
3,     Something between a hindrance and a help.                                     WORDSWORTH.,hindrance help 
4," Etheldred awoke long before time for getting up, and lay pondering over her visions. Margaret had sympathised, and therefore they did not seem entirely aerial. To earn money by writing was her favourite plan, and she called her various romances in turn before her memory, to judge which might be brought down to sober pen and ink. She considered till it became not too unreasonably early to get up. It was dark, but there was a little light close to the window: she had no writing-paper, but she would interline her old exercise-book. Down she ran, and crouching in the school-room window-seat, she wrote on in a trance of eager composition, till Norman called her, as he went to school, to help him to find a book.",awoke time get lay ponder vision sympathise seem aerial earn money writing favourite plan call various romance turn memory judge bring sober pen ink consider become early get dark be little light window have writing paper interline old exercise book run crouch school room window seat write trance eager composition call go school help find book 
5,"This done, she went up to visit Margaret, to tell her the story, and consult her. But this was not so easy. She found Margaret with little Daisy lying by her, and Tom sitting by the fire over his Latin.",do go visit tell story consult easy find little lie sit fire 
6,"“Oh, Ethel, good-morning, dear! you are come just in time.”",good morning dear come time 
7,"“To take baby?” said Ethel, as the child was fretting a little.",take baby say child fret little 
8,"“Yes, thank you, she has been very good, but she was tired of lying here, and I can’t move her about,” said Margaret.",thank good tired lie move say 
9,"“Oh, Margaret, I have such a plan,” said Ethel, as she walked about with little Gertrude; but Tom interrupted.",have plan say walk little interrupt 
10,"“Margaret, will you see if I can say my lesson?” and the thumbed Latin grammar came across her just as Dr. May’s door opened, and he came in exclaiming, “Latin grammar! Margaret, this is really too much for you. Good-morning, my dears. Ha! Tommy, take your book away, my boy. You must not inflict that on sister now. There’s your regular master, Richard, in my room, if it is fit for his ears yet. What, the little one here too?”",see say lesson thumb latin grammar come door open come exclaim latin grammar much good morning dear take book boy inflict sister be regular master room fit ear little one 
11,"“How is your arm, papa?” said Margaret. “Did it keep you awake?”",arm papa say keep 
12,"“Not long--it set me dreaming though, and a very romantic dream it was, worthy of Ethel herself.”",set dreaming romantic dream worthy 
13,"“What was it, papa?”",papa 
14,"“Oh, it was an odd thing, joining on strangely enough with one I had three or four and twenty years ago, when I was a young man, hearing lectures at Edinburgh, and courting--” he stopped, and felt Margaret’s pulse, asked her a few questions, and talked to the baby. Ethel longed to hear his dream, but thought he would not like to go on; however, he did presently.",odd thing join enough have year young man hear lecture court stop feel pulse ask few question talk baby long hear dream think like go 
15,"“The old dream was the night after a picnic on Arthur’s Seat with the Mackenzies; mamma and Aunt Flora were there. ‘Twas a regular boy’s dream, a tournament, or something of that nature, where I was victor, the queen--you know who she was--giving me her token--a Daisy Chain.”",old dream night picnic twa regular boy dream tournament nature victor queen know give token 
16,"“That is why you like to call us your Daisy Chain,” said Ethel.",like call say 
17,“Did you write it in verse?” said Margaret. “I think I once saw some verses like it in her desk.”,write verse say think see verse desk 
18,"“I was in love, and three-and-twenty,” said the doctor, looking drolly guilty in the midst of his sadness. “Ay, those fixed it in my memory, perhaps my fancy made it more distinct than it really was. An evening or two ago I met with them, and that stirred it up I suppose. Last night came the tournament again, but it was the melee, a sense of being crushed down, suffocated by the throng of armed knights and horses--pain and wounds--and I looked in vain through the opposing overwhelming host for my--my Maggie. Well, I got the worst of it, my sword arm was broken--I fell, was stifled--crushed--in misery--all I could do was to grasp my token--my Daisy Chain,” and he pressed Margaret’s hand as he said so. “And, behold, the tumult and despair were passed. I lay on the grass in the cloisters, and the Daisy Chain hung from the sky, and was drawing me upwards. There--it is a queer dream for a sober old country doctor. I don’t know why I told you, don’t tell any one again.”",love say doctor look guilty midst sadness fix memory fancy make distinct evening meet stirr suppose last night come tournament melee sense crush suffocate throng armed knight horse pain wound look vain opposing overwhelming host get bad sword arm break fall stifle crush misery do grasp token press hand say tumult despair pass lay grass cloister hang sky draw queer dream sober old country doctor know tell tell one 
19,"And he walked away, muttering. “For he told me his dreams, talked of eating and drinking,” leaving Margaret with her eyes full of tears, and Ethel vehemently caressing the baby.",walk mutter tell dream talk eat drink leave eye full tear caress baby 
20,“How beautiful!” said Ethel.,beautiful say 
21,"“It has been a comfort to him, I am sure,” said Margaret.",comfort sure say 
22,"“You don’t think it ominous,” said Ethel with a slight tremulous voice.",think ominous say slight tremulous voice 
23,"“More soothing than anything else. It is what we all feel, is it not? that this little daisy bud is the link between us and heaven?”",soothing else feel little daisy bud link heaven 
24,“But about him. He was victor at first--vanquished the next time.”,victor first vanquish next time 
