id,paragraph,tokens
1,CHAPTER XII. THEY RUN AWAY FROM OLD MOTHER FATE.,run old mother fate 
2,"  A land that living warmth disowns,     It meets my wondering ken;   A land where all the men are stones,     Or all the stones are men.",land live warmth disown meet wonder ken land man stone stone man 
3," Before the apple-woman had finished, Jack and Mopsa saw the Queen coming in great state, followed by thousands of the one-foot-one fairies, and leading by a ribbon round its neck a beautiful brown doe. A great many pretty fawns were walking among the fairies.",apple woman finish see come great state follow thousand foot fairy lead ribbon neck beautiful brown doe great many pretty fawn walk fairy 
4,"""Here's the deputation,"" said the apple-woman; but as the Guinea-fowl rose like a cloud at the approach of the Queen, and the fairies and fawns pressed forward, there was a good deal of noise and confusion, during which Mopsa stepped up close to Jack, and whispered in his ear, ""Remember, Jack, whatever you can do you may do.""",deputation say apple woman guinea fowl rise cloud approach fairy fawn press be good deal noise confusion step whisper ear remember do do 
5,"Then the brown doe laid down at Mopsa's feet, and the Queen began:--",brown doe lay foot begin 
6,"""Jack and Mopsa, I love you both. I had a message last night from my old mother, and I told you what it was.""",love have message last night old mother tell 
7,"""Yes, Queen,"" said Mopsa, ""you did.""",say 
8,"""And now,"" continued the Queen, ""she has sent this beautiful brown doe from the country beyond the lake, where they are in the greatest distress for a queen, to offer Mopsa the crown; and, Jack, it is fated that Mopsa is to reign there, so you had better say no more about it.""",continue send beautiful brown doe country lake great distress queen offer crown fated reign good say more 
9,"""I don't want to be a queen,"" said Mopsa, pouting; ""I want to play with Jack.""",want queen say pout want play 
10,"""You are a queen already,"" answered the real Queen; ""at least, you will be in a few days. You are so much grown, even since the morning, that you come up nearly to Jack's shoulder. In four days you will be as tall as I am; and it is quite impossible that any one of fairy birth should be as tall as a queen in her own country.""",queen answer real least few day grow morning come shoulder day tall impossible one fairy birth tall queen own country 
11,"""But I don't see what stags and does can want with a queen,"" said Jack.",see stag want queen say 
12,"""They were obliged to turn into deer,"" said the Queen, ""when they crossed their own border; but they are fairies when they are at home, and they want Mopsa, because they are always obliged to have a queen of alien birth.""",oblige turn deer say cross own border fairy home want oblige have queen alien birth 
13,"""If I go,"" said Mopsa, ""shall Jack go too?""",go say go 
14,"""Oh, no,"" answered the Queen; ""Jack and the apple-woman are my subjects.""",answer apple woman subject 
15,"""Apple-woman,"" said Jack, ""tell us what you think; shall Mopsa go to this country?""",woman say tell think go country 
16,"""Why, child,"" said the apple-woman, ""go away from here she must; but she need not go off with the deer, I suppose, unless she likes. They look gentle and harmless; but it is very hard to get at the truth in this country, and I've heard queer stories about them.""",child say apple woman go go deer suppose like look gentle harmless hard get truth country hear queer story 
17,"""Have you?"" said the Queen. ""Well, you can repeat them if you like; but remember that the poor brown doe cannot contradict them.""",say repeat like remember poor brown doe contradict 
18,"So the apple-woman said, ""I have heard, but I don't know how true it is, that in that country they shut up their queen in a great castle, and cover her with a veil, and never let the sun shine on her; for if by chance the least little sunbeam should light on her she would turn into a doe directly, and all the nation would turn with her, and stay so.""",apple woman say hear know true country shut queen great castle cover veil let sun shine chance least little sunbeam light turn doe nation turn stay 
19,"""I don't want to be shut up in a castle,"" said Mopsa.",want shut castle say 
20,"""But is it true?"" asked Jack.",true ask 
21,"""Well,"" said the apple-woman, ""as I told you before, I cannot make out whether it's true or not, for all these stags and fawns look very mild, gentle creatures.""",say apple woman tell make true stag fawn look mild gentle creature 
22,"""I won't go,"" said Mopsa; ""I would rather run away.""",go say run 
23,"All this time the Queen with the brown doe had been gently pressing with the crowd nearer and nearer to the brink of the river, so that now Jack and Mopsa, who stood facing them, were quite close to the boat; and while they argued and tried to make Mopsa come away, Jack suddenly whispered to her to spring into the boat, which she did, and he after her, and at the same time he cried out,--",time brown doe press crowd brink river stand face close boat argue try make come whisper spring boat same time cry 
24,"""Now, boat, if you are my boat, set off as fast as you can, and let nothing of fairy birth get on board of you.""",boat boat set let fairy birth get board 
25,"No sooner did he begin to speak than the boat swung itself away from the edge, and almost in a moment it was in the very middle of the river, and beginning to float gently down with the stream.",begin speak boat swing edge moment very middle river begin float stream 
26,[THEY RUN AWAY FROM OLD MOTHER FATE.,run old mother fate 
27,"""The boat swung itself away from the edge, and almost in a moment it was in the very middle of the river.""--PAGE 162.]",boat swing edge moment very middle river page 
28,"Now, as I have told you before, that river runs up the country instead of down to the sea, so Jack and Mopsa floated still farther up into Fairyland; and they saw the Queen, and the apple-woman, and all the crowd of fawns and fairies walking along the bank of the river, keeping exactly to the same pace that the boat went; and this went on for hours and hours, so that there seemed to be no chance that Jack and Mopsa could land; and they heard no voices at all, nor any sound but the baying of the old hound, who could not swim out to them, because Jack had forbidden the boat to take anything of fairy birth on board of her.",tell river run country sea float see apple woman crowd fawn fairy walk bank river keep same pace boat go go hour hour seem be chance land hear voice sound baying old hound swim forbidden boat take fairy birth board 
29,"Luckily the bottom of the boat was full of those delicious flowers that had dropped into it at breakfast-time, so there was plenty of nice food for Jack and Mopsa; and Jack noticed, when he looked at her towards evening, that she was now nearly as tall as himself, and that her lovely brown hair floated down to her ankles.",bottom boat full delicious flower drop breakfast time be plenty nice food notice look evening tall lovely brown hair float ankle 
30,"""Jack,"" she said, before it grew dusk, ""will you give me your little purse that has the silver fourpence in it?""",say grow dusk give little purse have silver fourpence 
31,"Now Mopsa had often played with this purse. It was lined with a nice piece of pale green silk, and when Jack gave it to her she pulled the silk out, and shook it, and patted it, and stretched it, just as the Queen had done, and it came into a most lovely cloak, which she tied round her neck. Then she twisted up her long hair into a coil, and fastened it round her head, and called to the fire-flies which were beginning to glitter on the trees to come, and they came and alighted in a row upon the coil, and turned into diamonds directly. So now Mopsa had got a crown and a robe, and she was so beautiful that Jack thought he should never be tired of looking at her; but it was nearly dark now, and he was so sleepy and tired that he could not keep his eyes open, though he tried very hard, and he began to blink, and then he began to nod, and at last he fell fast asleep, and did not awake till the morning.",play purse line nice piece pale green silk give pull silk shake patt stretch do come lovely cloak tie neck twist long hair coil fasten head call fire fly begin glitter tree come come alight row coil turn diamond get crown robe beautiful think tired look dark sleepy tired keep eye open try begin blink begin nod last fall asleep awake morning 
32,"Then he sat up in the boat, and looked about him. A wonderful country, indeed!--no trees, no grass, no houses, nothing but red stones and red sand,--and Mopsa was gone. Jack jumped on shore, for the boat had stopped, and was close to the brink of the river. He looked about for some time, and at last, in the shadow of a pale brown rock, he found her; and oh! delightful surprise, the apple-woman was there too. She was saying, ""O my bones! Dearie, dearie me, how they do ache!"" That was not surprising, for she had been out all night. She had walked beside the river with the Queen and her tribe till they came to a little tinkling stream, which divides their country from the sandy land, and there they were obliged to stop; they could not cross it. But the apple-woman sprang over, and, though the Queen told her she must come back again in twenty-four hours, she did not appear to be displeased. Now the Guinea-hens, when they had come to listen, the day before, to the apple-woman's song, had brought each of them a grain of maize in her beak, and had thrown it into her apron; so when she got up she carried it with her gathered up there, and now she had been baking some delicious little cakes on a fire of dry sticks that the river had drifted down, and Mopsa had taken a honeycomb from the rock, so that they all had a very nice breakfast. And the apple-woman gave them a great deal of good advice, and told them if they wished to remain in Fairyland, and not be caught by the brown doe and her followers, they must cross over the purple mountains. ""For on the other side of those peaks,"" she said, ""I have heard that fairies live who have the best of characters for being kind and just. I am sure they would never shut up a poor queen in a castle.",sit boat look wonderful country tree grass house red stone red sand gone jump shore boat stop close brink river look time last shadow pale brown rock find delightful surprise apple woman say bone dearie ache surprising night walk river tribe come little tinkling stream divide country sandy land oblige stop cross apple woman spring tell come hour appear displease guinea hen come listen day apple woman song bring grain maize beak throw apron get carry gather bake delicious little cake fire dry stick river drift take honeycomb rock have nice breakfast apple woman give great deal good advice tell wish remain catch brown doe follower cross purple mountain other side peak say hear fairy live have good character kind sure shut poor queen castle 
33,"""But the best thing you could do, dear,"" she said to Mopsa, ""would be to let Jack call the bird, and make her carry you back to his own country.""",good thing do dear say let call bird make carry own country 
34,"""The Queen is not at all kind,"" said Jack; ""I have been very kind to her, and she should have let Mopsa stay.""",kind say kind let stay 
35,"""No, Jack, she could not,"" said Mopsa; ""but I wish I had not grown so fast, and I don't like to go to your country. I would rather run away.""",say wish grow like go country run 
36,"""But who is to tell us where to run?"" asked Jack.",tell run ask 
37,"""Oh,"" said Mopsa, ""some of these people.""",say person 
38,"""I don't see anybody,"" said Jack, looking about him.",see say look 
39,"Mopsa pointed to a group of stones, and then to another group, and as Jack looked he saw that in shape they were something like people,--stone people. One stone was a little like an old man with a mantle over him, and he was sitting on the ground with his knees up nearly to his chin. Another was like a woman with a hood on, and she seemed to be leaning her chin on her hand. Close to these stood something very much like a cradle in shape; and beyond were stones that resembled a flock of sheep lying down on the bare sand, with something that reminded Jack of the figure of a man lying asleep near them, with his face to the ground.",point group stone group look see shape person stone person stone little old man mantle sit ground knee chin woman hood seem lean chin hand close stand cradle shape stone resemble flock sheep lie bare sand remind figure man lie asleep face ground 
40,"That was a very curious country; all the stones reminded you of people or of animals, and the shadows that they cast were much more like than the stones themselves. There were blocks with things that you might have mistaken for stone ropes twisted round them; but, looking at the shadows, you could see distinctly that they were trees, and that what coiled round were snakes. Then there was a rocky prominence, at one side of which was something like a sitting figure, but its shadow, lying on the ground, was that of a girl with a distaff. Jack was very much surprised at all this; Mopsa was not. She did not see, she said, that one thing was more wonderful than another. All the fairy lands were wonderful, but the men-and-women world was far more so. She and Jack went about among the stones all day, and as the sun got low both the shadows and the blocks themselves became more and more like people, and if you went close you could now see features, very sweet, quiet features, but the eyes were all shut.",curious country stone remind person animal shadow cast like stone be block thing mistaken stone rope twist look shadow see tree coiled snake be rocky prominence side sit figure shadow lie ground girl distaff surprised see say thing wonderful fairy land wonderful man woman world go stone day sun get low shadow block become person go see feature sweet quiet feature eye shut 
41,"By this time the apple-woman began to feel very sad. She knew she should soon have to leave Jack and Mopsa, and she said to Mopsa, as they finished their evening meal, ""I wish you would ask the inhabitants a few questions, dear, before I go, for I want to know whether they can put you in the way how to cross the purple mountains.""",time apple woman begin feel sad know have leave say finish evening meal wish ask inhabitant few question dear go want know put way cross purple mountain 
42,"Jack said nothing, for he thought he would see what Mopsa was going to do; so when she got up and went towards the shape that was like a cradle he followed, and the apple-woman too. Mopsa went to the figure that sat by the cradle. It was a stone yet, but when Mopsa laid her little warm hand on its bosom it smiled.",say think see go do get go shape cradle follow apple woman go figure sit cradle stone lay little warm hand bosom smile 
43,"""Dear,"" said Mopsa, ""I wish you would wake.""",dear say wish wake 
44,"A curious little sound was now heard, but the figure did not move, and the apple-woman lifted Mopsa on to the lap of the statue; then she put her arms round its neck, and spoke to it again very distinctly: ""Dear! why don't you wake? You had better wake now; the baby's crying.""",curious little sound hear figure move apple woman lift lap statue put arm neck speak dear wake have good wake baby cry 
45,"Jack now observed that the sound he had heard was something like the crying of a baby. He also heard the figure answering Mopsa. It said, ""I am only a stone!""",observe sound hear cry baby hear figure answer say stone 
46,"""Then,"" said Mopsa, ""I am not a queen yet. I cannot wake her. Take me down.""",say queen wake take 
47,"""I am not warm,"" said the figure; and that was quite true, and yet she was not a stone now which reminded one of a woman, but a woman that reminded one of a stone.",warm say figure true stone remind woman woman remind stone 
48,"All the west was very red with the sunset, and the river was red too, and Jack distinctly saw some of the coils of rope glide down from the trees and slip into the water; next he saw the stones that had looked like sheep raise up their heads in the twilight, and then lift themselves and shake their woolly sides. At that instant the large white moon heaved up her pale face between two dark blue hills, and upon this the statue put out its feet and gently rocked the cradle.",west red sunset river red see coil rope glide tree slip water see stone look sheep raise head twilight lift shake woolly side instant large white moon heave pale face dark blue hill statue put foot rock cradle 
49,"Then it spoke again to Mopsa: ""What was it that you wished me to tell you?""",speak wish tell 
50,"""How to find the way over those purple mountains,"" said Mopsa.",find way purple mountain say 
51,"""You must set off in an hour, then,"" said the woman; and she had hardly anything of the stone about her now. ""You can easily find it by night without any guide, but nothing can ever take you to it by day.""",set hour say woman have stone find night guide take day 
52,"""But we would rather stay a few days in this curious country,"" said Jack; ""let us wait at least till to-morrow night.""",stay few day curious country say let wait least night 
