id,paragraph,tokens
1,CHAPTER I. THE RIVER BANK,bank 
2,"The Mole had been working very hard all the morning, spring-cleaning his little home. First with brooms, then with dusters; then on ladders and steps and chairs, with a brush and a pail of whitewash; till he had dust in his throat and eyes, and splashes of whitewash all over his black fur, and an aching back and weary arms. Spring was moving in the air above and in the earth below and around him, penetrating even his dark and lowly little house with its spirit of divine discontent and longing. It was small wonder, then, that he suddenly flung down his brush on the floor, said ‘Bother!’ and ‘O blow!’ and also ‘Hang spring-cleaning!’ and bolted out of the house without even waiting to put on his coat. Something up above was calling him imperiously, and he made for the steep little tunnel which answered in his case to the gavelled carriage-drive owned by animals whose residences are nearer to the sun and air. So he scraped and scratched and scrabbled and scrooged and then he scrooged again and scrabbled and scratched and scraped, working busily with his little paws and muttering to himself, ‘Up we go! Up we go!’ till at last, pop! his snout came out into the sunlight, and he found himself rolling in the warm grass of a great meadow.",work morning spring clean little home broom duster ladder step chair brush pail whitewash have dust throat eye splashe whitewash black fur ach back weary arm spring move air earth penetrate dark lowly little house spirit divine discontent longing small wonder flung brush floor say bother blow hang spring cleaning bolt house wait put coat call make steep little tunnel answer case gavell carriage drive own animal residence nearer sun air scrape scratch scrabble scrooge scrooge scrabble scratch scrape work little paw mutter go go last pop snout come sunlight find roll warm grass great meadow 
3,"‘This is fine!’ he said to himself. ‘This is better than whitewashing!’ The sunshine struck hot on his fur, soft breezes caressed his heated brow, and after the seclusion of the cellarage he had lived in so long the carol of happy birds fell on his dulled hearing almost like a shout. Jumping off all his four legs at once, in the joy of living and the delight of spring without its cleaning, he pursued his way across the meadow till he reached the hedge on the further side.",fine say good whitewashing sunshine strike hot fur soft breeze caress heat brow seclusion cellarage live carol happy bird fall dull hearing shout jump leg joy living delight spring cleaning pursue way meadow reach hedge further side 
4,"‘Hold up!’ said an elderly rabbit at the gap. ‘Sixpence for the privilege of passing by the private road!’ He was bowled over in an instant by the impatient and contemptuous Mole, who trotted along the side of the hedge chaffing the other rabbits as they peeped hurriedly from their holes to see what the row was about. ‘Onion-sauce! Onion-sauce!’ he remarked jeeringly, and was gone before they could think of a thoroughly satisfactory reply. Then they all started grumbling at each other. ‘How STUPID you are! Why didn’t you tell him----’ ‘Well, why didn’t YOU say----’ ‘You might have reminded him----’ and so on, in the usual way; but, of course, it was then much too late, as is always the case.",hold say elderly rabbit gap privilege pass private road bowl instant impatient contemptuous trotet side hedge chaff other rabbit peep hole see row sauce sauce remark gone think satisfactory reply start grumble other stupid tell say remind usual way course late case 
5,"It all seemed too good to be true. Hither and thither through the meadows he rambled busily, along the hedgerows, across the copses, finding everywhere birds building, flowers budding, leaves thrusting--everything happy, and progressive, and occupied. And instead of having an uneasy conscience pricking him and whispering ‘whitewash!’ he somehow could only feel how jolly it was to be the only idle dog among all these busy citizens. After all, the best part of a holiday is perhaps not so much to be resting yourself, as to see all the other fellows busy working.",seem good true meadow ramble hedgerow copse find bird building flower budding leave thrust happy progressive occupy have uneasy conscience prick whisper whitewash feel jolly only idle dog busy citizen good part holiday much rest see other fellow busy work 
6,"He thought his happiness was complete when, as he meandered aimlessly along, suddenly he stood by the edge of a full-fed river. Never in his life had he seen a river before--this sleek, sinuous, full-bodied animal, chasing and chuckling, gripping things with a gurgle and leaving them with a laugh, to fling itself on fresh playmates that shook themselves free, and were caught and held again. All was a-shake and a-shiver--glints and gleams and sparkles, rustle and swirl, chatter and bubble. The Mole was bewitched, entranced, fascinated. By the side of the river he trotted as one trots, when very small, by the side of a man who holds one spell-bound by exciting stories; and when tired at last, he sat on the bank, while the river still chattered on to him, a babbling procession of the best stories in the world, sent from the heart of the earth to be told at last to the insatiable sea.",think happiness complete meander stand edge full feed river life see river sleek sinuous full bodied animal chase chuckle grip thing gurgle leave laugh fling fresh playmate shake free catch hold shake shiver glint gleam sparkle rustle swirl chatter bubble bewitch entrance fascinate side river trotet trot small side man hold spell bind exciting story tired last sit bank river chatter babble procession good story world send heart earth tell last insatiable sea 
7,"As he sat on the grass and looked across the river, a dark hole in the bank opposite, just above the water’s edge, caught his eye, and dreamily he fell to considering what a nice snug dwelling-place it would make for an animal with few wants and fond of a bijou riverside residence, above flood level and remote from noise and dust. As he gazed, something bright and small seemed to twinkle down in the heart of it, vanished, then twinkled once more like a tiny star. But it could hardly be a star in such an unlikely situation; and it was too glittering and small for a glow-worm. Then, as he looked, it winked at him, and so declared itself to be an eye; and a small face began gradually to grow up round it, like a frame round a picture.",sit grass look river dark hole bank water edge catch eye fall consider nice snug dwelling place make animal few want fond bijou riverside residence flood level remote noise dust gaze bright small seem twinkle heart vanish twinkle tiny star star unlikely situation glittering small glow worm look wink declare eye small face begin grow frame picture 
8,"A brown little face, with whiskers.",brown little face whisker 
9,"A grave round face, with the same twinkle in its eye that had first attracted his notice.",grave round face same twinkle eye attract notice 
10,Small neat ears and thick silky hair.,small neat ear thick silky hair 
11,It was the Water Rat!,
12,Then the two animals stood and regarded each other cautiously.,animal stand regard other 
13,"‘Hullo, Mole!’ said the Water Rat.",say 
14,"‘Hullo, Rat!’ said the Mole.",say 
15,‘Would you like to come over?’ enquired the Rat presently.,like come enquire 
16,"‘Oh, its all very well to TALK,’ said the Mole, rather pettishly, he being new to a river and riverside life and its ways.",talk say new river riverside life way 
17,"The Rat said nothing, but stooped and unfastened a rope and hauled on it; then lightly stepped into a little boat which the Mole had not observed. It was painted blue outside and white within, and was just the size for two animals; and the Mole’s whole heart went out to it at once, even though he did not yet fully understand its uses.",say stoop unfasten rope haul step little boat observe paint blue outside white size animal whole heart go understand use 
18,"The Rat sculled smartly across and made fast. Then he held up his forepaw as the Mole stepped gingerly down. ‘Lean on that!’ he said. ‘Now then, step lively!’ and the Mole to his surprise and rapture found himself actually seated in the stern of a real boat.",scull make hold forepaw step lean say step surprise rapture find seat stern real boat 
19,"‘This has been a wonderful day!’ said he, as the Rat shoved off and took to the sculls again. ‘Do you know, I’ve never been in a boat before in all my life.’",wonderful day say shove take scull know boat life 
20,"‘What?’ cried the Rat, open-mouthed: ‘Never been in a--you never--well I--what have you been doing, then?’",cry open mouthed do 
21,"‘Is it so nice as all that?’ asked the Mole shyly, though he was quite prepared to believe it as he leant back in his seat and surveyed the cushions, the oars, the rowlocks, and all the fascinating fittings, and felt the boat sway lightly under him.",nice ask prepared believe lean seat survey cushion oar rowlock fascinating fitting feel boat sway 
22,"‘Nice? It’s the ONLY thing,’ said the Water Rat solemnly, as he leant forward for his stroke. ‘Believe me, my young friend, there is NOTHING--absolute nothing--half so much worth doing as simply messing about in boats. Simply messing,’ he went on dreamily: ‘messing--about--in--boats; messing----’",nice only thing say lean stroke believe young friend be absolute half worth do mess boat mess go mess boat mess 
23,"‘Look ahead, Rat!’ cried the Mole suddenly.",look cry 
24,"It was too late. The boat struck the bank full tilt. The dreamer, the joyous oarsman, lay on his back at the bottom of the boat, his heels in the air.",late boat strike bank full tilt dreamer joyous oarsman lay back bottom boat heel air 
25,"‘--about in boats--or WITH boats,’ the Rat went on composedly, picking himself up with a pleasant laugh. ‘In or out of ‘em, it doesn’t matter. Nothing seems really to matter, that’s the charm of it. Whether you get away, or whether you don’t; whether you arrive at your destination or whether you reach somewhere else, or whether you never get anywhere at all, you’re always busy, and you never do anything in particular; and when you’ve done it there’s always something else to do, and you can do it if you like, but you’d much better not. Look here! If you’ve really nothing else on hand this morning, supposing we drop down the river together, and have a long day of it?’",boat with boat go pick pleasant laugh matter seem matter charm get arrive destination reach else get busy do particular do be else do do like good look else hand morning suppose drop river have long day 
26,"The Mole waggled his toes from sheer happiness, spread his chest with a sigh of full contentment, and leaned back blissfully into the soft cushions. ‘WHAT a day I’m having!’ he said. ‘Let us start at once!’",waggle toe sheer happiness spread chest sigh full contentment learn soft cushion day have say let start 
27,"‘Hold hard a minute, then!’ said the Rat. He looped the painter through a ring in his landing-stage, climbed up into his hole above, and after a short interval reappeared staggering under a fat, wicker luncheon-basket.",hold hard minute say loop painter ring landing stage climb hole short interval reappear staggering fat wicker luncheon basket 
28,"‘Shove that under your feet,’ he observed to the Mole, as he passed it down into the boat. Then he untied the painter and took the sculls again.",shove foot observe pass boat unty painter take scull 
29,"‘What’s inside it?’ asked the Mole, wriggling with curiosity.",ask wriggle curiosity 
30,"‘There’s cold chicken inside it,’ replied the Rat briefly; ‘coldtonguecoldhamcoldbeefpickledgherkinssaladfrenchrollscresssan- dwichespottedmeatgingerbeerlemonadesodawater----’",be cold chicken reply 
31,"‘O stop, stop,’ cried the Mole in ecstacies: ‘This is too much!’",stop stop cry ecstacy much 
32,‘Do you really think so?’ enquired the Rat seriously. ‘It’s only what I always take on these little excursions; and the other animals are always telling me that I’m a mean beast and cut it VERY fine!’,think enquire take little excursion other animal tell mean beast cut fine 
33,"The Mole never heard a word he was saying. Absorbed in the new life he was entering upon, intoxicated with the sparkle, the ripple, the scents and the sounds and the sunlight, he trailed a paw in the water and dreamed long waking dreams. The Water Rat, like the good little fellow he was, sculled steadily on and forebore to disturb him.",hear word say absorb new life enter intoxicate sparkle ripple scent sound sunlight trail paw water dream long wake dream good little fellow scull forebore disturb 
34,"‘I like your clothes awfully, old chap,’ he remarked after some half an hour or so had passed. ‘I’m going to get a black velvet smoking-suit myself some day, as soon as I can afford it.’",like clothes old chap remark hour pass go get black velvet smoking suit day afford 
35,"‘I beg your pardon,’ said the Mole, pulling himself together with an effort. ‘You must think me very rude; but all this is so new to me. So--this--is--a--River!’",beg pardon say pull effort think rude new 
36,"‘THE River,’ corrected the Rat.",correct 
37,‘And you really live by the river? What a jolly life!’,live river jolly life 
38,"‘By it and with it and on it and in it,’ said the Rat. ‘It’s brother and sister to me, and aunts, and company, and food and drink, and (naturally) washing. It’s my world, and I don’t want any other. What it hasn’t got is not worth having, and what it doesn’t know is not worth knowing. Lord! the times we’ve had together! Whether in winter or summer, spring or autumn, it’s always got its fun and its excitements. When the floods are on in February, and my cellars and basement are brimming with drink that’s no good to me, and the brown water runs by my best bedroom window; or again when it all drops away and, shows patches of mud that smells like plum-cake, and the rushes and weed clog the channels, and I can potter about dry shod over most of the bed of it and find fresh food to eat, and things careless people have dropped out of boats!’",say brother sister aunt company food drink washing world want other get worth have know worth know lord time have winter summer spring autumn get fun excitement flood cellar basement brim drink good brown water run good bedroom window drop show patch mud smell plum cake rushe weed clog channel potter dry shod most bed find fresh food eat thing careless person drop boat 
39,"‘But isn’t it a bit dull at times?’ the Mole ventured to ask. ‘Just you and the river, and no one else to pass a word with?’",bit dull time venture ask river else pass word 
40,"‘No one else to--well, I mustn’t be hard on you,’ said the Rat with forbearance. ‘You’re new to it, and of course you don’t know. The bank is so crowded nowadays that many people are moving away altogether: O no, it isn’t what it used to be, at all. Otters, kingfishers, dabchicks, moorhens, all of them about all day long and always wanting you to DO something--as if a fellow had no business of his own to attend to!’",else hard say forbearance new course know bank crowded many person move use otter kingfisher dabchick moorhen day long want do fellow have business own attend 
41,"‘What lies over THERE’ asked the Mole, waving a paw towards a background of woodland that darkly framed the water-meadows on one side of the river.",lie ask wave paw background woodland frame water meadow side river 
42,"‘That? O, that’s just the Wild Wood,’ said the Rat shortly. ‘We don’t go there very much, we river-bankers.’",wild say go river banker 
43,"‘Aren’t they--aren’t they very NICE people in there?’ said the Mole, a trifle nervously.",nice person say trifle 
44,"‘W-e-ll,’ replied the Rat, ‘let me see. The squirrels are all right. AND the rabbits--some of ‘em, but rabbits are a mixed lot. And then there’s Badger, of course. He lives right in the heart of it; wouldn’t live anywhere else, either, if you paid him to do it. Dear old Badger! Nobody interferes with HIM. They’d better not,’ he added significantly.",reply let see squirrel right rabbit rabbit mix lot be course live heart live else pay do dear old interfere add 
45,"‘Why, who SHOULD interfere with him?’ asked the Mole.",interfere ask 
46,"‘Well, of course--there--are others,’ explained the Rat in a hesitating sort of way.",course other explain hesitate sort way 
47,"‘Weasels--and stoats--and foxes--and so on. They’re all right in a way--I’m very good friends with them--pass the time of day when we meet, and all that--but they break out sometimes, there’s no denying it, and then--well, you can’t really trust them, and that’s the fact.’",weasel stoat fox right way good friend pass time day meet break be deny trust fact 
48,"The Mole knew well that it is quite against animal-etiquette to dwell on possible trouble ahead, or even to allude to it; so he dropped the subject.",know animal etiquette dwell possible trouble allude drop subject 
49,"‘And beyond the Wild Wood again?’ he asked: ‘Where it’s all blue and dim, and one sees what may be hills or perhaps they mayn’t, and something like the smoke of towns, or is it only cloud-drift?’",wild ask blue dim see hill smoke town cloud drift 
50,"‘Beyond the Wild Wood comes the Wide World,’ said the Rat. ‘And that’s something that doesn’t matter, either to you or me. I’ve never been there, and I’m never going, nor you either, if you’ve got any sense at all. Don’t ever refer to it again, please. Now then! Here’s our backwater at last, where we’re going to lunch.’",wild come wide say matter go get sense refer backwater last go lunch 
51,"Leaving the main stream, they now passed into what seemed at first sight like a little land-locked lake. Green turf sloped down to either edge, brown snaky tree-roots gleamed below the surface of the quiet water, while ahead of them the silvery shoulder and foamy tumble of a weir, arm-in-arm with a restless dripping mill-wheel, that held up in its turn a grey-gabled mill-house, filled the air with a soothing murmur of sound, dull and smothery, yet with little clear voices speaking up cheerfully out of it at intervals. It was so very beautiful that the Mole could only hold up both forepaws and gasp, ‘O my! O my! O my!’",leave main stream pass seem first sight little land lock lake green turf slope edge brown snaky tree root gleam surface quiet water silvery shoulder foamy tumble weir arm arm restless drip mill wheel hold turn grey gabl mill house fill air soothing murmur sound dull smothery little clear voice speak interval beautiful hold forepaw gasp 
