id,paragraph,tokens
1,CHAPTER 6. The Arrival Of Clive.,chapter 
2," ""I have nearly brought down the story to the present time,"" Mr. Johnson said. ""One event has taken place, however, which was of importance. Muzaffar Jung set out for Hyderabad, accompanied by a French contingent under Bussy. On the way, the chiefs who had conspired against Nazir Jung mutinied against his successor. Muzaffar charged them with his cavalry. Two of the three chief conspirators were killed and, while pursuing the third, Muzaffar was himself killed.",bring story present time say event take place importance set accompany french contingent way chief conspire mutiny successor charge cavalry chief conspirator kill pursue third kill 
3,"""Bussy at once released from confinement a son of Nazir Jung, proclaimed him Subadar of the Deccan, escorted him to Hyderabad, and received from him the cession of considerable fresh grants of territory to the French. The latter were now everywhere triumphant, and Trichinopoli and Tanjore were, with the three towns held by the English, the sole places which resisted their authority. Muhammud Ali, deeming further resistance hopeless, had already opened negotiations with Dupleix for the surrender of Trichinopoli. Dupleix agreed to his conditions; but when Muhammud Ali found that Count Bussy, with the flower of the French force, had been despatched to Hyderabad, he gained time by raising fresh demands, which would require the ratification of the subadar.",release confinement son proclaim escort receive cession considerable fresh grant territory latter triumphant town hold sole place resist authority deem further resistance hopeless open negotiation surrender agree condition find flower french force despatch gain time raise fresh demand require ratification subadar 
4,"""Luckily for us Mr. Floyer had been recalled, and his place taken by Mr. Saunders; who is, everyone says, a man of common sense and determination. Muhammud Ali urged upon him the necessity for the English to make common cause with him against the enemy, for if Trichinopoli fell, it would be absolutely impossible for the English to resist the French and their allies. Early this year, then, Mr. Saunders assured him that he should be assisted with all our strength, and Muhammud Ali thereupon broke off the negotiations with the French.",recall place take say man common sense determination urge necessity make common cause enemy fall impossible resist french ally year assure assist strength break negotiation 
5,"""Most unfortunately for us, Major Lawrence had gone home to England on sick leave. Captain Gingen, who now commands our troops, is a wretched substitute for him. Captain Cope is no better.",go sick leave command troops wretched substitute good 
6,"""Early this year Mr. Saunders sent Cope, with two hundred and eighty English and three hundred Sepoys, to Trichinopoli. Benefiting by the delay which was caused before Dupleix, owing to the absence of his best troops at Hyderabad, could collect an army, Cope laid siege to Madura, but was defeated and had to abandon his guns. Three thousand of Muhammud Ali's native troops thereupon deserted to the enemy.",year send english benefit delay cause ow absence good troops collect army lay siege defeat have abandon gun native troops desert enemy 
7,"""The cause of the English now appeared lost. Dupleix planted the white flags, emblems of the authority of France, in the fields within sight of Fort Saint David. With immense efforts, Mr. Saunders put into the field five hundred English troops, a thousand Sepoys, a hundred Africans, and eight guns; under the command of Captain Gingen, whose orders were to follow the movements of the army with which D'Auteuil and Chunda Sahib were marching against Trichinopoli.",cause appear lose plant white flag emblem authority field sight immense effort put field english troops gun command order follow movement army march 
8,"""Luckily Chunda Sahib, instead of doing so at once, moved northwards to confirm his authority in the towns of North and South Arcot, and to raise additional levies. Great delay was caused by this. On arriving before the important fortress of Valkonda, Chunda Sahib found before it the troops of Captain Gingen, who had been reinforced by sixteen hundred troops from Trichinopoli. The governor of the place, not knowing which party was the stronger, refused to yield to either; and for a fortnight the armies lay at a short distance from each other, near the fortress, with whose governor both continued their negotiations.",do move confirm authority town raise additional levy great delay cause arrive important fortress find troops reinforce troops governor place know party strong refuse yield fortnight army lay short distance other fortress governor continue negotiation 
9,"""Gingen then lost patience and attacked the place, but was repulsed, and the governor at once admitted the French within the fortress. The next day the main body of the French attacked us, the guns of the fortress opening fire upon us at the same time. Our men, a great portion of whom were recruits just joined from England, fell into a panic and bolted, abandoning their allies and leaving their guns, ammunition, and stores in the hands of the enemy.",lose patience attack place repulse governor admit fortress next day main body attack gun fortress open fire same time man great portion recruit join fall panic bolt abandon ally leave gun ammunition store hand enemy 
10,"""Luckily, D'Auteuil was laid up with gout. If he had pressed on, there remained only the two or three hundred men under Cope to offer the slightest resistance. Trichinopoli must have fallen at once; and we, without a hundred soldiers here, should have had nothing to do but pack up and go. As it was, Gingen's beaten men were allowed to retreat quietly towards Trichinopoli.",lay gout press remain man cope offer slight resistance fall soldier have do pack go beat man allow retreat 
11,"""The next day D'Auteuil was better, and followed in pursuit, and Gingen had the greatest difficulty in reaching Trichinopoli. There, at the present moment, we lie shut up, a portion of our force only remaining outside the walls.",next day good follow pursuit have great difficulty reach present moment lie shut portion force remain wall 
12,"""The place itself is strong. The town lies round a lofty rock, on which stands the fortress, which commands the country for some distance round. Still, there is no question that the French could take it, if they attacked it. Our men are utterly dispirited with defeat. Cope and Gingen have neither enterprise nor talent.",place strong town lie lofty rock stand fortress command country distance be question take attack man dispirited defeat have enterprise talent 
