id,paragraph,tokens
1,CHAPTER 17. WHEN WENDY GREW UP,grew 
2,"I hope you want to know what became of the other boys. They were waiting below to give Wendy time to explain about them; and when they had counted five hundred they went up. They went up by the stair, because they thought this would make a better impression. They stood in a row in front of Mrs. Darling, with their hats off, and wishing they were not wearing their pirate clothes. They said nothing, but their eyes asked her to have them. They ought to have looked at Mr. Darling also, but they forgot about him.",hope want know become other boy wait give time explain count go go stair think make good impression stand row front hat wish wear pirate clothes say eye ask have look forget 
3,"Of course Mrs. Darling said at once that she would have them; but Mr. Darling was curiously depressed, and they saw that he considered six a rather large number.",course say have depressed see consider large number 
4,"“I must say,” he said to Wendy, “that you don’t do things by halves,” a grudging remark which the twins thought was pointed at them.",say say do thing half grudging remark twin think point 
5,"The first twin was the proud one, and he asked, flushing, “Do you think we should be too much of a handful, sir? Because, if so, we can go away.”",first twin proud one ask flush think much handful sir go 
6,"“Father!” Wendy cried, shocked; but still the cloud was on him. He knew he was behaving unworthily, but he could not help it.",father cry shocked cloud know behave help 
7,"“We could lie doubled up,” said Nibs.",lie double say 
8,"“I always cut their hair myself,” said Wendy.",cut hair say 
9,"“George!” Mrs. Darling exclaimed, pained to see her dear one showing himself in such an unfavourable light.",exclaim pain see dear one show unfavourable light 
10,"Then he burst into tears, and the truth came out. He was as glad to have them as she was, he said, but he thought they should have asked his consent as well as hers, instead of treating him as a cypher [zero] in his own house.",burst tear truth come glad have say think ask consent treat cypher own house 
11,"“I don’t think he is a cypher,” Tootles cried instantly. “Do you think he is a cypher, Curly?”",think cypher cry think cypher curly 
12,"“No, I don’t. Do you think he is a cypher, Slightly?”",think cypher 
13,"“Rather not. Twin, what do you think?”",think 
14,"It turned out that not one of them thought him a cypher; and he was absurdly gratified, and said he would find space for them all in the drawing-room if they fitted in.",turn think cypher gratified say find space draw room fit 
15,"“We’ll fit in, sir,” they assured him.",fit sir assure 
16,"“Then follow the leader,” he cried gaily. “Mind you, I am not sure that we have a drawing-room, but we pretend we have, and it’s all the same. Hoop la!”",follow leader cry mind sure have draw room pretend have same 
17,"He went off dancing through the house, and they all cried “Hoop la!” and danced after him, searching for the drawing-room; and I forget whether they found it, but at any rate they found corners, and they all fitted in.",go dance house cry dance search draw room forget find rate find corner fit 
18,"As for Peter, he saw Wendy once again before he flew away. He did not exactly come to the window, but he brushed against it in passing so that she could open it if she liked and call to him. That is what she did.",see fly come window brush passing open like call 
19,"“Hullo, Wendy, good-bye,” he said.",good bye say 
20,"“Oh dear, are you going away?”",go 
21,“Yes.”,
22,"“You don’t feel, Peter,” she said falteringly, “that you would like to say anything to my parents about a very sweet subject?”",feel say like say parent sweet subject 
23,“No.”,
24,"“About me, Peter?”",
25,“No.”,
26,"Mrs. Darling came to the window, for at present she was keeping a sharp eye on Wendy. She told Peter that she had adopted all the other boys, and would like to adopt him also.",come window present keep sharp eye tell adopt other boy like adopt 
27,“Would you send me to school?” he inquired craftily.,send school inquire 
28,“Yes.”,
29,“And then to an office?”,office 
30,“I suppose so.”,suppose 
31,“Soon I would be a man?”,man 
32,“Very soon.”,
33,"“I don’t want to go to school and learn solemn things,” he told her passionately. “I don’t want to be a man. O Wendy’s mother, if I was to wake up and feel there was a beard!”",want go school learn solemn thing tell want man mother wake feel be beard 
34,"“Peter,” said Wendy the comforter, “I should love you in a beard;” and Mrs. Darling stretched out her arms to him, but he repulsed her.",say comforter love beard stretch arm repulse 
35,"“Keep back, lady, no one is going to catch me and make me a man.”",keep lady go catch make man 
36,“But where are you going to live?”,go live 
37,“With Tink in the house we built for Wendy. The fairies are to put it high up among the tree tops where they sleep at nights.”,house build fairy put tree top sleep night 
38,"“How lovely,” cried Wendy so longingly that Mrs. Darling tightened her grip.",lovely cry tighten grip 
39,"“I thought all the fairies were dead,” Mrs. Darling said.",think fairy dead say 
40,"“There are always a lot of young ones,” explained Wendy, who was now quite an authority, “because you see when a new baby laughs for the first time a new fairy is born, and as there are always new babies there are always new fairies. They live in nests on the tops of trees; and the mauve ones are boys and the white ones are girls, and the blue ones are just little sillies who are not sure what they are.”",be lot young one explain authority see new baby laugh first time new fairy bear be new baby be new fairy live nest top tree mauve one boy white one girl blue one little silly sure 
41,"“I shall have such fun,” said Peter, with eye on Wendy.",have such fun say eye 
42,"“It will be rather lonely in the evening,” she said, “sitting by the fire.”",lonely evening say sit fire 
43,“I shall have Tink.”,have 
44,"“Tink can’t go a twentieth part of the way round,” she reminded him a little tartly.",go twentieth part way remind little 
45,“Sneaky tell-tale!” Tink called out from somewhere round the corner.,sneaky tell tale call corner 
46,"“It doesn’t matter,” Peter said.",matter say 
47,"“O Peter, you know it matters.”",know matter 
48,"“Well, then, come with me to the little house.”",come little house 
49,"“May I, mummy?”",mummy 
50,"“Certainly not. I have got you home again, and I mean to keep you.”",get mean keep 
51,“But he does so need a mother.”,need mother 
52,"“So do you, my love.”",love 
53,"“Oh, all right,” Peter said, as if he had asked her from politeness merely; but Mrs. Darling saw his mouth twitch, and she made this handsome offer: to let Wendy go to him for a week every year to do his spring cleaning. Wendy would have preferred a more permanent arrangement; and it seemed to her that spring would be long in coming; but this promise sent Peter away quite gay again. He had no sense of time, and was so full of adventures that all I have told you about him is only a halfpenny-worth of them. I suppose it was because Wendy knew this that her last words to him were these rather plaintive ones:",right say ask politeness see mouth twitch make handsome offer let go week year do spring cleaning prefer permanent arrangement seem spring long come promise send gay have sense time full adventure tell halfpenny worth suppose know last word plaintive one 
54,"“You won’t forget me, Peter, will you, before spring cleaning time comes?”",forget spring cleaning time come 
55,"Of course Peter promised; and then he flew away. He took Mrs. Darling’s kiss with him. The kiss that had been for no one else, Peter took quite easily. Funny. But she seemed satisfied.",course promise fly take kiss kiss else take funny seem satisfied 
56,"Of course all the boys went to school; and most of them got into Class III, but Slightly was put first into Class IV and then into Class V. Class I is the top class. Before they had attended school a week they saw what goats they had been not to remain on the island; but it was too late now, and soon they settled down to being as ordinary as you or me or Jenkins minor [the younger Jenkins]. It is sad to have to say that the power to fly gradually left them. At first Nana tied their feet to the bed-posts so that they should not fly away in the night; and one of their diversions by day was to pretend to fall off buses [the English double-deckers]; but by and by they ceased to tug at their bonds in bed, and found that they hurt themselves when they let go of the bus. In time they could not even fly after their hats. Want of practice, they called it; but what it really meant was that they no longer believed.",course boy go school most get put top class attend school week see goat remain island late settle ordinary minor young sad have say power fly leave first tie foot bed post fly night diversion day pretend fall bus english double decker cease tug bond bed find hurt let go bus time fly hat want practice call mean believe 
