id,paragraph,tokens
1,CHAPTER 1. THE LOVER IN THE WOOD.,chapter lover wood 
2,"One fine afternoon in April, 1770, there was a good deal of bustle in the neighbourhood of the village of Saint Menehould, in the province of Champagne, in France.  The bride of the Dauphin of France,--the lady who was to be queen when the present elderly king should die--was on her journey from Germany, and was to pass through Saint Menehould to Paris, with her splendid train of nobles and gentry; and the whole country was alive with preparations to greet her loyally as she passed.  The houses of the village were cleaned and adorned; and gangs of labourers were at work repairing the roads of the district;--not hired labourers, but peasants, who were obliged by law to quit the work of their own fields or kilns, when called upon, to repair the roads, for a certain number of days.  These road-menders were not likely to be among the most hearty welcomers of the Dauphiness; for they had been called off, some from their field-work, just at the time when the loss of a few days would probably cause great damage to the crops;--and others from the charcoal works, when their families could ill spare the small wages they gained at the kilns.  These forced labourers would willingly have given up their sight of the Dauphiness, if she would have gone to Paris by another route, so that this road-mending might have been left to a more convenient season.",fine afternoon be good deal bustle neighbourhood village province bride lady queen present elderly king die journey pass splendid train noble gentry whole country alive preparation greet pass house village clean adorn gang labourer work repair road district hire labourer peasant oblige law quit work own field kiln call repair road certain number day road mender likely hearty welcomer call field work time loss few day cause great damage crop other charcoal work family spare small wage gain kiln force labourer give sight go route road mending leave convenient season 
3,"The peasants round Saint Menehould were not all out upon the roads, however.  In the midst of a wood, a little to the north of the village, the sound of a mallet might be heard by any traveller in the lane which led to the ponds, outside the estate of the Count de D--.",peasant road midst wood little north village sound mallet hear traveller lane lead pond estate 
4,"The workman who was so busy with his mallet was not a charcoal-burner; and the work he was doing was on his own account.  It was Charles Bertrand, a young peasant well-known in the village, who had long been the lover of Marie Randolphe, the pretty daughter of a tenant of the Count de D--.  When they were first engaged, everybody who knew them was glad, and said they would be a happy couple.  But their affairs did not look more cheerful as time went on.  Charles toiled with all his might, and tried so earnestly to save money, that he did not allow himself sufficient food and rest, and was now almost as sallow and gaunt-looking as his older neighbours; and yet he could never get nearer to his object of obtaining a cottage and field to which he might take Marie home. Marie grew somewhat paler, and her face less pretty; for, besides her anxiety for her lover, she had hard living at home.  Her father and mother had her two young brothers to maintain, as well as themselves; and no toil, no efforts on the part of the family, could keep them above want.  Their earnings were very small at the best; and these small gains were so much lessened by the work her father was called out to do upon the roads--and, of the money brought home, so much went to buy the quantity of salt which they were compelled by law to purchase, that too little remained to feed and clothe the family properly.",workman busy mallet charcoal burner work do own account young peasant know village lover pretty daughter tenant engage know glad say happy couple affair look cheerful time go toil try save money allow sufficient food rest sallow gaunt look old neighbour get nearer object obtain cottage field take home grow paler face pretty anxiety lover have hard live home father mother have young brother maintain toil effort part family keep want earnings small good small gain lessen work father call do road money bring go buy quantity salt compel law purchase little remain feed clothe family 
5,"This story of the salt will scarcely be believed now; but it was found, throughout France, about eighty years ago, to be only too true.  An enormous tax was laid upon salt, as one of the articles which people could not live without, and which therefore everybody must buy.  To make this tax yield plenty of money to the king, there was a law which fixed the price of salt enormously high, and which compelled every person in France above eight years old to buy a certain quantity of salt, whether it was wanted or not.  By the same law, people were forbidden to sell salt to one another, though one poor person might be in want of it, and his next-door neighbour have his full quantity, without any food to eat it with.  Even in such a case as this, if a starving man ventured to sell salt for a loaf of bread, he was subject to severe punishment. Now, Marie's brothers were just ten and nine years old; and the hardships of the family had been increased since these poor boys became the cause of their father having to buy their portion of salt.  Just able before to get on, the family were, by this additional tax, brought down to a state of want; and Marie begged her father not to say a word about giving her a single penny, to help her marriage with Charles; for she saw well that he would never be able to do it.  Her poor father could not contradict her.",story salt believe find year true enormous tax lay salt article person live buy make tax yield plenty money king be law fix price salt high compel person year old buy certain quantity salt want same law person forbidden sell salt poor person want next door neighbour have full quantity food eat case starve man venture sell salt loaf bread subject severe punishment brother year old hardship family increase poor boy become cause father have buy portion salt able get family additional tax bring state want begg father say word give single penny help marriage see able do poor father contradict 
6,"As he could do nothing for her, he did not like to oppose the plan which the young people were found at length to have talked over.  Charles knew that, in cases of great poverty, huts had been built in a wood, or caves scooped out in the side of the chalk-hills, where people lived who could not hire, or buy, or build a house.  He told Marie that he would build a hut in the wood, and that he would then marry, and live or starve together, since there was no use in waiting longer, seeing, as they did, that their prospect never could improve.  The lord of the chateau would not object, he was sure; as the lords always got out of their peasantry much more service than would pay for the stakes and twigs of a hut in the wood.  Marie was easily persuaded, though her mother wept at the idea of the cold of winter, and the damps of spring, and the ague of autumn, that she knew caused terrible suffering to the poor, who lived in the woods and caves.  The good woman tried to console herself with taking great care of a pair of fowls, which were to be her wedding present to her daughter.",do like oppose plan young person find length talk know case great poverty hut build wood cave scoop side chalk hill person live hire buy build house tell build hut wood marry live starve be use wait see prospect improve lord chateau object sure lord get peasantry more service pay stake twig hut wood persuade mother goot idea cold winter damp spring ague autumn know cause terrible suffering poor live wood cave good woman try console take great care pair fowl wedding present daughter 
7,"So here was Charles, this day at work in the wood, with Marie's brothers to help him.  One well-wisher had lent him an axe, and another a mallet; and he cut and drove stakes, while Robin and Marc collected twigs from the brushwood, moss from the roots of trees, and rushes from the margin of the ponds.  They had chosen such a spot as they thought Marie would like; for she would not be persuaded to come and choose for herself. She only dropped that the hut ought to stand above the fogs of the ponds; and she left the rest to Charles.  Charles had found a little green recess among the trees, on a slightly rising ground; Robin and Marc declared for it at once, when he showed them how he could cut away the brushwood, so as to leave a pathway to the pond, and a pretty view of it when it gleamed in the sun, as it did this afternoon.  The boys clapped their hands: and Charles, feeling a glow at his heart, as if Marie and he were going to be happy at last, began to sing, as he drove his corner-stakes.",day work wood brother help wisher loan axe mallet cut drive stake collect twig brushwood moss root tree rush margin pond choose spot think like persuade come choose drop hut stand fog pond leave rest find little green recess tree rise ground declare show cut brushwood leave pathway pond pretty view gleam sun do afternoon boy clapp hand feel glow heart go happy last begin sing drive corner stake 
8,"""You will have a pleasant life of it here in the woods,"" said Robin, bringing as large a load of rushes as his two arms would hold.  ""I should like to live here, as you are going to do.  You have only to look into that pond for three minutes to see more fine fish than you will want for a month after.""",have pleasant life wood say bring large load rushe arm hold like live go do have look pond minute see more fine fish want month 
9,"""The fish will do us no good,"" said Charles.  ""If a fishbone is found within a furlong of where I live (here where nobody else lives), off I am marched straight to jail.  And the Count's bailiff has surprisingly sharp eyes.""",fish do good say fishbone find furlong live else live march jail bailiff have sharp eye 
10,"""I would bury the fishbones in the night-time,"" observed Marc, coming up with a faggot of twigs; ""but I would have the fish, if I wanted them, for all the bailiff.""",bury fishbone night time observe come faggot twig have fish want bailiff 
11,"""If you go to yonder jail,"" said Charles, ""and ask the folk how they came there, some of them will tell you it was trying to get fish, when they were hungry, for all the bailiff.  Or, if not fish, something else from the woods and warrens--a rabbit, perhaps, or a couple of doves.""",go jail say ask folk come tell try get fish hungry bailiff fish else wood warren rabbit couple dove 
12,"""I hope the bailiff won't put me into jail for my rabbits,"" said Marc, ""for I have not eaten them.  I have a pretty litter of rabbits for Marie; and you will help me to make a hutch for them, behind the house. I should say hereabouts.""",hope bailiff put jail rabbit say eat have pretty litter rabbit help make hutch house say hereabout 
13,"""Do you know no better than that?"" said Charles.  ""Your father could have told you in a minute, if you had asked him, that it is against the law for anybody to keep rabbits and pigeons except the nobles.""",know good say father tell minute ask law keep rabbit pigeon noble 
14,"""Pigeons!"" exclaimed Robin.  ""Why, that is too bad!  I have the prettiest pair of doves, from this wood, that ever was seen.  I took them from the nest, a month ago; and I tell Marie that their cooing will set all the doves in the wood cooing, so that she will have music all day long while you are away at work.""",pigeon exclaim bad have prettiest pair dove wood see take nest month tell cooing set dove wood cooing have music day work 
15,"""No matter for all that,"" said Charles.  ""It would be a pretty treat for Marie; and it is a pretty thought of yours: but Marie must be content to hear the Count's pigeons coo; for the first day the bailiff finds any tame ones, he will wring their necks, and make her or you suffer for having them.  I can't allow a rabbit or a pigeon here, boys, say what you will.  They will be my ruin.  Ah!  I see you are vexed with me: but I did not make the law, and have no more liking to it than you: but I can tell you, quick as the bailiff's eyes are upon everybody, they are most so upon people who live, as I am going to do, with fish, and pigeons, and rabbits all close round about them, and oftentimes wanting a meal, as I fear Marie and I shall do.""",matter say pretty treat pretty thought content hear pigeon coo first day bailiff find tame one wring neck make suffer have allow rabbit pigeon boy say ruin see vex make law have more like tell quick bailiff eye person live go do fish pigeon rabbit want meal fear do 
16,"The boys declared that if Charles would not take home their presents, they would keep them, and bear the risk themselves.  They might thus let Marie have a rabbit or a bird to eat, now and then, if she could not keep them in their live state, as a pleasure.",boy declare take present keep bear risk let have rabbit bird eat keep live state pleasure 
17,"As the floor of the hut could not be too much trodden, in the absence of planks and bricks, Charles and the boys gave it a first treading now, as soon as the six biggest stakes were driven in.  Like all their peasant neighbours who were not barefoot, they wore wooden clogs; and with these all three stamped and tramped with might and main.",floor hut trodd absence plank brick boy give first treading big stake drive peasant neighbour barefoot wear wooden clog stamp tramp might main 
18,"They were so busy at this work, that they did not perceive that any one was approaching, till Robin, happening to turn round, exclaimed--",busy work perceive one approach happen turn exclaim 
19,"""Why, here is Marie!""",
20,"Charles bounded out of the enclosure, threw his arms round Marie, and covered her cheek with kisses; so delighted was he with her for coming, as he thought, to see how the work went on, without even waiting till he went for her.",bound enclosure throw arm cover cheek kisse delighted come think see work go wait go 
21,"""Stay, stay, Charles!"" exclaimed she, as soon as he would let her speak. ""Hear what I came for,"" she added, mournfully, and almost impatiently. ""You must give over this work for to-day; and perhaps for many days more.  You must go away somewhere out of sight, till all the strangers have left the place; or there is no saying what may happen.  Father says so; and it was my mother that bade me come.  She could not come herself, and so leave me among the soldiers.""",stay stay exclaim let speak hear come add give work day many day more go sight stranger leave place be say happen father say mother bid come come leave soldier 
22,"""Soldiers!  What soldiers?"" asked all at once.",soldier soldier ask 
23,"""The soldiers are come that we were warned would come whenever the Count should bring his family home, and the Dauphiness pass through: and there are so many that there is not a house within two miles of the village that has not some quartered in it.  We have three at home; and what we are to do for them we don't know, nor how long they will stay.  The first thing, however, Charles, is for you to keep out of sight.  Father says if you don't, the Count's people will certainly be laying hold of you for military service.""",soldier come warn come count bring family home pass be many be house mile village have quarter have home do know stay first thing keep sight father say count person lay hold military service 
