id,paragraph,tokens
1,CHAPTER XXV.,
2,,
3,"     Oh, no, we never mention her,      We never breathe her name.--SONG.",mention breathe name song 
4," A great deal of merriment had come home with Harry, who never was grave for ten minutes without a strong reaction, and distracted the house with his noise and his antics, in proportion, as it sometimes seemed, to the spaces of serious thought and reading spent in the study, where Dr. May did his best to supply Mr. Ramsden’s insufficient attention to his Confirmation candidates, by giving an hour every day to Norman, Ethel, and Harry. He could not lecture, but he read with them, and his own earnestness was very impressive.",great deal merriment come grave minute strong reaction distract house noise antic proportion seem space serious thought reading spend study do good supply insufficient attention confirmation candidate give hour day lecture read own earnestness impressive 
5,"The two eldest felt deeply, but Harry often kept it in doubt, whether he were not as yet too young and wild for permanent impressions, so rapid were his transitions, and so overpowering his high spirits. Not that these were objected to; but there was a feeling that there might as well be moderation in all things, and that it would have been satisfactory if, under present circumstances, he had been somewhat more subdued and diligent.",old feel keep doubt young wild permanent impression rapid transition overpower high spirit object be feeling moderation thing satisfactory present circumstance subdued diligent 
6,"“There are your decimals not done yet, Harry.”",be decimal do 
7,"For Harry, being somewhat deficient in arithmetic, had been recommended to work in that line during his visit at home--an operation usually deferred, as at present, to the evening.",deficient arithmetic recommend work line visit home operation deferre present evening 
8,"“I am going to do my sums now, Flora,” said Harry, somewhat annoyed.",go do sum say annoyed 
9,"He really fetched his arithmetic, and his voice was soon heard asking how he was ever to put an end to a sum that would turn to nothing but everlasting threes.",fetched arithmetic voice hear ask put end sum turn everlast three 
10,"“What have you been doing, young ladies?” asked Dr. May. “Did you call on Miss Walkingham?”",do young lady ask call 
11,"“Flora and Blanche did,” said Ethel; “I thought you did not want me to go, and I had not time. Besides, a London grand young lady--oh!” and Ethel shook her head in disgust.",say think want go have time grand young lady shake head disgust 
12,“That is not the way you treat Meta Rivers.”,way treat 
13,"“Oh, Meta is different! She has never been out!”",different 
14,"“I should have been glad for you to have seen Miss Walkingham,” said her father. “Pretty manners are improving; besides, old Lady Walkingham begged me to send my daughters.”",glad see say father manners improve old begg send daughter 
15,"“I should not have seen her,” said Ethel, “for she was not well enough to let us in.”",see say enough let 
16,“Was it not pushing?” said Flora. “There were the Andersons leaving their card!”,push say be leave card 
17,"“Those Andersons!” exclaimed the doctor; “I am sick of the very sound of the name. As sure as my name is Dick May, I’ll include it in Margaret’s book of fines.”",exclaim doctor sick very sound name sure name include book fine 
18,Flora looked dignified.,look dignified 
19,"“They are always harping on that little trumpery girl’s nonsense,” said Harry. “Aught, aught, eight, that is eight thousandths, eh, Norman! If it was about those two fellows, the boys--”",harp little trumpery girl nonsense say thousandths fellow boy 
20,“You would harp only on what affects you?” said the doctor.,harp affect say doctor 
21,"“No, I don’t; men never do. That is one hundred and twenty-fifth.”",man do fifth 
22,“One man does it to an hundred and twenty-five women?” said Dr. May.,man do woman say 
23,"“It is rather a female defect, indeed,” said Margaret.",female defect say 
24,“Defect!” said Flora.,defect say 
25,"“Yes,” said Dr. May, “since it is not only irksome to the hearers, but leads to the breaking of the ninth commandment.”",say irksome hearer lead breaking ninth commandment 
26,"Many voices declared, in forms of varying severity, that it was impossible to speak worse of the Andersons than they deserved.",many voice declare form vary severity impossible speak bad deserve 
27,"“Andersons again!” cried Dr. May. “One, two, three, four, five, six forfeits!”",cry forfeit 
28,"“Papa himself, for he said the name,” saucily put in Blanche.",say name put 
29,"“I think I should like the rule to be made in earnest,” said Ethel.",think like rule make earnest say 
30,“What! in order to catch Flora’s pence for Cocksmoor?” suggested Harry.,order catch pence suggest 
31,"“No, but because it is malice. I mean, that is, if there is dislike, or a grudge in our hearts at them--talking for ever of nasty little miserable irritations makes it worse.”",malice mean be dislike grudge heart talk nasty little miserable irritation make bad 
32,“Then why do you do it?” asked Flora. “I heard you only on Sunday declaiming about Fanny Anderson.”,do ask hear declaim 
33,“Ha!” cried out all at once. “There goes Flora.”,cry go 
34,She looked intensely serious and innocent.,look serious innocent 
35,"“I know,” said Ethel. “It is the very reason I want the rule to be made, just to stop us, for I am sure we must often say more than is right.”",know say very reason want rule make stop sure say more right 
36,"“Especially when we come to the pass of declaring that the ninth commandment cannot be broken in regard to them,” observed the doctor.",come pass declare ninth commandment break regard observe doctor 
37,"“Most likely they are saying much the same of us,” said Richard.",likely say much same say 
38,"“Or worse,” rejoined Dr. May. “The injured never hates as much as the injurer.”",bad rejoin injure hate much injurer 
39,“Now papa has said the severest thing of all!” whispered Ethel.,say severest thing whisper 
40,"“Proving the inexpedience of personalities,” said Dr. May, “and in good time enter the evening post.--Why! how now, Mr. May, are you gone mad?”",prove inexpedience personality say good time enter evening post gone mad 
41,"“Hallo! why ho! ha! hurrah!” and up went Harry’s book of decimals to the ceiling, coming down upon a candle, which would have been overturned on Ethel’s work, if it had not been dexterously caught by Richard.",go book decimal ceiling come candle overturn work catch 
42,"“Harry!” indignantly cried Ethel and Flora, “see what you have done;”  and the doctor’s voice called to order, but Harry could not heed. “Hear! hear! he has a fortune, an estate.”",cry see do doctor voice call order heed hear hear have fortune estate 
43,“Who? Tell us--don’t be so absurd. Who?”,tell absurd 
44,"“Who, Mr. Ernescliffe. Here is a letter from Hector. Only listen:",letter listen 
45,"“‘Did you know we had an old far-away English cousin, one Mr. Halliday? I hardly did, though Alan was named after him, and he belonged to my mother. He was a cross old fellow, and took no notice of us, but within the last year or two, his nephew, or son, or something, died, and now he is just dead, and the lawyer wrote to tell Alan he is heir-at-law. Mr. Ernescliffe of Maplewood! Does it not sound well? It is a beautiful great place in Shropshire, and Alan and I mean to run off to see it as soon as he can have any time on shore.’”",know have old english cousin name belong mother cross old fellow take notice last year nephew son die dead lawyer write tell heir law sound beautiful great place mean run see have time shore 
