id,paragraph,tokens
1,CHAPTER 16. GUINEA-PIGS AND TADPOLES ON STRIKE.,guinea pigs tadpoles strike 
2,"If anything had been required to make the ""strike"" of the Guinea-pigs and Tadpoles a serious matter, the ""affair of Greenfield senior's right foot"" undoubtedly had that effect.  The _eclat_ which that heroic exploit lent to the mutiny was simply marvellous.  The story was told with fifty exaggerations all over the school.  One report said that the whole body of the monitors had besieged the Fourth Junior door, and had been repulsed with heavy slaughter.  Another declared that Oliver had been captured by the fags, and branded on the soles of his feet with a G and a T, to commemorate the emancipation of the Guinea-pigs and Tadpoles; and a third veracious narrative went so far as to say that the Upper Fifth and several members of the Sixth had humbly come and begged forgiveness for their past misdeeds, and were henceforth to become the fags of their late victims.",require make strike guinea pig tadpole serious matter affair senior right foot have effect _eclat_ heroic exploit loan mutiny marvellous story tell exaggeration school report say whole body monitor besiege fourth door repulse heavy slaughter declare capture fag brand sole foot commemorate emancipation guinea pig third veracious narrative go say upper fifth several member come begg forgiveness past misdeed henceforth become fag late victim 
3,"True or untrue as these stories were, any amount of glory accompanied the beginning of the strike, and there was sufficient sense of common danger to unite the youngsters in very close bonds.  You rarely caught a Guinea-pig or a Tadpole alone now; they walked about in dozens, and were very wide awake.  They assembled on every possible occasion in their room, and fortified their door with chairs and desks, and their zeal with fiery orations and excited conjurations.  One wretched youth who the first evening had been weak enough to poke his master's fire, was expelled ignominiously from the community, and for a week afterwards lived the life of an outcast in Saint Dominic's.  The youngsters were in earnest, and no mistake.  Stephen Greenfield, as was only natural, did not altogether find cause for exultation over the event which led to the strike.  For a whole day he was very angry on his brother's account, and threatened to stand aloof from the revolution altogether; but when it was explained to him this would lead to a general ""smash-up"" of the strike, and when it was further explained that the fellows who caught hold of his big brother's right foot couldn't possibly be expected to know to whom that foot belonged, he relented, and entered as enthusiastically as any one into the business.  Indeed, if all the rebels had been like Stephen, the fags at Saint Dominic's would be on strike to this day.  He contemplated martyrdom with the utmost equanimity, and the Inquisition itself never saw a more determined victim.",true untrue story amount glory accompany beginning strike be sufficient sense common danger unite youngster close bond catch guinea pig walk dozen wide awake assemble possible occasion room fortify door chair desk zeal fiery oration excite conjuration wretched youth first evening weak poke master fire expel community week live life outcast youngster earnest mistake natural find cause exultation event lead strike whole day angry brother account threaten stand aloof revolution explain lead general smash up strike explain fellow catch hold big brother right foot expect know foot belong relent enter one business rebel fag strike day contemplate martyrdom utmost equanimity see determined victim 
4,"The morning after the famous ""cricket feast"" gave him his first opportunity of sacrificing himself for the good of his country.  Loman met him in the passage after first-class.",morning famous cricket feast give first opportunity sacrifice good country meet passage first class 
5,"""Why didn't you turn up and get my breakfast, you idle young vagabond?"" inquired the Sixth Form boy, half good-humouredly, and little guessing what was in the wind.  ""I'm not idle,"" said Stephen.",turn get breakfast idle young vagabond inquire sixth boy half good little guess wind idle say 
6,"""Then what do you mean by not doing your work?""",mean do work 
7,"""It's not my work.""",work 
8,"Loman opened his eyes in amazement, and stared at this bold young hero as if he had dropped from the clouds.  ""What!"" he cried; ""what do you say?""",open eye amazement stare bold young hero drop cloud cry say 
9,"""It's not my work,"" repeated Stephen, blushing, but very determined.",work repeat blush determine 
10,"""Look here, young fellow,"" said Loman, when he was sure that he had really heard correctly, ""don't you play any of your little games with me, or you'll be sorry for it.""",look young fellow say sure hear play little game sorry 
11,"Stephen said nothing, and waited with a tremor for what was to follow.",say wait tremor follow 
12,"Loman was hardly a bully naturally.  It was always easier for him to be civil than to be angry, especially with small boys, but this cool defiance on the part of his fag was too much for any one's civility, and Loman began to be angry.",bully easy civil angry small boy cool defiance part fag much one civility begin angry 
13,"""What do you mean by it?"" he said, catching the boy by the arm.",mean say catching boy arm 
14,Stephen wrenched away his arm and stood dogged and silent.,wrench arm stand dogg silent 
15,Nothing could have irritated Loman more.  To be defied and resisted by a youngster like this was an experience quite new to him.,irritate more defy resist youngster experience new 
16,"""Just come to my room,"" said he, gripping his fag angrily by the shoulder.  ""We'll see who's master of us two!""",come room say grip fag shoulder see master 
17,"Stephen was forced to submit, and allowed himself to be dragged to the study.",force submit allow drag study 
18,"""Now!"" said Loman shutting the door.",say shut door 
19,"""Now!"" said Stephen, as boldly as he could, and wondering what on earth was to become of him.",say wonder earth become 
20,"""Are you going to do what you're told, or not?"" demanded Loman.",go do tell demand 
21,"""Not what _you_ tell me,"" replied Stephen, promptly, but not exactly cheerfully.",tell reply 
22,"""Oh!"" said Loman, his face becoming crimson, ""you're quite sure?""",say face become crimson sure 
23,"""Yes,"" said Stephen.",say 
24,"""Then take that!"" said Loman.",take say 
25,"It was a sharp box on the ears, suddenly administered.  Stephen recoiled a moment, but only a moment.  He had expected something a good deal worse.  If that was all, he would brave it out yet.",sharp box ear administer recoil moment moment expect good deal bad brave 
26,"""Don't you hit me!"" he said, defiantly.",hit say 
27,"Loman could not stand to be defied.  His vanity was his weak point, and nothing offended his vanity so much as to find any one as determined as himself.",stand defy vanity weak point offend vanity much find one determine 
28,"He took up a ruler, and in his passion flung it at the luckless Stephen's head.  It struck him hard on the cheek.  The blood flushed to the boy's face as he stood a moment half-stunned and smarting with the pain, confronting his adversary.  Then he rushed blindly in and flung himself upon the bully.",take ruler passion flung luckless head strike cheek blood flush boy face stand moment half stunn smart pain confront adversary rush flung bully 
29,"Of course it was no match.  The small boy was at the mercy of the big one.  The latter was indeed taken aback for a moment at the fury of his young assailant, impotent as it was, but that was all.  He might have defended himself with a single hand; he might have carried the boy under one arm out into the passage.  But the evil spirit had been roused within him, and that spirit knew no mercy.  He struck out and fought his little foeman as if he had been one of his own size and strength.  For every wild, feeble blow Stephen aimed, Loman aimed a hard and straight blow back.  If Stephen wavered, Loman followed in as he would in a professional boxing match, and when at last the small boy gave up, exhausted, bleeding, and scarcely able to stand, his foe administered a parting blow, which, if he had struck no other, would have stamped him as a coward for ever.",course match small boy mercy big one latter take moment fury young assailant impotent defend single hand carry boy arm passage evil spirit rouse spirit know mercy strike fight little foeman own size strength wild feeble blow aim aim hard straight blow waver follow professional boxing match last small boy give exhaust bleed able stand foe administer part blow strike other stamp coward 
30,"""Now!"" exclaimed Loman, looking down on his victim, ""will you do what you're told now, eh?""",exclaim look victim do tell 
31,"It was a critical moment for poor Stephen.  After all, was the ""strike"" worth all this hardship?  A single word would have saved him; whereas if he again defied his enemy, it was all up with him.",critical moment poor strike worth hardship single word save defy enemy 
