id,paragraph,tokens
1,CHAPTER VI. THE SONG OF THE SWAN.,song 
2,"                  ""----If I were on that shore,           I should live there and not die, but sing evermore.""                                              JEAN INGELOW.",shore live die sing 
3," ""About here will do, I should think--eh, Monsieur Frog?"" said Hugh, resting on his oars half-way to the island. But there was no answer. The frog had disappeared.",do think say rest oar half way island be answer frog disappear 
4,"""What a queer way all these creatures behave, don't they, Jeanne?"" he said. ""First Dudu, then Houpet and the others. They go off all of a sudden in the oddest way.""",queer way creature behave say first other go sudden oddest way 
5,"""I suppose they have to go when we don't need them any more,"" said Jeanne. ""I daresay they are obliged to.""",suppose have go need more say daresay oblige 
6,"""Who obliges them?"" said Hugh.",oblige say 
7,"""Oh, I don't know! The fairies, I suppose,"" said Jeanne.",know fairy suppose say 
8,"""Was it the fairies you meant when you kept saying 'they'?"" asked Hugh.",fairy mean keep say ask 
9,"""I don't know--perhaps--it's no use asking me,"" said Jeanne. ""Fairies, or dream-spirits, or something like that. Never mind who they are if they give us nice things. I am sure the frogs have been _very_ kind, haven't they?""",know use ask say fairy dream spirit mind give nice thing sure frog _very_ kind 
10,"""Yes; you won't be so afraid of them now, will you, Jeanne?""",afraid 
11,"""Oh, I don't know. I daresay I shall be, for they're quite different from _our_ frogs. Ours aren't so bright green, and their eyes aren't red, and they can't _talk_. Oh no, our frogs are quite different from _theirs_, Chéri,"" she added with profound conviction.",know different _our_ frog bright green eye red _talk frog different add profound conviction 
12,"""Just like our trees and everything else, I suppose,"" said Hugh. ""Certainly this is a funny country. But hush, Jeanne! I believe the concert's going to begin.""",tree else suppose say funny country believe concert go begin 
13,"They sat perfectly still to listen, but for a minute or two the sound which had caught Hugh's attention was not repeated. Everything about them was silent, except that now and then a soft faint breeze seemed to flutter across the water, slightly rippling its surface as it passed. The strange, even light which had shone over all the scene ever since the children had stepped out at the hillside door had now grown paler: it was not now bright enough to distinguish more than can be seen by an autumn twilight. The air was fresh and clear, though not the least cold; the drooping forms of the low-hanging branches of the island trees gave the children a melancholy feeling when they glanced in that direction.",sit listen minute sound catch attention repeat silent soft faint breeze seem flutter water ripple surface pass strange even light shine scene child step hillside door grow paler bright distinguish more see autumn twilight air fresh clear least cold droop form low hanging branch island tree give child melancholy feeling glance direction 
14,"""I don't like this very much,"" said Jeanne. ""It makes me sad, and I wanted to have fun.""",like say make sad want have fun 
15,"""It must be sad for the poor swan if it's going to die,"" said Hugh. ""But I don't mind this sort of sad feeling. I think it's rather nice. Ah! Jeanne, listen, there it is again. They must be going to begin.""",sad poor swan go die say mind sort sad feeling think nice listen go begin 
16,"""It"" was a low sort of ""call"" which seemed to run round the shores of the lake like a preliminary note, and then completely died away. Instantly began from all sides the most curious music that Hugh and Jeanne had ever heard. It was croaking, but croaking in unison and regular time, and harsh as it was, there was a very strange charm about it--quite impossible to describe. It sounded pathetic at times, and at times monotonous, and yet inspiriting, like the beating of a drum; and the children listened to it with actual enjoyment. It went on for a good while, and then stopped as suddenly as it had begun; and then again, after some minutes of perfect silence, it recommenced in a low and regular chant--if such a word can be used for croaking--a steady, regular croak, croak, as if an immense number of harsh-sounding instruments were giving forth one note in such precise tune and measure that the harshness was softened and lost by the union of sound. It grew lower and lower, seeming almost to be about to die altogether away, when, from another direction--from the tree-shaded island in the centre of the lake--rose, low and faint at first, gathering strange strength as it mounted ever higher and higher, the song of the swan.",low sort call seem run shore lake preliminary note die begin side curious music hear croak croak unison regular time harsh be strange charm impossible describe sound pathetic time time monotonous inspiriting beating drum child listen actual enjoyment go good while stop begin minute perfect silence recommence low regular chant word use croak steady regular croak croak immense number harsh sound instrument give note such precise tune measure harshness soften lose union sound grow low low seem about die direction tree shade island centre lake rose low faint first gather strange strength mount high high song swan 
17,"The children listened breathlessly and in perfect silence to the wonderful notes which fell on their ears--notes which no words of mine could describe, for in themselves they were words, telling of suffering and sorrow, of beautiful things and sad things, of strange fantastic dreams, of sunshine and flowers and summer days, of icy winds from the snow-clad hills, and days of dreariness and solitude. Each and all came in their turn; but, at the last, all melted, all grew rather, into one magnificent song of bliss and triumph, of joyful tenderness and brilliant hope, too pure and perfect to be imagined but in a dream. And as the last clear mellow notes fell on the children's ears, a sound of wings seemed to come with them, and gazing ever more intently towards the island they saw rising upwards the pure white snow-like bird--upwards and upwards, ever higher, till at last, with the sound of its own joyous song, it faded and melted into the opal radiance of the calm sky above.",child listen perfect silence wonderful note fall ear note word describe word tell suffering sorrow beautiful thing sad thing strange fantastic dream sunshine flower summer day icy wind snow clad hill day dreariness solitude come turn last melt grow magnificent song bliss triumph joyful tenderness brilliant hope pure perfect imagine dream last clear mellow note fall child ear sound wing seem come gaze island see rise upwards pure white snow bird upwards high last sound own joyous song fade melt opal radiance calm sky 
18,"For long the children gazed after it--a spot of light seemed to linger for some time in the sky just where it had disappeared--almost, to their fancy, as if the white swan was resting there, again to return to earth. But it was not so. Slowly, like the light of a dying star, the brightness faded; there was no longer a trace of the swan's radiant flight; again a soft low breeze, like a farewell sigh, fluttered across the lake, and the children withdrew their eyes from the sky and looked at each other.",child gaze spot light seem linger time sky disappear fancy white swan rest return earth light die star brightness fade be trace swan radiant flight soft low breeze farewell sigh flutter lake child withdraw eye sky look other 
19,"""Jeanne!"" said Hugh.",say 
20,"""Chéri!"" said Jeanne.",say 
21,"""What was it? Was it not an angel, and not a swan?""",angel swan 
22,Jeanne shook her little head in perplexity.,shake little head perplexity 
23,"""I don't know,"" she said. ""It was wonderful. Did you hear all it told, Chéri?""",know say wonderful hear tell 
24,"""Yes,"" said Hugh. ""But no one could ever tell it again, Jeanne. It is a secret for us.""",say tell secret 
25,"""And for the frogs,"" added Jeanne.",frog add 
26,"""And for the frogs,"" said Hugh.",frog say 
27,"""But,"" said Jeanne, ""I thought the swan was going to die. _That_ was not dying.""",say think swan go die die 
28,"""Yes,"" said the queer croaking voice of the frog, suddenly reappearing on the edge of the boat; ""yes, my children,"" he repeated, with a strange solemnity, ""for such as the swan that _is_ dying. And now once more--for you will never see me again, nor revisit this country--once again, my children, I bid you farewell.""",say queer croak voice frog reappear edge boat child repeat strange solemnity such swan die more see revisit country child bid farewell 
29,"He waved his hands in adieu, and hopped away.",wave hand adieu hopp 
