id,paragraph,tokens
1,"CHAPTER 3. COME AWAY, COME AWAY!",chapter come come 
2,"For a moment after Mr. and Mrs. Darling left the house the night-lights by the beds of the three children continued to burn clearly. They were awfully nice little night-lights, and one cannot help wishing that they could have kept awake to see Peter; but Wendy’s light blinked and gave such a yawn that the other two yawned also, and before they could close their mouths all the three went out.",moment leave house night light bed child continue burn nice little night light help wish keep awake see light blink give yawn other yawn close mouth go 
3,"There was another light in the room now, a thousand times brighter than the night-lights, and in the time we have taken to say this, it had been in all the drawers in the nursery, looking for Peter’s shadow, rummaged the wardrobe and turned every pocket inside out. It was not really a light; it made this light by flashing about so quickly, but when it came to rest for a second you saw it was a fairy, no longer than your hand, but still growing. It was a girl called Tinker Bell exquisitely gowned in a skeleton leaf, cut low and square, through which her figure could be seen to the best advantage. She was slightly inclined to EMBONPOINT. [plump hourglass figure]",be light room time bright night light time take say drawer nursery look shadow rummage wardrobe turn pocket light make light flash come rest second see fairy hand grow girl call gown skeleton leaf cut low square figure see good advantage inclined plump hourglass figure 
4,"A moment after the fairy’s entrance the window was blown open by the breathing of the little stars, and Peter dropped in. He had carried Tinker Bell part of the way, and his hand was still messy with the fairy dust.",moment fairy entrance window blow open breathing little star drop carry part way hand messy fairy dust 
5,"“Tinker Bell,” he called softly, after making sure that the children were asleep, “Tink, where are you?” She was in a jug for the moment, and liking it extremely; she had never been in a jug before.",call make sure child asleep jug moment like jug 
6,"“Oh, do come out of that jug, and tell me, do you know where they put my shadow?”",come jug tell know put shadow 
7,"The loveliest tinkle as of golden bells answered him. It is the fairy language. You ordinary children can never hear it, but if you were to hear it you would know that you had heard it once before.",loveliest tinkle golden bell answer fairy language ordinary child hear hear know hear 
8,"Tink said that the shadow was in the big box. She meant the chest of drawers, and Peter jumped at the drawers, scattering their contents to the floor with both hands, as kings toss ha’pence to the crowd. In a moment he had recovered his shadow, and in his delight he forgot that he had shut Tinker Bell up in the drawer.",say shadow big box mean chest drawer jump drawer scatter content floor hand king toss ha’pence crowd moment recover shadow delight forget shut drawer 
9,"If he thought at all, but I don’t believe he ever thought, it was that he and his shadow, when brought near each other, would join like drops of water, and when they did not he was appalled. He tried to stick it on with soap from the bathroom, but that also failed. A shudder passed through Peter, and he sat on the floor and cried.",think believe think shadow bring other join drop water appall try stick soap bathroom fail shudder pass sit floor cry 
10,"His sobs woke Wendy, and she sat up in bed. She was not alarmed to see a stranger crying on the nursery floor; she was only pleasantly interested.",sob wake sit bed alarm see stranger cry nursery floor interested 
11,"“Boy,” she said courteously, “why are you crying?”",say cry 
12,"Peter could be exceeding polite also, having learned the grand manner at fairy ceremonies, and he rose and bowed to her beautifully. She was much pleased, and bowed beautifully to him from the bed.",exceed polite learn grand manner fairy ceremony rise bow pleased bow bed 
13,“What’s your name?” he asked.,name ask 
14,"“Wendy Moira Angela Darling,” she replied with some satisfaction. “What is your name?”",reply satisfaction name 
15,“Peter Pan.”,
16,"She was already sure that he must be Peter, but it did seem a comparatively short name.",sure seem short name 
17,“Is that all?”,
18,"“Yes,” he said rather sharply. He felt for the first time that it was a shortish name.",say feel first time shortish name 
19,"“I’m so sorry,” said Wendy Moira Angela.",sorry say 
20,"“It doesn’t matter,” Peter gulped.",matter gulp 
21,She asked where he lived.,ask live 
22,"“Second to the right,” said Peter, “and then straight on till morning.”",second right say morning 
23,“What a funny address!”,funny address 
24,Peter had a sinking. For the first time he felt that perhaps it was a funny address.,have sinking first time feel funny address 
25,"“No, it isn’t,” he said.",say 
26,"“I mean,” Wendy said nicely, remembering that she was hostess, “is that what they put on the letters?”",mean say remember hostess put letter 
27,He wished she had not mentioned letters.,wish mention letter 
28,"“Don’t get any letters,” he said contemptuously.",get letter say 
29,“But your mother gets letters?”,mother get letter 
30,"“Don’t have a mother,” he said. Not only had he no mother, but he had not the slightest desire to have one. He thought them very over-rated persons. Wendy, however, felt at once that she was in the presence of a tragedy.",have mother say have mother have slight desire have think rate person feel presence tragedy 
31,"“O Peter, no wonder you were crying,” she said, and got out of bed and ran to him.",wonder cry say get bed run 
32,"“I wasn’t crying about mothers,” he said rather indignantly. “I was crying because I can’t get my shadow to stick on. Besides, I wasn’t crying.”",cry mother say cry get shadow stick cry 
33,“It has come off?”,come 
34,“Yes.”,
