id,paragraph,tokens
1,CHAPTER XII. THE MESSENGER OF HOPE,hope 
2," Jessie, the neat and pretty parlour-maid, opened the door with a smile of welcome which Horace found reassuring. No girl, he thought, whose master had suddenly been transformed into a mule could possibly smile like that. The Professor, she told him, was not at home, which again was comforting. For a _savant_, however careless about his personal appearance, would scarcely venture to brave public opinion in the semblance of a quadruped.",neat pretty parlour maid open door smile welcome find reassure girl think master transform mule smile tell home comforting _savant_ careless personal appearance venture brave public opinion semblance quadruped 
3,"""Is the Professor out?"" he inquired, to make sure.",professor inquire make sure 
4,"""Not exactly out, sir,"" said the maid, ""but particularly engaged, working hard in his study, and not to be disturbed on no account.""",sir say maid engage work study disturb account 
5,"This was encouraging, too, since a mule could hardly engage in literary labour of any kind. Evidently the Jinnee must either have overrated his supernatural powers, or else have been deliberately amusing himself at Horace's expense.",encouraging mule engage literary labour kind overrate supernatural power amusing expense 
6,"""Then I will see Miss Futvoye,"" he said.",see say 
7,"""Miss Sylvia is with the master, sir,"" said the girl; ""but if you'll come into the drawing-room I'll let Mrs. Futvoye know you are here.""",master sir say girl come draw room let know 
8,"He had not been in the drawing-room long before Mrs. Futvoye appeared, and one glance at her face confirmed Ventimore's worst fears. Outwardly she was calm enough, but it was only too obvious that her calmness was the result of severe self-repression; her eyes, usually so shrewdly and placidly observant, had a haggard and hunted look; her ears seemed on the strain to catch some distant sound.",draw room appear glance face confirm bad fear calm obvious calmness result severe self repression eye observant have haggard hunt look ear seem strain catch distant sound 
9,"""I hardly thought we should see you to-day,"" she began, in a tone of studied reserve; ""but perhaps you came to offer some explanation of the extraordinary manner in which you thought fit to entertain us last night? If so----""",think see day begin tone study reserve come offer explanation extraordinary manner think fit entertain last night 
10,"""The fact is,"" said Horace, looking into his hat, ""I came because I was rather anxious about the Professor.",fact say look hat come anxious 
11,"""About my husband?"" said the poor lady, with a really heroic effort to appear surprised. ""He is--as well as could be expected. Why should you suppose otherwise?"" she asked, with a flash of suspicion.",husband say poor lady heroic effort appear surprise expect suppose ask flash suspicion 
