id,paragraph,tokens
1,CHAPTER XXX.,xxx 
2,,
3,"     Weary soul, and burdened sore,        Labouring with thy secret load,      Fear not all thy griefs to pour        In this heart, love’s true abode.                                    Lyra Innocentium.",weary soul burden sore labour secret load fear grief pour heart love true abode 
4," Tea had just been brought in on the eighth evening from Norman’s departure, when there was a ring at the bell. There was a start, and look of expectation. “Only a patient,” said the doctor; but it surely was not for that reason that he rose with so much alacrity and opened the door, nor was “Well, old fellow?” the greeting for his patients--so everybody sprang after him, and beheld something tall taking off a coat, while a voice said, “I have got it.”",tea bring eighth evening departure be ring bell be start look expectation patient say doctor reason rise much alacrity open door old fellow greeting patient spring beheld tall take coat voice say get 
5,"The mass of children rushed back to Margaret, screaming, “He has got it!” and then Aubrey trotted out into the hall again to see what Norman had got.",mass child rush scream get trotet hall see get 
6,"“A happy face at least,” said Margaret, as he came to her. And that was not peculiar to Norman. The radiance had shone out upon every one in that moment, and it was one buzz of happy exclamation, query, and answer--the only tone of regret when Mary spoke of Harry, and all at once took up the strain--how glad poor Harry would be. As to the examination, that had been much less difficult than Norman had expected; in fact, he said, it was lucky for him that the very subjects had been chosen in which he was most up--luck which, as the doctor could not help observing, generally did attend Norman. And Norman had been so happy with Richard; the kind, wise elder brother had done exactly what was best for him in soothing his anxiety, and had fully shared his feelings, and exulted in his success. Margaret had a most triumphant letter, dwelling on the abilities of the candidates whom Norman had outstripped, and the idea that every one had conceived of his talent. “Indeed,” wrote Richard, “I fancy the men had never believed that I could have a clever brother. I am glad they have seen what Norman can do.”",happy face least say come peculiar radiance shine one moment buzz happy exclamation query answer only tone regret speak take strain glad poor examination difficult expect fact say lucky very subject choose luck doctor help observe attend happy kind wise elder brother do good soothing anxiety share feeling exult success have triumphant letter dwelling ability candidate outstripp idea one conceive talent write fancy man believe have clever brother glad see do 
7,"Margaret could not help reading this aloud, and it made Norman blush with the compunction that Richard’s unselfish pride in him always excited. He had much to tell of his ecstasy with Oxford. Stoneborough Minster had been a training in appreciation of its hoary beauty, but the essentially prosaic Richard had never prepared him for the impression that the reverend old university made on him, and he was already, heart and soul, one of her most loyal and loving sons, speaking of his college and of the whole university as one who had a right of property in them, and looking, all the time, not elated, but contented, as if he had found his sphere and was satisfied. He had seen Cheviot, too, and had been very happy in the renewed friendship; and had been claimed as a cousin by a Balliol man, a certain Norman Ogilvie, a name well known among the Mays. “And how has Tom been getting on?” he asked, when he returned to home affairs.",help read make blush compunction unselfish pride excite have much tell ecstasy training appreciation hoary beauty prosaic prepare impression reverend old university make heart soul loyal loving son speak college whole university have right property look time elate content find sphere satisfied see happy renew friendship claim cousin man certain name know get ask return home affair 
8,"“Oh, I don’t know,” said Ethel. “He will not have my help.”",know say have help 
9,“Not let you help him!” exclaimed Norman.,let help exclaim 
10,"“No. He says he wants no girls,” said Ethel, laughing.",say want girl say laugh 
11,“Foolish fellow!” said Norman. “I wonder what sort of work he has made!”,foolish fellow say wonder sort work make 
12,"“Very funny, I should think,” said Ethel, “judging by the verses I could see.”",funny think say judge verse see 
13,"The little, pale, rough-haired Tom, in his perpetual coating of dust, softly crept into the room, as if he only wanted to elude observation; but Mary and Blanche were at once vociferating their news in his ears, though with little encouragement--he only shook them off abruptly, and would not answer when they required him to be glad.",little pale rough haired perpetual coating dust creep room want elude observation vociferate news ear little encouragement shake answer require glad 
14,"Norman stretched out his arm, intercepting him as he was making for his hiding-place behind Dr. May’s arm-chair.",stretch arm intercept make hiding place arm chair 
15,"“Come, August, how have things gone on?”",come thing go 
16,“Oh! I don’t know.”,know 
17,“What’s your place?”,place 
18,"“Thirteenth!” muttered Tom in his throat, and well he might, for two or three voices cried out that was too bad, and that it was all his own fault, for not accepting Ethel’s help. He took little heed, but crept to his corner without another word, and Mary knew she should be thumped if she should torment him there.",thirteenth mutter throat voice cry bad own fault accept help take little heed creep corner word know thump torment 
19,"Norman left him alone, but the coldness of the little brother for whom he had worked gave a greater chill to his pleasure than he could have supposed possible. He would rather have had some cordiality on Tom’s part, than all the congratulations that met him the next day.",leave coldness little brother work give great chill pleasure suppose possible have cordiality part congratulation meet next day 
20,"He could not rest contented while Tom continued to shrink from him, and he was the more uneasy when, on Saturday morning, no calls from Mary availed to find the little boy, and bring him to the usual reading and Catechism.",rest content continue shrink uneasy morning call avail find little boy bring usual reading catechism 
