id,paragraph,tokens
1,CHAPTER 14. THE DIVINING-ROD,divining rod 
2,"You have no idea how uncomfortable the house was on the day when we sought for gold with the divining-rod. It was like a spring-cleaning in the winter-time. All the carpets were up, because Father had told Eliza to make the place decent as there was a gentleman coming to dinner the next day. So she got in a charwoman, and they slopped water about, and left brooms and brushes on the stairs for people to tumble over. H. O. got a big bump on his head in that way, and when he said it was too bad, Eliza said he should keep in the nursery then, and not be where he’d no business. We bandaged his head with a towel, and then he stopped crying and played at being England’s wounded hero dying in the cockpit, while every man was doing his duty, as the hero had told them to, and Alice was Hardy, and I was the doctor, and the others were the crew. Playing at Hardy made us think of our own dear robber, and we wished he was there, and wondered if we should ever see him any more.",have idea uncomfortable house day seek gold divining rod spring cleaning winter time carpet tell make place decent be gentleman come dinner next day get charwoman sloppe water leave broom brush stair person tumble get big bump head way say bad say keep nursery would business bandage head towel stop cry play wound hero die cockpit man do duty hero tell doctor other crew play make think own dear robber wish wonder see more 
3,"We were rather astonished at Father’s having anyone to dinner, because now he never seems to think of anything but business. Before Mother died people often came to dinner, and Father’s business did not take up so much of his time and was not the bother it is now. And we used to see who could go furthest down in our nightgowns and get nice things to eat, without being seen, out of the dishes as they came out of the dining-room. Eliza can’t cook very nice things. She told Father she was a good plain cook, but he says it was a fancy portrait. We stayed in the nursery till the charwoman came in and told us to be off--she was going to make one job of it, and have our carpet up as well as all the others, now the man was here to beat them. It came up, and it was very dusty--and under it we found my threepenny-bit that I lost ages ago, which shows what Eliza is. H. O. had got tired of being the wounded hero, and Dicky was so tired of doing nothing that Dora said she knew he’d begin to tease Noel in a minute; then of course Dicky said he wasn’t going to tease anybody--he was going out to the Heath. He said he’d heard that nagging women drove a man from his home, and now he found it was quite true. Oswald always tries to be a peacemaker, so he told Dicky to shut up and not make an ass of himself. And Alice said, ‘Well, Dora began’--And Dora tossed her chin up and said it wasn’t any business of Oswald’s any way, and no one asked Alice’s opinion. So we all felt very uncomfortable till Noel said, ‘Don’t let’s quarrel about nothing. You know let dogs delight--and I made up another piece while you were talking--",astonished have dinner seem think business die person come dinner business take much time bother use see go nightgown get nice thing eat see dish come dining room cook nice thing tell good plain cook say fancy portrait stay nursery charwoman come tell go make job have carpet other man beat come dusty find threepenny bit lose age show get tired wound hero tired do say know begin tease minute course say go tease go say hear nagg woman drive man home find true try peacemaker tell shut make ass say begin toss chin say business way ask opinion feel uncomfortable say let quarrel know let dog delight make piece talk 
4,"    Quarrelling is an evil thing,     It fills with gall life’s cup;     For when once you begin     It takes such a long time to make it up.’",quarrelling evil thing fill gall life cup begin take long time make 
5,"We all laughed then and stopped jawing at each other. Noel is very funny with his poetry. But that piece happened to come out quite true. You begin to quarrel and then you can’t stop; often, long before the others are ready to cry and make it up, I see how silly it is, and I want to laugh; but it doesn’t do to say so--for it only makes the others crosser than they were before. I wonder why that is?",laugh stop jaw other funny poetry piece happen come true begin quarrel stop other ready cry make see silly want laugh do say make other crosser wonder 
6,"Alice said Noel ought to be poet laureate, and she actually went out in the cold and got some laurel leaves--the spotted kind--out of the garden, and Dora made a crown and we put it on him. He was quite pleased; but the leaves made a mess, and Eliza said, ‘Don’t.’ I believe that’s a word grown-ups use more than any other. Then suddenly Alice thought of that old idea of hers for finding treasure, and she said--‘Do let’s try the divining-rod.’",say poet laureate go cold get laurel leave spot kind garden make crown put pleased leave make mess say believe word grow up use more other think old idea find treasure say let try divining rod 
7,"So Oswald said, ‘Fair priestess, we do greatly desire to find gold beneath our land, therefore we pray thee practise with the divining-rod, and tell us where we can find it.’",say fair priestess desire find gold land pray practise divining rod tell find 
8,‘Do ye desire to fashion of it helms and hauberks?’ said Alice.,desire fashion helm hauberk say 
9,"‘Yes,’ said Noel; ‘and chains and ouches.’",say chain ouche 
10,"‘I bet you don’t know what an “ouch” is,’ said Dicky.",bet know ouch say 
