id,paragraph,tokens
1,CHAPTER X. The terrible secret.,x terrible secret 
2," When they first went to live at Three Chimneys, the children had talked a great deal about their Father, and had asked a great many questions about him, and what he was doing and where he was and when he would come home. Mother always answered their questions as well as she could. But as the time went on they grew to speak less of him. Bobbie had felt almost from the first that for some strange miserable reason these questions hurt Mother and made her sad. And little by little the others came to have this feeling, too, though they could not have put it into words.",go live child talk great deal father ask great many question do come mother answer question time go grow speak less feel first strange miserable reason question hurt make sad little little other come have feeling put word 
3,"One day, when Mother was working so hard that she could not leave off even for ten minutes, Bobbie carried up her tea to the big bare room that they called Mother’s workshop. It had hardly any furniture. Just a table and a chair and a rug. But always big pots of flowers on the window-sills and on the mantelpiece. The children saw to that. And from the three long uncurtained windows the beautiful stretch of meadow and moorland, the far violet of the hills, and the unchanging changefulness of cloud and sky.",day mother work leave minute carry tea big bare room call mother workshop have furniture table chair rug big pot flower window sill mantelpiece child see long uncurtained window beautiful stretch meadow moorland far violet hill unchanging changefulness cloud sky 
4,"“Here’s your tea, Mother-love,” said Bobbie; “do drink it while it’s hot.”",tea mother love say drink hot 
5,"Mother laid down her pen among the pages that were scattered all over the table, pages covered with her writing, which was almost as plain as print, and much prettier. She ran her hands into her hair, as if she were going to pull it out by handfuls.",mother lay pen page scatter table page cover writing plain print pretty run hand hair go pull handful 
6,"“Poor dear head,” said Bobbie, “does it ache?”",poor dear head say ache 
7,"“No--yes--not much,” said Mother. “Bobbie, do you think Peter and Phil are FORGETTING Father?”",much say mother think foreetting father 
8,"“NO,” said Bobbie, indignantly. “Why?”",say 
9,“You none of you ever speak of him now.”,speak 
10,Bobbie stood first on one leg and then on the other.,stand leg other 
11,"“We often talk about him when we’re by ourselves,” she said.",talk say 
12,"“But not to me,” said Mother. “Why?”",say mother 
13,Bobbie did not find it easy to say why.,find easy say 
14,“I--you--” she said and stopped. She went over to the window and looked out.,say stop go window look 
15,"“Bobbie, come here,” said her Mother, and Bobbie came.",come say mother come 
16,"“Now,” said Mother, putting her arm round Bobbie and laying her ruffled head against Bobbie’s shoulder, “try to tell me, dear.”",say put arm lay ruffle head shoulder try tell dear 
17,Bobbie fidgeted.,fidget 
18,“Tell Mother.”,tell mother 
19,"“Well, then,” said Bobbie, “I thought you were so unhappy about Daddy not being here, it made you worse when I talked about him. So I stopped doing it.”",say think unhappy make bad talk stop do 
20,“And the others?”,other 
21,"“I don’t know about the others,” said Bobbie. “I never said anything about THAT to them. But I expect they felt the same about it as me.”",know other say say expect feel same 
