id,paragraph,tokens
1,CHAPTER II. Peter’s coal-mine.,coal 
2," “What fun!” said Mother, in the dark, feeling for the matches on the table. “How frightened the poor mice were--I don’t believe they were rats at all.”",fun say dark feel match table frighten poor mouse believe rat 
3,"She struck a match and relighted the candle and everyone looked at each other by its winky, blinky light.",strike match relight candle look other winky blinky light 
4,"“Well,” she said, “you’ve often wanted something to happen and now it has. This is quite an adventure, isn’t it? I told Mrs. Viney to get us some bread and butter, and meat and things, and to have supper ready. I suppose she’s laid it in the dining-room. So let’s go and see.”",say want happen adventure tell get bread butter meat thing have supper ready suppose lay dining room let go see 
5,"The dining-room opened out of the kitchen. It looked much darker than the kitchen when they went in with the one candle. Because the kitchen was whitewashed, but the dining-room was dark wood from floor to ceiling, and across the ceiling there were heavy black beams. There was a muddled maze of dusty furniture--the breakfast-room furniture from the old home where they had lived all their lives. It seemed a very long time ago, and a very long way off.",dining room open kitchen look dark kitchen go candle kitchen whitewash dining room dark wood floor ceiling ceiling be heavy black beam be muddled maze dusty furniture breakfast room furniture old home live life seem long time long way 
6,"There was the table certainly, and there were chairs, but there was no supper.",be table be chair be supper 
7,"“Let’s look in the other rooms,” said Mother; and they looked. And in each room was the same kind of blundering half-arrangement of furniture, and fire-irons and crockery, and all sorts of odd things on the floor, but there was nothing to eat; even in the pantry there were only a rusty cake-tin and a broken plate with whitening mixed in it.",let look other room say mother look room same kind blunder half arrangement furniture fire iron crockery sort odd thing floor be eat pantry be rusty cake tin break plate whitening mix 
8,“What a horrid old woman!” said Mother; “she’s just walked off with the money and not got us anything to eat at all.”,horrid old woman say mother walk money get eat 
9,"“Then shan’t we have any supper at all?” asked Phyllis, dismayed, stepping back on to a soap-dish that cracked responsively.",have supper ask dismay step soap dish crack 
10,"“Oh, yes,” said Mother, “only it’ll mean unpacking one of those big cases that we put in the cellar. Phil, do mind where you’re walking to, there’s a dear. Peter, hold the light.”",say mother mean unpack big case put cellar do mind walk be dear hold light 
11,"The cellar door opened out of the kitchen. There were five wooden steps leading down. It wasn’t a proper cellar at all, the children thought, because its ceiling went up as high as the kitchen’s. A bacon-rack hung under its ceiling. There was wood in it, and coal. Also the big cases.",cellar door open kitchen be wooden step lead proper cellar child think ceiling go high kitchen bacon rack hang ceiling be wood coal big case 
12,"Peter held the candle, all on one side, while Mother tried to open the great packing-case. It was very securely nailed down.",hold candle side try open great packing case nail 
13,“Where’s the hammer?” asked Peter.,hammer ask 
14,"“That’s just it,” said Mother. “I’m afraid it’s inside the box. But there’s a coal-shovel--and there’s the kitchen poker.”",say mother afraid box be coal shovel be kitchen poker 
