id,paragraph,tokens
1,CHAPTER VI. RUBBED THE WRONG WAY.,rubbed wrong way 
2,"     ""For now and then there comes a day     When everything goes wrong.""",come day go wrong 
3," Griselda's cold _was_ much better by ""to-morrow morning."" In fact, I might almost say it was quite well.",cold _was_ good morning fact say 
4,"But Griselda herself did not feel quite well, and saying this reminds me that it is hardly sense to speak of a _cold_ being better or well--for a cold's being ""well"" means that it is not there at all, out of existence, in short, and if a thing is out of existence how can we say anything about it? Children, I feel quite in a hobble--I cannot get my mind straight about it--please think it over and give me your opinion. In the meantime, I will go on about Griselda.",feel say remind sense speak _cold_ good cold mean existence short thing existence say child feel hobble get mind think give opinion meantime go 
5,"She felt just a little ill--a sort of feeling that sometimes is rather nice, sometimes ""very extremely"" much the reverse! She felt in the humour for being petted, and having beef-tea, and jelly, and sponge cake with her tea, and for a day or two this was all very well. She _was_ petted, and she had lots of beef-tea, and jelly, and grapes, and sponge cakes, and everything nice, for her aunts, as you must have seen by this time, were really very, very kind to her in every way in which they understood how to be so.",feel little ill sort feeling nice reverse feel humour pett have beef tea jelly sponge cake tea day pett have lot beef tea jelly grape sponge cake nice aunt see time kind way understand 
6,"But after a few days of the continued petting, and the beef-tea and the jelly and all the rest of it, it occurred to Miss Grizzel, who had a good large bump of ""common sense,"" that it might be possible to overdo this sort of thing.",few day continue petting beef tea jelly rest occur have good large bump common sense possible overdo sort thing 
7,"""Tabitha,"" she said to her sister, when they were sitting together in the evening after Griselda had gone to bed, ""Tabitha, my dear, I think the child is quite well again now. It seems to me it would be well to send a note to good Mr. Kneebreeches, to say that she will be able to resume her studies the day after to-morrow.""",say sister sit evening go bed dear think child seem well send note good say able resume study day 
8,"""The day after to-morrow,"" repeated Miss Tabitha. ""The day after to-morrow--to say that she will be able to resume her studies the day after to-morrow--oh yes, certainly. It would be very well to send a note to good Mr. Kneebreeches, my dear Grizzel.""",day repeat day say able resume study day well send note good dear 
9,"""I thought you would agree with me,"" said Miss Grizzel, with a sigh of relief (as if poor Miss Tabitha during all the last half-century had ever ventured to do anything else), getting up to fetch her writing materials as she spoke. ""It is such a satisfaction to consult together about what we do. I was only a little afraid of being hard upon the child, but as you agree with me, I have no longer any misgiving.""",think agree say sigh relief poor last half century venture do else get fetch writing material speak satisfaction consult do little afraid hard child agree have misgiving 
10,"""Any misgiving, oh dear, no!"" said Miss Tabitha. ""You have no reason for any misgiving, I am sure, my dear Grizzel.""",misgiving dear say have reason misgiving sure dear 
11,"So the note was written and despatched, and the next morning when, about twelve o'clock, Griselda made her appearance in the little drawing-room where her aunts usually sat, looking, it must be confessed, very plump and rosy for an invalid, Miss Grizzel broached the subject.",note write despatch next morning o'clock make appearance little draw room aunt sit look confess plump rosy invalid broach subject 
12,"""I have written to request Mr. Kneebreeches to resume his instructions to-morrow,"" she said quietly. ""I think you are quite well again now, so Dorcas must wake you at your usual hour.""",write request resume instruction say think wake usual hour 
