id,paragraph,tokens
1,CHAPTER XVIII.,
2," ""Edward,"" said Edith, ""scold Pablo; he has been ill-treating my poor cat; he is a cruel boy.""",say scold ill treat poor cat cruel boy 
3,Pablo laughed.,laugh 
4,"""See, Edward, he's laughing; put him in the pitfall again, and let him stay there till he says he's sorry.""",see laugh put pitfall let stay say sorry 
5,"""I very sorry now, Missy Edith--but cat bite me,"" said Pablo.",sorry cat bite say 
6,"""Well, if pussy did, it didn't hurt you much; and what did I tell you this morning out of the Bible?--that you must forgive them who behave ill to you.""",pussy hurt much tell morning forgive behave ill 
7,"""Yes, Missy Edith, you tell me all that, and so I do; I forgive pussy 'cause she bite me, but I kick her for it.""",tell forgive pussy bite kick 
8,"""That's not forgiveness, is it, Edward? You should have forgiven it at once, and not kicked it at all.""",forgiveness forgive kick 
9,"""Miss Edith, when pussy bite me, pussy hurt me, make me angry, and I give her a kick; then I think what you tell me, and I do as you tell me. I forgive pussy with all my heart.""",pussy bite pussy hurt make angry give kick think tell tell forgive pussy heart 
10,"""I think you must forgive Pablo, Edith,"" said Edward, ""if it is only to set him a good example.""",think forgive say set good example 
11,"""Well, I will this time; but if he kicks pussy again he must be put in the pitfall--mind that, Pablo.""",time kick pussy put pitfall mind 
12,"""Yes, Missy Edith, I go into pitfall, and then you cry, and ask Master Edward to take me out. When you have me put in pitfall, then you not good Christian, 'cause you not forgive; when you cry and take me out, then you good Christian once more.""",go pitfall cry ask take have put pitfall good forgive cry take good more 
13,"By this conversation it will appear to the reader that they had been trying to impress Pablo with the principles of the Christian religion--and such was the case; Edith having been one of the most active in the endeavor, although very young for a missionary. However, Alice and Humphrey had been more successful, and Pablo was now beginning to comprehend what they had attempted to instill, and was really progressing dayly.",conversation appear reader try impress principle christian religion such case active endeavor young missionary successful begin comprehend attempt instill progress 
14,"Edward remained at the cottage, expecting to bear some message from the intendant. He was right in his conjecture, for, on the third day, Oswald Partridge came over to say that the intendant would be happy to see him, if he could make it convenient to go over; which Edward assented to do on the following day. Oswald had ridden over on a pony; Edward arranged to take Billy and return with him. They started early the next morning, and Edward asked Oswald if he knew why the intendant had sent for him.",remain cottage expect bear message intendant right conjecture third day come say intendant happy see make convenient go assent do follow day ride pony arrange take return start next morning ask know intendant send 
15,"""Not exactly,"" replied Oswald; ""but I think, from what I heard Miss Patience say, it is to offer you some situation, if you could be prevailed upon to accept it.""",reply think hear say offer situation prevail accept 
16,"""Very true,"" replied Edward; ""he offers me the post of secretary. What do you think?""",true reply offer post secretary think 
17,"""Why, sir, I think I would accept it; at all events, I would take it on trial--there can be no harm done. If you do not like it, you can only go back to the cottage again. One thing I am sure of, which is, that Master Heatherstone will make it as pleasant to you as he can, for he is most anxious to serve you.""",sir think accept event take trial be harm do like go cottage thing sure make pleasant anxious serve 
18,"""That I really believe,"" replied Edward; ""and I have pretty well made up my mind to accept the office. It is a post of confidence, and I shall know all that is going on, which I can not do while I am secluded in the forest; and, depend upon it, we shall have stirring news.""",believe reply make mind accept office post confidence know go do secluded forest depend have stir news 
19,"""I suppose you think that the king will come over,"" replied Oswald.",suppose think king come reply 
20,"""I feel certain of it, Oswald; and that is the reason why I want to be where I can know all that is going on.""",feel certain reason want know go 
21,"""Well, sir, it is my opinion that the king will come over, as well as yours; yet I think at present he stands but a poor chance; but Master Heatherstone knows more on that score than any one, I should think; but he is very close.""",sir opinion king come think present stand poor chance know more score one think close 
22,"The conversation then changed, and, after a ride of eight hours, they arrived at the intendant's house. Edward gave Billy into Oswald's charge, and knocked at the door. Phoebe let him in, and asked him into the sitting-room, where he found the intendant alone.",conversation change ride hour arrive intendant house give charge knock door let ask sitting room find intendant 
23,"""Edward Armitage, I am glad to see you, and shall be still more so if I find that you have made up your mind to accept my proposition. What is your reply?""",glad see find make mind accept proposition reply 
24,"""I am very thankful to you for the offer, sir,"" replied Edward, ""and will accept it if you think that I am fitting for it, and if I find that I am equal to it; I can but give it a trial, and leave if I find it too arduous or too irksome.""",thankful offer sir reply accept think fitting find equal give trial leave find arduous irksome 
25,"""Too arduous it shall not be--that shall be my concern; and too irksome I hope you will not find it. My letters are not so many but that I could answer them myself, were it not that my eyes are getting weak, and I wish to save them as much as possible. You will therefore have to write chiefly what I shall dictate; but it is not only for that I require a person that I can confide in. I very often shall send you to London instead of going myself, and to that I presume you will have no objection!""",arduous concern irksome hope find letter many answer eye get weak wish save possible have write dictate require person confide send go presume have objection 
26,"""Certainly none, sir.""",sir 
27,"""Well, then, it is no use saying any more just now; you will have a chamber in this house, and you will live with me, and at my table altogether. Neither shall I say any thing just now about remuneration, as I am convinced that you will be satisfied. All that I require now is, to know the day that you will come, that every thing may be ready.""",use say have chamber house live table say thing remuneration convinced satisfy require know day come thing ready 
28,"""I suppose, sir, I must change my attire?"" replied Edward, looking at his forester's dress; ""that will hardly accord with the office of secretary.""",suppose sir change attire reply look forester dress accord office secretary 
29,"""I agree with you that it will be better to keep that dress for your forest excursions, as I presume you will not altogether abandon them,"" replied the intendant. ""You can provide yourself with a suit at Lymington. I will furnish you the means.""",agree good keep dress forest excursion presume abandon reply intendant provide suit furnish means 
30,"""I thank you, sir, I have means, much more than sufficient,"" replied Edward, ""although not quite so wealthy as little Clara appeared to be.""",thank sir have means more sufficient reply wealthy little appear 
31,"""Wealthy, indeed!"" replied the intendant. ""I had no idea that poor Ratcliffe possessed so much ready money and jewels. Well, then, this is Wednesday; can you come over next Monday?""",wealthy reply intendant have idea poor possess much ready money jewel come next 
32,"""Yes, sir,"" replied Edward; ""I see no reason to the contrary.""",sir reply see reason contrary 
33,"""Well, then, that is settled, and I suppose you would like to see your accommodation. Patience and Clara are in the next room. You can join them, and you will make my daughter very happy by telling her that you are to become a resident with us. You will, of course, dine with us to-day, and sleep here to-night.""",settle suppose like see accommodation patience next room join make daughter happy tell become resident course dine day sleep night 
34,"Mr. Heatherstone then opened the door, and saying to his daughter Patience, ""My dear, I leave you to entertain Edward Armitage till dinner time,"" he ushered Edward in, and closed the door again. Clara ran up to Edward as soon as he went in, and having kissed him, Edward then took Patience's offered hand.",open door say daughter dear leave entertain dinner time usher close door run go kiss take offer hand 
35,"""Then you have consented?"" said Patience, inquiringly.",consent say patience 
36,"""Yes, I could not refuse such kindness,"" replied Edward.",refuse such kindness reply 
37,"""And when do you come?""",come 
