id,paragraph,tokens
1,CHAPTER II. A RESCUE.,rescue 
2," The whole of the startling scene of the abduction of the Earl of Evesham's daughter occupied but a few seconds. Cuthbert was so astounded at the sudden calamity that he remained rooted to the ground at the spot where, fortunately for himself, unnoticed by the assailants, he had stood when they first burst from their concealment.",whole startling scene abduction daughter occupy few second astound sudden calamity remain root ground spot assailant stand burst concealment 
3,For a short time he hesitated as to the course he should take.,short time hesitate course take 
4,"The men-at-arms who remained in the castle were scarce strong enough to rescue the child, whose captors would no doubt be reinforced by a far stronger party lurking near.",man arm remain castle scarce strong rescue child captor reinforce strong party lurk 
5,"The main body of Sir Walter's followers were deep in the recesses of the forest, and this lay altogether out of the line for Wortham, and there would be no chance whatever of bringing them up in time to cut off the marauders on their way back.",main body follower deep recesse forest lay line be chance bring time cut marauder way 
6,"There remained only the outlaws, who by this time would be in Langholm Forest, perhaps within a mile or two of the castle itself.",remain outlaw time mile castle 
7,"The road by which the horsemen would travel would be far longer than the direct line across country, and he resolved at once to strain every nerve to reach his friends in time to get them to interpose between the captors of the Lady Margaret and their stronghold.",road horsemen travel long direct line country resolve strain nerve reach friend time get interpose captor stronghold 
8,"For an instant he hesitated whether to run back to Erstwood to get a horse; but he decided that it would be as quick to go on foot, and far easier so to find the outlaws.",instant hesitate run get horse decide quick go foot easy find outlaw 
9,"These thoughts occupied but a few moments, and he at once started at the top of his speed for his long run across the country.",thought occupy few moment start top speed long run country 
10,"Had Cuthbert been running in a race of hare and hound, he would assuredly have borne away the prize from most boys of his age. At headlong pace he made across the country, every foot of which, as far as the edge of Langholm Chase, he knew by heart.",run race hare hound borne prize most boy age headlong pace make country foot edge know heart 
11,"The distance to the woods was some twelve miles, and in an hour and a half from the moment of his starting Cuthbert was deep within its shades. Where he would be likely to find the outlaws he knew not; and, putting a whistle to his lips, he shrilly blew the signal, which would, he knew, be recognized by any of the band within hearing.",distance wood mile hour half moment starting deep shade likely find outlaw know put whistle lip blow signal know recognize band hearing 
12,"He thought that he heard an answer, but was not certain, and again dashed forward, almost as speedily as if he had but just started.",think hear answer certain dash have start 
13,Five minutes later a man stood in the glade up which he was running. He recognized him at once as one of Cnut's party.,minute man stand glade run recognize party 
14,"""Where are the band?"" he gasped.",band gasp 
15,"""Half a mile or so to the right,"" replied the man.",mile right reply man 
16,"Guided by the man, Cuthbert ran at full speed, till, panting and scarce able to speak, he arrived at the spot where Cnut's band were gathered.",guided man run full speed pant scarce able speak arrive spot band gather 
17,"In a few words he told them what had happened, and although they had just been chased by the father of the captured child, there was not a moment of hesitation in promising their aid to rescue her from a man whom they regarded as a far more bitter enemy, both of themselves and their race.",few word tell happen chase father capture child be moment hesitation promise aid rescue man regard bitter enemy race 
18,"""I fear we shall be too late to cut them off,"" Cnut said, ""they have so long a start; but at least we will waste no time in gossiping.""",fear late cut say have long start least waste time gossipe 
19,"Winding a horn to call together some of the members of the band who had scattered, and leaving one at the meeting-place to give instructions to the rest, Cnut, followed by those assembled there, went off at a swinging trot through the glades towards Wortham Castle.",wind horn call member band scatter leave meeting place give instruction rest follow assemble go swing trot glade 
20,"After a rapid calculation of distances, and allowing for the fact that the baron's men--knowing that Sir Walter's retainers and friends were all deep in the forest, and even if they heard of the outrage could not be on their traces for hours--would take matters quietly, Cnut concluded that they had arrived in time.",rapid calculation distance allow fact baron men-- know retainer friend deep forest hear outrage trace hour take matter conclude arrive time 
21,"Turning off, they made their way along the edge of the wood to the point where the road from Evesham ran through the forest.",turn make way edge wood point road run forest 
22,Scarcely had the party reached this point when they heard a faint clatter of steel.,have party reach point hear faint clatter steel 
23,"""Here they come!"" exclaimed Cuthbert.",come exclaim 
24,"Cnut gave rapid directions, and the band took up their posts behind the trees, on either side of the path.",give rapid direction band take post tree side path 
25,"""Remember,"" Cnut said, ""above all things be careful not to hit the child, but pierce the horse on which she is riding. The instant he falls, rush forward. We must trust to surprise to give us the victory.""",remember say thing careful hit child pierce horse ride instant fall rush trust surprise give victory 
26,"Three minutes later the head of a band of horsemen was seen through the trees. They were some thirty in number, and, closely grouped as they were together, the watchers behind the trees could not see the form of the child carried in their midst.",minute head band horsemen see tree number group watcher tree see form child carry midst 
