id,paragraph,tokens
1,CHAPTER I.,
2," The wooded banks of Richmond were in all the soft green of early spring, when they were first seen by Leila. A few months had passed; the trees were now half stripped of their leaves, and the autumn tints were fast fading into sombre gray as she a second time caught sight of its wooded heights; but how different were now her feelings, how much more beautiful did the whole scene appear to her with Selina by her side! Selina was spring, summer, sunshine, and all to Leila, and she had not a sigh to give to the falling leaves or the moaning wind.",wooded bank soft green early spring see few month pass tree half stripp leave autumn tint fast fade sombre gray second time catch sight wooded height different feeling beautiful whole scene appear side spring summer sunshine have sigh give falling leave moan wind 
3,"As the carriage drew up before the same low, picturesque-looking house, which she had before visited, Matilda and Alfred (who with their papa and mamma had preceded them but a few minutes) stood holding the house-door open, ready to give them welcome. Little Alfred bustled out to assist in letting down the steps, and Matilda, in her eagerness to help them to alight, had well nigh brought them to the ground.",carriage draw same low picturesque look house visit papa mamma precede few minute stand hold house door open ready give welcome little bustle assist let step eagerness help alight bring ground 
4,"“Softly, softly,” Mr. Howard exclaimed, as he endeavoured to catch hold of Leila’s frock; but Matilda had succeeded in extricating both the little girls from the carriage.",exclaim endeavour catch hold frock succeed extricate little girl carriage 
5,"“Oh, what a day of joy!” she cried; “Cousin Leila still to be with us for a whole month, and Selina as able to talk to her now as I am; Selina, do you remember when you went away?”",day joy cry cousin whole month able talk remember go 
6,"Selina did remember: she coloured, her eyes filled with tears, and throwing her arms first round her sister’s neck, and then round Leila’s, she darted from their side.",remember coloured eye fill tear throw arm sister neck dart side 
7,“Why does she do that? where has she gone?” Leila anxiously inquired.,do go inquire 
8,"“I think I know,” Matilda answered; and pointing to a door on the opposite side of the passage, she flew back to the carriage to assist in getting out the parcels.",think know answer point door opposite side passage fly carriage assist get parcel 
9,"Leila crossed the passage, and softly opened the door; Selina was on her knees by the side of her little bed; she timidly advanced, and lifting the white muslin curtain which partly concealed Selina’s slight figure, she knelt by her side. As the two little girls rose from their knees, their eyes met eyes so full of gratitude to heaven, as almost made Selina’s half-whispered explanation, “Leila, I could not wait till night, unnecessary;” “and now,” she continued, “I must go to dear mamma.”",cross passage open door knee side little bed advance lift white muslin curtain conceal slight figure knolt side little girl rise knee eye meet eye full gratitude heaven make half whisper explanation wait night unnecessary continue go dear mamma 
10,"When Selina returned soon after, she found Leila and Matilda, assisted by Amy, arranging the smaller parcels, and carrying them to the different rooms. Matilda looked eagerly in Selina’s eyes.",return find assist arrange small parcel carry different room look eye 
11,"“I see what you have been doing,” she said, reproachfully: “but I think it is I that should cry: when we were here before, I had to speak both for you and myself. Oh, it was so nice; no, no, Selina, I don’t mean that, I don’t indeed; I am so glad you can speak, oh, so very glad; I said it only to make you laugh, and now I am near crying myself, but I won’t; this is not a day to weep, the very happiest day of all our lives. Come, let us go and visit the school-room; not to say lessons, you know, but just to enjoy ourselves.”",see do say think cry have speak nice mean glad speak glad say make laugh cry day weep happy day life come let go visit school room say lesson know enjoy 
12,"“Yes, that will be an excellent plan,” Leila answered; “and perhaps in the bread-basket we shall still find the head of the doll, which would have been so pretty a doll for my Sally, if it had not been so hardly dealt with.”",excellent plan answer bread basket find head doll doll deal 
13,"Matilda laughed; “How funny you are,” she said, turning to Leila, and passing her arm round her waist; “you have put away my sorrow in a minute.”",laugh funny say turn pass arm waist put sorrow minute 
14,The three little girls proceeded to the school-room.,little girl proceed school room 
15,"“How very nice it looks!” Leila exclaimed; “how bright, how cheerful-looking; so different from what it was before.”",nice look exclaim bright cheerful look different 
16,"“And were you very melancholy when you were here before, and did not find us?” Matilda inquired.",melancholy find inquire 
17,"“Oh, so melancholy when I saw the flowerpots,” Leila answered; “and I cried so when I saw the paper with ‘Custom commonly makes things easy.’ Yes, ‘Custom commonly’ was the worst of all.”",melancholy see flowerpot answer cry see paper custom make thing easy custom bad 
18,"“But that is all over now,” Matilda observed; “so we need not speak about it, for now we are all three as happy as can be; don’t you think so, Selina?”",observe speak happy think 
19,"“Indeed I do, Matilda; but it is such a deep joy I cannot find words to utter it; it does not make me merry, but do not think it is because I am sad. If you are happy and think it a joyful day, what must it be to me? I had given up all hope of ever being able to speak again; I was telling Leila so that very day, and making her promise not to pray for it any more. Then so many changes have come upon me. When I saw Leila on the ground, when I thought her dead,--oh, I must not think of it; and when she opened her eyes again, and said, ‘Who spoke? what has happened?’ and when she knew God had opened my lips, what a moment that was! Leila’s joy, and my joy too, and to be able to tell her how much I loved her. You do not know how I used to struggle before, and what it was for me not to be able to speak.”",deep joy find word utter make merry think sad happy think joyful day give hope able speak tell day make promise pray more many change come see ground think dead think open eye say speak happen know open lip moment joy joy able tell much love know use struggle able speak 
20,"“Indeed I do know very well,” Matilda answered; “for when mamma often says to me, ‘Matilda, I must beg you to be silent, you distract my head,’ I am more anxious to speak than ever; and so vexed, I would rather she had given me a good slap.”",know answer mamma say beg silent distract head anxious speak vexed give good slap 
21,"“A good _slap_!” Leila exclaimed. “Oh, Matilda, if my papa were ever to slap me, I would--” she covered her face with her hands and shuddered.",good _slap_ exclaim papa slap cover face hand shudder 
22,"“What would you do?” Matilda anxiously inquired, as she pulled down Leila’s hands, and tried to get a sight of her face.",do inquire pull hand try get sight face 
23,"“I would die,” Leila answered, in a voice so low that the words were scarcely audible.",die answer voice low word audible 
24,"But Matilda caught them. “Oh dear,” she cried, “how I have shocked you; what a shocked face you have; well, I am always saying something wrong, and I dare say I shall never be better; for these kind of things come out before I know what I am saying. Selina, do you think it was so very wrong, and was Leila right to say she would----? You know what I mean. You always tell me we should take trials patiently.”",catch cry shock shocked face have say wrong say good kind thing come know say think wrong right say know mean tell take trial 
