id,paragraph,tokens
1,CHAPTER XIX. THE GOLDEN CITY.,xix golden 
2," Tony lay there in the dark, overwhelmed by his unusual terror and sorrow, until he heard the voice of old Oliver calling his name feebly. He hurried to him, and found him still beside the bed where Dolly was lying. He had taken off most of her clothes, and put her white nightgown over the rest, that she might sleep warmly in them all the night, for her little hands and feet felt very chilly to his touch. The fire had gone out while they were away, and the grate looked very black and cheerless. The room was in great disorder, just as they had left it, and the gas, which was burning high, cast a cruel glare upon it all. But Tony saw nothing except the dear face of Dolly, resting on one check upon the pillow, with her curly hair tossed about it in confusion, and her open eyes gathering a strange film. Beppo had made his way to her side, and pushed his head under her lifeless little hand, which tried to pat it now and then. Old Oliver was sitting on the bedstead, his eyes fastened upon her, and his whole body trembled violently. Tony sank down upon his knees, and flung his arm over Dolly, as if to save her from the unseen power which threatened to take her away from them.",lay dark overwhelm unusual terror sorrow hear voice old call name hurry find bed lie take most clothes put white nightgown rest sleep night little hand foot feel chilly touch fire go grate look black cheerless room great disorder leave gas burn high cast cruel glare see dear face rest check pillow curly hair toss confusion open eye gather strange film make way side push head lifeless little hand try pat old sit bedstead eye fasten whole body tremble sink knee flung arm save unseen power threaten take 
3,"""Don't ky, gan-pa,"" she said, softly; ""don't ky more than a minute. Nor Tony. Are I going to die, gan-pa?""",say more minute go die 
4,"""Yes, my little love,"" cried old Oliver, moaning as he said it.",little love cry old moan say 
5,"""Where are I going to?"" asked Dolly, very faintly.",go ask 
6,"""You're going to see my Lord and Master,"" he said; ""him as loves little children so, and carries them in his arms, and never lets them be sorrowful or ill or die again.""",go see master say love little child carry arm let sorrowful ill die 
7,"""Does he live in a bootiful place?"" she asked, again.",live bootiful place ask 
8,"""It's a more beautiful place than I can tell,"" answered old Oliver. ""The Lord Jesus gives them light brighter than the sun; and the streets are all of gold, and there are many little children there, who always see the face of their Father.""",beautiful place tell answer old give light bright sun street gold be many little child see face father 
9,"""Dolly's going rere,"" said the little child, solemnly.",go say little child 
10,"She smiled for a minute or two, holding Beppo's ear between her failing fingers, and playing with it. Tony's eyes were dim with tears, yet he could see her clear face clearly through them. What could he do? Was there no one to help?",smile minute hold ear fail finger play eye dim tear see clear face do be help 
11,"""Master, master!"" he cried. ""If the Lord Jesus is here he can save her. Ask him, master.""",master master cry save ask master 
12,"But old Oliver paid no heed to him. For the child who was passing away from him he was all eye and ear, watching and listening as keenly as in his best and strongest days; but he was blind and deaf to everything else around him. Tony's voice could not reach his brain.",old pay heed child pass eye ear watch listen good strong day blind deaf else voice reach brain 
13,"""Will gan-pa come rere?"" whispered the failing and faltering voice of Dolly.",gan pa come whisper fail falter voice 
14,"""Very soon,"" he answered; a radiant smile coming to his face, which made her smile as her eyes caught the glory of it. ""Very, very soon, my little love. You'll be there to meet me when I come.""",answer radiant smile come face make smile eye catch glory little love meet come 
