id,paragraph,tokens
1,CHAPTER X. Little Meg as Charwoman,little 
2,"Meg and her children did not fail to make their appearance the next morning at Mrs Blossom's shop, where she welcomed them heartily, and made them comfortable again by the kitchen fire.  When they were well warmed, and had finished some bread, and some coffee which had been kept hot for them, Mrs Blossom put on a serious business air.",child fail make appearance next morning shop welcome make comfortable kitchen fire warm finish bread coffee keep hot put serious business air 
3,"'Mr George and me have talked you over,' she said, 'and he's agreed to something.  I can't do my duty by him as I should wish, you know why; and I want a little maid to help me.'",talk say agree do duty wish know want little maid help 
4,"'Oh, if you please,' faltered little Meg, 'I couldn't leave our attic. I promised mother I wouldn't go away till father comes home.  Don't be angry, please.'",falter little leave attic promise mother go father come angry 
5,"'I'm not angry, child,' continued Mrs Blossom.  'I only want a little maid to come mornings, and go away nights, like a char-woman.'",angry child continue want little maid come morning go night char woman 
6,"'Mother used to go charing sometimes,' remarked Meg.",mother use go chare remark 
7,"'I'm not a rich woman,' resumed Mrs Blossom, 'and Mr George has his old father to keep, as lives down in my own village, and I know him well; so we can't give great wages.  I'd give you a half-quartern loaf a day, and Mr George threepence for the present, while it's winter.  Would that suit your views?'",rich woman resume have old father keep live own village know give great wage give half quartern loaf day threepence present winter suit view 
8,"'What could I do with Robbie and baby?' asked Meg, with an air of perplexed thought.",do ask air perplex thought 
9,'Couldn't you leave 'em with a neighbour?' suggested Mrs Blossom.,leave neighbour suggest 
10,"Meg pondered deeply for a while.  Kitty had told her the night before that she had got some sailors' shirts to sew, and would stay at home to make them.  She could trust Robin and the baby with Kitty, and instead of lighting a fire in her own attic she could give her the coals, and so save her fuel, as part payment for taking charge of the children. Yet Meg felt a little sad at the idea of leaving them for so long a time, and seeing so little of them each day, and she knew they would miss her sorely.  But nothing else could be done, and she accepted Mrs Blossom's offer thankfully.",ponder while tell night get sailor shirt sew stay home make trust baby light fire own attic give coal save fuel part payment take charge child feel little sad idea leave time see little day know miss else do accept offer 
11,"'You needn't be here afore nine o' the morning,' said Mrs Blossom; 'it's too early for Posy to be passing by; and you can go away again as soon as it's dark in the evening.  You mustn't get any breakfast, you know, because that's in our bargain; and I'd never grudge you a meal's meat for the children either, bless 'em!  They shall come and have a good tea with us sometimes, they shall--specially on Sundays, when Mr George is at home; and if you'd only got your clothes out o' pawn, we'd all go to church together.  But we'll see, we'll see.'",morning say early pass go dark evening get breakfast know bargain grudge meal meat child bless come have good tea home get clothes pawn go church see see 
