id,paragraph,tokens
1,CHAPTER 5. SAWDUST AND SIN,chapter sawdust sin 
2,"A belt of rhododendrons grew close down to one side of our pond; and along the edge of it many things flourished rankly. If you crept through the undergrowth and crouched by the water’s rim, it was easy--if your imagination were in healthy working order--to transport yourself in a trice to the heart of a tropical forest. Overhead the monkeys chattered, parrots flashed from bough to bough, strange large blossoms shone around you, and the push and rustle of great beasts moving unseen thrilled you deliciously. And if you lay down with your nose an inch or two from the water, it was not long ere the old sense of proportion vanished clean away. The glittering insects that darted to and fro on its surface became sea-monsters dire, the gnats that hung above them swelled to albatrosses, and the pond itself stretched out into a vast inland sea, whereon a navy might ride secure, and whence at any moment the hairy scalp of a sea serpent might be seen to emerge.",belt rhododendron grow side pond edge many thing flourish creep undergrowth crouch water rim easy imagination healthy working order transport trice heart tropical forest overhead monkey chatter parrot flash bough bough strange large blossom shine push rustle great beast move unseen thrill lay nose inch water long old sense proportion vanish clean glitter insect dart for surface become sea monster dire gnat hang swell albatross pond stretch vast inland sea navy ride secure moment hairy scalp sea serpent see emerge 
3,"It is impossible, however, to play at tropical forests properly, when homely accents of the human voice intrude; and all my hopes of seeing a tiger seized by a crocodile while drinking (vide picture-books, passim) vanished abruptly, and earth resumed her old dimensions, when the sound of Charlotte’s prattle somewhere hard by broke in on my primeval seclusion. Looking out from the bushes, I saw her trotting towards an open space of lawn the other side the pond, chattering to herself in her accustomed fashion, a doll tucked under either arm, and her brow knit with care. Propping up her double burden against a friendly stump, she sat down in front of them, as full of worry and anxiety as a Chancellor on a Budget night.",impossible play tropical forest homely accent human voice intrude hope see tiger seize crocodile drink vide picture book passim vanish earth resume old dimension sound prattle break primeval seclusion look bush see trot open space lawn other side pond chatter accustom fashion doll tuck arm brow knit care propp double burden friendly stump sit front full worry anxiety chancellor budget night 
4,"Her victims, who stared resignedly in front of them, were recognisable as Jerry and Rosa. Jerry hailed from far Japan: his hair was straight and black; his one garment cotton, of a simple blue; and his reputation was distinctly bad. Jerome was his proper name, from his supposed likeness to the holy man who hung in a print on the staircase; though a shaven crown was the only thing in common ‘twixt Western saint and Eastern sinner. Rosa was typical British, from her flaxen poll to the stout calves she displayed so liberally, and in character she was of the blameless order of those who have not yet been found out.",victim stare front recognisable hail hair straight black garment cotton simple blue reputation bad proper name suppose likeness holy man hang print staircase shaven crown only thing common twixt western saint eastern sinner typical british flaxen poll stout calve display character blameless order find 
5,"I suspected Jerry from the first; there was a latent devilry in his slant eyes as he sat there moodily, and knowing what he was capable of I scented trouble in store for Charlotte. Rosa I was not so sure about; she sat demurely and upright, and looked far away into the tree-tops in a visionary, world-forgetting sort of way; yet the prim purse of her mouth was somewhat overdone, and her eyes glittered unnaturally.",suspect first be latent devilry slant eye sit know capable scent trouble store sure sit upright look tree top visionary world forget sort way prim purse mouth overdo eye glitter 
6,"“Now, I’m going to begin where I left off,” said Charlotte, regardless of stops, and thumping the turf with her fist excitedly: “and you must pay attention, ‘cos this is a treat, to have a story told you before you’re put to bed. Well, so the White Rabbit scuttled off down the passage and Alice hoped he’d come back ‘cos he had a waistcoat on and her flamingo flew up a tree--but we haven’t got to that part yet--you must wait a minute, and--where had I got to?”",go begin leave say stop thump turf fist pay attention treat have story tell put bed white scuttle passage hope come have waistcoat flamingo fly tree get part wait minute get 
7,"Jerry only remained passive until Charlotte had got well under way, and then began to heel over quietly in Rosa’s direction. His head fell on her plump shoulder, causing her to start nervously.",remain passive get way begin heel direction head fall plump shoulder cause start 
8,"Charlotte seized and shook him with vigour, “O Jerry,” she cried piteously, “if you’re not going to be good, how ever shall I tell you my story?”",seize shake vigour cry go good tell story 
9,"Jerry’s face was injured innocence itself. “Blame if you like, Madam,”  he seemed to say, “the eternal laws of gravitation, but not a helpless puppet, who is also an orphan and a stranger in the land.”",face injure innocence blame like seem say eternal law gravitation helpless puppet orphan stranger land 
10,"“Now we’ll go on,” began Charlotte once more. “So she got into the garden at last--I’ve left out a lot, but you won’t care, I’ll tell you some other time--and they were all playing croquet, and that’s where the flamingo comes in, and the Queen shouted out, ‘Off with her head!’”",go begin more get garden last leave lot care tell other time play croquet flamingo come shout head 
