id,paragraph,tokens
1,BOOK 9. _THE PLUSH USURPER_,plush usurper_ 
2, THERE was a knock at the King’s study door. The King looked up from his plans for the new municipal washhouses and sighed; for that was the twenty-seventh knock that had come to his door since breakfast.,knock study door look plan new municipal washhouse sigh seventh knock come door breakfast 
3,"“Come in,” said the King, wearily.",come say 
4,"And the Lord Chief Good-doer came in. He wore a white gown and carried a white wand. If you had been there you would have noticed how clean the King’s study looked. All the books were bound in white vellum, and the floor was covered with white matting, and the window curtains were of white silk. Of course, it would not be right for every one to have such things, even if we were all kings because it would make such a lot of work for the servants. But this king, whose name was Alban, had an excellent housekeeper. She did all the cooking and cleaned everything by white magic, which is better even than _nettoyage-à-sec_ (if you know what that is), and only took the good lady five minutes every morning.",chief doer come wear white gown carry white wand notice clean study look book bind white vellum floor cover white matting window curtain white silk course right one have such thing king make lot work servant king name have excellent housekeeper do cooking clean white magic good sec_ know take good lady minute morning 
5,"“I am extremely sorry to disturb your Majesty,” said the Lord Chief Good-doer, “but your Majesty’s long-lost brother Negretti has called in from the Golden Indies, and he says he can’t stay more than half an hour.”",sorry disturb say chief long lose brother call golden say stay more hour 
6,"The King jumped up, knocking over the white wood table where the White Books were. (We call them Blue Books in England, but the insides are just as dull whatever colour you put outside.)",jump knock white wood table white call blue inside dull colour put 
7,"“My dear brother! I haven’t seen him since we were boys together,” he cried, and ran out to meet him, tucking up his royal white velvet robes to run the quicker down the cool marble corridors.",dear brother see boy cry run meet tuck royal white velvet robe run quick cool marble corridor 
8,"At the front door of the Palace was the King’s brother just getting off his elephant. He was a brown and yellow brother, withered and shrivelled like a very old apple, and dressed in a suite of plush of a bright orange, sown thick with emeralds. All the white marble terrace in front of the Palace was crowded with the retinue of the new arrival. Slaves of all colours—black, brown, yellow, and cream colour, dressed in all sorts of bright hues, scarlet and blue and purple and orange, with rubies and sapphires and amethysts and topazes sewn thickly on them, so that the eye could hardly bear the glow and glitter of them as they shone in the sunlight on the terrace.",front door brother get elephant brown yellow brother wither shrivell old apple dress suite plush bright orange sow thick emerald white marble terrace front crowd retinue new arrival slave colour black brown yellow cream colour dress sort bright hue scarlet blue purple orange ruby sapphire amethyst topaze sew eye bear glow glitter shine sunlight terrace 
9,"“Welcome, welcome!” King Alban cried, and kissed his brother on both cheeks, as is the fashion in Albanatolia and in many other civilised lands. Then, still holding him by both hands, he led him into the Palace. The jewelled gorgeous retinue followed him in, and the head parlour-maid shut the front door and put the chain up, because she knew it to be more than possible that a few odd rubies and sapphires and things would drop off the retinue on to the floor, and she thought any such little odds and ends might as well go into her dust-pan, when she swept up after lunch, as into the pockets of any poor people who might look in during the afternoon to ask the King’s advice, as they were fond of doing. This was the beginning of the trouble that was wrought by the coming of the King’s brother. Before this every door stood unfastened all day long, because every one was contented, and therefore honest.",cry kiss brother cheek fashion many other civilised land hold hand lead jewell gorgeous retinue follow head parlour maid shut front door put chain know more possible few odd ruby sapphire thing drop retinue floor think such little odd end go dust pan sweep lunch pocket poor person look afternoon ask advice fond do beginning trouble wring coming brother door stand unfasten day one contented honest 
10,"King Alban entertained his brother royally for seven days in the good old fashion, and then gave him a palace of his own to live in. The Palace was of white marble, like most of the buildings in Albanatolia, but the King’s brother had it painted red all over without a moment’s delay. And then he began to give parties and to have processions and to scatter money among the crowd, and every day the people loved him more. He was a loud, jolly, joking sort of man, with a black beard, and he always wore clothes of plush, a material hitherto unknown; and he always blazed with jewels, and he had a circus set up at his own expense in the field at the back of his Palace; and he introduced horse-racing and animated photographs—all highly coloured—and thus became extraordinarily popular: so much so that the people presently began to forget all the good that King Alban had done for them, and to wish secretly that the kingdom had happened to have a bright, cheerful king like Prince Negretti.",entertain brother day good old fashion give palace own live white marble most building brother have paint red moment delay begin give party have procession scatter money crowd day person love more loud jolly joke sort man black beard wear clothes plush material unknown blaze jewel have circus set own expense field back introduce horse racing animate photograph coloured become popular much person begin forget good do wish kingdom happen have bright cheerful king 
11,"For King Alban had worked so hard for his people’s good that he had not had time to be amusing. He had never had processions and circuses, preferring rather small tea-parties with the Lord Chief Good-doer, the Commissioner of Public Health, and a few chosen spirits from the Education Department, and loving best of all to wander alone, dreaming, among the blossoming orchards or in the meadows beyond the river, where the white jonquils grew, or in the lanes between the pearly may-bushes, or in the terraced garden of his Palace, where the white roses hung in heavy-scented clusters, and the white peacocks spread their tails upon the marble balustrades. And wherever he went he thought of the people’s good, and devised new ways of making them comfortable. Everything was beautifully managed. Every one had enough to wear and enough to eat, and enough to do, which is very important; but they had not enough to play at, and this was what made them ready to lend long and discontented ears to the whispers of the King’s brother.",work person good have time amusing have procession circuse prefer small tea- party chief public few choose spirit love good wander dreaming blossoming orchard meadow river white jonquil grow lane pearly bush terrace garden white rose hang heavy scent cluster white peacock spread tail marble balustrade go think person good devise new way make comfortable manage one have enough wear eat do important have enough play make ready lend long discontented ear whisper brother 
12,[“WELCOME! WELCOME!”],
13,"Now Negretti was a Magician, and his was the black or coloured magic which won’t wash clothes. He was always messing about with acids and alkalis, and sulphites and bicarbonates, and retorts and furnaces, and test-tubes, and pestles and mortars, and the like; and whenever he happened to make a nice colour by mixing two or more of these things together, he always put it in a bottle and stuck it up in one of the Palace windows, so that at night his windows were brighter than any chemist’s and druggist’s in any street, and the people said it was as good as fireworks. The King’s palace windows only sent out a soft white light like moonlight, and this was now considered very tame.",magician black coloured magic wash clothes mess acid alkalis sulphite bicarbonate retort furnace test tube pestle mortar like happen make nice colour mix more thing put bottle stick window night window bright chemist druggist street person say good firework palace window send soft white light moonlight consider tame 
14,"It was the Magician’s habit to wander about the town stirring up discontent as easily as if it had been one of his chemical messes; and though he was so well known among the people he was never recognised, because he always took care to disguise himself as a respectable person, and the disguise was quite impenetrable. (I hope you know what that is?)",habit wander town stir discontent chemical messe know person recognise take care disguise respectable person disguise impenetrable hope know 
15,"One night he sat disguised at the King’s Head—the finest of the municipal alehouses—drinking dog’s-nose out of a pewter-pot, and the grumbling of the people was music in his wicked ears.",night disguise fine municipal alehouse drinking dog nose pewter pot grumbling person music wicked ear 
16,"“Alban is not my sort of king,” said the blacksmith.",sort king say blacksmith 
17,"“I’d make a better king out of a penn’orth of putty any day of the week,” said the painter.",make good king penn’orth putty day week say painter 
18,“What’s the good of a king if you never see him?” said the landlady.,good king see say landlady 
19,"“No processions, no flags, no gilt coaches, no rubies and diamonds and sapphires, no royal robes of purple and gold—such as a loyal country has a right to expect on its sovereign’s back! Only that old white thing,” said the barmaid.",procession flag gilt coach ruby diamond sapphire royal robe purple gold such loyal country have right expect sovereign old white thing say barmaid 
20,"“No better than a velvet nightgown,” said the landlady.",good velvet nightgown say landlady 
21,"“I like a bit of colour, I do,” said the painter. “Graining I don’t ask for, for he’s not had the education to know its beauty; but a good warm maroon, or a royal blue, now! But, no; it’s white, white, white, till I’m sick of it. And us all wearing white by law, and washing done free, by white magic, at the Palace, on Mondays from 10 to 4. And no one to have more than a quart of beer of an evening! I tell you what it is, my boys, we’re miserable, degraded slaves; that’s what we are!”",like bit colour say painter grain ask have education know beauty good warm maroon royal blue white white white sick wear white law washing do free white magic have more quart beer evening tell boy miserable degrade slave 
22,"“If we must have a king,” said the blacksmith, “why not good old Negretti? He’s something like a king, he is! Ah! if he only knew how our free hearts beat with him, he’d be sitting on the throne to-morrow.”",have king say blacksmith good old king know free heart beat sit throne 
23,"Then Negretti threw off his disguise—the pewter with the municipal arms on it rolled on the sanded floor, and spilt what was left of the dog’s-nose on to the disguise—and the Magician stood before them, pale but firm, his dark lantern in his hand. It was a magic lantern, of course.",throw disguise pewter municipal arm roll sand floor spilt leave dog nose disguise stand pale firm dark lantern hand magic lantern course 
24,"“Down-trodden slaves!” he cried, “poor benighted, oppressed people! Follow me! Let us dethrone a king who seeks to mask tyranny with hypocritical public kitchens, and cloaks his infamous autocracy with free washing by white magic on a Monday! To the Palace, to the Palace!”",trodd slave cry poor benighted oppress person follow let dethrone king seek mask tyranny hypocritical public kitchen cloak infamous autocracy free washing white magic 
25,"And they all finished up their beer and followed him, and half the town beside joined the throng as it pressed through the streets towards the Eastern gate, beyond which was the King’s Palace.",finish beer follow town join throng press street eastern gate 
26,"Now while the Magician was drinking his dog’s-nose, disguised as a respectable person, the King in his white robes was walking under the boughs of the white-blossomed pear-trees, for it was spring, and the moon was at the full. And presently, coming along over the dewy grey grass of the orchard, he saw a figure in white, and when it came close to him he saw that it was a lady more fair than the fair stars of that fair night.",drink dog nose disguise respectable person white robe walk bough white blossom pear tree spring moon full come dewy grey grass orchard see figure white come see lady fair fair star fair night 
27,“And who are you?” said the King.,say 
28,"[“POOR BENIGHTED, OPPRESSED PEOPLE, FOLLOW ME!”]",poor benighted oppressed people follow 
29,"“I am a poor Princess seeking my fortune,” said she.",poor princess seek fortune say 
