id,paragraph,tokens
1,CHAPTER 10. THE LITTLE BLACK GIRL AND JULIUS CAESAR,little black girl 
2,"A great city swept away by the sea, a beautiful country devastated by an active volcano--these are not the sort of things you see every day of the week. And when you do see them, no matter how many other wonders you may have seen in your time, such sights are rather apt to take your breath away. Atlantis had certainly this effect on the breaths of Cyril, Robert, Anthea, and Jane.",great city sweep sea beautiful country devastate active volcano sort thing see day week see matter many other wonder see time such sight apt take breath have effect breath 
3,"They remained in a breathless state for some days. The learned gentleman seemed as breathless as anyone; he spent a good deal of what little breath he had in telling Anthea about a wonderful dream he had. ‘You would hardly believe,’ he said, ‘that anyone COULD have such a detailed vision.’",remain breathless state day learn gentleman seem breathless spend good deal little breath have tell wonderful dream have believe say have detailed vision 
4,"But Anthea could believe it, she said, quite easily.",believe say 
5,He had ceased to talk about thought-transference. He had now seen too many wonders to believe that.,cease talk thought transference see many wonder believe 
6,In consequence of their breathless condition none of the children suggested any new excursions through the Amulet. Robert voiced the mood of the others when he said that they were ‘fed up’ with Amulet for a bit. They undoubtedly were.,consequence breathless condition child suggest new excursion voice mood other say feed bit 
7,"As for the Psammead, it went to sand and stayed there, worn out by the terror of the flood and the violent exercise it had had to take in obedience to the inconsiderate wishes of the learned gentleman and the Babylonian queen.",go sand stay wear terror flood violent exercise have take obedience inconsiderate wish learn gentleman babylonian queen 
8,The children let it sleep. The danger of taking it about among strange people who might at any moment utter undesirable wishes was becoming more and more plain.,child let sleep danger take strange person moment utter undesirable wish become plain 
9,"And there are pleasant things to be done in London without any aid from Amulets or Psammeads. You can, for instance visit the Tower of London, the Houses of Parliament, the National Gallery, the Zoological Gardens, the various Parks, the Museums at South Kensington, Madame Tussaud’s Exhibition of Waxworks, or the Botanical Gardens at Kew. You can go to Kew by river steamer--and this is the way that the children would have gone if they had gone at all. Only they never did, because it was when they were discussing the arrangements for the journey, and what they should take with them to eat and how much of it, and what the whole thing would cost, that the adventure of the Little Black Girl began to happen.",be pleasant thing do aid instance visit national zoological various botanical go river steamer way child go go discuss arrangement journey take eat much whole thing cost adventure little black begin happen 
10,"The children were sitting on a seat in St James’s Park. They had been watching the pelican repulsing with careful dignity the advances of the seagulls who are always so anxious to play games with it. The pelican thinks, very properly, that it hasn’t the figure for games, so it spends most of its time pretending that that is not the reason why it won’t play.",child sit seat watch pelican repulse careful dignity advance seagull anxious play game pelican think figure game spend most time pretend reason play 
11,"The breathlessness caused by Atlantis was wearing off a little. Cyril, who always wanted to understand all about everything, was turning things over in his mind.",breathlessness cause wear little want understand turn thing mind 
12,"‘I’m not; I’m only thinking,’ he answered when Robert asked him what he was so grumpy about. ‘I’ll tell you when I’ve thought it all out.’",think answer ask grumpy tell think 
13,"‘If it’s about the Amulet I don’t want to hear it,’ said Jane.",want hear say 
14,"‘Nobody asked you to,’ retorted Cyril mildly, ‘and I haven’t finished my inside thinking about it yet. Let’s go to Kew in the meantime.’",ask retort finish inside think let go meantime 
15,"‘I’d rather go in a steamer,’ said Robert; and the girls laughed.",go steamer say girl laugh 
16,"‘That’s right,’ said Cyril, ‘BE funny. I would.’",right say funny 
17,"‘Well, he was, rather,’ said Anthea.",say 
18,"‘I wouldn’t think, Squirrel, if it hurts you so,’ said Robert kindly.",think hurt say 
19,"‘Oh, shut up,’ said Cyril, ‘or else talk about Kew.’",shut say talk 
20,"‘I want to see the palms there,’ said Anthea hastily, ‘to see if they’re anything like the ones on the island where we united the Cook and the Burglar by the Reverend Half-Curate.’",want see palm say see one island unite half 
21,"All disagreeableness was swept away in a pleasant tide of recollections, and ‘Do you remember...?’ they said. ‘Have you forgotten...?’",disagreeableness sweep pleasant tide recollection remember say forget 
22,"‘My hat!’ remarked Cyril pensively, as the flood of reminiscence ebbed a little; ‘we have had some times.’",hat remark flood reminiscence ebb little have time 
23,"‘We have that,’ said Robert.",have say 
24,"‘Don’t let’s have any more,’ said Jane anxiously.",let have more say 
25,"‘That’s what I was thinking about,’ Cyril replied; and just then they heard the Little Black Girl sniff. She was quite close to them.",think reply hear little black sniff close 
26,"She was not really a little black girl. She was shabby and not very clean, and she had been crying so much that you could hardly see, through the narrow chink between her swollen lids, how very blue her eyes were. It was her dress that was black, and it was too big and too long for her, and she wore a speckled black-ribboned sailor hat that would have fitted a much bigger head than her little flaxen one. And she stood looking at the children and sniffing.",little black girl shabby clean cry much see narrow chink swollen lid blue eye dress black big long wear speckle black ribbon sailor hat fit big head little flaxen one stand look child sniff 
27,"‘Oh, dear!’ said Anthea, jumping up. ‘Whatever is the matter?’",dear say jump matter 
28,She put her hand on the little girl’s arm. It was rudely shaken off.,put hand little girl arm shake 
29,"‘You leave me be,’ said the little girl. ‘I ain’t doing nothing to you.’",leave say little girl do 
30,‘But what is it?’ Anthea asked. ‘Has someone been hurting you?’,ask hurt 
31,‘What’s that to you?’ said the little girl fiercely. ‘YOU’RE all right.’,say little girl right 
32,"‘Come away,’ said Robert, pulling at Anthea’s sleeve. ‘She’s a nasty, rude little kid.’",come say pull sleeve nasty rude little kid 
33,"‘Oh, no,’ said Anthea. ‘She’s only dreadfully unhappy. What is it?’ she asked again.",say unhappy ask 
34,"‘Oh, YOU’RE all right,’ the child repeated; ‘YOU ain’t agoin’ to the Union.’",right child repeat 
35,"‘Can’t we take you home?’ said Anthea; and Jane added, ‘Where does your mother live?’",take say add mother live 
36,"‘She don’t live nowheres--she’s dead--so now!’ said the little girl fiercely, in tones of miserable triumph. Then she opened her swollen eyes widely, stamped her foot in fury, and ran away. She ran no further than to the next bench, flung herself down there and began to cry without even trying not to.",live nowhere dead say little girl tone miserable triumph open swollen eye stamp foot fury run run next bench flung begin cry try 
37,"Anthea, quite at once, went to the little girl and put her arms as tight as she could round the hunched-up black figure.",go little girl put arm tight round hunch black figure 
38,"‘Oh, don’t cry so, dear, don’t, don’t!’ she whispered under the brim of the large sailor hat, now very crooked indeed. ‘Tell Anthea all about it; Anthea’ll help you. There, there, dear, don’t cry.’",cry whisper brim large sailor hat crooked tell help dear cry 
39,The others stood at a distance. One or two passers-by stared curiously.,other stand distance passer stare 
40,The child was now only crying part of the time; the rest of the time she seemed to be talking to Anthea.,child cry part time rest time seem talk 
41,Presently Anthea beckoned Cyril.,beckon 
42,"‘It’s horrible!’ she said in a furious whisper, ‘her father was a carpenter and he was a steady man, and never touched a drop except on a Saturday, and he came up to London for work, and there wasn’t any, and then he died; and her name is Imogen, and she’s nine come next November. And now her mother’s dead, and she’s to stay tonight with Mrs Shrobsall--that’s a landlady that’s been kind--and tomorrow the Relieving Officer is coming for her, and she’s going into the Union; that means the Workhouse. It’s too terrible. What can we do?’",horrible say furious whisper father carpenter steady man touch drop come work be die name come next mother dead stay tonight landlady kind tomorrow come go mean terrible do 
43,"‘Let’s ask the learned gentleman,’ said Jane brightly.",let ask learn gentleman say 
44,"And as no one else could think of anything better the whole party walked back to Fitzroy Street as fast as it could, the little girl holding tight to Anthea’s hand and now not crying any more, only sniffing gently.",else think good whole party walk little girl hold tight hand cry more sniff 
45,The learned gentleman looked up from his writing with the smile that had grown much easier to him than it used to be. They were quite at home in his room now; it really seemed to welcome them. Even the mummy-case appeared to smile as if in its distant superior ancient Egyptian way it were rather pleased to see them than not.,learn gentleman look writing smile grow easy use home room seem welcome mummy case appear smile distant superior ancient egyptian way pleased see 
46,"Anthea sat on the stairs with Imogen, who was nine come next November, while the others went in and explained the difficulty.",sit stair come next other go explain difficulty 
47,The learned gentleman listened with grave attention.,learn gentleman listen grave attention 
48,"‘It really does seem rather rough luck,’ Cyril concluded, ‘because I’ve often heard about rich people who wanted children most awfully--though I know _I_ never should--but they do. There must be somebody who’d be glad to have her.’",seem rough luck conclude hear rich person want child know be glad have 
49,"‘Gipsies are awfully fond of children,’ Robert hopefully said. ‘They’re always stealing them. Perhaps they’d have her.’",gipsie fond child say steal have 
50,"‘She’s quite a nice little girl really,’ Jane added; ‘she was only rude at first because we looked jolly and happy, and she wasn’t. You understand that, don’t you?’",nice little girl add rude look jolly happy understand 
51,"‘Yes,’ said he, absently fingering a little blue image from Egypt. ‘I understand that very well. As you say, there must be some home where she would be welcome.’ He scowled thoughtfully at the little blue image.",say finger little blue image understand say be home welcome scowl little blue image 
52,Anthea outside thought the explanation was taking a very long time.,think explanation take long time 
