id,paragraph,tokens
1,CHAPTER 16. _Hard Pressed_,hard pressed_ 
2,"     ""Mark the poor wretch, to overshoot his troubles,      How he outruns the wind, and with what care      He cranks and crosses with a thousand doubles:          The many musets through the which he goes          Are like a labyrinth to amaze his foes.""",poor wretch overshoot trouble outrun wind care crank cross double many muset go labyrinth amaze foe 
3," As soon as the gate was opened, Paul went through mechanically with the others on to the platform, and waited at the bookstall while they changed the paper. He knew well enough that what had seemed at the time a stroke of supreme cunning would now only land him in fresh difficulties, if indeed it did not lead to the detection of his scheme. But he dared not interfere and prevent them from making the unlucky exchange. Something seemed to tie his tongue, and in sullen leaden apathy he resigned himself to whatever might be in store for him.",gate open go other platform wait bookstall change paper know seem time stroke supreme cunning land fresh difficulty lead detection scheme interfere prevent make unlucky exchange seem tie tongue sullen leaden apathy resign store 
4,"They passed out again by the booking-office. There was the old lady still at the pigeon-hole, trying to persuade the much-enduring clerk to restore a lucky sixpence she had given him by mistake, and was quite unable to describe. Mr. Bultitude would have given much just then to go up and shake her into hysterics, or curse her bitterly for the mischief she had done; but he refrained, either from an innate chivalry, or from a feeling that such an outburst would be ill-judged.",pass booking office be old lady pigeon hole try persuade much endure clerk restore lucky sixpence give mistake unable describe give much go shake hysterics curse mischief do refrain innate chivalry feeling outburst ill judge 
5,"So, silent and miserable, with slow step and hanging head, he set out with his gaolers to render himself up once more at his house of bondage--a sort of involuntary Regulus, without the oath.",silent miserable slow step hanging head set gaoler render more house bondage sort involuntary oath 
6,"""Dickie, you were very anxious to run just now,"" observed Chawner, after they had gone some distance on their homeward way.",anxious run observe go distance homeward way 
7,"""We were late for tea--late for tea,"" explained Paul hastily.",late tea- late tea explain 
8,"""If you think the tea worth racing like that for, I don't,"" said Coggs viciously; ""it's muck.""",think tea worth racing say muck 
9,"""You don't catch me racing, except for something worth having,"" said Coker.",catch racing worth have say 
10,"One more flash of distinct inspiration came to Paul's aid in the very depths of his gloom. It was, in fact, a hazy recollection from English history of the ruse by which Edward I., when a prince, contrived to escape from his captors at Hereford Castle.",more flash distinct inspiration come aid very depth gloom fact hazy recollection english history ruse prince contrive escape captor 
11,"""Why--why,"" he said excitedly, ""would you race if you had something worth racing for, hey? would you now?""",say race have worth racing 
12,"""Try us!"" said Coker emphatically.",try say 
13,"""What do you call 'something'?"" inquired Chawner suspiciously.",call inquire 
14,"""Well,"" said Mr. Bultitude; ""what do you say to a shilling?""",say say shilling 
