id,paragraph,tokens
1,CHAPTER II.,
2," At first the three brothers lived so forlorn and solitary together they could scarcely eat. Everything they saw or handled told them only over and over again that their mother was dead. But there was work to be done, and brave hearts must take courage, else sorrow and trouble would be nothing but evil. This, too, was no time for sitting idle and doleful. For a little before the gathering of the rains there began to seem a strangeness in the air. After the great heat had flown up a tempest of wind and lightning of such a brightness that Nod, peering out of his little tangled window-hole, could see beneath the gleaming rods of rain and the huge, bowed, groaning trees no less than three leopards crouching for shelter beneath the Portingal's sturdy little hut. He could hear them, too, in the pauses of the tempest, mewling, spitting, and swearing, and the lash of their angry tails against the wall of the hut. After the tempest, it fell cold and very still, with sometimes a moaning in the air. Strange weather was in the sky at rise and set of sun. And the three brothers, looking out, and seeing the numberless flights of birds winging with cries all in one direction, and hearing this moaning, hardly knew what to be doing. They went out every day to gather great bundles of wood and as many nuts and fruits and roots as they could carry. And they found everywhere wise creatures doing the same--I mean, of course, collecting food--for none beside the Minimuls, the Gungas, and the Mulla-mulgars have fire-sticks, and most of them fear even the sight and smell of flames.",first brother live forlorn solitary eat see handle tell mother dead be work do brave heart take courage else sorrow trouble evil time sit idle doleful little gathering rain begin seem strangeness air great heat fly tempest wind lightning brightness peer little tangled window hole see gleam rod rain huge bow groan tree less leopard crouch shelter sturdy little hut hear pause tempest mewling spitting swear lash angry tail wall hut tempest fall cold moan air strange weather sky rise set sun brother look see numberless flight bird wing cry direction hear moan know do go day gather great bundle wood many nut fruit root carry find wise creature do same mean course collect food mulgar have fire stick most fear sight smell flame 
3,"And Nod, having his mother's quick hand, made a great store of Manaka-cake and Sudd-bread. He dried some fruits, pulped others. And some he poured with honey or Ummuz-juice into the Portingal's little earthen pots, many of which were still unbroken, while he who had first used them was but a bony shadow-trap in the corner. And Nod and Thumb made two great gourds of Subbub, very sweet and potent, so that, because of the sweet smell of it, the four-clawed Weddervols came barking about their hut all night. But the Manga-cheese their mother had made melted in the heat of the great fires they burned, and most of it ran down out of the cupboard. They filled the wood-hole with firewood, and stacked it outside, above Nod's shoulder, all against the hut.",have mother quick hand make great store cake bread dry fruit pulp other pour honey juice little earthen pot many unbroken use bony shadow trap corner make great gourd sweet potent sweet smell claw come bark hut night cheese mother make melt heat great fire burn most run cupboard fill wood hole firewood stack shoulder hut 
4,"And it was about the nineteenth week after Mutta's death that Thumb, as he came stooping to the door one night, saw fires of Tishnar on the ground. Over the swamp stood a shaving of moon, clear as a bow of silver. And all about, on every twig, on every thorn, and leaf, and pebble; all along the nine-foot grasses, on every cushion and touch of bark, even on the walls of their hut, lay this spangling fiery meal of Tishnar--frost. He called his brothers. Their breath stood round them like smoke. They stared and snuffed, they coughed in the cold air. Never, since birds wore feathers--never had hoar-frost glittered on Munza-mulgar before.",nineteenth week death come stoop door night see fire ground swamp stand shaving moon clear bow silver twig thorn leaf pebble foot grasse cushion touch bark wall hut lay spangle fiery meal frost call brother breath stand smoke stare snuff cough cold air bird wear feather have hoar frost glitter mulgar 
5,"These Mullas danced; they crouched down in the dreadful cold, thinking to warm their hands at these uncountable fires. And, lo and behold! in a little while, looking at one another, each was a Mulgar, white and sparkling too. Their very hairs, down-arm and up-arm, every tuft stood stiff and white with frost. Like millers they stood, all blazing in the night.",dance crouch dreadful cold think warm hand uncountable fire behold little while look white sparkling very hair arm arm tuft stand stiff white frost miller stand blaze night 
6,"And that was the beginning of Witzaweelwūlla (the White Winter). For it was only three days after Tishnar's fires were kindled that Nod first saw snow. Now one, two, three, a scatter of flakes, just a few. ""Feathers,"" thought Nod.",beginning white day fire kindle see snow scatter flake few feather think nod 
7,"But faster, faster; twirling, rustling, hovering. ""Butterflies,"" thought Nod.",fast fast twirl rustle hover butterflies think nod 
8,"And then it seemed the sky, the air, was all aflock. He ran out snuffing and frightened. He clapped his hands; he leapt and frisked and shouted. And there, coming up out of the swamp, were his brothers, laden with rushes, and as woolly with snow as sheep. Because it looked so white and crisp and beautiful Nod even brought out a pot and filled it with snow to cook for their supper. But there, when he lifted the lid, was only a little steaming water.",seem sky air aflock run snuff frighten clapp hand leapt frisk shout come swamp brother laden rushe woolly snow sheep look white crisp beautiful bring pot fill snow cook supper lift lid little steam water 
9,"By-and-by they began to wonder and to fear no more. How glad they were of all the wood they had brought in, and of their great cupboardful of victuals! They made themselves long poles, and would go leaping about to keep themselves warm. They built such roaring fires on the hearth they squatted round that the sparks flew up like fireflies under the black, starry sky. Snug in their hut, the brothers would sit of an evening on their three stools, with their smoking bowls between their legs. And they would open their great mouths and drone and sing the songs their father had taught them, beating to the notes with their flat feet on the earth floor. But, nevertheless, they pined for the cold and the snow to be over and gone, so that they might start on their journey! Every morning broke bleak and sparkling. Often of a night new snow came, till they walked between low white walls on their little path to the forest. But in spite of the cold which made them ache and shiver, and their toes and fingers burn and itch, they went out searching for frozen nuts and fruits every morning, and still fetched in faggots.",begin wonder fear more glad wood bring great cupboardful victual make long pole go leap keep warm build such roar fire hearth squatet spark fly firefly black starry sky snug hut brother sit evening stool smoking bowl leg open great mouth drone sing song father teach beat note flat foot earth floor pine cold snow gone start journey morning break bleak sparkling night new snow come walk low white wall little path forest spite cold make ache shiver toe finger burn itch go search freeze nut fruit morning fetched faggot 
10,"Often while they squatted, toasting themselves round their fire, Nod would look up, blinking his eyes, to see the faces of the Forest-mulgars peeping in at the window, envying the Mullas their warmth, though afraid of their fire, and calling softly one to another: ""Ho, ho! look at the Mulla-sluggas [lazy princes] sitting round their fire!"" And Thumb and Thimble would grin and softly scratch their hairy knees. Thumb, indeed, made up a Mulgar drone, which he used to buzz to himself when the Munza-mulgars came miching and mocking and peeping. (But it was a bad and dull drone, and I will not make it worse by turning it into my poor English from Mulgar-royal.)",squatet toast fire look blink eye see face mulgar peep window envy warmth afraid fire call look slugga lazy prince sit fire grin scratch hairy knee thumb make drone use buzz mulgar come mich mocking peep bad dull drone make bad turn poor royal 
11,"Nod often sat watching the Forest-mulgars frisking in the forest, though every morning the light shone through on many perched frozen in the boughs. The Mullabruks and Manquabees made huddles in the snow. But the tiny Squirrel-tails, with their dark, grave, beautiful eyes and silken amber coats, still roosted high where the frost-wind stirred in the dark. Sometimes on a crusted branch of snow Nod would see five--seven--nine of these tiny, frost-powdered Mulgars cuddling together in a row, poor little frozen and empty boxes, their gay lives fled away. And when his brothers were gathering sticks in the forest, he would smuggle out for them two or three handfuls of nuts and pieces of cake and Sudd-bread. All the crusts and husks and morsels he kept in a shallow grass-basket, which his mother had plaited, to feed these pillowy Squirrel-tails, the lean Skeetoes, and the spindle-legged flycatchers.",nod sit watch mulgar frisk forest morning light shine many perch freeze bough make huddle snow tiny squirrel tail dark grave beautiful eye silken amber coat roost high frost wind stirr dark crusted branch snow nod see tiny frost powder mulgar cuddle row poor little freeze empty box gay life flead brother gather stick forest smuggle handful nut piece cake sudd bread crust husk morsel keep shallow grass basket mother plait feed pillowy squirrel tail lean spindle legge flycatcher 
12,"Birds of all colours and many other odd little beasts came in the snow to Nod to be fed. He summoned them with the clapping of two sticks of ivory together, till his brothers began to wonder how it was their victuals were dwindling so fast. But once, when Thumb and Thimble were away in the forest with their jumping-poles, and he had ventured out on this errand with his basket full of scraps, he forgot to put up the door behind him. When he returned, skipping as fast as his fours would carry him, wild pigs and long-snouted Brackanolls, Weddervols, and hungry birds had come in and eaten more than half their store. The last of their mother's treasured cheese was gone, and all their Ummuz-cane. That night Thumb and Thimble went very sulky to bed. And for the next few days all three brothers sallied out together, with their poles, searching and grubbing after every scrap of victuals they could find with which to fill their larder again.",bird colour many other odd little beast come snow feed summon clap stick ivory brother begin wonder victual dwindle forest jump pole venture errand basket full scrap forget put door return skip four carry wild pig long snout brackanolls hungry bird come eat more store last mother treasure cheese gone cane night go sulky bed next few day brother sall pole search grubb scrap victual find fill larder 
13,"Some time after this, so hard and sharp grew the cold that Thumb and Thimble were minded to put on their red metal-hooked jackets when they went out stick-gathering. They took their knives and nut-sacks over their shoulders, and muffled and bunched themselves up close, with cotton-leaves wound round their stomachs, and their skin caps pulled low over their round frost-enticing ears. And they told Nod to cook them a smoking hot supper against the dark, for now the snow was so deep it was a hard matter to find and carry sticks, and they meant to look for more before matters worsened yet. So Nod at once set to his cookery.",time hard sharp grow cold minded put red metal hook jacket go stick gathering take knife nut sack shoulder muffle bunch close cotton leave wind stomach skin cap pull low round frost entice ear tell cook smoking hot supper dark snow deep hard matter find carry stick mean look more matter worsen set cookery 
14,"He made up a great fire on the hearthstone. But in spite of its flames, so louring with gathering snow-clouds was the day that he had to keep the door down to give him clearer light; and, though he kept scuttling about, driving out the thieving Brackanolls and Peekodillies that came nosing into the hut, and scaring away the famished birds that kept hopping in through the window-hole, even then he could not keep himself warm. So at last he went to the lower cupboard, under the dangling Portingal, and took out his sheepskin coat. He put away the dried kingfisher which his mother had wrapped in the fleece to keep it sweet, and buttoned the ivory buttons, and skipped about nimbly over his cooking in that. Then he heaped more wood on--logs and brush and smoulder-wood--higher and higher, till the flames leapt red, gold, and lichen-green out of the chimney-hole. Then he said to himself, flinging yet another armful on: ""Now Nod will go down and get some ice to melt for water to make Sudd-bread."" So he went down to the water-spring.",make great fire hearthstone spite flame lour gather snow cloud day have keep door give clear light keep scuttle drive thieving come nose hut scare famish bird keep hopping window hole keep warm last go low cupboard dangling take sheepskin coat put dry kingfisher mother wrap fleece keep sweet button ivory button skip cooking heap more wood log brush smoulder wood high high flame leapt red gold lichen green chimney hole say fling armful nod go get ice melt water make bread go water spring 
15,"And he stood watching the Mulgars frisking at the edge of the forest, vain that they should see him with his pole and basket, standing in his sheep's jacket. He broke up some ice and put in into his basket. Then he plodded over to his mother's grave and cleared away the hardened snow that had fallen during the night on her little heap of stones. ""Kara, kara Mutta, Mutta-matutta,"" he whispered, laying his bony cheek on the stones--""dearest Mutta!"" And while he stood there thinking of his mother, and of how he would go and bring down a pot of honeycomb for her death-shadow; and then of his father; and then of the strange journey they were all going to set out on when Tishnar returned to her mountains; and then of his Wonderstone; and then of Assasimmon, Prince of the Valleys, his peacocks and Ummuz-cane, and Ummuz-cane, and Ummuz-cane--while he was thus softly thinking of all these happy things, he suddenly saw the gigantic Ukka-tree above him, lit up marvellously red, and glowing as if with the setting of the sun. He shut his eyes with dread, for he saw all the forest monkeys lit up too, stock-still, staring, staring; and he heard a curious crackle and whs-s-s-ss.",stand watch frisk edge forest vain see pole basket stand sheep jacket break ice put basket plodd mother grave clear harden snow fall night little heap stone whisper lay bony cheek stone stand think mother go bring pot honeycomb death shadow father strange journey go set return mountain peacock cane cane cane think happy thing see gigantic tree light red glow setting sun shut eye dread see forest monkey light stock stare stare hear curious crackle ss 
16,"Nod turned his little head and looked back over his shoulder. And against the snowy gloom of the forest he saw not only sparks, but flames, wagging up out of the chimney-hole. The door of the hut was like the frame of a furnace. And a trembling fear came over him, so that for a moment he could neither breathe nor move. Then, throwing down his basket of ice, and calling softly, ""Mutta, O Mutta!"" he scrambled over the snow as fast as he could and rushed into the hut. But he was too late; before he could jump, spluttering and choking, out of the door again, with just an armful of anything he could see, its walls were ablaze. Dry and tangled, its roof burnt like straw--a huge red fire pouring out smoke and flame, hissing, gushing, crackling, bubbling, roaring. And presently after, while Nod ran snapping his fingers, dancing with horror in the snow, and calling shriller and shriller,",turn little head look shoulder snowy gloom forest see spark flame wag chimney hole door hut frame furnace tremble fear come moment breathe move throw basket ice call scramble snow rush hut late jump splutter choke door armful see wall ablaze dry tangle roof burn straw huge red fire pour smoke flame hiss gush crackle bubble roar run snapp finger dance horror snow call shriller shriller 
17,"    ""Thumb, Thimble; Thimble, Thumb,      Leave your sticks and hurry home:      Thicker and thicker the smoke do come!      Thumb, Thimble; Thimble, Thumb!""",leave stick hurry home thicker thick smoke come 
